,ID,FR,TO,LEN,JAM
3710,805403,811,1828,2730,20
3711,806101,1831,510,901,20
3712,806102,510,543,480,20
3713,806103,543,478,853,20
3714,806104,478,513,549,20
3715,806105,513,542,613,20
3716,806201,542,513,614,20
3717,806202,513,478,560,20
3718,806203,478,543,848,20
3719,806204,543,510,465,20
3720,806205,510,1831,1029,20
3721,807101,1832,1833,1221,15
3722,807201,1833,1832,1218,15
3723,810301,683,1834,567,15
3724,810401,1834,683,567,15
3725,811301,1744,909,628,15
3726,811302,909,1667,1170,15
3727,811401,1667,909,1184,15
3728,811402,909,1744,623,15
3729,812301,1790,1835,819,20
3730,812401,1835,1790,820,20
3731,813301,20,1609,470,20
3732,813302,1609,1318,1417,20
3733,813303,1318,1641,503,20
3734,813304,1641,917,571,20
3735,813305,917,1818,737,20
3736,813306,1818,1836,414,20
3737,813307,1836,1804,674,20
3738,813308,1804,913,510,20
3739,813401,913,1804,508,20
3740,813402,1804,1836,690,20
3741,813403,1836,1818,400,20
3742,813404,1818,917,730,20
3743,813405,917,1641,570,20
3744,813406,1641,1318,460,20
3745,813407,1318,1609,1453,20
3746,813408,1609,20,470,20
3747,814101,1837,1838,1953,15
3748,814102,1838,1839,1425,15
3749,814201,1839,1838,1414,15
3750,814202,1838,1837,1963,15
3751,815301,1840,1841,804,15
3752,815302,1841,1842,764,15
3753,815401,1842,1841,914,15
3754,815402,1841,1840,624,15
3755,818301,1843,1844,891,15
3756,818401,1844,1843,891,15
3757,819101,1845,1846,815,20
3758,819102,1846,1847,814,20
3759,819103,1847,1848,1128,20
3760,819104,1848,1849,811,20
3761,819105,1849,1779,739,20
3762,819106,1779,1850,538,20
3763,819201,1850,1779,588,20
3764,819202,1779,1849,668,20
3765,819203,1849,1848,811,20
3766,819204,1848,1847,1120,20
3767,819205,1847,1846,813,20
3768,819206,1846,1845,831,20
3769,820301,372,1851,499,15
3770,820302,1851,1852,415,15
3771,820303,1852,1853,508,15
3772,820401,1853,1852,511,15
3773,820402,1852,1851,424,15
3774,820403,1851,372,493,15
3775,821101,1854,1374,709,15
3776,821102,1374,1855,1141,15
3777,821201,1855,1374,1426,15
3778,821202,1374,1854,710,15
3779,822101,1856,1857,1197,15
3780,822201,1857,1856,1197,15
3781,823101,1858,1859,985,20
3782,823201,1859,1858,964,20
3783,824301,1860,1861,1130,15
3784,824401,1861,1860,1130,15
3785,826301,1862,1863,1405,20
3786,826302,1863,1864,624,20
3787,826303,1864,1865,1124,20
3788,826401,1865,1864,1126,20
3789,826402,1864,1863,683,20
3790,826403,1863,1862,1361,20
3791,827301,167,150,696,20
3792,827302,150,1141,616,20
3793,827303,1141,1866,825,20
3794,827304,1866,1180,938,20
3795,827305,1180,144,995,20
3796,827306,144,139,1328,20
3797,827401,139,144,1345,20
3798,827402,144,1180,990,20
3799,827403,1180,1866,943,20
3800,827404,1866,1141,822,20
3801,827405,1141,150,622,20
3802,827406,150,167,683,20
3803,829101,1016,966,1025,20
3804,829102,966,1170,1436,20
3805,829103,1170,113,554,20
3806,829104,113,1070,1319,20
3807,829105,1070,392,548,20
3808,829106,392,1866,736,20
3809,829107,1866,1867,791,20
3810,829108,1867,1089,793,20
3811,829201,1089,1867,809,20
3812,829202,1867,1866,784,20
3813,829203,1866,392,738,20
3814,829204,392,1070,542,20
3815,829205,1070,113,1330,20
3816,829206,113,1170,560,20
3817,829207,1170,966,1562,20
3818,829208,966,1016,880,20
3819,830101,1868,102,1338,15
3820,830201,102,1868,1338,15
3821,831101,1363,1869,708,15
3822,831102,1869,1482,500,15
3823,831103,1482,1870,1088,15
3824,831201,1870,1482,1088,15
3825,831202,1482,1869,496,15
3826,831203,1869,1363,710,15
3827,832101,1307,1871,2154,20
3828,832201,1871,1307,2155,20
3829,834101,1872,1389,344,20
3830,834102,1389,1873,1073,20
3831,834201,1873,1389,1065,20
3832,834202,1389,1872,348,20
3833,835101,1874,1875,754,15
3834,835201,1875,1874,754,15
3835,836301,1876,1877,478,15
3836,836401,1877,1876,478,15
3837,837301,1840,1878,674,15
3838,837302,1878,1879,308,15
3839,837401,1880,1879,533,15
3840,837402,1879,1878,473,15
3841,837403,1878,1840,1140,15
3842,838101,864,1881,848,20
3843,838102,1881,906,955,20
3844,838103,906,901,647,20
3845,838104,901,1836,505,20
3846,838105,1836,919,701,20
3847,838106,919,1320,659,20
3848,838107,1320,1611,790,20
3849,838108,1611,21,335,20
3850,838201,21,1611,292,20
3851,838202,1611,1320,803,20
3852,838203,1320,919,647,20
3853,838204,919,1836,702,20
3854,838205,1836,901,505,20
3855,838206,901,906,657,20
3856,838207,906,1881,953,20
3857,838208,1881,864,846,20
3858,841101,1882,1883,1591,15
3859,841201,1883,1882,1583,15
3860,843301,374,1172,920,20
3861,843302,1172,1109,576,20
3862,843303,1109,1754,930,20
3863,843304,1754,157,483,20
3864,843305,157,1151,715,20
3865,843306,1151,151,1241,20
3866,843307,151,1142,620,20
3867,843308,1142,1867,847,20
3868,843309,1867,1884,421,20
3869,843310,1884,1885,521,20
3870,843311,1885,1886,1022,20
3871,843312,1886,1887,1595,20
3872,843313,1887,1888,452,20
3873,843314,1888,1889,1706,20
3874,843315,1889,1890,2558,20
3875,843316,1890,1891,3885,20
3876,843401,1891,1890,3886,20
3877,843402,1890,1889,2963,20
3878,843403,1889,1888,1339,20
3879,843404,1888,1887,457,20
3880,843405,1887,1886,1603,20
3881,843406,1886,1885,1022,20
3882,843407,1885,1884,526,20
3883,843408,1884,1867,420,20
3884,843409,1867,1142,931,20
3885,843410,1142,151,673,20
3886,843411,151,1151,1188,20
3887,843412,1151,157,775,20
3888,843413,157,1754,423,20
3889,843414,1754,1109,1496,20
3890,843415,1109,1172,69,20
3891,843416,1172,374,852,20
3892,845301,1892,1893,643,15
3893,845302,1893,1894,775,15
3894,845401,1894,1893,776,15
3895,845402,1893,1892,637,15
3896,847301,1895,1896,1159,15
3897,847401,1896,1895,1158,15
3898,848301,1897,1178,774,15
3899,848401,1178,1897,768,15
3900,850101,1179,1121,1284,15
3901,850201,1121,1179,1278,15
3902,852101,1898,1104,794,15
3903,852201,1104,1898,792,15
3904,854101,1601,1564,1574,15
3905,854201,1564,1601,1569,15
3906,856301,1899,1574,810,15
3907,856401,1574,1899,809,15
3908,859101,1592,1587,805,15
3909,859201,1587,1592,812,15
3910,863101,1900,1901,3619,30
3911,863202,1901,1900,3174,30
3912,864301,1902,1903,1339,20
3913,864302,1903,697,1689,20
3914,864303,697,1904,1368,20
3915,864304,1904,181,2064,20
3916,864401,181,1904,1940,20
3917,864402,1904,697,1382,20
3918,864403,697,1903,1675,20
3919,864404,1903,1902,1348,20
3920,865101,1902,1905,228,20
3921,865201,1905,1902,228,20
3922,866301,1906,1907,383,15
3923,866302,1907,1908,634,15
3924,866401,1908,1907,638,15
3925,866402,1907,1906,382,15
3926,867301,1903,1909,554,15
3927,867401,1909,1903,553,15
3928,869101,1910,232,715,20
3929,869102,232,73,657,20
3930,869103,73,198,579,20
3931,869104,198,1758,613,20
3932,869105,1761,1911,562,20
3933,869201,1911,1761,574,20
3934,869202,1758,198,627,20
3935,869203,198,73,568,20
3936,869204,73,232,653,20
3937,869205,232,1910,708,20
3938,871301,1912,709,427,15
3939,871401,709,1912,432,15
3940,872301,1913,695,3441,30
3941,872401,695,1913,2833,30
3942,873301,455,1914,747,15
3943,873401,1914,455,815,15
3944,874301,1915,1916,2394,15
3945,874401,1916,1915,2401,15
3946,881301,444,1762,546,20
3947,881302,1762,12,425,20
3948,881303,12,501,867,20
3949,881304,501,487,742,20
3950,881305,487,1750,808,20
3951,881401,1750,487,779,20
3952,881402,487,501,756,20
3953,881403,501,12,843,20
3954,881404,12,1762,465,20
3955,881405,1762,444,551,20
3956,882101,1917,1918,424,15
3957,882201,1918,1917,428,15
3958,884301,1664,377,1797,15
3959,884401,377,1664,1797,15
3960,887301,1919,1920,1232,15
3961,887401,1920,1919,1222,15
3962,888101,1921,1203,795,15
3963,888201,1203,1921,800,15
3964,893312,800,785,774,20
3965,893313,785,1252,1939,20
3966,893314,1252,1922,1128,20
3967,893315,1922,1476,918,20
3968,893316,1476,1923,430,20
3969,893317,1923,1183,953,20
3970,893318,1183,1373,653,20
3971,893319,1373,1423,647,20
3972,893320,1423,614,580,20
3973,893401,614,1423,590,20
3974,893402,1423,1373,657,20
3975,893403,1373,1183,657,20
3976,893404,1183,1923,1035,20
3977,893405,1923,1476,344,20
3978,893406,1476,1922,917,20
3979,893407,1922,1252,1113,20
3980,893408,1252,785,1946,20
3981,893409,785,800,770,20
3982,894301,1924,806,977,15
3983,894401,806,1924,970,15
3984,896301,794,1838,1230,15
3985,896401,1838,794,1234,15
3986,897301,1925,1926,1308,15
3987,897401,1926,1925,1308,15
3988,900301,1829,1927,1962,15
3989,900401,1927,1829,1962,15
3990,904301,1928,1929,911,15
3991,904401,1929,1928,912,15
3992,2001101,1930,1931,695,15
3993,2001102,1931,1932,353,15
3994,2001103,1932,1933,336,15
3995,2001201,1933,1932,337,15
3996,2001202,1932,1931,353,15
3997,2001203,1931,1930,695,15
3998,2003101,1262,1934,3835,20
3999,2003102,1934,1935,1482,20
4000,2003103,1935,1454,1781,20
4001,2003104,1454,1936,3367,20
4002,2003105,1936,1364,406,20
4003,2003106,1364,1408,1612,20
4004,2003107,1408,1937,1747,20
4005,2003201,1937,1408,1736,20
4006,2003202,1408,1364,1613,20
4007,2003203,1364,1936,458,20
4008,2003204,1936,1454,3327,20
4009,2003205,1454,1935,1777,20
4010,2003206,1935,1934,1475,20
4011,2003207,1934,1262,3827,20
4012,2004101,1934,621,1522,20
4013,2004201,621,1934,1541,20
4014,2005101,265,1938,616,20
4015,2005102,1938,265,1334,20
4016,2005201,265,1938,1291,20
4017,2005202,1938,265,621,20
4018,2006301,1938,1939,451,20
4019,2006401,1939,1938,453,20
4020,2007301,1940,1941,1310,20
4021,2007401,1941,1940,1310,20
4022,2008101,1942,665,1024,15
4023,2008102,665,689,417,15
4024,2008103,689,1943,411,15
4025,2008201,1943,689,413,15
4026,2008202,689,665,419,15
4027,2008203,665,1942,1015,15
4028,2009301,1944,1942,571,15
4029,2009302,1942,1945,622,15
4030,2009401,1945,1942,627,15
4031,2009402,1942,1944,566,15
4032,2010301,597,1946,141,15
4033,2010302,1946,1943,453,15
4034,2010401,1943,1946,455,15
4035,2010402,1946,597,141,15
4036,2011301,710,254,492,15
4037,2011302,254,1947,557,15
4038,2011401,1947,254,568,15
4039,2011402,254,710,488,15
4040,2012101,1948,1949,433,20
4041,2012201,1949,1948,433,20
4042,2013301,255,711,662,20
4043,2013401,711,255,662,20
4044,2014301,1950,1200,474,15
4045,2014302,1200,1951,560,15
4046,2014401,1951,1200,560,15
4047,2014402,1200,1950,475,15
4048,2015101,1952,1953,538,15
4049,2015201,1953,1952,538,15
4050,2016301,1954,1955,926,20
4051,2016302,1955,1956,801,20
4052,2016303,1956,1957,1612,20
4053,2016304,1957,1958,801,20
4054,2016401,1958,1957,803,20
4055,2016402,1957,1956,1589,20
4056,2016403,1956,1955,553,20
4057,2016404,1955,1954,919,20
4058,2017301,1955,1959,1026,15
4059,2017302,1959,1960,3009,15
4060,2017401,1960,1959,3031,15
4061,2017402,1959,1955,1003,15
4062,2018301,1961,1962,1164,15
4063,2018401,1962,1961,912,15
4064,2019101,1963,1959,290,20
4065,2019102,1959,1956,535,20
4066,2019103,1956,1962,1141,20
4067,2019201,1962,1956,1126,20
4068,2019202,1956,1959,281,20
4069,2019203,1959,1963,293,20
4070,2020101,1964,1965,4124,30
4071,2020201,1965,1964,4228,30
4072,2021301,1965,1966,2983,30
4073,2021401,1966,1965,2561,30
4074,2022301,1967,1968,1169,20
4075,2022401,1968,1967,1137,20
4076,2023101,1969,1970,1227,15
4077,2023201,1970,1969,1220,15
4078,2024301,1969,1971,1960,15
4079,2024401,1971,1969,2104,15
4080,2025101,396,1972,4704,15
4081,2025201,1972,396,4697,15
4082,2026301,1973,1974,6564,30
4083,2026401,1974,1973,6556,30
4084,2027301,1975,1976,1740,15
4085,2027401,1976,1975,1739,15
4086,2028301,1977,1978,1170,15
4087,2028401,1978,1977,1148,15
4088,2029101,1979,1980,3705,20
4089,2029102,1980,1731,2607,20
4090,2029201,1731,1980,2639,20
4091,2029202,1980,1979,3725,20
4092,2030301,1980,1981,4345,20
4093,2030401,1981,1980,4391,20
4094,2031101,1982,1494,3872,20
4095,2031102,1494,1983,353,20
4096,2031201,1983,1494,328,20
4097,2031202,1494,1982,3870,20
4098,2032301,1984,1985,737,15
4099,2032302,1985,1986,1783,15
4100,2032401,1986,1985,1770,15
4101,2032402,1985,1984,732,15
4102,2033101,1987,1988,5997,20
4103,2033201,1988,1987,5997,20
4104,2034301,1989,1990,1447,30
4105,2034401,1990,1989,1375,30
4106,2035101,1991,1992,2908,20
4107,2035201,1992,1991,2888,20
4108,3458301,1901,1993,3991,30
4109,3458302,1993,1994,4444,30
4110,3458303,1994,1995,2051,30
4111,3458304,1995,1996,14057,30
4112,3458305,1996,1997,8837,30
4113,3458409,1997,1996,8967,30
4114,3458410,1996,1995,14101,30
4115,3458411,1995,1994,1893,30
4116,3458412,1994,1993,4133,30
4117,3458413,1993,1901,4301,30
4118,3475301,1998,1999,5798,30
4119,3475302,1999,2000,3881,30
4120,3475303,2000,2001,2157,30
4121,3475304,2001,2002,1653,30
4122,3475305,2002,2003,865,30
4123,3475306,2003,2004,1740,30
4124,3475419,2004,2003,1547,30
4125,3475420,2003,2002,923,30
4126,3475421,2002,2001,1377,30
4127,3475422,2001,2000,2498,30
4128,3475423,2000,1999,3797,30
4129,3475424,1999,1998,5810,30
4130,3476101,2005,2006,1826,30
4131,3476102,2006,2007,4640,30
4132,3476103,2007,2008,1277,30
4133,3476104,2008,2009,3218,30
4134,3476105,2009,2010,2491,30
4135,3476201,2010,2009,2455,30
4136,3476202,2009,2008,3410,30
4137,3476203,2008,2007,1305,30
4138,3476204,2007,2006,4422,30
4139,3476205,2006,2005,1895,30
4140,3477301,1711,2011,5540,30
4141,3477302,2011,2012,1474,30
4142,3477303,2012,2013,3638,30
4143,3477304,2013,2014,2052,30
4144,3477305,2014,2015,3450,30
4145,3477401,2015,2014,3334,30
4146,3477402,2014,2013,2143,30
4147,3477403,2013,2012,4004,30
4148,3477404,2012,2011,1109,30
4149,3477405,2011,1711,5762,30
4150,3479108,2016,2017,2048,30
4151,3479109,2017,2018,9871,30
4152,3479110,2018,2019,3219,30
4153,3479111,2019,2020,4273,30
4154,3479112,2020,2021,3851,30
4155,3479113,2021,2022,3107,30
4156,3479114,2022,2023,4736,30
4157,3479115,2023,2024,1400,30
4158,3479203,2024,2023,1798,30
4159,3479204,2023,2022,4417,30
4160,3479205,2022,2021,3182,30
4161,3479206,2021,2020,3727,30
4162,3479207,2020,2019,4121,30
4163,3479208,2019,2018,3309,30
4164,3479209,2018,2017,9763,30
4165,3479210,2017,2016,2184,30
4166,3480301,2025,2026,1755,30
4167,3480302,2026,2027,753,30
4168,3480303,2027,2028,7445,30
4169,3480304,2028,2029,4002,30
4170,3480305,2029,2030,5060,30
4171,3480306,2030,2031,2146,30
4172,3480401,2031,2030,2110,30
4173,3480402,2030,2029,5098,30
4174,3480403,2029,2028,3952,30
4175,3480404,2028,2027,7504,30
4176,3480405,2027,2026,725,30
4177,3480406,2026,2025,1783,30
4178,3482301,2032,2033,4022,30
4179,3482302,2033,2034,2204,30
4180,3482303,2034,2035,6083,30
4181,3482304,2035,2036,8027,30
4182,3482305,2036,2037,6163,30
4183,3482306,2037,2038,3010,30
4184,3482401,2038,2037,3024,30
4185,3482402,2037,2036,6290,30
4186,3482403,2036,2035,7892,30
4187,3482404,2035,2034,6406,30
4188,3482405,2034,2033,2020,30
4189,3482406,2033,2032,3895,30
4190,3501301,2039,2040,8306,30
4191,3501302,2040,2041,6453,30
4192,3501303,2041,2042,5139,30
4193,3501404,2042,2041,4760,30
4194,3501405,2041,2040,6046,30
4195,3501406,2040,2039,8601,30
4196,3502301,2043,2044,6690,30
4197,3502302,2044,2045,2888,30
4198,3502303,2045,2046,5419,30
4199,3502304,2046,2047,5558,30
4200,3502305,2047,2048,6169,30
4201,3502306,2048,2049,3341,30
4202,3502307,2049,2050,6817,30
4203,3502308,2050,2051,3158,30
4204,3502309,2051,2052,7711,30
4205,3502413,2052,2051,7589,30
4206,3502414,2051,2050,3776,30
4207,3502415,2050,2049,6101,30
4208,3502416,2049,2048,3549,30
4209,3502417,2048,2047,5679,30
4210,3502418,2047,2046,5039,30
4211,3502419,2046,2045,6453,30
4212,3502420,2045,2044,2832,30
4213,3502421,2044,2043,6289,30
4214,3517301,429,2053,7893,30
4215,3517302,2053,2054,7074,30
4216,3517303,2054,2055,3900,30
4217,3517401,2055,2054,3541,30
4218,3517402,2054,2053,6140,30
4219,3517403,2053,429,9135,30
4220,3518101,2039,2056,2353,30
4221,3518102,2056,2057,4761,30
4222,3518103,2057,2058,2569,30
4223,3518104,2058,2059,3239,30
4224,3518105,2059,2060,2764,30
4225,3518106,2060,2061,3996,30
4226,3518107,2061,2062,2720,30
4227,3518108,2062,2063,6395,30
4228,3518109,2063,2064,2574,30
4229,3518110,2064,2065,3802,30
4230,3518111,2065,2066,3234,30
4231,3518112,2066,2067,5130,30
4232,3518201,2067,2066,5339,30
4233,3518202,2066,2065,2593,30
4234,3518203,2065,2064,3902,30
4235,3518204,2064,2063,2506,30
4236,3518205,2063,2062,6778,30
4237,3518206,2062,2061,2829,30
4238,3518207,2061,2060,3739,30
4239,3518208,2060,2059,2800,30
4240,3518209,2059,2058,2834,30
4241,3518210,2058,2057,2874,30
4242,3518211,2057,2056,4249,30
4243,3518212,2056,2039,3086,30
4244,3519121,2068,2069,6379,30
4245,3519122,2069,2070,6002,30
4246,3519201,2070,2069,6401,30
4247,3519202,2069,2068,6652,30
