,ID,FR,TO,LEN,JAM
0,11301,0,1,1004,30
1,11302,1,2,715,30
2,11303,2,3,1167,30
3,11304,3,4,751,30
4,11401,4,3,627,30
5,11402,3,2,1124,30
6,11403,2,1,840,30
7,11404,1,0,924,30
8,12101,5,6,796,30
9,12102,6,7,627,30
10,12103,7,8,1181,30
11,12104,8,9,1215,30
12,12105,9,10,477,30
13,12106,10,11,573,30
14,12107,11,12,359,30
15,12108,12,13,805,30
16,12109,13,14,936,30
17,12110,14,15,870,30
18,12111,15,0,1216,30
19,12112,0,16,717,30
20,12201,16,0,1377,30
21,12202,0,15,241,30
22,12203,15,14,1112,30
23,12204,14,13,775,30
24,12205,13,12,782,30
25,12206,12,11,627,30
26,12207,11,10,297,30
27,12208,10,9,711,30
28,12209,9,8,1308,30
29,12210,8,7,548,30
30,12211,7,6,1328,30
31,12212,6,5,888,30
32,13301,17,18,3277,30
33,13302,18,19,1657,30
34,13303,19,20,2371,30
35,13304,20,21,2375,30
36,13305,21,22,4355,30
37,13401,22,21,4348,30
38,13402,21,20,2379,30
39,13403,20,19,2366,30
40,13404,19,18,1634,30
41,13405,18,17,3443,30
42,14101,16,23,1925,30
43,14102,23,24,1843,30
44,14103,24,25,2262,30
45,14104,25,26,824,30
46,14105,26,27,1008,30
47,14106,27,28,1055,30
48,14107,28,29,796,30
49,14108,29,30,321,30
50,14201,30,29,785,30
51,14202,29,28,520,30
52,14203,28,27,956,30
53,14204,27,26,921,30
54,14205,26,25,1318,30
55,14206,25,24,1770,30
56,14207,24,23,1847,30
57,14208,23,16,2174,30
58,15101,31,32,2355,30
59,15102,32,33,786,30
60,15103,33,34,492,30
61,15104,34,35,589,30
62,15105,35,36,859,30
63,15106,36,37,890,30
64,15107,37,38,1185,30
65,15108,38,4,943,30
66,15109,4,39,3070,30
67,15110,39,40,1478,30
68,15111,40,41,1398,30
69,15112,41,42,597,30
70,15113,42,43,1534,30
71,15114,43,44,1215,30
72,15115,44,45,675,30
73,15116,45,46,1301,30
74,15201,46,45,1380,30
75,15202,45,44,1025,30
76,15203,44,43,1334,30
77,15204,43,42,1066,30
78,15205,42,41,1012,30
79,15206,41,40,1134,30
80,15207,40,39,1307,30
81,15208,39,4,3184,30
82,15209,4,38,1036,30
83,15210,38,37,575,30
84,15211,37,36,635,30
85,15212,36,35,1361,30
86,15213,35,34,140,30
87,15214,34,33,1200,30
88,15215,33,32,550,30
89,15216,32,31,2341,30
90,17101,47,48,455,20
91,17102,48,49,583,20
92,17103,49,2,1037,20
93,17104,2,50,784,20
94,17105,50,51,553,20
95,17201,51,50,542,20
96,17202,50,2,798,20
97,17203,2,49,1032,20
98,17204,49,48,571,20
99,17205,48,47,463,20
100,18301,52,53,1198,20
101,18401,53,52,1183,20
102,19301,54,55,708,20
103,19401,55,54,992,20
104,20101,56,57,875,20
105,20102,57,58,984,20
106,20103,58,59,573,20
107,20104,59,60,428,20
108,20201,60,59,398,20
109,20202,59,58,565,20
110,20203,58,57,984,20
111,20204,57,56,875,20
112,21301,53,61,2189,20
113,21302,61,62,1307,20
114,21303,62,63,496,20
115,21401,63,62,560,20
116,21402,62,61,1651,20
117,21403,61,53,1830,20
118,22301,59,64,452,20
119,22302,64,65,511,20
120,22303,65,66,610,20
121,22401,66,65,604,20
122,22402,65,64,503,20
123,22403,64,59,460,20
124,23301,9,67,751,20
125,23302,67,68,472,20
126,23401,68,67,478,20
127,23402,67,9,751,20
128,24301,69,70,789,20
129,24302,70,71,843,20
130,24303,71,13,779,20
131,24304,13,72,519,20
132,24305,72,73,603,20
133,24306,73,74,841,20
134,24401,74,73,713,20
135,24402,73,72,732,20
136,24403,72,13,721,20
137,24404,13,71,570,20
138,24405,71,70,852,20
139,24406,70,69,791,20
140,25301,75,76,953,20
141,25302,76,77,1103,20
142,25303,77,70,1012,20
143,25304,70,78,1114,20
144,25305,78,79,598,20
145,25306,79,80,641,20
146,25401,80,79,645,20
147,25402,79,78,589,20
148,25403,78,70,1097,20
149,25404,70,77,1007,20
150,25405,77,76,1103,20
151,25406,76,75,942,20
152,26101,81,82,837,20
153,26102,82,83,1098,20
154,26103,83,84,1625,20
155,26104,84,85,2023,20
156,26105,85,86,920,20
157,26106,86,87,545,20
158,26107,87,88,449,20
159,26108,88,89,1451,20
160,26201,89,88,1434,20
161,26202,88,87,449,20
162,26203,87,86,540,20
163,26204,86,85,910,20
164,26205,85,84,2037,20
165,26206,84,83,1640,20
166,26207,83,82,1090,20
167,26208,82,81,847,20
168,27101,90,3,1382,20
169,27102,3,91,871,20
170,27103,91,92,490,20
171,27104,92,93,1714,20
172,27105,93,94,1421,20
173,27106,94,40,893,20
174,27201,40,94,904,20
175,27202,94,93,1436,20
176,27203,93,92,1734,20
177,27204,92,91,490,20
178,27205,91,3,862,20
179,27206,3,90,1386,20
180,28301,11,95,655,20
181,28302,95,96,868,20
182,28303,96,97,665,20
183,28304,97,98,987,20
184,28305,98,33,924,20
185,28306,33,99,1168,20
186,28401,99,33,1298,20
187,28402,33,98,934,20
188,28403,98,97,842,20
189,28404,97,96,680,20
190,28405,96,95,852,20
191,28406,95,11,658,20
192,29301,83,100,598,20
193,29302,100,93,929,20
194,29401,93,100,925,20
195,29402,100,83,603,20
196,30301,101,102,962,20
197,30401,102,101,953,20
198,31301,7,103,227,20
199,31401,103,7,508,20
200,32301,57,104,906,20
201,32302,104,105,744,20
202,32401,105,104,744,20
203,32402,104,57,906,20
204,33301,106,107,687,20
205,33302,107,108,593,20
206,33401,108,107,529,20
207,33402,107,106,687,20
208,34301,6,109,459,20
209,34401,109,6,563,20
210,36301,110,77,717,20
211,36302,77,111,563,20
212,36303,111,14,643,20
213,36304,14,112,1094,20
214,36305,112,113,1031,20
215,36306,113,114,711,20
216,36307,114,36,1116,20
217,36401,36,114,1120,20
218,36402,114,113,689,20
219,36403,113,112,994,20
220,36404,112,14,1147,20
221,36405,14,111,633,20
222,36406,111,77,563,20
223,36407,77,110,716,20
224,37301,115,10,1849,20
225,37302,10,116,795,20
226,37303,116,117,723,20
227,37304,117,118,724,20
228,37305,118,119,802,20
229,37306,119,32,1447,20
230,37401,32,119,1445,20
231,37402,119,118,801,20
232,37403,118,117,785,20
233,37404,117,116,651,20
234,37405,116,10,790,20
235,37406,10,115,1755,20
236,38101,120,121,429,20
237,38102,121,101,426,20
238,38103,101,122,1062,20
239,38104,122,119,1318,20
240,38105,119,98,669,20
241,38201,98,119,568,20
242,38202,119,122,1185,20
243,38203,122,101,1197,20
244,38204,101,121,426,20
245,38205,121,120,442,20
246,39101,60,96,994,20
247,39102,96,123,471,20
248,39103,123,73,750,20
249,39104,73,112,683,20
250,39105,112,124,830,20
251,39106,124,1,1138,20
252,39107,1,125,675,20
253,39108,125,126,774,20
254,39109,126,100,2101,20
255,39110,100,127,3357,20
256,39111,127,128,561,20
257,39112,128,129,557,20
258,39113,129,130,504,20
259,39114,130,131,443,20
260,39115,131,132,693,20
261,39116,132,133,686,20
262,39117,133,134,752,20
263,39118,134,135,1104,20
264,39119,135,136,1177,20
265,39201,136,135,1267,20
266,39202,135,134,679,20
267,39203,134,133,752,20
268,39204,133,132,613,20
269,39205,132,131,880,20
270,39206,131,130,322,20
271,39207,130,129,509,20
272,39208,129,128,552,20
273,39209,128,127,559,20
274,39210,127,100,3375,20
275,39211,100,126,1854,20
276,39212,126,125,1008,20
277,39213,125,1,584,20
278,39214,1,124,1234,20
279,39215,124,112,953,20
280,39216,112,73,596,20
281,39217,73,123,697,20
282,39218,123,96,609,20
283,39219,96,60,909,20
284,40301,121,137,665,15
285,40302,137,138,385,15
286,40401,138,137,382,15
287,40402,137,121,664,15
288,41101,139,137,492,15
289,41102,137,140,691,15
290,41103,140,141,195,15
291,41201,141,140,212,15
292,41202,140,137,682,15
293,41203,137,139,492,15
294,42101,142,67,1033,15
295,42102,67,116,211,15
296,42103,116,95,735,15
297,42104,95,143,504,15
298,42105,143,72,705,15
299,42106,72,144,485,15
300,42201,144,72,548,15
301,42202,72,143,693,15
302,42203,143,95,504,15
303,42204,95,116,751,15
304,42205,116,67,239,15
305,42206,67,142,1002,15
306,43101,145,110,1336,15
307,43102,110,146,1124,15
308,43103,146,147,1822,15
309,43201,147,146,1805,15
310,43202,146,110,1127,15
311,43203,110,145,1348,15
312,46301,148,149,204,15
313,46401,149,148,203,15
314,47301,150,48,586,15
315,47302,48,151,749,15
316,47303,151,37,861,15
317,47401,37,151,850,15
318,47402,151,48,766,15
319,47403,48,152,584,15
320,49301,35,153,767,15
321,49401,153,35,763,15
322,51101,154,155,605,15
323,51102,155,156,771,15
324,51103,156,153,569,15
325,51104,153,157,666,15
326,51105,157,55,774,15
327,51106,55,158,710,15
328,51201,158,55,686,15
329,51202,55,157,781,15
330,51203,157,153,658,15
331,51204,153,156,575,15
332,51205,156,155,772,15
333,51206,155,154,604,15
334,53301,159,157,655,15
335,53401,157,159,651,15
336,54301,160,161,750,15
337,54401,161,160,747,15
338,57301,162,51,578,15
339,57302,51,92,958,15
340,57401,92,51,956,15
341,57402,51,162,563,15
342,58301,125,50,640,15
343,58302,50,91,1333,15
344,58401,91,50,1323,15
345,58402,50,125,640,15
346,59301,146,76,716,15
347,59302,76,15,472,15
348,59401,15,76,466,15
349,59402,76,146,716,15
350,62301,124,49,749,15
351,62302,49,163,623,15
352,62303,163,90,539,15
353,62304,90,38,858,15
354,62401,38,90,858,15
355,62402,90,163,562,15
356,62403,163,49,591,15
357,62404,49,124,764,15
358,63301,164,165,325,15
359,63401,165,164,337,15
360,64102,166,64,562,15
361,64201,64,166,562,15
362,64202,166,167,983,15
363,66301,34,160,872,15
364,66401,160,34,872,15
365,67301,58,168,918,15
366,67302,168,169,721,15
367,67401,169,168,918,15
368,67402,168,58,675,15
369,68301,8,170,1125,15
370,68401,170,8,1195,15
371,73301,171,172,3715,30
372,73302,172,173,2013,30
373,73303,173,174,1803,30
374,73304,174,175,1069,30
375,73305,175,176,866,30
376,73401,176,175,871,30
377,73402,175,174,1065,30
378,73403,174,173,1807,30
379,73404,173,172,1989,30
380,73405,172,171,3747,30
381,74201,177,178,1591,30
382,74202,178,179,1164,30
383,74203,179,180,1103,30
384,74204,180,181,621,30
385,75101,182,183,1162,30
386,75102,183,184,1079,30
387,75201,184,183,1055,30
388,75202,183,182,1090,30
389,76101,185,186,1286,30
390,76102,186,187,727,30
391,76201,187,186,566,30
392,76202,186,185,1267,30
393,77101,188,5,1647,30
394,77201,5,188,478,30
395,78101,189,190,764,20
396,78102,190,191,431,20
397,78201,191,190,422,20
398,78202,190,189,759,20
399,79301,192,193,547,20
400,79302,193,194,502,20
401,79401,194,193,536,20
402,79402,193,192,534,20
403,81101,195,196,818,20
404,81102,196,197,488,20
405,81201,197,196,487,20
406,81202,196,195,825,20
407,82101,198,185,445,20
408,82102,185,199,715,20
409,82103,199,200,245,20
410,82104,200,197,747,20
411,82105,197,201,691,20
412,82106,201,193,494,20
413,82201,193,201,489,20
414,82202,201,197,713,20
415,82203,197,200,729,20
416,82204,200,199,298,20
417,82205,199,185,667,20
418,82206,185,198,439,20
419,84101,179,202,700,20
420,84102,202,203,388,20
421,84103,203,204,908,20
422,84104,204,205,620,20
423,84105,205,206,525,20
424,84106,206,56,682,20
425,84201,56,206,685,20
426,84202,206,205,495,20
427,84203,205,204,651,20
428,84204,204,203,906,20
429,84205,203,202,390,20
430,84206,202,179,720,20
431,85101,207,208,323,20
432,85102,208,209,1544,20
433,85201,209,208,1624,20
434,85202,208,207,373,20
435,86101,210,211,2354,20
436,86102,211,212,2265,20
437,86103,212,213,1618,20
438,86104,213,214,950,20
439,86105,214,215,2083,20
440,86106,215,216,1885,20
441,86107,216,217,1800,20
442,86108,217,218,1586,20
443,86109,218,219,1278,20
444,86110,219,220,1724,20
445,86111,220,221,926,20
446,86112,221,222,1159,20
447,86113,222,223,570,20
448,86114,223,211,1528,20
449,86115,211,224,972,20
450,86116,224,225,2840,20
451,86117,225,226,2465,20
452,86118,226,173,1953,20
453,86119,173,227,1466,20
454,86120,227,228,1566,20
455,86121,228,209,2874,20
456,86201,209,228,3101,20
457,86202,228,227,1282,20
458,86203,227,173,1836,20
459,86204,173,226,1593,20
460,86205,226,225,2561,20
461,86206,225,224,2731,20
462,86207,224,211,1039,20
463,86208,211,223,1468,20
464,86209,223,222,922,20
465,86210,222,221,673,20
466,86211,221,220,1053,20
467,86212,220,219,1736,20
468,86213,219,218,1252,20
469,86214,218,217,1591,20
470,86215,217,216,1545,20
471,86216,216,215,1872,20
472,86217,215,214,2180,20
473,86218,214,213,846,20
474,86219,213,212,1615,20
475,86220,212,211,2266,20
476,86221,211,210,2379,20
477,87301,194,229,1423,20
478,87302,229,187,1064,20
479,87401,187,229,838,20
480,87402,229,194,1482,20
481,88301,178,203,602,20
482,88401,203,178,606,20
483,89101,230,231,330,20
484,89102,231,232,355,20
485,89103,232,233,770,20
486,89104,233,106,492,20
487,89201,106,233,484,20
488,89202,233,232,724,20
489,89203,232,231,406,20
490,89204,231,230,313,20
491,90301,233,234,695,15
492,90302,234,235,834,15
493,90401,235,234,820,15
494,90402,234,233,695,15
495,91301,236,206,622,15
496,91302,206,237,990,15
497,91303,237,238,594,15
498,91401,238,237,597,15
499,91402,237,206,973,15
500,91403,206,236,632,15
501,92301,239,240,724,15
502,92302,240,183,727,15
503,92401,183,240,722,15
504,92402,240,239,708,15
505,93301,241,202,504,15
506,93401,202,241,505,15
507,97301,204,242,1372,15
508,97401,242,204,1382,15
509,99301,231,243,1166,15
510,99401,243,231,1152,15
511,100301,232,244,858,15
512,100302,244,245,894,15
513,100401,245,244,894,15
514,100402,244,232,909,15
515,102101,201,246,1188,15
516,102201,246,201,1196,15
517,103101,181,196,879,15
518,103102,196,247,741,15
519,103201,247,196,743,15
520,103202,196,181,879,15
521,107101,248,249,1459,15
522,107102,249,250,1546,15
523,107201,250,249,1549,15
524,107202,249,248,1446,15
525,118101,251,252,1558,15
526,118102,252,208,817,15
527,118201,208,252,811,15
528,118202,252,252,1566,15
529,119101,199,253,1449,15
530,119201,253,199,1438,15
531,120101,254,229,830,15
532,120102,229,244,552,15
533,120201,244,229,570,15
534,120202,229,254,814,15
535,125101,255,256,1899,30
536,125102,256,257,2519,30
537,125103,257,61,2859,30
538,125104,61,258,3327,30
539,125105,258,18,1474,30
540,125106,18,259,2507,30
541,125107,259,260,8022,30
542,125201,260,259,8117,30
543,125202,259,18,2345,30
544,125203,18,258,2020,30
545,125204,258,61,3290,30
546,125205,61,257,3044,30
547,125206,257,256,2328,30
548,125207,256,255,1582,30
549,126301,261,262,533,20
550,126401,262,261,620,20
551,127101,263,264,2217,20
552,127201,264,263,2216,20
553,128101,265,266,1405,20
554,128201,266,266,1405,20
555,129101,267,268,691,20
556,129102,268,269,966,20
557,129103,269,270,809,20
558,129201,270,269,801,20
559,129202,269,268,975,20
560,129203,268,271,694,20
561,130301,272,273,729,20
562,130302,273,274,752,20
563,130303,274,275,520,20
564,130304,275,276,802,20
565,130305,276,27,1027,20
566,130306,27,277,631,20
567,130307,277,88,635,20
568,130308,88,131,846,20
569,130401,131,88,846,20
570,130402,88,277,635,20
571,130403,277,27,644,20
572,130404,27,276,1056,20
573,130405,276,275,779,20
574,130406,275,274,524,20
575,130407,274,273,752,20
576,130408,273,272,694,20
577,132101,278,279,1106,20
578,132102,279,19,1335,20
579,132103,19,280,6619,20
580,132104,280,281,5299,20
581,132105,281,282,595,20
582,132106,282,283,1078,20
583,132107,283,284,1454,20
584,132201,284,283,1453,20
585,132202,283,282,1076,20
586,132203,282,281,579,20
587,132204,281,280,5050,20
588,132205,280,19,7156,20
589,132206,19,279,1386,20
590,132207,279,278,1052,20
591,133301,285,286,2131,20
592,133302,286,287,1329,20
593,133303,287,288,1139,20
594,133304,288,289,1258,20
595,133305,289,290,1484,20
596,133306,290,291,1675,15
597,133307,291,292,2373,20
598,133308,292,293,1050,20
599,133309,293,294,1354,20
600,133310,294,295,2527,20
601,133311,295,296,890,20
602,133312,296,297,774,20
603,133313,297,298,749,20
604,133314,298,299,368,20
605,133315,299,300,1229,20
606,133316,300,301,844,20
607,133317,301,302,1639,20
608,133318,302,303,1364,20
609,133401,303,302,1375,20
610,133402,302,301,1635,20
611,133403,301,300,829,20
612,133404,300,299,1236,20
613,133405,299,298,366,20
614,133406,298,297,731,20
615,133407,297,296,789,20
616,133408,296,295,852,20
617,133409,295,294,2570,20
618,133410,294,293,1327,20
619,133411,293,292,1062,20
620,133412,292,291,2345,20
621,133413,291,290,2005,15
622,133414,290,289,1608,20
623,133415,289,288,1672,20
624,133416,288,287,606,20
625,133417,287,286,1351,20
626,133418,286,285,2127,20
627,134301,304,264,491,20
628,134302,264,305,949,20
629,134303,305,306,567,20
630,134304,306,307,2954,20
631,134401,307,306,2969,20
632,134402,306,305,569,20
633,134403,305,264,955,20
634,134404,264,304,488,20
635,136301,308,309,719,20
636,136302,309,43,553,20
637,136303,43,310,556,20
638,136304,310,311,510,20
639,136401,311,310,511,20
640,136402,310,43,556,20
641,136403,43,309,550,20
642,136404,309,308,723,20
643,138101,312,313,738,20
644,138102,313,314,595,20
645,138103,314,315,409,20
646,138104,315,316,575,20
647,138201,316,315,576,20
648,138202,315,314,407,20
649,138203,314,313,596,20
650,138204,313,312,735,20
651,139101,317,318,452,20
652,139102,318,319,511,20
653,139103,319,320,496,20
654,139201,320,319,508,20
655,139202,319,318,502,20
656,139203,318,317,442,20
657,140101,321,322,576,20
658,140102,322,323,593,20
659,140103,323,324,595,20
660,140104,324,325,859,20
661,140105,325,326,722,20
662,140106,326,327,436,20
663,140107,327,328,793,20
664,140108,328,329,368,20
665,140201,329,328,366,20
666,140202,328,327,803,20
667,140203,327,326,429,20
668,140204,326,325,726,20
669,140205,325,324,864,20
670,140206,324,323,595,20
671,140207,323,322,594,20
672,140208,322,321,553,20
673,141301,262,268,1001,20
674,141302,268,330,543,20
675,141303,330,324,573,20
676,141304,324,331,559,20
677,141305,331,332,535,20
678,141306,332,28,771,20
679,141307,28,333,408,20
680,141401,333,28,406,20
681,141402,28,332,772,20
682,141403,332,331,532,20
683,141404,331,324,568,20
684,141405,324,330,569,20
685,141406,330,268,539,20
686,141407,268,262,1006,20
687,142301,334,335,5342,20
688,142302,335,336,3075,20
689,142401,336,335,3225,20
690,142402,335,334,5346,20
691,143301,337,338,2894,20
692,143302,338,339,2157,20
693,143401,339,338,2151,20
694,143402,338,337,2899,20
695,144301,338,335,1720,20
696,144302,335,340,1774,20
697,144303,340,329,846,20
698,144304,329,320,895,20
699,144305,320,341,653,20
700,144306,341,316,410,20
701,144307,316,342,996,20
702,144308,342,343,912,20
703,144401,343,342,748,20
704,144402,342,316,1183,20
705,144403,316,341,410,20
706,144404,341,320,641,20
707,144405,320,329,885,20
708,144406,329,340,1035,20
709,144407,340,335,1597,20
710,144408,335,338,1700,20
711,145301,344,345,354,20
712,145302,345,342,673,20
713,145303,342,346,930,20
714,145304,346,347,436,20
715,145305,347,348,563,20
716,145306,348,349,1062,20
717,145307,349,350,1159,20
718,145308,350,351,821,20
719,145309,351,352,750,20
720,145310,352,353,1154,20
721,145311,353,354,1780,20
722,145312,354,355,906,20
723,145313,355,356,658,20
724,145314,356,357,929,20
725,145315,357,358,2819,20
726,145316,358,359,743,20
727,145317,359,360,1973,20
728,145318,360,361,466,20
729,145319,361,362,702,20
730,145320,362,363,794,20
731,145321,363,364,909,20
732,145322,364,365,376,20
733,145323,365,366,1819,20
734,145324,366,367,777,20
735,145325,367,368,750,20
736,145326,368,369,1801,20
737,145327,369,370,1750,20
738,145328,370,371,679,20
739,145329,371,372,1383,20
740,145330,372,373,443,20
741,145331,373,374,792,20
742,145332,374,375,3268,20
743,145401,375,374,3291,20
744,145402,374,373,789,20
745,145403,373,372,485,20
746,145404,372,371,1331,20
747,145405,371,370,678,20
748,145406,370,369,1752,20
749,145407,369,368,1802,20
750,145408,368,367,764,20
751,145409,367,366,762,20
752,145410,366,365,1814,20
753,145411,365,364,388,20
754,145412,364,363,902,20
755,145413,363,362,803,20
756,145414,362,361,730,20
757,145415,361,360,446,20
758,145416,360,359,1975,20
759,145417,359,358,747,20
760,145418,358,357,3104,20
761,145419,357,356,658,20
762,145420,356,355,640,20
763,145421,355,354,913,20
764,145422,354,353,1854,20
765,145423,353,352,1096,20
766,145424,352,351,746,20
767,145425,351,350,825,20
768,145426,350,349,1155,20
769,145427,349,348,1058,20
770,145428,348,347,602,20
771,145429,347,346,518,20
772,145430,346,342,897,20
773,145431,342,345,594,20
774,145432,345,344,274,20
775,146301,25,85,924,20
776,146302,85,127,967,20
777,146303,127,376,1055,20
778,146304,376,41,542,20
779,146305,41,377,814,20
780,146401,377,41,978,20
781,146402,41,376,382,20
782,146403,376,127,1068,20
783,146404,127,85,952,20
784,146405,85,25,925,20
785,147301,378,26,1747,20
786,147302,26,379,656,20
787,147303,379,86,766,20
788,147304,86,128,934,20
789,147305,128,42,1138,20
790,147306,42,380,976,20
791,147307,380,263,975,20
792,147308,263,282,1350,20
793,147309,282,381,792,20
794,147310,381,382,1142,20
795,147311,382,307,1576,20
796,147312,307,285,2281,20
797,147401,285,307,2282,20
798,147402,307,382,1578,20
799,147403,382,381,1135,20
800,147404,381,282,793,20
801,147405,282,263,1351,20
802,147406,263,380,877,20
803,147407,380,42,1075,20
804,147408,42,128,1367,20
805,147409,128,86,933,20
806,147410,86,379,536,20
807,147411,379,26,760,20
808,147412,26,378,1751,20
809,148301,265,383,1267,20
810,148302,383,384,727,20
811,148303,384,270,452,20
812,148304,270,385,414,20
813,148305,385,325,527,20
814,148306,325,386,676,20
815,148307,386,387,507,20
816,148308,387,29,548,20
817,148309,29,388,799,20
818,148310,388,312,997,20
819,148311,312,133,589,20
820,148312,133,389,762,20
821,148313,389,44,477,20
822,148314,44,390,684,20
823,148315,390,304,733,20
824,148401,304,390,819,20
825,148402,390,44,588,20
826,148403,44,389,474,20
827,148404,389,133,773,20
828,148405,133,312,549,20
829,148406,312,388,1040,20
830,148407,388,29,775,20
831,148408,29,387,579,20
832,148409,387,386,497,20
833,148410,386,325,675,20
834,148411,325,385,540,20
835,148412,385,270,402,20
836,148413,270,384,460,20
837,148414,384,383,717,20
838,148415,383,265,1280,20
839,149301,391,392,879,15
840,149302,392,393,583,15
841,149401,393,392,583,15
842,149402,392,391,881,15
843,150101,394,331,540,15
844,150102,331,386,664,15
845,150103,386,395,882,15
846,150104,395,396,248,15
847,150201,396,395,248,15
848,150202,395,386,882,15
849,150203,386,331,664,15
850,150204,331,394,503,15
851,151101,397,305,2219,15
852,151201,305,397,2212,15
853,152101,379,277,923,15
854,152201,277,379,922,15
855,154101,398,399,695,15
856,154102,399,389,521,15
857,154201,389,399,521,15
858,154202,399,398,698,15
859,155101,400,401,624,15
860,155102,401,330,493,15
861,155103,330,402,860,15
862,155104,402,385,534,15
863,155201,385,402,543,15
864,155202,402,330,849,15
865,155203,330,401,489,15
866,155204,401,400,641,15
867,156101,403,384,321,15
868,156201,384,403,316,15
869,158101,404,405,747,15
870,158102,405,406,437,15
871,158103,406,407,616,15
872,158104,407,408,377,15
873,158201,408,407,376,15
874,158202,407,406,616,15
875,158203,406,405,437,15
876,158204,405,404,747,15
877,159301,409,410,768,15
878,159302,410,401,470,15
879,159303,401,323,536,15
880,159304,323,394,545,15
881,159305,394,411,418,15
882,159306,411,412,651,15
883,159401,412,411,634,15
884,159402,411,394,463,15
885,159403,394,323,533,15
886,159404,323,401,520,15
887,159405,401,410,472,15
888,159406,410,409,769,15
889,160101,413,414,490,15
890,160201,414,413,490,15
891,161301,415,416,581,15
892,161302,416,87,631,15
893,161303,87,130,814,15
894,161401,130,87,801,15
895,161402,87,416,635,15
896,161403,416,415,589,15
897,163301,132,399,713,15
898,163302,399,417,640,15
899,163401,417,399,640,15
900,163402,399,132,713,15
901,165101,418,419,607,15
902,165102,419,420,674,15
903,165103,420,421,669,15
904,165104,421,390,507,15
905,165201,390,421,514,15
906,165202,421,420,662,15
907,165203,420,419,671,15
908,165204,419,418,606,15
909,166101,280,422,675,15
910,166102,422,423,2346,15
911,166201,423,422,2338,15
912,166202,422,280,676,15
913,169301,326,424,639,15
914,169302,424,425,395,15
915,169303,425,426,811,15
916,169304,426,427,383,15
917,169305,427,428,623,15
918,169306,428,429,819,15
919,169401,429,428,821,15
920,169402,428,427,623,15
921,169403,427,426,400,15
922,169404,426,425,811,15
923,169405,425,424,395,15
924,169406,424,326,639,15
925,172101,430,431,295,15
926,172102,431,432,511,15
927,172103,432,433,467,15
928,172201,433,432,466,15
929,172202,432,431,514,15
930,172203,431,430,295,15
931,173301,434,396,730,15
932,173302,396,408,644,15
933,173303,408,435,687,15
934,173304,435,314,531,15
935,173305,314,436,833,15
936,173401,436,314,835,15
937,173402,314,435,530,15
938,173403,435,408,771,15
939,173404,408,396,554,15
940,173405,396,434,737,15
941,174101,437,413,287,15
942,174201,413,437,287,15
943,176301,24,84,654,15
944,176401,84,24,688,15
945,177301,438,403,179,15
946,177401,403,438,173,15
947,180101,439,440,2061,15
948,180201,440,439,1849,15
949,182301,283,382,1523,15
950,182401,382,283,1530,15
951,183301,129,441,821,15
952,183302,441,442,550,15
953,183401,442,441,559,15
954,183402,441,129,820,15
955,184101,441,437,299,15
956,184201,437,441,299,15
957,186101,423,381,1076,15
958,186201,381,423,1088,15
959,187101,443,376,1551,15
960,187201,376,443,1553,15
961,188301,444,445,810,15
962,188302,445,446,821,15
963,188303,446,447,557,15
964,188304,447,448,1115,15
965,188305,448,449,700,15
966,188306,449,450,858,15
967,188307,450,451,998,15
968,188401,451,450,999,15
969,188402,450,449,858,15
970,188403,449,448,698,15
971,188404,448,447,1115,15
972,188405,447,446,543,15
973,188406,446,445,772,15
974,188407,445,444,871,15
975,189101,452,89,1161,15
976,189102,89,388,662,15
977,189103,388,453,515,15
978,189104,453,435,596,15
979,189105,435,454,353,15
980,189106,454,341,568,15
981,189201,341,454,566,15
982,189202,454,435,354,15
983,189203,435,453,607,15
984,189204,453,388,508,15
985,189205,388,89,645,15
986,189206,89,452,1165,15
987,190101,440,422,1085,15
988,190102,422,281,2974,15
989,190201,281,422,2960,15
990,190202,422,440,1082,15
991,194101,455,456,1032,15
992,194201,456,455,1031,15
993,196101,391,438,1051,15
994,196201,438,391,1049,15
995,197101,457,458,1057,15
996,197102,458,459,1238,15
997,197201,459,458,1203,15
998,197202,458,457,1054,15
999,216301,290,460,1813,20
1000,216401,460,290,1810,20
1001,217101,461,462,1215,15
1002,217102,462,463,366,15
1003,217103,463,464,403,15
1004,217201,464,463,410,15
1005,217202,463,462,367,15
1006,217203,462,461,1228,15
1007,218101,465,466,841,15
1008,218201,466,465,838,15
1009,220101,467,468,703,20
1010,220102,468,469,1041,20
1011,220201,469,468,1169,20
1012,220202,468,467,550,20
1013,221101,470,471,421,20
1014,221102,471,472,474,20
1015,221103,472,473,510,20
1016,221104,473,474,935,20
1017,221202,474,473,950,20
1018,221203,473,472,495,20
1019,221204,472,471,448,20
1020,221205,471,470,446,20
1021,222101,475,476,1835,20
1022,222102,476,477,877,20
1023,222201,477,476,879,20
1024,222202,476,475,1869,20
1025,223301,478,479,601,20
1026,223302,479,480,913,20
1027,223401,480,479,917,20
1028,223402,479,478,624,20
1029,225101,481,482,568,20
1030,225102,482,359,811,20
1031,225201,359,482,894,20
1032,225202,482,481,480,20
1033,227301,483,484,1239,20
1034,227302,484,485,526,20
1035,227303,485,486,1038,20
1036,227304,487,488,774,20
1037,227401,488,487,791,20
1038,227402,486,485,1041,20
1039,227403,485,484,526,20
1040,227404,484,483,1241,20
1041,228101,489,490,1571,20
1042,228102,490,460,1102,20
1043,228103,460,491,929,20
1044,228104,491,291,598,20
