,SPEED,DATE,DISTANCE,AMOUNT,TIMESLICE,TIME,ID,UUID
10582,30.92,20210620,4011.28,23,10,467.01,147401,C56CB05D81542C6FE05307098F0AE1DA
10583,57.46,20210620,1229.48,8,10,77.03,147402,C56CB05D379D2C6FE05307098F0AE1DA
10584,35.91,20210620,1390.15,10,10,139.35,147403,C56CB05D43F22C6FE05307098F0AE1DA
10585,28.65,20210620,2719.29,38,10,341.66,147404,C56CB05D440F2C6FE05307098F0AE1DA
10586,29.01,20210620,12450.58,134,10,1544.83,147405,C56CB05D75642C6FE05307098F0AE1DA
10587,53.22,20210620,2367.47,16,10,160.15,147407,C56CB05D44042C6FE05307098F0AE1DA
10588,39.18,20210620,3175.69,28,10,291.77,147410,C56CB05D99DB2C6FE05307098F0AE1DA
10589,51.8,20210620,5484.72,38,10,381.15,147411,C56CB05D50422C6FE05307098F0AE1DA
10590,30.78,20210620,3103.15,18,10,362.89,148302,C56CB05D68642C6FE05307098F0AE1DA
10591,32.01,20210620,1940.15,22,10,218.21,148303,C56CB05D438F2C6FE05307098F0AE1DA
10592,25.53,20210620,3946.63,39,10,556.42,148305,C56CB05D74F32C6FE05307098F0AE1DA
10593,33.0,20210620,4675.37,47,10,510.1,148306,C56CB05CEE982C6FE05307098F0AE1DA
10594,48.57,20210620,7229.29,84,10,535.85,148308,C56CB05D50542C6FE05307098F0AE1DA
10595,58.32,20210620,13002.81,91,10,802.59,148309,C56CB05D81912C6FE05307098F0AE1DA
10596,55.9,20210620,13088.41,71,10,842.85,148311,C56CB05CEE312C6FE05307098F0AE1DA
10597,57.72,20210620,3284.5,21,10,204.85,148313,C56CB05D8D8B2C6FE05307098F0AE1DA
10598,59.49,20210620,3820.19,24,10,231.18,148314,C56CB05D5C372C6FE05307098F0AE1DA
10599,54.07,20210620,2744.16,23,10,182.71,148401,C56CB05D99D32C6FE05307098F0AE1DA
10600,62.88,20210620,2874.25,20,10,164.56,148402,C56CB05D74ED2C6FE05307098F0AE1DA
10601,62.21,20210620,3280.76,14,10,189.84,148403,C56CB05D751D2C6FE05307098F0AE1DA
10602,59.71,20210620,5265.21,39,10,317.45,148405,C56CB05D375E2C6FE05307098F0AE1DA
10603,60.64,20210620,11780.69,70,10,699.39,148406,C56CB05D37562C6FE05307098F0AE1DA
10604,57.6,20210620,13713.5,96,10,857.03,148407,C56CB05CEE872C6FE05307098F0AE1DA
10605,39.61,20210620,10784.55,134,10,980.24,148408,C56CB05DA6BA2C6FE05307098F0AE1DA
10606,45.37,20210620,5896.07,38,10,467.86,148409,C56CB05D5C2D2C6FE05307098F0AE1DA
10607,29.55,20210620,6624.75,58,10,807.17,148410,C56CB05CEE2E2C6FE05307098F0AE1DA
10608,27.96,20210620,5602.2,67,10,721.19,148411,C56CB05DA62D2C6FE05307098F0AE1DA
10609,19.45,20210620,1799.18,9,10,333.06,148412,C56CB05D50792C6FE05307098F0AE1DA
10610,37.15,20210620,938.83,15,10,90.97,148413,C56CB05D81A02C6FE05307098F0AE1DA
10611,25.91,20210620,519.79,5,10,72.23,148414,C56CB05D74D22C6FE05307098F0AE1DA
10612,43.09,20210620,419.31,3,10,35.03,148415,C56CB05D99D52C6FE05307098F0AE1DA
10613,24.36,20210620,1366.15,12,10,201.87,149301,C56CB05D68652C6FE05307098F0AE1DA
10614,22.83,20210620,582.89,8,10,91.93,149302,C56CB05D50172C6FE05307098F0AE1DA
10615,22.2,20210620,1314.46,11,10,213.12,149401,C56CB05D81892C6FE05307098F0AE1DA
10616,15.41,20210620,1787.88,19,10,417.72,149402,C56CB05D687C2C6FE05307098F0AE1DA
10617,14.48,20210620,813.23,10,10,202.19,150103,C56CB05CEE642C6FE05307098F0AE1DA
10618,30.07,20210620,248.48,3,10,29.75,150201,C56CB05D37AB2C6FE05307098F0AE1DA
10619,26.36,20210620,400.17,5,10,54.66,150202,C56CB05DA6752C6FE05307098F0AE1DA
10620,22.68,20210620,486.46,9,10,77.21,150204,C56CB05D99D42C6FE05307098F0AE1DA
10621,31.46,20210620,1359.05,11,10,155.54,151101,C56CB05D99E02C6FE05307098F0AE1DA
10622,27.51,20210620,1452.06,12,10,190.02,151201,C56CB05CEE0E2C6FE05307098F0AE1DA
10623,8.66,20210620,122.28,3,10,50.86,152101,C56CB05D2B662C6FE05307098F0AE1DA
10624,25.56,20210620,971.99,10,10,136.92,152201,C56CB05D43F12C6FE05307098F0AE1DA
10625,16.56,20210620,297.87,5,10,64.75,153102,C56CB05D4FD12C6FE05307098F0AE1DA
10626,7.73,20210620,57.28,4,10,26.69,153201,C56CB05D50022C6FE05307098F0AE1DA
10627,29.65,20210620,634.47,9,10,77.03,153202,C56CB05D37822C6FE05307098F0AE1DA
10628,41.94,20210620,174.74,2,10,15.0,154101,C56CB05CEE892C6FE05307098F0AE1DA
10629,34.28,20210620,413.12,4,10,43.38,155103,C56CB05DA6C62C6FE05307098F0AE1DA
10630,24.92,20210620,735.68,9,10,106.28,155201,C56CB05D5C502C6FE05307098F0AE1DA
10631,20.21,20210620,211.04,2,10,37.59,158102,C56CB05D81352C6FE05307098F0AE1DA
10632,25.94,20210620,481.92,6,10,66.87,158103,C56CB05D8D582C6FE05307098F0AE1DA
10633,20.51,20210620,671.26,5,10,117.8,158201,C56CB05CEE412C6FE05307098F0AE1DA
10634,32.81,20210620,122.29,1,10,13.42,158202,C56CB05D4FB82C6FE05307098F0AE1DA
10635,29.67,20210620,80.69,2,10,9.79,158203,C56CB05D81B92C6FE05307098F0AE1DA
10636,40.38,20210620,428.82,5,10,38.23,158204,C56CB05D8D9A2C6FE05307098F0AE1DA
10637,18.99,20210620,422.02,8,10,80.0,159302,C56CB05D5C952C6FE05307098F0AE1DA
10638,19.72,20210620,836.81,7,10,152.74,159304,C56CB05D50822C6FE05307098F0AE1DA
10639,20.14,20210620,681.81,6,10,121.85,159305,C56CB05D75332C6FE05307098F0AE1DA
10640,22.08,20210620,1375.54,28,10,224.32,159306,C56CB05DA6D02C6FE05307098F0AE1DA
10641,19.19,20210620,1336.82,26,10,250.83,159401,C56CB05D2B602C6FE05307098F0AE1DA
10642,41.85,20210620,1485.79,15,10,127.82,159403,C56CB05D43E42C6FE05307098F0AE1DA
10643,44.46,20210620,2004.41,18,10,162.31,159404,C56CB05D74C52C6FE05307098F0AE1DA
10644,22.94,20210620,1304.76,24,10,204.77,159405,C56CB05D2B6D2C6FE05307098F0AE1DA
10645,27.08,20210620,2241.42,27,10,298.02,159406,C56CB05DA6112C6FE05307098F0AE1DA
10646,24.93,20210620,255.85,6,10,36.95,161301,C56CB05CEE8A2C6FE05307098F0AE1DA
10647,30.42,20210620,275.23,6,10,32.57,161302,C56CB05DA6902C6FE05307098F0AE1DA
10648,31.11,20210620,956.42,16,10,110.67,161303,C56CB05D81B62C6FE05307098F0AE1DA
10649,22.04,20210620,61.16,4,10,9.99,162301,C56CB05D43BD2C6FE05307098F0AE1DA
10650,25.14,20210620,443.93,8,10,63.57,162401,C56CB05D753C2C6FE05307098F0AE1DA
10651,33.24,20210620,6.74,1,10,0.73,163302,C56CB05D754C2C6FE05307098F0AE1DA
10652,30.05,20210620,659.74,7,10,79.03,165102,C56CB05DA6C12C6FE05307098F0AE1DA
10653,29.26,20210620,513.88,7,10,63.23,165201,C56CB05D2B6A2C6FE05307098F0AE1DA
10654,42.79,20210620,655.26,6,10,55.13,165203,C56CB05D43C32C6FE05307098F0AE1DA
10655,22.02,20210620,1173.01,14,10,191.74,166101,C56CB05D75452C6FE05307098F0AE1DA
10656,41.8,20210620,459.91,3,10,39.61,166102,C56CB05D438B2C6FE05307098F0AE1DA
10657,33.26,20210620,964.11,10,10,104.35,166202,C56CB05D437D2C6FE05307098F0AE1DA
10658,14.0,20210620,572.18,5,10,147.1,167101,C56CB05CEE252C6FE05307098F0AE1DA
10659,37.21,20210620,3395.51,35,10,328.48,167102,C56CB05D5CBA2C6FE05307098F0AE1DA
10660,26.78,20210620,1172.7,8,10,157.67,167103,C56CB05D5C352C6FE05307098F0AE1DA
10661,30.21,20210620,465.72,4,10,55.5,167203,C56CB05D44242C6FE05307098F0AE1DA
10662,15.68,20210620,240.41,3,10,55.2,169301,C56CB05D5C402C6FE05307098F0AE1DA
10663,33.25,20210620,395.3,7,10,42.8,169302,C56CB05D502F2C6FE05307098F0AE1DA
10664,25.05,20210620,273.76,6,10,39.34,169303,C56CB05CEEC82C6FE05307098F0AE1DA
10665,32.59,20210620,562.02,8,10,62.08,169305,C56CB05D37A52C6FE05307098F0AE1DA
10666,43.29,20210620,1184.94,15,10,98.53,169306,C56CB05D69042C6FE05307098F0AE1DA
10667,29.47,20210620,918.5,11,10,112.2,169402,C56CB05D5C7F2C6FE05307098F0AE1DA
10668,23.6,20210620,417.99,8,10,63.77,169403,C56CB05DA67A2C6FE05307098F0AE1DA
10669,19.22,20210620,1641.44,15,10,307.42,169404,C56CB05DA69F2C6FE05307098F0AE1DA
10670,42.88,20210620,1214.67,7,10,101.97,170102,C56CB05DA6972C6FE05307098F0AE1DA
10671,29.9,20210620,307.4,8,10,37.01,172101,C56CB05DA67B2C6FE05307098F0AE1DA
10672,22.22,20210620,1059.21,13,10,171.64,172102,C56CB05D50412C6FE05307098F0AE1DA
10673,24.57,20210620,346.8,6,10,50.81,172103,C56CB05D372D2C6FE05307098F0AE1DA
10674,24.02,20210620,1037.7,17,10,155.54,172201,C56CB05D4FC42C6FE05307098F0AE1DA
10675,36.28,20210620,298.91,7,10,29.66,172203,C56CB05D68F72C6FE05307098F0AE1DA
10676,33.87,20210620,1003.22,13,10,106.63,173301,C56CB05CEEAB2C6FE05307098F0AE1DA
10677,24.29,20210620,861.07,9,10,127.61,173302,C56CB05D37832C6FE05307098F0AE1DA
10678,22.59,20210620,1748.21,25,10,278.64,173303,C56CB05D8D682C6FE05307098F0AE1DA
10679,17.4,20210620,1153.45,24,10,238.71,173304,C56CB05CEE9E2C6FE05307098F0AE1DA
10680,26.22,20210620,3263.62,43,10,448.02,173305,C56CB05D37782C6FE05307098F0AE1DA
10681,26.9,20210620,2441.44,26,10,326.76,173401,C56CB05D37AD2C6FE05307098F0AE1DA
10682,17.62,20210620,1638.34,21,10,334.77,173402,C56CB05D5CB72C6FE05307098F0AE1DA
10683,23.08,20210620,2050.58,16,10,319.85,173404,C56CB05D5C942C6FE05307098F0AE1DA
10684,52.89,20210620,281.2,2,10,19.14,176301,C56CB05D43C52C6FE05307098F0AE1DA
10685,48.05,20210620,397.08,6,10,29.75,176401,C56CB05D5C8F2C6FE05307098F0AE1DA
10686,47.04,20210620,350.61,6,10,26.83,177301,C56CB05D43FC2C6FE05307098F0AE1DA
10687,27.57,20210620,660.48,9,10,86.24,178401,C56CB05D81552C6FE05307098F0AE1DA
10688,49.81,20210620,252.67,3,10,18.26,179101,C56CB05D81562C6FE05307098F0AE1DA
10689,23.07,20210620,1248.43,15,10,194.79,179201,C56CB05D2B572C6FE05307098F0AE1DA
10690,32.7,20210620,5930.85,50,10,652.93,180101,C56CB05D75022C6FE05307098F0AE1DA
10691,35.38,20210620,4955.96,46,10,504.27,180201,C56CB05DA66C2C6FE05307098F0AE1DA
10692,21.74,20210620,440.49,4,10,72.94,181101,C56CB05D37A02C6FE05307098F0AE1DA
10693,42.84,20210620,243.71,1,10,20.48,181201,C56CB05D5CCE2C6FE05307098F0AE1DA
10694,32.09,20210620,665.15,5,10,74.62,182401,C56CB05D5CC32C6FE05307098F0AE1DA
10695,30.79,20210620,1766.0,12,10,206.47,183301,C56CB05DA6C02C6FE05307098F0AE1DA
10696,24.91,20210620,333.94,3,10,48.27,183402,C56CB05D4FE02C6FE05307098F0AE1DA
10697,21.67,20210620,440.83,4,10,73.22,185401,C56CB05D5CC72C6FE05307098F0AE1DA
10698,17.59,20210620,507.82,4,10,103.92,186101,C56CB05DA6D32C6FE05307098F0AE1DA
10699,33.12,20210620,518.99,4,10,56.42,188301,C56CB05D8D982C6FE05307098F0AE1DA
10700,18.74,20210620,798.43,17,10,153.41,188302,C56CB05D37A42C6FE05307098F0AE1DA
10701,30.82,20210620,1491.36,21,10,174.19,188304,C56CB05D37B22C6FE05307098F0AE1DA
10702,31.45,20210620,188.85,1,10,21.62,188305,C56CB05D811B2C6FE05307098F0AE1DA
10703,27.05,20210620,1440.87,10,10,191.76,188307,C56CB05D74BC2C6FE05307098F0AE1DA
10704,20.44,20210620,1066.03,14,10,187.76,188402,C56CB05D5CD22C6FE05307098F0AE1DA
10705,25.94,20210620,2478.96,27,10,344.0,188404,C56CB05D377C2C6FE05307098F0AE1DA
10706,14.39,20210620,41.12,2,10,10.29,188405,C56CB05D74A52C6FE05307098F0AE1DA
10707,14.32,20210620,233.23,3,10,58.64,188407,C56CB05DA6142C6FE05307098F0AE1DA
10708,28.62,20210620,1752.75,18,10,220.44,189102,C56CB05D68DF2C6FE05307098F0AE1DA
10709,22.39,20210620,399.74,5,10,64.26,189103,C56CB05D43C82C6FE05307098F0AE1DA
10710,27.98,20210620,2.72,1,10,0.35,189104,C56CB05D74AD2C6FE05307098F0AE1DA
10711,26.3,20210620,690.73,7,10,94.54,189105,C56CB05D9A5F2C6FE05307098F0AE1DA
10712,26.93,20210620,537.85,7,10,71.89,189106,C56CB05D44232C6FE05307098F0AE1DA
10713,24.18,20210620,134.35,1,10,20.0,189202,C56CB05D37C92C6FE05307098F0AE1DA
10714,19.39,20210620,1276.37,17,10,236.98,189204,C56CB05D75612C6FE05307098F0AE1DA
10715,24.13,20210620,795.67,8,10,118.7,189205,C56CB05D8E202C6FE05307098F0AE1DA
10716,43.79,20210620,12.65,1,10,1.04,189206,C56CB05CEE502C6FE05307098F0AE1DA
10717,27.21,20210620,1156.11,12,10,152.95,190102,C56CB05D43F52C6FE05307098F0AE1DA
10718,21.44,20210620,830.28,12,10,139.42,192301,C56CB05D4FC82C6FE05307098F0AE1DA
10719,35.94,20210620,146.47,2,10,14.67,192401,C56CB05D99FA2C6FE05307098F0AE1DA
10720,35.75,20210620,1111.89,13,10,111.97,194101,C56CB05D2B522C6FE05307098F0AE1DA
10721,17.05,20210620,258.49,3,10,54.58,194201,C56CB05D2B402C6FE05307098F0AE1DA
10722,18.16,20210620,497.38,5,10,98.61,196101,C56CB05D5C742C6FE05307098F0AE1DA
10723,20.96,20210620,253.19,1,10,43.49,196201,C56CB05D81732C6FE05307098F0AE1DA
10724,50.55,20210620,895.5,6,10,63.78,197101,C56CB05D81B12C6FE05307098F0AE1DA
10725,34.56,20210620,598.49,4,10,62.35,197102,C56CB05D5CB32C6FE05307098F0AE1DA
10726,39.9,20210620,791.56,4,10,71.42,197201,C56CB05D75652C6FE05307098F0AE1DA
10727,34.84,20210620,2685.79,19,10,277.54,198301,C56CB05D99C12C6FE05307098F0AE1DA
10728,21.75,20210620,2209.51,21,10,365.79,198401,C56CB05D5C382C6FE05307098F0AE1DA
10729,48.46,20210620,240.97,1,10,17.9,201201,C56CB05DA6B52C6FE05307098F0AE1DA
10730,0.91,20210620,37.39,2,10,148.0,202103,C56CB05D75672C6FE05307098F0AE1DA
10731,31.78,20210620,428.03,4,10,48.48,202203,C56CB05D2B452C6FE05307098F0AE1DA
10732,30.95,20210620,1985.72,9,10,231.0,202205,C56CB05D8DB62C6FE05307098F0AE1DA
10733,33.36,20210620,593.19,4,10,64.01,204201,C56CB05D5C512C6FE05307098F0AE1DA
10734,25.59,20210620,699.85,4,10,98.45,205103,C56CB05D8DFD2C6FE05307098F0AE1DA
10735,30.34,20210620,250.39,2,10,29.71,206303,C56CB05D99BF2C6FE05307098F0AE1DA
10736,29.28,20210620,165.68,1,10,20.37,207301,C56CB05DA6602C6FE05307098F0AE1DA
10737,27.64,20210620,408.8,3,10,53.25,207401,C56CB05D5C4B2C6FE05307098F0AE1DA
10738,31.93,20210620,1091.99,11,10,123.12,207403,C56CB05D81452C6FE05307098F0AE1DA
10739,26.21,20210620,521.58,4,10,71.65,208103,C56CB05D99F62C6FE05307098F0AE1DA
10740,8.69,20210620,31.99,2,10,13.25,208104,C56CB05D2B332C6FE05307098F0AE1DA
10741,18.64,20210620,633.52,7,10,122.34,208105,C56CB05CEEA52C6FE05307098F0AE1DA
10742,38.68,20210620,7185.06,55,10,668.74,208201,C56CB05D99F92C6FE05307098F0AE1DA
10743,34.77,20210620,1685.82,11,10,174.55,208202,C56CB05DA66E2C6FE05307098F0AE1DA
10744,29.07,20210620,1247.96,10,10,154.52,208204,C56CB05DA66D2C6FE05307098F0AE1DA
10745,6.43,20210620,61.44,1,10,34.42,208206,C56CB05D37642C6FE05307098F0AE1DA
10746,20.95,20210620,1576.18,14,10,270.9,210301,C56CB05D5CB52C6FE05307098F0AE1DA
10747,39.29,20210620,1031.79,7,10,94.53,211101,C56CB05DA62E2C6FE05307098F0AE1DA
10748,15.66,20210620,325.06,2,10,74.71,212301,C56CB05D37732C6FE05307098F0AE1DA
10749,26.09,20210620,4111.59,41,10,567.23,216301,C56CB05DA68E2C6FE05307098F0AE1DA
10750,21.0,20210620,218.47,1,10,37.45,217102,C56CB05D37BE2C6FE05307098F0AE1DA
10751,16.79,20210620,8.16,2,10,1.75,217103,C56CB05D756D2C6FE05307098F0AE1DA
10752,11.39,20210620,38.42,1,10,12.14,217201,C56CB05CEECB2C6FE05307098F0AE1DA
10753,15.55,20210620,366.63,5,10,84.88,217202,C56CB05D2B712C6FE05307098F0AE1DA
10754,16.6,20210620,1819.09,17,10,394.61,217203,C56CB05DA6302C6FE05307098F0AE1DA
10755,40.85,20210620,339.04,2,10,29.88,219301,C56CB05D502E2C6FE05307098F0AE1DA
10756,27.05,20210620,765.34,8,10,101.84,219402,C56CB05D4FC22C6FE05307098F0AE1DA
10757,38.93,20210620,506.13,3,10,46.8,220101,C56CB05DA61E2C6FE05307098F0AE1DA
10758,32.12,20210620,1068.35,11,10,119.73,220102,C56CB05D81C32C6FE05307098F0AE1DA
10759,3.51,20210620,83.77,4,10,85.9,221103,C56CB05D8D882C6FE05307098F0AE1DA
10760,27.46,20210620,824.91,8,10,108.14,221104,C56CB05D379B2C6FE05307098F0AE1DA
10761,45.72,20210620,2660.68,20,10,209.49,222101,C56CB05DA64E2C6FE05307098F0AE1DA
10762,32.42,20210620,358.45,4,10,39.8,222102,C56CB05D2B692C6FE05307098F0AE1DA
10763,37.27,20210620,741.8,7,10,71.66,222202,C56CB05D99D02C6FE05307098F0AE1DA
10764,57.85,20210620,25.55,1,10,1.59,223402,C56CB05D43792C6FE05307098F0AE1DA
10765,55.11,20210620,1244.02,10,10,81.27,225101,C56CB05D4FEA2C6FE05307098F0AE1DA
10766,64.32,20210620,1599.69,7,10,89.53,225102,C56CB05D9A222C6FE05307098F0AE1DA
10767,52.26,20210620,319.92,4,10,22.04,225202,C56CB05D5C0E2C6FE05307098F0AE1DA
10768,37.79,20210620,30.55,2,10,2.91,227301,C56CB05D43D22C6FE05307098F0AE1DA
10769,26.12,20210620,372.11,3,10,51.28,227404,C56CB05DA6CA2C6FE05307098F0AE1DA
10770,27.68,20210620,2123.32,16,10,276.13,228102,C56CB05DA6712C6FE05307098F0AE1DA
10771,63.69,20210620,42.99,1,10,2.43,228103,C56CB05D8DC02C6FE05307098F0AE1DA
10772,54.57,20210620,626.01,5,10,41.3,228201,C56CB05D817B2C6FE05307098F0AE1DA
10773,32.44,20210620,457.47,6,10,50.76,228202,C56CB05D74D82C6FE05307098F0AE1DA
10774,26.02,20210620,4502.46,50,10,622.84,230401,C56CB05D8D732C6FE05307098F0AE1DA
10775,36.19,20210620,1073.15,8,10,106.76,232301,C56CB05D817C2C6FE05307098F0AE1DA
10776,24.91,20210620,1231.13,11,10,177.91,232302,C56CB05D50372C6FE05307098F0AE1DA
10777,45.41,20210620,599.28,6,10,47.51,232401,C56CB05D8D6D2C6FE05307098F0AE1DA
10778,29.95,20210620,485.55,6,10,58.37,233302,C56CB05D74FD2C6FE05307098F0AE1DA
10779,34.57,20210620,831.72,10,10,86.62,233401,C56CB05D37922C6FE05307098F0AE1DA
10780,50.28,20210620,319.25,4,10,22.86,234101,C56CB05D99E82C6FE05307098F0AE1DA
10781,22.75,20210620,2444.28,21,10,386.82,235104,C56CB05D2B4E2C6FE05307098F0AE1DA
10782,37.45,20210620,1947.99,12,10,187.28,235105,C56CB05D50002C6FE05307098F0AE1DA
10783,30.71,20210620,8.02,1,10,0.94,235201,C56CB05D8DB12C6FE05307098F0AE1DA
10784,59.36,20210620,37.76,1,10,2.29,235204,C56CB05CEE602C6FE05307098F0AE1DA
10785,36.74,20210620,3152.21,30,10,308.86,235205,C56CB05D81AB2C6FE05307098F0AE1DA
10786,38.26,20210620,1716.05,14,10,161.45,237302,C56CB05D43A62C6FE05307098F0AE1DA
10787,27.97,20210620,1057.17,10,10,136.07,237303,C56CB05D44142C6FE05307098F0AE1DA
10788,25.59,20210620,702.98,8,10,98.91,237304,C56CB05D503F2C6FE05307098F0AE1DA
10789,35.35,20210620,347.76,6,10,35.42,237402,C56CB05D74A62C6FE05307098F0AE1DA
10790,48.01,20210620,988.14,7,10,74.1,237403,C56CB05D75122C6FE05307098F0AE1DA
10791,60.69,20210620,338.02,7,10,20.05,237404,C56CB05D50772C6FE05307098F0AE1DA
10792,18.56,20210620,741.52,14,10,143.85,238102,C56CB05D81962C6FE05307098F0AE1DA
10793,31.93,20210620,2513.85,21,10,283.41,238104,C56CB05DA6482C6FE05307098F0AE1DA
10794,39.1,20210620,250.69,3,10,23.08,238202,C56CB05D68C12C6FE05307098F0AE1DA
10795,50.62,20210620,576.04,5,10,40.97,238204,C56CB05D373A2C6FE05307098F0AE1DA
10796,21.64,20210620,558.64,8,10,92.94,239103,C56CB05D75152C6FE05307098F0AE1DA
10797,31.73,20210620,457.98,3,10,51.96,239202,C56CB05D43EC2C6FE05307098F0AE1DA
10798,37.86,20210620,1233.9,9,10,117.33,240301,C56CB05D5CCC2C6FE05307098F0AE1DA
10799,41.62,20210620,4031.35,31,10,348.72,240303,C56CB05DA6212C6FE05307098F0AE1DA
10800,30.87,20210620,4669.0,23,10,544.41,240304,C56CB05D5CA62C6FE05307098F0AE1DA
10801,33.69,20210620,3447.78,18,10,368.44,240305,C56CB05D75342C6FE05307098F0AE1DA
10802,41.16,20210620,7676.92,40,10,671.47,240307,C56CB05D4FE32C6FE05307098F0AE1DA
10803,40.13,20210620,1141.24,10,10,102.37,240401,C56CB05CEE9B2C6FE05307098F0AE1DA
10804,30.83,20210620,3114.2,19,10,363.64,240402,C56CB05D8DFE2C6FE05307098F0AE1DA
10805,39.85,20210620,3519.94,22,10,318.0,240403,C56CB05D37CC2C6FE05307098F0AE1DA
10806,26.84,20210620,3241.0,13,10,434.67,240405,C56CB05D4FF82C6FE05307098F0AE1DA
10807,47.76,20210620,1168.94,6,10,88.11,240407,C56CB05D37722C6FE05307098F0AE1DA
10808,45.71,20210620,1587.65,19,10,125.04,240408,C56CB05D2B6C2C6FE05307098F0AE1DA
10809,20.01,20210620,415.8,7,10,74.79,241301,C56CB05D4FC92C6FE05307098F0AE1DA
10810,55.33,20210620,1434.46,10,10,93.33,241303,C56CB05D69122C6FE05307098F0AE1DA
10811,56.88,20210620,3178.67,23,10,201.17,241401,C56CB05D373F2C6FE05307098F0AE1DA
10812,83.08,20210620,1890.38,15,10,81.91,242101,C56CB05D81782C6FE05307098F0AE1DA
10813,41.81,20210620,1569.55,12,10,135.14,242102,C56CB05D43A92C6FE05307098F0AE1DA
10814,63.61,20210620,664.57,6,10,37.61,242103,C56CB05D68AC2C6FE05307098F0AE1DA
10815,58.54,20210620,481.01,2,10,29.58,242104,C56CB05D5C162C6FE05307098F0AE1DA
10816,51.74,20210620,1412.26,17,10,98.26,242106,C56CB05DA61A2C6FE05307098F0AE1DA
10817,19.27,20210620,1806.98,26,10,337.56,242201,C56CB05D74D52C6FE05307098F0AE1DA
10818,43.46,20210620,190.63,1,10,15.79,242203,C56CB05D68EE2C6FE05307098F0AE1DA
10819,33.71,20210620,1112.51,13,10,118.82,242204,C56CB05D813E2C6FE05307098F0AE1DA
10820,35.42,20210620,4920.34,35,10,500.11,243104,C56CB05D2B3E2C6FE05307098F0AE1DA
10821,60.9,20210620,20.64,1,10,1.22,243105,C56CB05D68AD2C6FE05307098F0AE1DA
10822,49.89,20210620,411.63,4,10,29.7,243107,C56CB05CEE072C6FE05307098F0AE1DA
10823,58.3,20210620,1913.22,10,10,118.14,243108,C56CB05CEE562C6FE05307098F0AE1DA
10824,49.03,20210620,809.48,6,10,59.43,243201,C56CB05D43DA2C6FE05307098F0AE1DA
10825,33.52,20210620,1256.4,10,10,134.95,243202,C56CB05D37532C6FE05307098F0AE1DA
10826,30.56,20210620,115.97,2,10,13.66,243203,C56CB05D5C3C2C6FE05307098F0AE1DA
10827,33.89,20210620,18.64,1,10,1.98,243204,C56CB05D37232C6FE05307098F0AE1DA
10828,54.35,20210620,1116.22,10,10,73.94,243205,C56CB05D37502C6FE05307098F0AE1DA
10829,43.99,20210620,3598.11,28,10,294.49,243206,C56CB05D5CD02C6FE05307098F0AE1DA
10830,33.84,20210620,2126.51,26,10,226.24,244101,C56CB05DA6BE2C6FE05307098F0AE1DA
10831,21.47,20210620,2640.51,33,10,442.68,244102,C56CB05CEE152C6FE05307098F0AE1DA
10832,30.92,20210620,641.57,13,10,74.7,244103,C56CB05D9A2A2C6FE05307098F0AE1DA
10833,40.98,20210620,899.23,5,10,79.0,244106,C56CB05CEE932C6FE05307098F0AE1DA
10834,24.73,20210620,1298.22,17,10,188.98,244203,C56CB05D68942C6FE05307098F0AE1DA
10835,39.02,20210620,1428.37,14,10,131.77,244204,C56CB05D68DD2C6FE05307098F0AE1DA
10836,21.24,20210620,1761.82,22,10,298.65,244205,C56CB05D5C452C6FE05307098F0AE1DA
10837,28.48,20210620,2365.83,25,10,299.02,244206,C56CB05D80FF2C6FE05307098F0AE1DA
10838,43.39,20210620,1551.71,19,10,128.73,244207,C56CB05D44032C6FE05307098F0AE1DA
10839,41.83,20210620,801.37,9,10,68.96,245101,C56CB05D9A442C6FE05307098F0AE1DA
10840,40.73,20210620,1010.62,6,10,89.32,245102,C56CB05D37CA2C6FE05307098F0AE1DA
10841,48.58,20210620,264.91,3,10,19.63,245203,C56CB05D37C72C6FE05307098F0AE1DA
10842,20.98,20210620,743.81,10,10,127.66,245204,C56CB05D8DE02C6FE05307098F0AE1DA
10843,38.46,20210620,3626.19,22,10,339.42,245205,C56CB05D2B632C6FE05307098F0AE1DA
10844,36.37,20210620,1544.48,13,10,152.89,245206,C56CB05D68662C6FE05307098F0AE1DA
10845,30.46,20210620,706.5,5,10,83.51,246101,C56CB05D8E0D2C6FE05307098F0AE1DA
10846,39.37,20210620,690.03,6,10,63.09,246102,C56CB05D4FBD2C6FE05307098F0AE1DA
10847,38.02,20210620,16.58,1,10,1.57,246103,C56CB05D750C2C6FE05307098F0AE1DA
10848,38.02,20210620,448.03,8,10,42.42,246201,C56CB05D501C2C6FE05307098F0AE1DA
10849,37.89,20210620,557.88,4,10,53.0,247401,C56CB05D8D852C6FE05307098F0AE1DA
10850,18.33,20210620,680.18,7,10,133.61,247402,C56CB05D37C12C6FE05307098F0AE1DA
10851,15.75,20210620,492.72,8,10,112.62,247407,C56CB05DA63F2C6FE05307098F0AE1DA
10852,35.96,20210620,435.59,5,10,43.61,247408,C56CB05D5C562C6FE05307098F0AE1DA
10853,24.84,20210620,1609.66,18,10,233.25,248302,C56CB05D813D2C6FE05307098F0AE1DA
10854,26.26,20210620,5682.11,79,10,779.06,248303,C56CB05DA69E2C6FE05307098F0AE1DA
10855,49.05,20210620,4477.87,30,10,328.64,248304,C56CB05D43F82C6FE05307098F0AE1DA
