,F,T,S,E
1153,1,1,273,273
1154,1,1,274,274
1155,8,4,276,274_275_276
1156,3,2,278,1197_278
1157,3,2,293,294_293
1158,9,9,305,306_306_306_306_306_306_306_306_305
1159,1,1,374,1276_374
1160,1,1,393,393
1161,2,1,394,
1162,1,1,420,420
1163,1,1,434,434
1164,3,3,440,440
1165,1,1,443,443
1166,3,3,452,452
1167,1,1,466,466
1168,4,2,479,664_479
1169,1,1,480,480
1170,2,2,488,
1171,1,1,495,495
1172,1,1,541,
1173,2,2,628,627_628
1174,1,1,633,633
1175,1,1,702,
1176,8,4,711,572_572
1177,1,1,720,
1178,1,1,738,738
1179,1,1,756,756
1180,1,1,784,784
1181,1,1,825,825
1182,2,2,850,850
1183,1,1,876,876
1184,1,1,887,987_887
1185,3,3,901,902_902_901
1186,2,1,923,960_923
1187,1,1,928,929_928
1188,3,2,942,943_942
1189,1,1,950,950
1190,2,2,957,963_957
1191,1,1,963,
1192,1,1,980,
1193,4,2,1000,1048_1048_999_1000
1194,2,2,1019,
1195,1,1,1022,1022
1196,1,1,1024,1024
1197,1,1,1037,1038_1037
1198,1,1,1059,1059
1199,6,4,1060,1076_1060_1076
1200,6,5,1066,1066_1061_1066
1201,1,1,1082,1082
1202,2,2,1083,1083
1203,1,1,1085,1273_1085
1204,1,1,1086,1092_1086
1205,1,1,1102,1102
1206,1,1,1109,1109
1207,1,1,1128,1128
1208,1,1,1131,1131
1209,2,2,1228,1229_1228
1210,1,1,1231,1231
1211,1,1,1247,1247
1212,19,6,1249,1270_1270_1270_1250_1251_1270_1249_1248_1248
1213,1,1,1256,1256
1214,41,14,1257,728_728_728_1256_1256_1256_495_1256_1256_1256_1257_641_727_641_494_495_495_640_640_728_728_496_496_303_303_302_728
1215,3,2,1274,1275_1274
1216,1,1,1277,1277
1217,1,1,1285,1285
1218,1,1,1286,1286
1219,1,1,1287,1287
1220,10,6,1347,1348_1348_1348_1346_1348_1346_1348_1346_1347
1221,1,1,1367,1368_1367
1222,26,16,1375,1375_1375_1375_1375_1372_1375
1223,1,1,1376,1376
1224,1,1,21,21
1225,1,1,27,27
1226,5,3,28,333_333
1227,1,1,70,70
1228,6,6,108,108
1229,1,1,125,
1230,3,2,157,159_157
1231,1,1,161,
1232,1,1,178,
1233,1,1,186,
1234,8,8,242,242
1235,2,2,261,262_261
1236,1,1,272,272
1237,1,1,347,
1238,1,1,364,
1239,1,1,392,392
1240,1,1,397,397
1241,1,1,400,400
1242,2,2,442,442
1243,2,1,483,
1244,8,5,496,1256_495_1256_495_1256_1256
1245,1,1,502,502
1246,1,1,556,556
1247,1,1,589,589
1248,1,1,606,742_606
1249,1,1,607,607
1250,23,13,611,641_641_642_641_640_641_641_641_642_641_642_642_705_704_704_642_641_642_611
1251,1,1,623,623
1252,1,1,630,630
1253,1,1,638,1289
1254,1,1,643,716_643
1255,1,1,647,
1256,4,4,662,661_662
1257,1,1,663,
1258,4,2,665,626_625_665
1259,6,4,668,1300_666_666_666_667_668
1260,2,1,681,
1261,1,1,692,692
1262,1,1,698,698
1263,1,1,700,700
1264,1,1,722,
1265,4,3,727,494_640_727
1266,1,1,735,
1267,1,1,737,737
1268,1,1,758,
1269,1,1,764,764
1270,12,11,766,765_765_765_765_765_765_765_765_765_766
1271,1,1,776,776
1272,1,1,779,779
1273,3,3,807,215_215_807
1274,1,1,813,813
1275,2,2,814,808_814
1276,2,1,819,821_820_819
1277,1,1,871,
1278,1,1,896,897_896
1279,11,4,903,921_920_784_920_903
1280,1,1,944,944
1281,5,4,948,948
1282,4,4,966,965_965_965_966
1283,3,2,972,973_973_972
1284,2,1,978,979_978
1285,4,4,981,907_907_981
1286,2,2,1001,1030_1030_1001
1287,8,4,1014,1033_639_1013_1014
1288,1,1,1015,1015
1289,1,1,1017,
1290,1,1,1034,1034
1291,6,4,1053,1052_1052_1053
1292,2,2,1054,
1293,9,5,1058,1059_1059
1294,1,1,1089,1089
1295,2,1,1097,1126_1097
1296,4,3,1099,1121_1121_1120_1099
1297,1,1,1118,1118
1298,1,1,1129,1129
1299,2,2,1134,1220_1220_1134
1300,4,4,1147,1146_1146_1146_1147
1301,1,1,1156,1156
1302,1,1,1198,1198
1303,1,1,1207,
1304,2,2,1217,1217
1305,1,1,1234,1234
1306,2,2,1241,1241
1307,1,1,1246,1246
1308,1,1,1252,1252
1309,2,2,1253,1253
1310,1,1,1302,1302
1311,2,2,1332,1332
1312,1,1,1349,1349
1313,2,2,1350,1307_1350
1314,1,1,1373,1373
1315,3,2,2,2
1316,2,1,35,153_35
1317,2,2,68,68
1318,1,1,92,92
1319,1,1,96,
1320,12,10,98,98
1321,5,4,112,113_113_112
1322,3,3,116,116
1323,1,1,124,
1324,2,1,146,147_146
1325,6,6,172,171_171_171_171_171_172
1326,1,1,219,219
1327,2,2,236,
1328,1,1,266,
1329,1,1,273,273
1330,19,9,288,287_521_521_732_732_287_289_289_287_289_289_289_521_289_288
1331,30,12,295,294_293_294_1049_1032_1030_295_1014_1014_639_639_1030_1032_1049_295_294
1332,1,1,303,303
1333,2,2,338,335_338
1334,2,1,348,348
1335,13,8,367,367
1336,3,2,374,1276_1276_374
1337,5,3,411,1376_1376_411
1338,1,1,428,428
1339,1,1,434,434
1340,1,1,450,
1341,5,2,479,1301_478_479
1342,1,1,482,482
1343,1,1,484,
1344,1,1,511,511
1345,5,3,516,516
1346,1,1,592,592
1347,1,1,593,593
1348,1,1,602,
1349,1,1,615,616_615
1350,1,1,622,622
1351,1,1,652,652
1352,3,1,658,660_659_658
1353,3,3,669,669
1354,1,1,704,704
1355,4,3,705,704_705
1356,1,1,708,708
1357,3,3,712,
1358,1,1,730,
1359,1,1,743,743
1360,2,2,750,750
1361,3,2,762,763_762
1362,1,1,794,
1363,1,1,810,810
1364,3,3,833,
1365,1,1,891,892_891
1366,1,1,906,906
1367,1,1,910,910
1368,1,1,921,921
1369,1,1,953,953
1370,4,3,963,957_963
1371,1,1,971,971
1372,1,1,974,974
1373,12,9,985,924_777_777_985
1374,7,2,991,1024_992_991
1375,2,2,996,996
1376,1,1,1002,1002
1377,1,1,1029,1029
1378,3,2,1031,292_1055_1031
1379,10,4,1032,1049_1049_1030_1030_639_1032
1380,1,1,1037,1037
1381,1,1,1040,1040
1382,1,1,1082,1082
1383,2,2,1086,1092_1087_1086
1384,5,4,1093,1094_1092_1093
1385,3,3,1101,1106_1100_1101
1386,1,1,1114,1114
1387,1,1,1119,1339_1119
1388,3,2,1130,898_1129_1130
1389,1,1,1132,1132
1390,1,1,1157,1157
1391,1,1,1162,1162
1392,1,1,1171,1171
1393,1,1,1211,
1394,1,1,1229,1230_1229
1395,1,1,1247,1247
1396,1,1,1269,1269
1397,1,1,1277,1277
1398,1,1,1293,1293
1399,1,1,1300,1300
1400,1,1,1301,
1401,1,1,1328,
1402,1,1,1340,1340
1403,7,5,1351,1307_1350_1350_1307_1351
1404,1,1,1352,1353_1352
1405,1,1,1366,1366
1406,4,4,45,44_44_45
1407,1,1,70,
1408,11,10,149,148_148_148_148_148_148_148_148_149
1409,1,1,150,150
1410,1,1,169,169
1411,2,2,191,
1412,1,1,216,216
1413,1,1,239,239
1414,2,2,267,267
1415,1,1,278,1197_278
1416,1,1,293,
1417,1,1,311,311
1418,1,1,339,339
1419,1,1,402,
1420,1,1,409,410_409
1421,1,1,419,419
1422,1,1,420,420
1423,3,3,447,747
1424,9,6,471,470_470_472_470_470_470_471
1425,7,4,480,576_576_576_479_480
1426,1,1,485,
1427,1,1,492,563_492
1428,1,1,531,
1429,4,3,610,731_731_731_610
1430,2,2,638,
1431,1,1,639,639
1432,1,1,651,
1433,9,8,653,
1434,1,1,660,660
1435,1,1,663,
1436,1,1,681,681
1437,1,1,691,
1438,1,1,698,698
1439,2,2,701,701
1440,1,1,726,756_726
1441,2,2,738,665_738
1442,1,1,740,
1443,1,1,741,741
1444,2,2,748,748
1445,1,1,755,755
1446,1,1,776,777_776
1447,1,1,778,778
1448,2,2,779,779
1449,1,1,793,793
1450,1,1,802,802
1451,10,5,808,973_948_973_808_814_808
1452,3,2,809,826_810_809
1453,1,1,816,816
1454,3,3,818,954_817_817_818
1455,1,1,850,850
1456,1,1,871,871
1457,1,1,885,885
1458,1,1,899,902_899
1459,1,1,927,928_927
1460,2,2,933,774_933
1461,3,3,935,
1462,1,1,967,968_967
1463,1,1,979,979
1464,2,2,1015,1015
1465,1,1,1019,
1466,4,3,1027,1028_1028_1027
1467,1,1,1034,1034
1468,1,1,1043,1043
1469,7,4,1048,999_999_999_1000_1048
1470,3,2,1064,1063_1064
1471,1,1,1066,
1472,1,1,1070,1070
1473,5,4,1073,1072_1072_1073
1474,4,3,1078,1079_1077_1078
1475,1,1,1085,1273_1085
1476,7,4,1088,1088_1087
1477,1,1,1097,1126_1097
1478,1,1,1098,1098
1479,2,1,1102,1103_1102
1480,1,1,1127,1128_1127
1481,3,3,1156,1156
1482,1,1,1161,1161
1483,2,2,1173,1173
1484,25,12,1198,1197_278_1199_1208_1202_1198_1198_1198_1198_1208_1202_1198_1198_1197
1485,1,1,1225,1225
1486,2,2,1228,1228
1487,1,1,1231,1231
1488,2,2,1242,1242
1489,2,2,1265,777_1265
1490,2,2,1295,1296_1295
1491,1,1,1309,1309
1492,1,1,1313,1314_1313
1493,1,1,1327,1327
1494,1,1,1339,1339
1495,2,1,1353,1354_1353
1496,2,1,1367,1368_1367
1497,9,3,20,1204_21_1205_1205_20
1498,1,1,25,25
1499,2,2,32,32
1500,33,15,35,153_153_156_153_35
1501,2,2,54,54
1502,2,1,56,
1503,2,1,76,
1504,1,1,83,100_83
1505,1,1,91,91
1506,1,1,146,146
1507,1,1,161,161
1508,1,1,165,
1509,3,3,173,173
1510,4,4,175,175
1511,1,1,235,235
1512,1,1,252,252
1513,1,1,273,273
1514,10,4,275,274_273_274_276_276_275
1515,2,2,345,345
1516,1,1,348,737_348
1517,1,1,382,382
1518,1,1,390,421_390
1519,1,1,397,397
1520,1,1,410,410
1521,1,1,430,
1522,2,2,434,434
1523,1,1,442,442
1524,1,1,458,458
1525,3,2,491,1390_491
1526,2,1,501,502_501
1527,6,6,511,511
1528,2,2,517,517
1529,1,1,564,
1530,3,3,595,588_595
1531,1,1,623,
1532,1,1,630,630
1533,1,1,634,
1534,1,1,642,642
1535,1,1,643,643
1536,1,1,657,
1537,2,2,659,658_659
1538,2,2,670,
1539,1,1,672,672
1540,1,1,699,699
1541,1,1,722,
1542,3,2,772,1388_1389
1543,1,1,785,785
1544,1,1,799,799
1545,1,1,825,825
1546,1,1,854,
1547,1,1,876,876
1548,1,1,888,888
1549,3,3,891,892_891
1550,1,1,925,925
1551,1,1,932,932
1552,1,1,943,943
1553,21,9,953,817_815_815_816_815_953
1554,1,1,955,955
1555,2,2,960,923_960
1556,1,1,971,971
1557,1,1,982,982
1558,10,6,993,993_993_994
1559,10,5,1014,1033_1033_639_639_1033_1014
1560,1,1,1031,1031
1561,1,1,1039,1040_1039
1562,1,1,1041,1041
1563,1,1,1047,1047
1564,1,1,1062,1062
1565,4,4,1089,1089
1566,1,1,1112,1113_1112
1567,1,1,1114,1118_1114
1568,8,4,1119,1338_1340_1339_1060_1060_1098_1076_1119
1569,8,7,1133,1223_884_884_1133
1570,5,4,1134,1220_1220_1220_1221_1220_1134
1571,1,1,1150,
1572,1,1,1157,1157
1573,1,1,1171,
1574,2,2,1201,1207_1207_1201
1575,1,1,1224,1224
1576,4,3,1229,1230_1230_1229
1577,1,1,1241,1241
1578,1,1,1253,1253
1579,1,1,1262,1262
1580,1,1,1277,1277
1581,1,1,1286,1286
1582,1,1,1291,1291
1583,1,1,1333,1333
1584,1,1,1363,
1585,34,18,1366,1365_1363_1363_1364_1365_1364_1365_1363_1364_1364_1364_1365_1365_1364_1364_1365_1366
1586,1,1,1370,
1587,1,1,1373,1373
1588,7,7,36,36
1589,11,11,39,39
1590,1,1,69,70_69
1591,1,1,81,82_81
1592,1,1,84,84
1593,1,1,133,133
1594,1,1,141,141
1595,2,2,150,150
1596,6,3,157,159_55_159_157
1597,2,2,169,169
1598,1,1,179,179
1599,1,1,189,189
1600,1,1,216,216
1601,1,1,219,219
1602,1,1,221,221
1603,1,1,225,225
1604,1,1,238,
1605,3,2,248,251_248
1606,1,1,262,262
1607,1,1,278,278
1608,8,3,292,1001_1031_292_1055
1609,2,2,293,294_293
1610,1,1,338,338
1611,1,1,357,357
1612,4,3,360,361_361_361_360
1613,1,1,376,
1614,13,7,383,266_265_266_383_265
1615,1,1,392,393_392
1616,1,1,444,444
1617,2,2,452,
1618,2,2,475,
1619,1,1,593,593
1620,4,3,596,596
1621,1,1,606,742
1622,1,1,609,609
1623,1,1,626,626
1624,8,5,665,738_738_501_502_501_738_738_665
1625,1,1,668,1300_668
1626,4,2,674,1308
1627,2,2,677,
1628,1,1,711,
1629,1,1,719,
1630,1,1,721,
1631,1,1,729,729
1632,7,5,737,737_737_348_737
1633,2,2,750,750
1634,1,1,764,764
1635,3,2,767,768_768_767
1636,2,1,778,806_778
1637,1,1,793,793
1638,1,1,807,807
1639,3,2,830,959_830
1640,1,1,850,850
1641,3,2,885,886
1642,1,1,899,899
1643,1,1,907,907
1644,1,1,912,912
1645,1,1,931,931
1646,3,3,952,
1647,3,3,957,963_957
1648,1,1,979,979
1649,7,4,992,1024_1024_991_1024_991_1024_992
1650,2,1,996,996
1651,2,2,1005,
1652,1,1,1019,1019
1653,1,1,1028,1028
1654,1,1,1037,1043_1037
1655,3,3,1040,1041_1039_1040
1656,1,1,1046,1046
1657,4,3,1066,1082_1082_1082_1066
1658,1,1,1079,1079
1659,5,2,1098,1120_1120_1121_1099_1098
1660,1,1,1100,1100
1661,1,1,1118,1118
1662,1,1,1126,1126
1663,8,3,1153,1208_1207_1207_1154
1664,1,1,1245,1246_1245
1665,2,2,1247,1246_1247
1666,1,1,1251,1251
1667,1,1,1279,1279
1668,1,1,1281,1281
1669,1,1,1293,1293
1670,1,1,1311,1311
1671,2,2,1313,1314_1314_1313
1672,1,1,1317,
1673,11,11,1327,1326_1326_1326_1326_1326_1326_1326_1326_1326_1326_1327
1674,1,1,1352,1353_1352
1675,1,1,1354,1354
1676,1,1,1367,1368_1367
1677,1,1,91,91
1678,32,11,158,54_157_157_158_159_159_157_54_157_158_55
1679,1,1,267,267
1680,1,1,335,335
1681,1,1,346,346
1682,1,1,347,
1683,2,2,358,1359_1359_358
1684,1,1,359,359
1685,4,4,374,1276_1276_1276_1276_374
1686,1,1,409,410_409
1687,2,2,422,422
1688,1,1,443,443
1689,8,2,445,689_690
1690,1,1,451,451
1691,1,1,464,464
1692,1,1,472,472
1693,3,3,488,488
1694,1,1,495,495
1695,2,1,516,516
1696,1,1,525,525
1697,9,3,541,700_734_541
1698,2,2,572,572
1699,2,2,583,582_583
1700,4,2,590,683_683
1701,1,1,592,
1702,1,1,603,603
1703,1,1,616,
1704,1,1,623,623
1705,3,2,627,628_627
1706,4,2,635,636
1707,2,2,638,638
1708,3,2,640,
1709,1,1,642,
1710,1,1,667,667
1711,1,1,672,
1712,1,1,684,684
1713,2,2,698,698
1714,4,3,748,749_749_748
1715,1,1,753,
1716,1,1,754,754
1717,2,2,763,763
1718,4,2,775,932_225_933_774_775
1719,15,6,779,214_214_971_971_806_806_779_779_214_778_779
1720,1,1,784,785_784
1721,1,1,799,
1722,2,2,802,802
1723,1,1,808,
1724,3,2,809,810_809
1725,1,1,825,825
1726,2,2,833,834_833
1727,1,1,835,835
1728,1,1,876,876
1729,2,2,886,886
1730,1,1,897,897
1731,1,1,901,902_901
1732,3,3,906,905_905_906
1733,34,17,908,961_961_908_961_1386_961_962_961_1385_961_962_908_834_908_961_962
1734,1,1,911,1386_911
1735,8,3,920,921_921_919_784_903_903_920
1736,1,1,928,928
1737,1,1,929,929
1738,1,1,974,974
1739,2,2,997,1045_1045_997
1740,1,1,998,998
1741,3,3,1013,1013
1742,2,2,1015,1015
1743,1,1,1018,1018
1744,8,5,1029,1052_1053_1028_1029
1745,1,1,1039,
1746,6,4,1061,1081_1062_1062_1062_1061
1747,1,1,1072,1072
1748,4,4,1083,1106_1106_1106_1106_1083
1749,1,1,1092,1092
1750,1,1,1094,1094
1751,2,2,1101,1100_1101
1752,2,1,1128,1128
1753,1,1,1129,1130_1129
1754,1,1,1132,1132
1755,1,1,1147,1147
1756,1,1,1150,1150
1757,1,1,1173,1173
1758,2,2,1188,
1759,1,1,1225,1225
1760,19,6,1248,1251_1270_1270_1270_1252_1252_1253_1253_1270_1248_1249_1247_1251
1761,1,1,1261,1261
1762,1,1,1274,1275_1274
1763,1,1,1277,1277
1764,1,1,1297,1297
1765,1,1,1301,1301
1766,3,2,1309,1310_1310_1309
1767,1,1,1356,1356
1768,1,1,1363,1363
1769,1,1,1387,1387
1770,3,3,1,0_0_1
1771,1,1,15,
1772,1,1,21,
1773,19,12,32,119_31_31_119_31_31_32
1774,1,1,70,70
1775,13,9,83,93_100_100_100_100_100_100_100_83
1776,20,20,133,133
1777,2,2,221,220_221
1778,2,2,222,223_223_222
1779,3,2,224,225_224
1780,1,1,238,
1781,4,3,249,250_250_249
1782,1,1,262,
1783,1,1,316,
1784,1,1,345,345
1785,1,1,351,
1786,2,2,400,400
1787,1,1,403,403
1788,1,1,418,419_418
1789,2,1,420,421_420
1790,3,3,434,
1791,2,2,444,
1792,1,1,491,491
1793,1,1,507,507
1794,1,1,521,521
1795,1,1,624,
1796,1,1,631,631
1797,4,1,632,655_632
1798,2,2,651,652_651
1799,1,1,657,657
1800,3,2,658,659_658
1801,1,1,666,666
1802,1,1,678,
1803,2,1,685,
1804,1,1,688,688
1805,2,2,708,708
1806,3,3,715,643_643_715
1807,2,2,729,
1808,3,2,741,741
1809,1,1,762,762
1810,6,5,764,763_763
1811,3,2,776,1265_777_776
1812,1,1,806,
1813,10,6,818,954_954_1262_817_954_817_817_1262_818
1814,1,1,829,829
1815,1,1,843,843
1816,3,3,861,801_861
1817,4,4,899,902_902_902_915_899
1818,1,1,900,900
1819,1,1,912,912
1820,1,1,918,
1821,2,1,922,924_923_922
1822,1,1,936,
1823,38,13,939,956_957_982_983_982_982_983_983_982_983_956_982_939_940
1824,1,1,965,966_965
1825,2,2,968,967_968
1826,1,1,971,
1827,1,1,1030,
1828,1,1,1036,1036
1829,1,1,1048,1048
1830,1,1,1054,1054
1831,1,1,1065,1065
1832,16,5,1093,1086_1086_1088_1094_1088_1093_1092_1094
1833,1,1,1102,1102
1834,3,2,1118,1114_1118
1835,1,1,1126,1126
1836,1,1,1130,1130
1837,1,1,1156,1156
1838,1,1,1157,1157
1839,2,2,1201,1201
1840,2,1,1203,1209_1203
1841,2,2,1212,1258_1258_1212
1842,1,1,1224,1224
1843,10,9,1246,1247_1247_1247_1247_1247_1247_1247_1246
1844,1,1,1252,1252
1845,1,1,1268,1268
1846,1,1,1279,
1847,3,2,1281,248_251_1281
1848,4,4,1293,1293
1849,1,1,1299,1299
1850,1,1,1308,
1851,6,2,1346,1349_1348_1347_1346
1852,24,9,1350,1348_1350_1348_1347_1347_1307_1307_1351_1307_1351_1350_1350_1349_1350
1853,4,4,1351,1307_1307_1307
1854,1,1,1370,
1855,2,1,3,91_3
1856,1,1,27,27
1857,1,1,90,90
1858,1,1,93,93
1859,1,1,103,
1860,4,4,108,
1861,2,2,146,147
1862,1,1,150,150
1863,1,1,173,173
1864,1,1,179,179
1865,1,1,241,
1866,8,8,267,267
1867,1,1,272,273_272
1868,1,1,291,291
1869,1,1,293,293
1870,1,1,311,311
1871,2,2,356,357_356
1872,1,1,376,376
1873,1,1,389,399_389
1874,2,2,391,392_392_391
1875,1,1,393,393
1876,1,1,412,412
1877,2,2,442,442
1878,1,1,451,451
1879,1,1,452,452
1880,3,2,480,576_480
1881,2,1,484,485
1882,1,1,500,
1883,3,2,516,517_517_516
1884,2,2,520,519_520
1885,1,1,563,563
1886,1,1,593,593
1887,2,2,595,588_595
1888,2,2,612,612
1889,3,2,615,615
1890,1,1,617,
1891,1,1,625,625
1892,1,1,626,626
1893,1,1,668,1300_668
1894,1,1,684,684
1895,4,2,701,702_701
1896,1,1,704,705
1897,1,1,725,725
1898,1,1,742,742
1899,1,1,768,768
1900,1,1,793,793
1901,1,1,801,
1902,3,2,807,808_807
1903,3,2,810,809_810
1904,9,5,835,834_834_833_834_835
1905,1,1,887,987_887
1906,1,1,901,901
1907,1,1,914,915_914
1908,3,3,924,925_924
1909,2,2,942,943_943_942
1910,2,2,945,945
1911,1,1,950,950
1912,1,1,955,955
1913,2,1,978,979_978
1914,12,5,1000,1048_999_1048_999_999_1000
1915,1,1,1031,1031
1916,1,1,1039,1039
1917,3,2,1064,1063_1064
1918,4,2,1078,1121_1122_1121_1078
1919,1,1,1079,1080_1079
1920,1,1,1082,1082
1921,1,1,1090,1090
1922,2,1,1097,1099_1098_1097
1923,3,2,1128,1128
1924,2,2,1129,1130_1129
1925,2,1,1131,1132_1131
1926,1,1,1147,1147
1927,1,1,1150,1150
1928,2,2,1168,1168
1929,3,3,1173,1173
1930,2,2,1254,1254
1931,1,1,1261,1261
1932,1,1,1262,
1933,1,1,1283,1283
1934,1,1,1296,1296
1935,2,2,1297,1377_1297
1936,50,15,1332,1331_921_920_920_1331_1330_1328_1328_1329_1329_1330_1331_1328_1328_1330_1329_1331_1331_1332_1331
1937,1,1,1337,1337
1938,1,1,1339,1340_1339
1939,1,1,1345,1345
1940,4,4,1359,358_358_358_1359
1941,14,14,18,258_258_258_258_258_258_258_258_258_258_258_258_258_258_18
1942,1,1,21,
1943,7,4,49,124_124_124_49
1944,1,1,60,60
1945,1,1,82,82
1946,4,3,89,452
1947,15,11,92,91_51_91_3_3_91_92_91_92
1948,2,2,186,
1949,1,1,223,223
1950,1,1,248,248
1951,2,2,261,262_261
1952,10,6,281,283_282_281
1953,1,1,345,
1954,2,1,399,399
1955,1,1,429,429
1956,1,1,459,
1957,22,10,474,656_656_656_656_656_472_1352_1352_470_471_470_471_472_473_753_473_656_474
1958,1,1,572,711_572
1959,1,1,589,
1960,1,1,621,
1961,1,1,622,622
1962,1,1,629,
1963,1,1,638,638
1964,3,3,657,657
1965,2,1,659,660_659
1966,1,1,663,
1967,2,1,688,688
1968,3,2,698,698
1969,1,1,727,
1970,1,1,731,731
1971,1,1,755,755
1972,6,2,773,796
1973,4,2,775,932_933_774_775
1974,1,1,786,893_786
1975,3,3,802,
1976,2,2,824,824
1977,2,1,827,986_827
1978,2,2,855,905_856
1979,1,1,896,897_896
1980,1,1,900,900
1981,2,2,907,907
1982,2,2,911,1386_911
1983,2,1,918,1356
1984,1,1,919,919
1985,4,4,936,936
1986,1,1,954,
1987,1,1,957,957
1988,1,1,966,966
1989,1,1,973,973
1990,1,1,975,
1991,2,2,977,978_977
1992,1,1,981,981
1993,1,1,984,
1994,1,1,1001,1030_1001
1995,1,1,1046,1047_1046
1996,13,7,1052,1053_1029_1029_1053_1052_1052
1997,11,7,1057,1080_1063_1080_1080_1080_1105_1080_1058_1057
1998,9,6,1058,1059_1059
1999,5,3,1066,1082_1082_1061_1066
2000,2,2,1076,1060_1076
2001,1,1,1101,1101
2002,3,3,1102,1103_1101_1102
2003,1,1,1125,1125
2004,1,1,1134,1220_1134
2005,1,1,1161,1213_1161
2006,1,1,1225,1225
2007,3,3,1231,1230_1230_1231
2008,3,3,1271,1271
2009,1,1,1308,1309_1308
2010,1,1,1310,1310
2011,1,1,1311,1311
2012,1,1,1354,1354
2013,2,2,1367,1368_1368_1367
2014,1,1,1370,
2015,1,1,1373,1373
2016,1,1,3,3
2017,1,1,15,
2018,11,9,20,1204_1204_1204_20
2019,2,2,27,27
2020,1,1,70,70
2021,1,1,117,
2022,1,1,128,128
2023,1,1,132,132
2024,11,11,135,135
2025,3,3,150,150
2026,1,1,162,162
2027,3,3,165,
2028,1,1,179,179
2029,1,1,191,191
2030,2,1,215,807_215
2031,1,1,221,221
2032,1,1,224,225_224
2033,47,17,251,248_248_251_251_248_208_252_248_248_252_1281_1281_252_252_251_1281_1281_248
2034,2,2,272,273_273_272
2035,1,1,283,284
2036,2,1,292,1031_1055_292
2037,1,1,293,294_293
2038,7,3,296,1013_1013
2039,1,1,302,303_302
2040,1,1,393,393
2041,1,1,398,398
2042,1,1,403,403
2043,1,1,409,410_409
2044,1,1,418,419_418
2045,1,1,444,444
2046,1,1,452,
2047,3,3,466,466
2048,2,2,471,470_471
2049,1,1,492,492
2050,4,3,583,582_582_583
2051,1,1,588,588
2052,1,1,593,593
2053,1,1,602,684_602
2054,3,3,603,603
2055,1,1,627,628_627
2056,1,1,639,
2057,2,1,651,652
2058,2,1,667,1300_668_667
2059,2,2,676,675_676
2060,1,1,690,690
2061,1,1,700,700
2062,3,3,735,735
2063,1,1,744,744
2064,1,1,748,749_748
2065,1,1,750,750
2066,1,1,753,753
2067,1,1,754,754
2068,1,1,780,780
2069,3,3,799,174
2070,2,2,801,801
2071,1,1,830,959_830
2072,46,18,832,1299_1299_831_831_832_832_786_786_787_786_1299_1299_831_831_832_787_832_786_831_892_786
2073,8,4,860,952_926_926_926
2074,2,2,876,876
2075,5,4,883,884_884_883
2076,5,3,903,904_784_784_903
2077,2,2,905,906_905
2078,1,1,914,914
2079,1,1,952,
2080,1,1,980,
2081,20,11,993,994_994_996_996_994_994_993
2082,1,1,1005,
2083,1,1,1023,1023
2084,1,1,1062,1081_1062
2085,3,2,1070,1106_1070
2086,3,3,1073,
2087,1,1,1085,1273_1085
2088,1,1,1086,1086
2089,7,4,1089,1109_1109_1261_1261_1109_1090_1089
2090,1,1,1096,
2091,2,1,1099,1120_1099
2092,2,1,1109,1261
2093,2,2,1188,1188
2094,1,1,1219,1219
2095,3,3,1222,
2096,1,1,1232,
2097,1,1,1243,
2098,1,1,1262,1262
2099,1,1,1281,
2100,1,1,1299,
2101,1,1,1309,
2102,4,4,1337,1262_1337
2103,1,1,1352,1353_1352
2104,27,13,1384,1384_211_826_1384_1384_223_1385_1384_223_223_223_1384_1384_223_222_223_1384
2105,1,1,37,37
2106,3,3,54,
2107,3,3,86,
2108,1,1,93,93
2109,1,1,146,146
2110,1,1,169,
2111,1,1,173,173
2112,1,1,241,
2113,1,1,242,242
2114,2,1,274,275_274
2115,2,2,276,276
2116,1,1,295,
2117,1,1,301,
2118,1,1,303,303
2119,5,5,345,345
2120,1,1,348,738_348
2121,1,1,361,361
2122,12,9,367,367
2123,4,4,374,1276_1276_1276_1276_374
2124,1,1,391,438_391
2125,2,1,394,
2126,20,11,420,419_419_419_419_390_421_421_419_420_390_421
2127,1,1,473,
2128,1,1,488,488
2129,2,2,511,511
2130,1,1,514,514
2131,3,2,516,517_517_516
2132,39,11,521,521_521_521_732_518_518_520_520_517_589_589_515_515_516_517_516_515_515_518_518_519_520_520
2133,3,2,525,525
2134,2,2,562,562
2135,2,2,592,592
2136,1,1,595,595
2137,1,1,610,731_610
2138,1,1,624,624
2139,1,1,643,643
2140,1,1,673,673
2141,1,1,685,722_685
2142,1,1,699,699
2143,3,2,702,702
2144,1,1,708,708
2145,2,2,710,
2146,1,1,715,715
2147,1,1,727,727
2148,1,1,737,737
2149,1,1,755,755
2150,2,2,785,786_785
2151,3,1,808,814_808
2152,1,1,810,810
2153,2,2,847,847
2154,2,1,857,857
2155,1,1,871,871
2156,4,3,891,786_786_892_891
2157,2,1,908,908
2158,1,1,922,923_922
2159,1,1,929,929
2160,2,2,950,950
2161,1,1,953,953
2162,12,9,966,971_806_965_965_965_965_965_965_965_966
2163,1,1,974,974
2164,1,1,981,981
2165,2,2,996,996
2166,1,1,1001,1001
2167,2,1,1003,1003
2168,2,2,1039,1040_1040_1039
2169,1,1,1041,1041
2170,4,3,1064,1063_1063_1064
