,F,T,S,E
562,10,9,250,249_249_249_249_249_249_249_250
563,2,2,267,267
564,14,7,273,274_272_272_276_276_275_275_274_272_272_273
565,1,1,296,1012_296
566,1,1,302,302
567,2,2,305,306_305
568,1,1,321,321
569,1,1,338,338
570,1,1,346,346
571,4,3,367,367
572,1,1,415,
573,1,1,428,429_428
574,1,1,430,
575,1,1,452,
576,48,19,467,469_469_468_468_467_469_469_469_468_469
577,8,6,473,752_753_753_473
578,1,1,475,475
579,3,2,495,493_494_495
580,1,1,500,500
581,1,1,501,501
582,1,1,541,699_541
583,1,1,542,542
584,110,20,573,755_573_587_587_587_623_624_587_573_572_711_573_573_573_588_623
585,2,1,576,
586,4,2,602,602
587,3,2,635,634_635
588,1,1,660,660
589,1,1,664,1301
590,1,1,667,667
591,1,1,679,1255_679
592,1,1,698,698
593,1,1,700,700
594,1,1,703,703
595,1,1,710,710
596,1,1,714,714
597,1,1,741,741
598,2,2,742,606_742
599,1,1,763,764_763
600,1,1,776,777_776
601,5,5,778,779_779_779_779_778
602,2,1,792,840_792
603,1,1,821,821
604,1,1,825,
605,1,1,857,
606,1,1,881,
607,3,2,884,1133
608,1,1,899,899
609,3,3,907,
610,1,1,924,924
611,1,1,932,
612,2,2,943,942_943
613,1,1,972,973_972
614,1,1,981,981
615,4,1,990,1024_992_991_990
616,1,1,993,993
617,2,2,1001,1031_1030_1001
618,2,2,1010,1011_1011_1010
619,1,1,1013,1014_1013
620,3,2,1017,1285_1017
621,2,2,1054,1054
622,1,1,1064,1064
623,18,8,1099,1126_1126_1097_1097_1099_1097_1099_1120_1120_1098_1099_1098_1099
624,1,1,1138,1138
625,1,1,1141,
626,2,1,1150,1151_1150
627,1,1,1156,1156
628,1,1,1168,1168
629,3,3,1189,
630,3,1,1212,1258_1213_1212
631,1,1,1225,1225
632,1,1,1239,1239
633,1,1,1242,1242
634,2,2,1243,
635,2,2,1264,1264
636,1,1,1269,1269
637,1,1,1277,1277
638,3,3,1296,1295_1296
639,3,3,1309,1310_1310_1308_1309
640,1,1,1313,1314_1313
641,2,2,1339,1340_1119_1339
642,1,1,1346,1346
643,1,1,1359,1359
644,1,1,1367,1368_1367
645,1,1,1376,1376
646,2,2,1377,1297_1377
647,1,1,1386,1386
648,1,1,8,170_8
649,1,1,113,
650,3,1,132,417_399_132
651,9,5,164,165_164_165
652,1,1,165,
653,2,2,185,185
654,1,1,235,235
655,1,1,239,239
656,1,1,266,266
657,1,1,272,
658,2,2,277,379_379_277
659,1,1,288,289_288
660,3,2,292,1055_292
661,1,1,293,294_293
662,1,1,295,1049_295
663,1,1,361,
664,2,1,374,1276
665,1,1,376,376
666,1,1,392,392
667,2,2,394,394
668,1,1,398,398
669,3,3,434,434
670,1,1,436,436
671,1,1,438,438
672,2,1,444,444
673,1,1,480,480
674,3,3,504,503_503_504
675,1,1,525,525
676,2,1,528,528
677,3,2,552,552
678,1,1,556,556
679,1,1,593,593
680,1,1,625,625
681,3,2,639,1014_639
682,2,1,648,648
683,1,1,656,657_656
684,2,1,672,673_672
685,1,1,678,678
686,14,8,680,630_679_631_630_706_679_679_1255_1255_1255_679_680
687,6,5,688,688_689_688
688,2,2,705,704_705
689,2,2,706,707
690,2,2,732,521_732
691,1,1,748,
692,3,2,752,753_752
693,1,1,755,755
694,2,2,762,762
695,1,1,764,764
696,7,5,767,768_766_768_768_767
697,1,1,770,770
698,1,1,793,793
699,1,1,799,799
700,1,1,817,
701,2,1,827,986_827
702,1,1,829,829
703,7,4,831,892_891_891_1299_831
704,1,1,848,848
705,1,1,858,
706,1,1,888,888
707,1,1,898,1129_898
708,20,10,908,961_961_908_908_961_961_962_908_908
709,1,1,926,
710,1,1,935,935
711,1,1,938,938
712,5,3,956,957
713,1,1,958,958
714,1,1,960,960
715,1,1,978,978
716,2,2,985,916_985
717,1,1,994,994
718,1,1,999,999
719,1,1,1015,1015
720,1,1,1031,1031
721,3,2,1032,1049_1030_1032
722,1,1,1035,1035
723,1,1,1036,1036
724,10,5,1052,1053_1029_1029_1052_1053
725,1,1,1060,1060
726,3,3,1079,1079
727,1,1,1121,1121
728,3,3,1128,1121_1128
729,3,2,1155,1140
730,2,2,1202,1208_1202
731,1,1,1203,1209_1203
732,2,2,1215,
733,1,1,1217,1217
734,1,1,1218,1218
735,1,1,1220,1224_1220
736,9,3,1230,1231_1229_1230
737,1,1,1241,1241
738,1,1,1274,1275_1274
739,3,3,1299,
740,3,3,1300,1301_1301_1301_1300
741,2,2,1302,1302
742,2,1,1307,1350_1307
743,1,1,1322,
744,4,4,1328,
745,1,1,1355,1355
746,1,1,1382,1382
747,1,1,1392,1393_1392
748,5,4,21,1206_1206
749,24,12,67,142_142_9_9_67_142_9_9_67_142_67
750,2,2,68,68
751,1,1,96,96
752,1,1,102,102
753,1,1,129,441_129
754,2,2,135,135
755,3,2,148,149_148
756,1,1,168,
757,1,1,219,219
758,3,3,221,220_220_221
759,1,1,276,
760,1,1,329,
761,2,2,340,340
762,1,1,347,
763,2,2,353,353
764,1,1,358,1359_358
765,1,1,383,383
766,1,1,389,389
767,1,1,414,414
768,3,2,437,413_437
769,1,1,442,442
770,2,2,475,475
771,4,4,496,1256_1256_728_496
772,1,1,508,509_508
773,1,1,515,589_515
774,1,1,517,517
775,1,1,538,
776,2,1,541,700_541
777,1,1,564,564
778,2,2,583,582_583
779,1,1,615,616_615
780,1,1,617,
781,1,1,628,628
782,38,13,641,302_302_727_640_705_704_704_641_641_640_1257_303_302_302_728_728_640_641
783,5,5,646,
784,1,1,652,652
785,1,1,653,653
786,1,1,660,660
787,1,1,664,
788,1,1,668,668
789,1,1,677,677
790,1,1,708,
791,1,1,710,710
792,1,1,727,727
793,2,2,765,766_765
794,2,1,776,777_776
795,1,1,786,786
796,1,1,805,1239_805
797,1,1,818,954
798,2,2,820,819_820
799,1,1,833,834_833
800,1,1,843,843
801,1,1,846,872_846
802,1,1,847,847
803,1,1,849,
804,1,1,852,852
805,1,1,876,876
806,3,3,903,784_903
807,2,2,911,1386_1386_911
808,2,1,923,924_923
809,1,1,928,929_928
810,1,1,940,940
811,1,1,963,963
812,1,1,974,974
813,2,2,981,981
814,3,3,983,
815,1,1,992,1024_992
816,1,1,996,996
817,2,2,1000,1048_1048_1000
818,5,3,1011,1012_296_1012_1011
819,16,8,1013,1014_296_1010_1011_1011_1012_1012_1013
820,1,1,1037,1037
821,1,1,1041,1041
822,1,1,1064,1064
823,1,1,1091,1091
824,1,1,1105,1344_1105
825,1,1,1119,1338_1119
826,9,6,1124,1125_1125_1113_1113_1125_1125_1113_1125_1124
827,1,1,1147,1147
828,1,1,1152,1152
829,1,1,1156,1156
830,2,1,1158,1158
831,1,1,1166,1166
832,1,1,1169,
833,1,1,1170,1170
834,1,1,1172,
835,28,10,1186,1164_1166_1280_1280_1166_1166_1280_1186_1166_1279_1165_1280_1186
836,5,5,1199,1199
837,2,1,1201,1201
838,1,1,1222,1222
839,1,1,1238,1238
840,1,1,1254,1254
841,1,1,1284,1284
842,1,1,1297,
843,1,1,1310,1310
844,1,1,1334,1334
845,36,16,1346,1348_1348_1348_1348_1346_1347_1349_1349_1346_1348_1347_1346_1346_1346
846,4,2,1351,1350_1307_1351
847,1,1,1354,1354
848,1,1,1384,1385_1384
849,1,1,28,333_28
850,1,1,69,69
851,1,1,91,92_91
852,1,1,93,93
853,3,3,108,108
854,4,3,116,116
855,1,1,130,130
856,2,2,150,150
857,2,2,154,154
858,1,1,173,173
859,1,1,216,216
860,1,1,262,262
861,2,2,265,383_265
862,1,1,266,266
863,2,2,267,267
864,1,1,293,294_293
865,4,3,295,295_1049_295
866,1,1,355,356_355
867,1,1,417,417
868,1,1,422,422
869,1,1,438,438
870,2,1,441,441
871,1,1,452,
872,1,1,464,464
873,2,2,497,497
874,1,1,519,519
875,1,1,523,523
876,4,1,528,662_533
877,4,3,532,
878,5,2,581,635_634_581
879,1,1,595,595
880,12,6,648,
881,1,1,661,661
882,2,2,672,673_673_672
883,1,1,685,722_685
884,3,2,701,702
885,1,1,714,714
886,1,1,731,731
887,2,2,744,744
888,1,1,759,
889,1,1,764,764
890,1,1,785,785
891,1,1,808,808
892,2,1,814,814
893,3,2,827,986_827
894,14,6,832,787_787_785_786_785_786_891_1299_831_831_787_832
895,1,1,834,834
896,1,1,848,848
897,1,1,868,868
898,1,1,897,897
899,1,1,905,905
900,1,1,910,910
901,1,1,912,912
902,2,2,929,928_929
903,2,2,935,789_935
904,2,2,942,944_942
905,1,1,959,959
906,1,1,972,973_972
907,1,1,987,987
908,2,2,1010,1010
909,4,1,1031,1055_1031
910,3,3,1033,1014_1033
911,3,2,1039,1043_1040_1039
912,1,1,1043,
913,1,1,1112,1112
914,4,3,1118,1118
915,1,1,1126,1126
916,1,1,1138,1139_1138
917,1,1,1151,
918,1,1,1167,1168
919,1,1,1220,1220
920,2,2,1224,1224
921,1,1,1234,1234
922,1,1,1240,
923,1,1,1255,1255
924,5,4,1263,
925,1,1,1291,1291
926,1,1,1293,
927,1,1,1345,1345
928,4,2,1365,1366_1364_1365
929,1,1,1367,1368_1367
930,1,1,1377,1377
931,1,1,8,170_8
932,1,1,11,
933,1,1,66,66
934,1,1,92,92
935,2,1,96,96
936,1,1,122,122
937,1,1,129,129
938,1,1,140,140
939,2,1,148,1341_148
940,1,1,169,169
941,1,1,187,187
942,1,1,225,225
943,1,1,278,279_278
944,8,4,281,283_263_283_381_283_263_282_422_281
945,3,2,292,1055_292
946,1,1,305,306_305
947,2,2,320,
948,14,8,322,322_322_322_323_322
949,3,2,335,338_338_335
950,8,7,341,341
951,4,2,356,563_492_357_356
952,2,1,367,367
953,1,1,376,376
954,1,1,381,381
955,1,1,415,416_415
956,2,1,474,656_474
957,1,1,480,480
958,1,1,552,
959,1,1,564,564
960,1,1,589,589
961,1,1,625,625
962,1,1,628,628
963,1,1,653,653
964,6,6,659,658_658_660_658_658_659
965,4,3,662,
966,1,1,668,668
967,1,1,669,669
968,3,2,684,602_684
969,4,2,696,697_697
970,2,2,698,698
971,1,1,704,704
972,6,4,706,706_522_523_523_707_706
973,1,1,715,715
974,1,1,730,
975,1,1,749,749
976,1,1,796,796
977,1,1,819,819
978,2,2,841,792_841
979,1,1,843,843
980,3,3,871,871
981,2,2,881,1205_881
982,2,2,883,884_883
983,1,1,887,887
984,3,2,891,892_892_891
985,1,1,904,904
986,2,2,907,
987,2,1,916,985
988,6,5,920,921_920
989,3,1,924,925_924
990,1,1,933,933
991,1,1,938,938
992,3,1,939,940_939
993,1,1,952,952
994,1,1,953,953
995,1,1,957,
996,1,1,958,958
997,1,1,960,960
998,1,1,961,961
999,2,2,978,977_978
1000,1,1,989,
1001,2,1,991,1024_992_991
1002,1,1,1015,
1003,1,1,1037,1038_1037
1004,6,4,1060,1076_1060
1005,21,7,1064,1079_1079_1063_1063_1064_1080
1006,14,9,1069,1063_1063_1080_1070_1069
1007,1,1,1078,1078
1008,1,1,1134,1134
1009,5,2,1158,1243_1160_1243_1159_1158
1010,4,3,1163,1242_1138_1170_1163
1011,1,1,1189,
1012,1,1,1212,1258_1212
1013,2,2,1215,
1014,1,1,1241,
1015,1,1,1274,1275_1274
1016,2,2,1309,1308_1309
1017,1,1,1353,1354_1353
1018,1,1,1362,
1019,1,1,1363,1363
1020,1,1,1368,1368
1021,1,1,1386,1386
1022,2,2,68,68
1023,1,1,86,86
1024,26,10,91,92_3_3_92_3_3_3_91_92_3
1025,1,1,125,
1026,1,1,128,128
1027,5,4,149,149_148_149
1028,5,4,155,156_155_156_155
1029,1,1,161,161
1030,1,1,163,
1031,1,1,170,170
1032,1,1,195,195
1033,1,1,214,214
1034,2,1,219,220_219
1035,1,1,238,
1036,1,1,257,257
1037,1,1,261,261
1038,1,1,262,262
1039,1,1,274,274
1040,1,1,277,277
1041,1,1,302,303
1042,1,1,309,309
1043,1,1,316,
1044,1,1,340,340
1045,1,1,346,593_346
1046,2,2,350,351_350
1047,1,1,353,353
1048,1,1,358,1359_358
1049,2,1,360,360
1050,1,1,379,379
1051,1,1,382,382
1052,10,6,383,
1053,7,5,399,389_132_132_398_398_399
1054,1,1,410,410
1055,4,4,412,412
1056,3,2,416,415
1057,1,1,441,441
1058,1,1,483,483
1059,1,1,484,
1060,1,1,488,488
1061,1,1,491,491
1062,1,1,494,727_494
1063,3,3,495,639_495
1064,1,1,501,502_501
1065,5,5,511,511
1066,1,1,521,732_521
1067,1,1,522,523_522
1068,1,1,603,603
1069,2,2,606,742_742_606
1070,2,2,634,634
1071,1,1,635,636_635
1072,1,1,641,641
1073,1,1,651,652_651
1074,2,2,661,661
1075,1,1,702,703_702
1076,1,1,710,710
1077,1,1,722,722
1078,9,4,734,541_540_734
1079,1,1,740,
1080,1,1,754,754
1081,3,2,784,784
1082,4,2,801,
1083,1,1,807,807
1084,4,3,808,814_808
1085,1,1,835,835
1086,1,1,840,840
1087,1,1,884,1133_884
1088,1,1,902,902
1089,2,1,911,912_911
1090,7,5,923,924_985_925_985_925_924_923
1091,2,2,928,929_928
1092,1,1,936,936
1093,1,1,966,966
1094,1,1,974,974
1095,1,1,998,998
1096,1,1,1003,1003
1097,1,1,1011,
1098,3,2,1024,992_1024
1099,3,2,1025,1026_1025
1100,2,2,1057,1057
1101,5,5,1112,1113_1111_1111_1111_1112
1102,1,1,1116,1117_1116
1103,1,1,1138,1167
1104,1,1,1147,1147
1105,1,1,1148,1148
1106,1,1,1156,1156
1107,42,13,1168,1187_1168_1167_1167_1187_1169_1158_1169_1158_1187_1171_1169_1167_1167_1167_1186_1158_1158_1169_1168
1108,1,1,1173,
1109,1,1,1205,1205
1110,1,1,1220,1220
1111,8,6,1225,21_1206_1205_1225
1112,4,2,1228,1230_1229_1228
1113,1,1,1234,1234
1114,1,1,1277,1277
1115,8,7,1279,1156_1156
1116,3,3,1281,1281
1117,6,3,1290,1291_1291_1290
1118,2,2,1299,1299
1119,1,1,1300,1301_1300
1120,1,1,1302,
1121,1,1,1310,1310
1122,1,1,1311,
1123,1,1,1322,
1124,1,1,1340,1340
1125,1,1,1344,1344
1126,4,3,1351,1307_1351
1127,24,14,1360,869_869_1360_869_869
1128,1,1,1367,1367
1129,1,1,1370,
1130,1,1,1373,1373
1131,1,1,1384,1384
1132,1,1,3,90
1133,1,1,25,25
1134,16,8,35,35_156_156_35_153_156_35
1135,3,3,43,309_309_43
1136,1,1,47,47
1137,3,3,93,
1138,1,1,132,
1139,7,7,135,135
1140,3,2,140,141
1141,1,1,147,147
1142,2,2,154,154
1143,4,4,169,169
1144,8,8,267,267
1145,3,3,278,278
1146,5,4,295,1049_1049_1049_295
1147,1,1,305,306_305
1148,3,3,345,345
1149,3,1,349,
1150,1,1,355,355
1151,3,2,367,367
1152,1,1,370,370
1153,4,3,392,393_393_393_392
1154,1,1,400,401_400
1155,1,1,420,421_420
1156,1,1,442,442
1157,1,1,464,464
1158,1,1,475,
1159,1,1,493,493
1160,1,1,497,
1161,1,1,503,504_503
1162,1,1,516,517_516
1163,1,1,520,520
1164,1,1,539,
1165,1,1,541,541
1166,11,8,570,571_571_571_571_571_571_571_570
1167,2,1,583,583
1168,1,1,602,602
1169,1,1,610,731_610
1170,9,3,611,642_704_705_705_611
1171,1,1,616,
1172,2,1,632,632
1173,5,5,638,1289_1289_1289_1289_1289_638
1174,1,1,657,657
1175,1,1,660,
1176,1,1,664,
1177,1,1,668,668
1178,1,1,670,670
1179,2,2,677,677
1180,1,1,678,
1181,1,1,688,688
1182,3,3,692,
1183,1,1,700,700
1184,2,1,701,
1185,1,1,708,708
1186,2,2,709,709
1187,1,1,720,720
1188,1,1,732,732
1189,1,1,753,753
1190,1,1,765,766_765
1191,2,2,773,
1192,13,5,774,932_933_933_774_775_933
1193,1,1,778,778
1194,1,1,789,789
1195,2,1,794,
1196,2,2,796,793_796
1197,2,1,806,971_806
1198,3,2,827,986_986_827
1199,1,1,857,
1200,1,1,876,876
1201,1,1,901,901
1202,3,3,903,919_903
1203,1,1,905,906_905
1204,1,1,937,938_937
1205,3,2,939,957_956_939
1206,2,2,953,953
1207,1,1,955,955
1208,1,1,963,963
1209,3,2,979,978_979
1210,1,1,981,981
1211,1,1,1000,1048_1000
1212,2,2,1014,1014
1213,1,1,1022,1023_1022
1214,1,1,1030,1030
1215,1,1,1047,1047
1216,2,2,1054,1054
1217,1,1,1056,1056
1218,1,1,1091,1091
1219,1,1,1103,1103
1220,1,1,1121,1122_1121
1221,2,2,1130,1129_1130
1222,5,4,1133,884_1133
1223,1,1,1157,1157
1224,1,1,1160,1160
1225,1,1,1163,1163
1226,1,1,1167,
1227,1,1,1210,
1228,1,1,1211,1211
1229,2,2,1213,1161_1213
1230,1,1,1230,1230
1231,1,1,1241,1241
1232,1,1,1243,1243
1233,1,1,1274,1275_1274
1234,1,1,1284,
1235,2,2,1285,1286_1285
1236,2,2,1293,1293
1237,1,1,1301,
1238,1,1,1312,
1239,4,2,1349,1350_1349
1240,1,1,1352,1352
1241,4,4,1355,918_918
1242,2,2,1356,1356
1243,3,3,1359,358_358_1359
1244,15,10,1365,1364_1364_1364_1365_1364
1245,2,2,1366,1366
1246,1,1,2,2
1247,2,2,28,333_333_28
1248,2,2,66,66
1249,3,3,81,82_82_82_81
1250,3,3,102,101_102
1251,5,4,116,116
1252,1,1,131,131
1253,2,2,159,159
1254,4,2,164,165_164
1255,1,1,176,872_176
1256,2,2,239,
1257,2,2,254,229_254
1258,1,1,262,262
1259,1,1,276,276
1260,2,2,277,277
1261,3,3,281,282_281
1262,1,1,340,340
1263,6,2,360,361_655_603_632_360
1264,1,1,372,
1265,2,2,401,
1266,8,4,441,129_437_437_129_441
1267,4,3,471,470_470_471
1268,6,3,480,1302_576_479_480
1269,1,1,488,488
1270,2,2,494,494
1271,1,1,502,502
1272,1,1,504,
1273,1,1,519,519
1274,1,1,535,
1275,1,1,547,547
1276,2,2,552,
1277,2,2,561,561
1278,1,1,563,563
1279,2,2,589,515_589
1280,1,1,604,653_604
1281,4,2,651,652_651
1282,1,1,673,673
1283,1,1,684,684
1284,1,1,699,699
1285,1,1,703,703
1286,6,3,706,710_710_707_706
1287,2,1,727,727
1288,1,1,742,742
1289,2,2,743,743
1290,8,7,767,768_768_768_766_768_768_768_768_767
1291,2,2,776,777_777_776
1292,1,1,788,788
1293,1,1,799,799
1294,1,1,830,959_830
1295,1,1,833,834_833
1296,2,2,835,834_835
1297,1,1,840,840
1298,1,1,841,841
1299,1,1,843,843
1300,2,2,881,881
1301,2,1,911,1386_911
1302,1,1,938,938
1303,2,2,942,943_943_942
1304,3,3,950,950
1305,1,1,960,960
1306,1,1,983,
1307,1,1,991,991
1308,1,1,1001,1031_1001
1309,1,1,1010,1010
1310,1,1,1025,1025
1311,2,2,1027,1028_1027
1312,1,1,1040,1041_1040
1313,1,1,1045,1045
1314,4,4,1078,1121_1079_1079_1078
1315,2,2,1138,1139_1138
1316,12,7,1159,1243_1243_1159
1317,1,1,1162,1162
1318,1,1,1186,
1319,2,2,1202,1208_1208_1202
1320,1,1,1224,1224
1321,2,1,1232,1235
1322,1,1,1234,
1323,6,4,1254,1255_679_1254
1324,1,1,1311,
1325,2,2,1344,1105_1344
1326,1,1,1377,1377
1327,2,2,173,227_227_173
1328,1,1,225,225
1329,5,2,251,252_1281_248_251
1330,2,1,274,275_274
1331,1,1,302,302
1332,1,1,361,361
1333,1,1,370,
1334,1,1,389,389
1335,1,1,414,414
1336,1,1,416,416
1337,1,1,442,442
1338,1,1,452,452
1339,1,1,473,473
1340,1,1,491,
1341,1,1,503,503
1342,2,2,517,516_517
1343,4,2,522,522
1344,1,1,556,556
1345,1,1,572,572
1346,3,2,583,582_583
1347,1,1,596,596
1348,1,1,606,606
1349,1,1,610,731_610
1350,1,1,626,626
1351,2,1,634,635
1352,3,1,654,748_749_654
1353,6,4,662,661_661
1354,2,2,668,667_668
1355,3,3,669,669
1356,4,4,670,670
1357,4,2,681,680_681
1358,2,2,690,690
1359,1,1,732,732
1360,1,1,765,766_765
1361,1,1,785,785
1362,1,1,789,936_789
1363,6,5,792,792_792_841_792
1364,1,1,846,872_846
1365,1,1,912,912
1366,2,1,914,915_914
1367,1,1,928,928
1368,1,1,935,935
1369,1,1,937,937
1370,1,1,957,958
1371,2,2,966,806_966
1372,4,2,993,994_993
1373,1,1,1000,1048_1000
1374,1,1,1015,1015
1375,1,1,1024,1024
1376,3,2,1030,1001_1030
1377,3,2,1041,1044_1041
1378,1,1,1043,1043
1379,5,3,1052,1052_1053_1052
1380,1,1,1055,1055
1381,1,1,1056,
1382,2,1,1097,1098_1097
1383,1,1,1101,1101
1384,1,1,1103,1103
1385,1,1,1118,
1386,1,1,1120,1120
1387,2,2,1150,
1388,5,3,1151,1152_1152_1238_1151
1389,3,2,1160,1283_1259_1259_1160
1390,1,1,1164,1164
1391,1,1,1199,1199
1392,1,1,1209,1209
1393,1,1,1210,
1394,2,1,1228,1229_1228
1395,1,1,1241,1241
1396,1,1,1261,
1397,1,1,1283,
1398,2,2,1310,1309_1310
1399,1,1,1333,1333
1400,1,1,1338,1338
1401,1,1,1382,1382
1402,1,1,8,170_8
1403,1,1,9,
1404,11,7,54,158_158_158_55_54
1405,10,7,58,168_168
1406,1,1,68,68
1407,1,1,69,69
1408,1,1,90,90
1409,1,1,127,376_127
1410,2,2,132,132
1411,1,1,141,141
1412,9,6,154,156_155_154
1413,1,1,163,163
1414,1,1,261,262
1415,1,1,279,279
1416,1,1,287,287
1417,7,3,292,293_1001_1031_1031_1055_292
1418,3,2,296,1012_296
1419,1,1,301,
1420,1,1,309,309
1421,1,1,321,321
1422,1,1,335,338_335
1423,1,1,391,391
1424,1,1,409,410_409
1425,1,1,413,413
1426,1,1,515,515
1427,7,4,521,287_521_732
1428,1,1,523,523
1429,2,2,531,531
1430,1,1,541,700_541
1431,3,3,562,562
1432,1,1,593,593
1433,1,1,603,603
1434,3,2,611,642_642_611
1435,1,1,615,615
1436,1,1,619,619
1437,4,4,621,
1438,1,1,635,636_635
1439,2,1,639,1013_1014_639
1440,4,4,647,647
1441,1,1,653,653
1442,3,2,684,601_684
1443,1,1,754,754
1444,1,1,777,1265_777
1445,25,11,780,873_873_873_782_873_873_782_781_782_873_780_780
1446,27,11,786,891_831_786_831_1299_831_832_832_787_787_786
1447,1,1,790,
1448,2,1,807,808_807
1449,1,1,852,852
1450,1,1,858,
1451,1,1,868,
1452,1,1,872,872
1453,1,1,874,874
1454,1,1,876,876
1455,2,1,883,883
1456,3,1,891,892_891
1457,2,2,907,
1458,1,1,910,910
1459,2,2,938,937_938
1460,1,1,952,
1461,1,1,973,973
1462,1,1,985,985
1463,2,2,992,1024_992
1464,1,1,1005,1005
1465,1,1,1102,1102
1466,1,1,1124,1125_1124
1467,1,1,1131,1131
1468,4,2,1134,1220_1134
1469,4,4,1143,
1470,4,2,1201,1207_1201
1471,1,1,1229,1229
1472,1,1,1230,1231_1230
1473,2,2,1267,1267
1474,1,1,1269,1269
1475,2,2,1274,1275_1275_1274
1476,1,1,1302,1302
1477,1,1,1321,1321
1478,1,1,1350,1350
1479,1,1,1356,1356
1480,1,1,13,13
1481,1,1,43,310_43
1482,1,1,89,89
1483,1,1,113,113
1484,1,1,139,139
1485,2,2,149,148_149
1486,1,1,150,150
1487,8,5,157,159_159_159_157
1488,1,1,159,
1489,1,1,161,
1490,1,1,165,165
1491,8,8,185,185
1492,1,1,216,
1493,1,1,224,224
1494,1,1,225,225
1495,1,1,228,228
1496,1,1,239,239
1497,1,1,248,248
1498,6,3,249,250_250_249
1499,1,1,252,252
1500,1,1,275,275
1501,9,4,392,393_391_391_392_393_392
1502,1,1,443,443
1503,1,1,472,472
1504,9,7,496,1256_1256_495_1256_1256_1256_495_496
1505,1,1,514,514
1506,5,3,540,741_740_540
1507,1,1,582,582
1508,1,1,594,
1509,1,1,604,654_604
1510,15,6,632,655_749_604_604_654_361_684_603_360_632_655_632
1511,1,1,667,667
1512,3,2,672,673_673_672
1513,2,2,702,702
1514,1,1,726,727_726
1515,5,3,734,541_541_700_700_734
1516,1,1,742,742
1517,2,2,743,
1518,2,2,759,
1519,2,2,763,764_764_763
1520,3,3,765,766_766_765
1521,3,2,778,779_214_779_778
1522,11,7,814,808_974_973_808_974_808_814
1523,1,1,821,821
1524,2,1,830,959_830
1525,1,1,834,835_834
1526,1,1,847,847
1527,9,7,881,1205_1205_881
1528,4,3,903,920_920_919_903
1529,3,1,911,1386_912_911
1530,2,1,923,960_923
1531,1,1,929,929
1532,1,1,932,932
1533,1,1,939,939
1534,1,1,943,943
1535,1,1,958,
1536,1,1,961,961
1537,1,1,971,971
1538,1,1,977,978_977
1539,1,1,979,979
1540,3,1,999,1048_1000_999
1541,1,1,1013,1013
1542,1,1,1025,1026_1025
1543,1,1,1036,1036
1544,1,1,1038,1038
1545,1,1,1049,1049
1546,3,3,1057,
1547,1,1,1077,1077
1548,2,1,1099,1100_1099
1549,2,1,1103,1111_1103
1550,1,1,1126,1126
1551,1,1,1130,1130
1552,1,1,1139,1139
1553,1,1,1163,1163
1554,3,3,1164,1164
1555,1,1,1167,1167
1556,1,1,1173,1173
1557,1,1,1202,1202
1558,1,1,1203,1209_1203
1559,2,2,1225,1225
1560,1,1,1231,1231
1561,1,1,1261,1261
1562,1,1,1278,1278
1563,2,2,1349,1349
1564,4,2,1351,1350_1307_1351
1565,2,1,1353,1354_1353
1566,1,1,1359,1359
1567,1,1,1384,1384
1568,1,1,1385,1385
1569,1,1,1389,
1570,2,2,1392,1393_1392
1571,2,2,8,170_170_8
1572,1,1,49,
1573,1,1,66,66
1574,1,1,76,
1575,2,1,85,127_85
1576,1,1,93,93
1577,1,1,119,119
1578,1,1,129,129
1579,1,1,131,131
1580,2,2,154,154
1581,1,1,164,164
1582,5,5,169,169
1583,1,1,220,221_220
1584,1,1,241,
1585,1,1,276,276
1586,2,2,277,277
1587,1,1,305,306_305
1588,1,1,309,309
1589,1,1,338,338
1590,1,1,339,339
1591,1,1,345,345
1592,1,1,346,593_346
1593,3,2,358,359_1359_358
1594,2,2,360,360
1595,1,1,381,381
1596,2,2,399,132_399
1597,7,3,413,414_437_413
1598,1,1,442,442
1599,3,2,447,747_349_447
1600,1,1,464,464
1601,7,7,471,470_470_470_470_470_470_471
1602,1,1,480,480
1603,1,1,488,488
1604,1,1,492,492
1605,1,1,494,494
1606,1,1,508,509_508
1607,2,1,526,
1608,1,1,563,563
1609,1,1,564,
1610,1,1,622,622
1611,1,1,627,628_627
1612,1,1,629,629
1613,1,1,643,643
1614,1,1,653,653
1615,1,1,675,
1616,3,3,730,
1617,2,2,748,749_748
1618,3,2,784,784
1619,1,1,785,785
1620,1,1,793,793
1621,1,1,807,807
1622,1,1,833,833
1623,1,1,835,835
1624,1,1,852,
1625,3,3,884,1133_1133_1133_884
1626,1,1,928,928
1627,1,1,933,933
1628,6,3,962,961_908_962
1629,1,1,997,1045_997
1630,2,1,998,1028_998
1631,1,1,1024,1024
1632,1,1,1027,1027
1633,1,1,1029,1029
1634,1,1,1037,
1635,3,2,1048,1000_1048
1636,6,6,1091,1091
1637,1,1,1101,1101
1638,1,1,1105,1344_1105
1639,1,1,1112,1112
1640,1,1,1118,
1641,1,1,1123,1123
1642,3,3,1124,1125_1125_1125_1124
1643,1,1,1138,1138
1644,1,1,1150,
1645,2,2,1160,1161_1160
1646,1,1,1161,1214
1647,3,2,1168,1168
1648,1,1,1184,
1649,1,1,1217,1217
1650,1,1,1218,1218
1651,1,1,1224,1224
1652,4,1,1229,1230_1229
1653,1,1,1238,
1654,1,1,1277,1277
1655,2,1,1289,1289
1656,3,2,1310,1309_1310
1657,1,1,1314,1314
1658,1,1,1321,1321
1659,2,2,1337,1262_1337
