,F,T,S,E
1094,4,4,169,169
1095,8,5,249,249_250
1096,1,1,294,294
1097,4,3,302,303_302
1098,3,1,348,737_348
1099,1,1,356,357
1100,13,8,358,358_358_1359
1101,1,1,359,359
1102,1,1,439,440_439
1103,1,1,469,
1104,4,2,480,576_479_480
1105,5,5,481,482_482_482_482_482_481
1106,1,1,518,518
1107,5,3,519,520_518
1108,3,3,538,685
1109,3,3,607,607
1110,12,12,609,609
1111,1,1,616,616
1112,1,1,627,628_627
1113,1,1,631,631
1114,1,1,642,642
1115,1,1,647,
1116,3,2,659,660_660_659
1117,1,1,675,675
1118,2,2,703,
1119,1,1,708,708
1120,1,1,711,711
1121,1,1,721,721
1122,1,1,731,731
1123,1,1,748,748
1124,54,14,755,712_711_711_572_572_572_585_624_623_623_624_587_755
1125,2,2,799,174_799
1126,1,1,825,825
1127,1,1,827,827
1128,29,12,881,1225_1225_1205_1225_1205
1129,1,1,891,892_891
1130,1,1,899,915_899
1131,1,1,906,906
1132,1,1,924,925
1133,1,1,958,958
1134,1,1,961,
1135,2,2,981,981
1136,1,1,997,1045_997
1137,1,1,1000,1048_1000
1138,1,1,1005,
1139,1,1,1032,1032
1140,1,1,1036,1036
1141,1,1,1041,1041
1142,1,1,1052,1053_1052
1143,1,1,1129,1129
1144,1,1,1134,1220_1134
1145,1,1,1213,1213
1146,1,1,1217,1217
1147,1,1,1246,1247_1246
1148,1,1,1252,1253_1252
1149,2,2,1278,
1150,1,1,1285,1285
1151,1,1,1289,1289
1152,2,2,1344,1345_1343_1344
1153,4,3,1348,1347_1348
1154,2,2,1351,1307_1351
1155,1,1,1352,1352
1156,1,1,1355,1355
1157,3,2,1362,1363
1158,1,1,1384,1384
1159,3,2,21,1206_21
1160,24,11,35,153_154_154_154_154_154_155_154_156_156_35_153_35
1161,2,2,54,
1162,1,1,69,70_69
1163,2,2,80,80
1164,1,1,82,82
1165,2,2,146,147_146
1166,4,3,149,148_149
1167,2,2,150,150
1168,1,1,189,
1169,1,1,221,221
1170,1,1,239,239
1171,1,1,261,261
1172,22,10,281,282_282_282_282_263_263_282_381_283_263_282_422_422_281
1173,1,1,345,345
1174,1,1,381,381
1175,2,2,382,283_382
1176,1,1,403,403
1177,1,1,423,423
1178,1,1,434,434
1179,2,2,436,
1180,1,1,488,488
1181,2,1,495,
1182,1,1,523,
1183,1,1,531,531
1184,1,1,556,
1185,1,1,587,624
1186,1,1,588,588
1187,1,1,593,593
1188,1,1,615,615
1189,1,1,626,626
1190,1,1,628,628
1191,1,1,635,636_635
1192,3,1,657,658_657
1193,12,6,669,668_1301_1300_1300_666_666_667_667_669_668
1194,1,1,673,673
1195,2,2,674,
1196,1,1,676,676
1197,2,2,681,
1198,1,1,687,687
1199,1,1,715,715
1200,1,1,719,719
1201,1,1,722,722
1202,1,1,725,725
1203,1,1,729,
1204,2,1,775,932_775
1205,2,2,793,793
1206,1,1,806,806
1207,2,2,843,843
1208,2,2,850,850
1209,1,1,876,876
1210,1,1,887,887
1211,1,1,900,900
1212,1,1,903,903
1213,1,1,927,928_927
1214,1,1,935,935
1215,13,7,939,940_940_939
1216,1,1,942,942
1217,1,1,948,948
1218,2,2,969,968_969
1219,1,1,971,971
1220,1,1,972,973_972
1221,1,1,990,990
1222,1,1,1013,1014_1013
1223,1,1,1023,
1224,3,2,1031,1031
1225,1,1,1037,1038_1037
1226,1,1,1048,1048
1227,1,1,1049,1049
1228,7,4,1053,1029_1052_1029_1053
1229,2,2,1056,
1230,11,5,1060,1098_1060_1119_1076
1231,1,1,1072,1072
1232,1,1,1078,1079_1078
1233,1,1,1102,1102
1234,1,1,1109,1261_1109
1235,1,1,1131,1132_1131
1236,1,1,1161,1161
1237,1,1,1211,
1238,1,1,1224,1224
1239,1,1,1231,1231
1240,38,12,1248,1251_1270_1248_1270_1251_1270_1270_1247_1250_1247_1249_1248_1251_1252_1252_1251_1248_1270_1270_1251
1241,1,1,1275,1275
1242,3,3,1299,831_1299
1243,1,1,1311,
1244,1,1,1330,
1245,1,1,1350,1350
1246,1,1,1363,1363
1247,4,3,1367,1368_1368_1367
1248,6,3,1381,970
1249,1,1,1385,1385
1250,1,1,25,25
1251,2,2,36,36
1252,1,1,40,41_40
1253,6,5,92,92_91_92
1254,1,1,125,125
1255,2,2,131,131
1256,8,3,132,398_398_399_132
1257,2,2,176,176
1258,1,1,194,194
1259,3,2,215,807_215
1260,1,1,235,
1261,2,2,253,
1262,1,1,273,
1263,3,2,278,1209_1197_278
1264,3,3,304,304
1265,1,1,338,338
1266,1,1,376,376
1267,3,3,378,26_26_378
1268,4,3,392,393_393_392
1269,8,4,396,434_434
1270,1,1,398,
1271,3,3,420,420
1272,2,2,422,422
1273,3,3,430,430
1274,1,1,442,442
1275,1,1,444,444
1276,3,3,455,455
1277,1,1,478,479_478
1278,1,1,491,491
1279,2,1,501,502_501
1280,2,2,563,
1281,1,1,576,1302_576
1282,1,1,585,
1283,3,3,596,596
1284,2,2,599,600_600_599
1285,2,2,603,603
1286,1,1,623,623
1287,2,2,634,635
1288,1,1,672,
1289,1,1,675,675
1290,1,1,683,
1291,2,1,685,
1292,1,1,697,697
1293,1,1,698,698
1294,3,3,712,
1295,3,2,737,348_737
1296,1,1,742,742
1297,1,1,744,744
1298,2,2,765,766_766_765
1299,2,2,767,768_768_767
1300,2,1,773,
1301,9,6,810,809_809_810
1302,3,2,814,974_814
1303,1,1,820,820
1304,1,1,857,
1305,1,1,860,860
1306,1,1,886,886
1307,1,1,912,912
1308,1,1,919,919
1309,6,4,922,960_924_922_923_922
1310,2,1,926,
1311,1,1,928,929_928
1312,1,1,931,954_931
1313,1,1,933,933
1314,1,1,950,
1315,1,1,952,952
1316,4,3,957,958_956_957
1317,2,1,978,979_978
1318,2,2,996,
1319,1,1,998,998
1320,1,1,1014,1033_1014
1321,1,1,1018,1018
1322,2,1,1032,1032
1323,1,1,1034,1034
1324,5,2,1061,1062_1081_1062_1061
1325,2,2,1064,1063_1064
1326,1,1,1077,1077
1327,1,1,1083,1106_1083
1328,1,1,1086,1086
1329,2,2,1089,1090_1090_1089
1330,4,3,1101,1100_1101
1331,6,3,1121,1079_1078_1121
1332,1,1,1123,1123
1333,1,1,1127,1128_1127
1334,2,1,1129,1130_1129
1335,1,1,1146,1146
1336,1,1,1157,1157
1337,1,1,1162,1162
1338,1,1,1188,1188
1339,1,1,1207,1207
1340,1,1,1220,1220
1341,4,1,1232,1232
1342,2,2,1234,1234
1343,1,1,1246,1247_1246
1344,1,1,1274,1274
1345,1,1,1307,1307
1346,5,3,1309,1309_1310_1309
1347,2,2,1338,1119_1338
1348,2,2,1349,1348_1349
1349,1,1,1392,1392
1350,3,3,1394,1395_1395_1395_1394
1351,12,5,2,51_125_125_125_51_50_2
1352,3,3,32,31_31_32
1353,8,4,34,160_34_161_160
1354,1,1,42,42
1355,3,3,60,60
1356,3,3,62,62
1357,1,1,70,70
1358,2,2,116,116
1359,2,2,144,144
1360,1,1,159,159
1361,2,2,165,165
1362,3,3,177,177
1363,1,1,255,255
1364,2,2,283,284_284_283
1365,1,1,286,286
1366,2,2,293,294_294_293
1367,1,1,335,335
1368,2,2,381,381
1369,1,1,403,
1370,4,3,495,494_495
1371,2,2,497,
1372,2,2,511,511
1373,1,1,514,514
1374,1,1,525,
1375,1,1,562,
1376,2,2,564,564
1377,1,1,615,616_615
1378,2,2,636,635_636
1379,1,1,643,716
1380,1,1,655,
1381,2,2,657,
1382,5,3,659,660_659
1383,10,7,665,738_738_738_738_348_738_625_665
1384,1,1,667,
1385,2,2,670,670
1386,1,1,676,676
1387,22,10,689,689_689_444_690_444_445_688
1388,1,1,695,
1389,1,1,703,
1390,1,1,705,705
1391,1,1,722,
1392,1,1,729,729
1393,2,2,735,
1394,1,1,741,741
1395,2,1,749,749
1396,1,1,758,759_758
1397,1,1,764,764
1398,5,3,775,933_774_932_775
1399,1,1,776,776
1400,44,13,787,831_831_1299_1299_831_831_892_921_921_920_784_784_903_903_784_784_785_785_786_786_832_787_1299_786_832_831
1401,1,1,799,799
1402,1,1,827,986_827
1403,1,1,876,876
1404,1,1,892,
1405,3,2,902,901_902
1406,5,5,903,919_904_903
1407,1,1,915,915
1408,1,1,932,932
1409,1,1,936,936
1410,2,2,948,948
1411,2,1,972,973_972
1412,1,1,987,987
1413,1,1,1001,1030_1001
1414,1,1,1028,
1415,1,1,1045,1045
1416,1,1,1085,1273_1085
1417,16,8,1092,1088_1088_1094_1093_1093_1094_1092_1092
1418,1,1,1097,1098_1097
1419,1,1,1099,1099
1420,2,2,1103,1102_1103
1421,1,1,1105,1105
1422,1,1,1128,1128
1423,5,3,1132,1109_1262_1132
1424,1,1,1147,1147
1425,1,1,1208,1208
1426,1,1,1213,1213
1427,3,1,1230,1231_1230
1428,1,1,1251,1251
1429,9,6,1281,251_251_251_248_252_251_1281
1430,1,1,1291,1291
1431,1,1,1296,1296
1432,1,1,1312,
1433,1,1,1328,
1434,1,1,1337,1337
1435,1,1,1340,1340
1436,1,1,1344,1344
1437,6,5,1351,1307_1307_1307_1351
1438,1,1,1373,1373
1439,1,1,1375,1375
1440,1,1,1384,1384
1441,1,1,1386,1386
1442,25,11,40,42_41_94_41_42_42_42_42_42_41_40
1443,1,1,66,66
1444,2,2,80,80
1445,1,1,94,1379_94
1446,1,1,98,119_98
1447,5,3,128,128
1448,1,1,146,146
1449,2,1,157,157
1450,2,2,161,
1451,1,1,186,186
1452,1,1,194,194
1453,1,1,219,219
1454,1,1,267,267
1455,1,1,272,
1456,1,1,280,280
1457,5,2,295,1049_1049_295
1458,1,1,302,303_302
1459,2,1,305,307_306_305
1460,1,1,338,338
1461,1,1,339,339
1462,4,2,364,
1463,1,1,376,376
1464,1,1,433,
1465,2,2,442,442
1466,1,1,443,443
1467,6,1,480,1301_664_1302_480
1468,1,1,485,
1469,1,1,491,
1470,1,1,516,516
1471,1,1,517,517
1472,1,1,518,
1473,1,1,547,547
1474,1,1,561,561
1475,1,1,574,574
1476,1,1,593,593
1477,1,1,595,595
1478,1,1,607,607
1479,6,5,623,
1480,1,1,639,639
1481,1,1,675,
1482,1,1,696,696
1483,4,3,707,707
1484,1,1,708,
1485,1,1,716,716
1486,1,1,750,750
1487,1,1,778,779_778
1488,1,1,785,785
1489,1,1,789,789
1490,4,4,793,793
1491,1,1,821,821
1492,1,1,822,822
1493,1,1,825,825
1494,1,1,830,830
1495,1,1,850,850
1496,1,1,905,906_905
1497,1,1,928,928
1498,2,2,935,935
1499,1,1,944,944
1500,1,1,962,962
1501,27,11,965,965_965_971_971_965_965_965_965_966_214_778_779_778_806_806
1502,1,1,979,979
1503,1,1,997,997
1504,2,1,1000,1048_1000
1505,5,4,1022,1023_1022
1506,2,1,1031,1055_1031
1507,2,1,1032,1032
1508,1,1,1037,1037
1509,1,1,1043,1044_1043
1510,1,1,1054,1054
1511,2,2,1066,1082_1082_1066
1512,1,1,1081,1081
1513,1,1,1083,1083
1514,1,1,1090,1090
1515,1,1,1104,1115_1104
1516,3,2,1126,1097_1126
1517,1,1,1146,1146
1518,1,1,1171,
1519,1,1,1173,
1520,2,2,1224,1220_1224
1521,5,2,1228,1230_1229_1228
1522,3,1,1233,1233
1523,1,1,1253,1253
1524,1,1,1261,1261
1525,1,1,1273,1273
1526,1,1,1283,1283
1527,1,1,1339,1339
1528,1,1,1347,1347
1529,1,1,1350,1350
1530,1,1,1354,1354
1531,1,1,1355,1355
1532,3,2,1362,1363_1363
1533,1,1,1,1
1534,4,2,2,2
1535,1,1,15,
1536,1,1,28,333_28
1537,1,1,90,90
1538,1,1,99,99
1539,1,1,102,102
1540,2,2,131,131
1541,100,16,164,165_113_152_47_152_47_47_152_113_114_36_165_165_164_151_152_47_49_152_47_49_152_37_151_114_163_163_48_47_49_37_47_152_37_151
1542,1,1,189,
1543,1,1,200,
1544,1,1,210,211_210
1545,1,1,216,
1546,7,4,224,224_225
1547,1,1,238,
1548,1,1,249,
1549,2,2,252,252
1550,1,1,294,294
1551,1,1,311,311
1552,1,1,345,345
1553,1,1,351,351
1554,1,1,361,655_361
1555,4,3,389,133_133_389
1556,1,1,391,438_391
1557,2,2,392,393_392
1558,12,9,397,306_306_306_306_306_306_305_397
1559,1,1,403,
1560,1,1,422,422
1561,1,1,428,428
1562,1,1,447,
1563,2,1,471,1353_1352_471
1564,1,1,482,482
1565,1,1,483,483
1566,13,7,514,589_589_589_514_589_589_589_589_514_515
1567,1,1,546,
1568,1,1,565,
1569,7,5,602,602_602_601_602_602
1570,5,4,603,632_655_632_603
1571,1,1,622,
1572,3,3,625,626_626
1573,1,1,628,628
1574,1,1,635,635
1575,3,3,647,584_647
1576,1,1,676,676
1577,1,1,677,
1578,1,1,699,699
1579,1,1,703,
1580,1,1,722,722
1581,1,1,725,725
1582,1,1,734,
1583,1,1,737,737
1584,3,2,741,740_741
1585,1,1,776,776
1586,17,6,807,215_814_807_808_814_807_814_807
1587,1,1,826,1384_826
1588,3,3,891,892_892_891
1589,1,1,926,926
1590,1,1,952,952
1591,11,6,956,983_982_983_983_982_983_983_956
1592,1,1,961,961
1593,3,3,972,973_973_973_972
1594,1,1,978,978
1595,1,1,981,981
1596,2,2,1013,1014_1014_1013
1597,1,1,1041,1041
1598,12,6,1061,1062_1082_1066_1062_1062_1061
1599,1,1,1062,
1600,2,1,1063,1063
1601,9,8,1064,1063_1063_1063
1602,1,1,1078,1078
1603,1,1,1088,
1604,2,1,1099,1120_1121_1099
1605,1,1,1115,1115
1606,1,1,1117,1117
1607,1,1,1119,1119
1608,1,1,1127,1128_1127
1609,2,2,1199,1202_1202_1199
1610,1,1,1214,1214
1611,1,1,1232,
1612,2,2,1242,1242
1613,1,1,1252,1252
1614,2,2,1301,1301
1615,1,1,1302,
1616,2,2,1308,1309_1308
1617,1,1,1309,
1618,3,2,1346,1348_1347_1346
1619,1,1,1349,1349
1620,8,6,1365,1364_1364_1364_1365
1621,1,1,1367,1368_1367
1622,1,1,1373,1373
1623,1,1,1382,1382
1624,1,1,1386,1386
1625,1,1,1388,1388
1626,1,1,10,10
1627,1,1,20,1204_20
1628,1,1,81,82_81
1629,1,1,108,
1630,1,1,123,
1631,1,1,132,399_132
1632,10,9,148,148_148_148_148_148_148_148_149_148
1633,2,1,157,159_157
1634,1,1,176,872_176
1635,2,2,194,194
1636,1,1,208,208
1637,3,3,221,220_220_221
1638,5,3,233,234_234
1639,1,1,247,247
1640,3,3,259,259
1641,5,5,267,267
1642,1,1,286,286
1643,3,3,301,
1644,1,1,350,
1645,1,1,360,360
1646,1,1,381,381
1647,1,1,400,
1648,1,1,452,
1649,1,1,493,726_493
1650,2,2,511,511
1651,1,1,541,541
1652,2,2,554,
1653,1,1,555,
1654,1,1,556,
1655,15,14,574,574
1656,1,1,583,583
1657,1,1,593,593
1658,1,1,596,596
1659,1,1,606,742_606
1660,1,1,626,
1661,1,1,627,627
1662,8,4,633,636_635_633
1663,1,1,636,
1664,2,1,657,659_658_657
1665,1,1,669,669
1666,2,2,678,678
1667,1,1,685,685
1668,7,3,696,697_695_697
1669,4,2,700,700
1670,1,1,701,702
1671,1,1,708,
1672,1,1,719,
1673,1,1,721,721
1674,2,2,723,723
1675,1,1,730,
1676,2,2,749,749
1677,1,1,759,759
1678,3,2,763,764_763
1679,3,2,786,786
1680,2,1,806,971
1681,1,1,825,825
1682,1,1,833,833
1683,1,1,842,842
1684,1,1,847,847
1685,1,1,850,
1686,3,2,857,857
1687,1,1,860,
1688,1,1,899,899
1689,1,1,900,900
1690,1,1,905,906_905
1691,2,2,924,925_923_924
1692,1,1,927,928_927
1693,2,2,929,928_929
1694,1,1,979,979
1695,1,1,987,987
1696,2,2,1018,
1697,5,4,1031,1055_1001_1001_1030_1001_1031
1698,1,1,1033,1033
1699,1,1,1038,1042_1038
1700,1,1,1039,1040_1039
1701,1,1,1048,1048
1702,2,2,1053,1052_1053
1703,6,2,1082,1106_1106_1083_1082
1704,2,1,1090,
1705,1,1,1101,1102_1101
1706,1,1,1105,1344_1105
1707,1,1,1109,1109
1708,1,1,1129,1130_1129
1709,1,1,1132,1132
1710,2,1,1207,1207
1711,4,2,1253,1251_1253
1712,1,1,1274,1275_1274
1713,1,1,1291,1291
1714,4,3,1299,
1715,1,1,1300,1300
1716,1,1,1354,1354
1717,2,1,1363,1363
1718,2,2,1366,1366
1719,18,12,1372,1375_1375_1375_1375_1372_1372_1375
1720,1,1,1379,1379
1721,1,1,17,17
1722,1,1,21,
1723,7,7,27,27
1724,15,8,32,119_119_31_119_31_119_31_31_31_31_119_32
1725,3,2,35,156_153_35
1726,2,2,66,66
1727,1,1,68,
1728,1,1,101,102
1729,1,1,116,116
1730,1,1,125,125
1731,2,1,127,376_127
1732,2,1,130,130
1733,1,1,135,135
1734,1,1,162,162
1735,1,1,165,165
1736,1,1,235,235
1737,1,1,248,
1738,1,1,250,250
1739,1,1,283,283
1740,15,5,293,1049_1032_295_1049_294_294_294_293
1741,1,1,335,338_335
1742,1,1,337,337
1743,3,3,345,345
1744,1,1,379,379
1745,1,1,398,399_398
1746,1,1,409,410_409
1747,1,1,430,430
1748,1,1,434,
1749,1,1,442,442
1750,1,1,444,
1751,11,4,471,1353_471_1353_1352_1352_470_470
1752,1,1,483,483
1753,1,1,508,509_508
1754,4,2,516,517_517_516
1755,1,1,546,547
1756,1,1,560,
1757,7,5,563,492_492_563
1758,1,1,572,572
1759,2,1,610,731_610
1760,2,1,616,616
1761,1,1,651,652
1762,1,1,668,668
1763,1,1,670,670
1764,10,4,674,675_1308_1309_1308
1765,1,1,676,676
1766,2,2,698,698
1767,2,2,706,
1768,1,1,710,
1769,1,1,715,715
1770,2,2,727,494_727
1771,2,2,735,
1772,1,1,758,758
1773,3,3,774,933_933_933_774
1774,2,2,775,932_932_775
1775,2,2,776,776
1776,1,1,794,
1777,2,1,818,819_818
1778,1,1,834,834
1779,7,6,846,872_872_872_872_872_846
1780,1,1,884,884
1781,3,3,887,987_987_887
1782,1,1,907,907
1783,4,3,911,1386_1386_911
1784,1,1,913,913
1785,1,1,922,922
1786,1,1,931,931
1787,5,4,935,789_789_935
1788,1,1,942,944_942
1789,1,1,952,
1790,1,1,953,953
1791,3,3,957,957
1792,1,1,960,960
1793,4,3,961,1385_962_1385_962_961
1794,1,1,976,976
1795,1,1,981,981
1796,2,2,1002,1003_1002
1797,1,1,1010,
1798,2,2,1014,1033_1014
1799,5,5,1015,1015
1800,1,1,1029,1029
1801,1,1,1040,1041_1040
1802,2,1,1055,1055
1803,1,1,1059,1059
1804,1,1,1078,1078
1805,2,2,1085,1273_1273_1085
1806,1,1,1089,1089
1807,2,2,1098,1099_1098
1808,1,1,1104,1104
1809,1,1,1120,1120
1810,1,1,1121,1122_1121
1811,1,1,1125,1125
1812,1,1,1126,1126
1813,1,1,1130,1130
1814,2,1,1134,1220_1134
1815,2,2,1147,1146_1147
1816,9,7,1157,1156_1156_1156_1157
1817,1,1,1198,1202_1198
1818,1,1,1201,1201
1819,1,1,1213,1213
1820,1,1,1217,
1821,1,1,1222,
1822,3,2,1246,1247_1245_1246
1823,3,3,1309,
1824,1,1,1338,1338
1825,1,1,1339,1340_1339
1826,4,3,1367,1368_1368_1367
1827,1,1,1370,1370
1828,1,1,1376,1376
1829,1,1,1394,1395_1394
1830,2,2,11,
1831,6,5,20,1204_1204_1204_1204_20
1832,9,4,34,34_161_160
1833,1,1,37,
1834,2,2,49,124_124_49
1835,1,1,51,51
1836,10,6,54,157_55_158_54
1837,2,2,93,93
1838,6,6,108,
1839,1,1,110,
1840,1,1,123,
1841,1,1,131,
1842,2,1,146,147_146
1843,1,1,150,150
1844,2,1,156,
1845,1,1,157,157
1846,1,1,159,159
1847,2,2,161,
1848,2,2,173,173
1849,1,1,186,186
1850,1,1,214,214
1851,1,1,219,219
1852,1,1,273,273
1853,2,1,278,1197_1209_278
1854,2,1,302,303_302
1855,1,1,304,390_304
1856,1,1,358,358
1857,1,1,372,
1858,7,5,374,1276_1276_1276_1276
1859,1,1,376,443_376
1860,1,1,392,393_392
1861,3,2,399,133_132_399
1862,1,1,428,
1863,1,1,466,466
1864,1,1,491,1390_491
1865,5,3,495,640_495
1866,5,3,496,1256_1256_1256_496
1867,1,1,525,
1868,1,1,547,547
1869,1,1,556,556
1870,1,1,562,
1871,2,2,583,583
1872,1,1,590,590
1873,1,1,592,592
1874,6,3,621,723
1875,2,2,624,
1876,1,1,652,
1877,1,1,658,658
1878,1,1,660,660
1879,1,1,667,667
1880,1,1,669,669
1881,1,1,673,673
1882,1,1,675,675
1883,1,1,699,699
1884,1,1,711,
1885,1,1,719,
1886,3,3,729,729
1887,1,1,732,732
1888,2,2,740,741
1889,2,2,759,
1890,1,1,780,780
1891,2,1,784,784
1892,1,1,785,785
1893,2,2,843,
1894,1,1,852,852
1895,4,3,853,853
1896,4,4,876,876
1897,1,1,886,886
1898,1,1,905,905
1899,1,1,912,912
1900,1,1,926,926
1901,1,1,928,928
1902,59,20,940,940_982_982_983_958_957_957_983_982_982_982_983_982_983_983_958_957_957_982_956_983_940_940_940_939
1903,1,1,969,969
1904,2,2,973,972_973
1905,1,1,978,978
1906,1,1,982,
1907,1,1,997,1045_997
1908,4,2,1041,1044_1044_1041
1909,1,1,1062,1081_1062
1910,1,1,1065,1065
1911,1,1,1072,1073_1072
1912,1,1,1086,1092_1086
1913,4,4,1087,1088_1088_1088_1088_1087
1914,2,2,1097,1097
1915,1,1,1109,1261_1109
1916,1,1,1114,1114
1917,1,1,1118,1118
1918,1,1,1202,1202
1919,1,1,1208,1208
1920,1,1,1225,1225
1921,1,1,1230,1230
1922,2,2,1247,
1923,2,1,1250,1313_1250
1924,5,5,1254,
1925,1,1,1268,1268
1926,6,6,1279,
1927,1,1,1290,
1928,1,1,1307,1307
1929,2,2,1310,1310
1930,9,8,1327,1326_1326_1326_1326_1326_1326_1327
1931,4,3,1337,1262_1337
1932,7,3,1347,1347_1348_1346
1933,1,1,1350,1350
1934,3,2,1356,1356
1935,1,1,15,15
1936,1,1,17,18_17
1937,1,1,21,21
1938,2,1,25,85_25
1939,1,1,35,35
1940,2,2,60,60
1941,2,2,68,
1942,2,2,92,91_92
1943,1,1,127,127
1944,2,2,130,130
1945,2,2,135,135
1946,1,1,140,140
1947,1,1,216,216
1948,8,3,226,211_211_224_225_226
1949,1,1,239,239
1950,1,1,241,
1951,5,4,249,250_250_250_249
1952,1,1,338,338
1953,13,6,348,737_348
1954,3,2,360,
1955,1,1,391,391
1956,2,2,420,420
1957,1,1,430,430
1958,1,1,437,437
1959,1,1,455,455
1960,1,1,478,478
1961,3,1,493,726_494_493
1962,1,1,520,520
1963,9,4,541,540_700_700_541
1964,1,1,596,596
1965,1,1,626,626
1966,1,1,627,628_627
1967,1,1,636,
1968,1,1,643,716_643
1969,2,1,648,
1970,1,1,659,659
1971,2,2,668,669_668
1972,1,1,670,
1973,1,1,691,691
1974,5,4,708,681_681_708
1975,1,1,722,722
1976,1,1,741,741
1977,1,1,742,742
1978,2,1,749,749
1979,1,1,755,755
1980,1,1,758,758
1981,2,2,767,768_768_767
1982,2,2,793,793
1983,3,2,805,1239_805
1984,1,1,809,810_809
1985,1,1,829,830_829
1986,18,7,833,834_961_962_962_962_962_834_834_908_835_834_833
1987,1,1,857,857
1988,1,1,900,900
1989,1,1,927,927
1990,1,1,929,929
1991,1,1,932,932
1992,1,1,936,936
1993,2,2,948,813_948
1994,3,2,967,968_967
1995,1,1,974,974
1996,28,19,993,994_994_996_994_994_994_994_994_996_994_994_994_994_996_994_994_993
1997,1,1,1000,1048_1000
1998,9,5,1010,1011_1012_1012_1011_1010
1999,1,1,1012,
2000,3,3,1034,1034
2001,1,1,1052,1053_1052
2002,5,3,1055,292_1055
2003,5,3,1058,1059_1059_1058
2004,25,16,1073,1072_1094_1095_1095_1095_1072_1072_1110_1096_1096_1095_1073
2005,1,1,1079,1079
2006,5,4,1099,1120_1098_1120_1121_1099
2007,1,1,1100,1100
2008,1,1,1115,1115
2009,1,1,1123,1123
2010,2,2,1126,1126
2011,5,3,1128,1121_1127_1127_1128
2012,1,1,1132,1132
2013,2,2,1133,1223_1133
2014,3,2,1197,1198_1197
2015,3,2,1224,1220_1224
2016,8,4,1228,1231_1231_1231_1230_1229_1228
2017,1,1,1237,
2018,1,1,1261,1261
2019,1,1,1269,1269
2020,2,2,1274,1275_1275_1274
2021,1,1,1286,1286
2022,2,2,1349,1349
2023,1,1,1351,1351
2024,1,1,1354,1354
2025,8,5,2,4_4_4_91_91_3_1_1_2
2026,1,1,28,333
2027,7,3,50,125_51_125_50
2028,6,5,86,128
2029,3,3,123,
2030,6,4,129,441_442_442_441_129
2031,1,1,146,147_146
2032,37,15,156,35_155_154_154_155_156_35_156_35_154_155_156_35_156_156_153_153_35_153_156
2033,2,2,157,159
2034,1,1,221,221
2035,2,1,233,234
2036,1,1,248,251_248
2037,3,2,253,253
2038,1,1,265,
2039,2,1,273,273
2040,3,2,278,1209_278
2041,2,2,289,289
2042,12,7,358,1359_1359_358
2043,1,1,379,379
2044,2,1,394,
2045,1,1,400,
2046,2,2,402,
2047,4,3,403,438
2048,1,1,421,421
2049,1,1,491,
2050,2,2,502,501_502
2051,4,4,508,509_509_509_509_508
2052,2,2,511,511
2053,1,1,514,
2054,5,3,517,516_517
2055,1,1,518,518
2056,2,2,590,
2057,1,1,602,
2058,1,1,603,
2059,1,1,619,
2060,1,1,628,628
2061,22,9,657,656_656_656_753_754_753_472_472_473_473_656_474_474_657
2062,1,1,658,658
2063,5,4,660,658_660_659_660
2064,5,3,664,1301
2065,5,4,665,738_738_738_665
2066,1,1,667,667
2067,1,1,675,676_675
2068,1,1,698,698
2069,3,3,727,640_727
2070,1,1,747,747
2071,1,1,750,750
2072,2,2,779,779
2073,1,1,799,799
2074,4,3,810,809_810
2075,1,1,826,826
2076,2,1,861,926
2077,2,1,885,886_885
2078,2,2,891,892
2079,1,1,893,893
2080,1,1,899,899
2081,2,1,901,902_901
2082,1,1,919,919
2083,1,1,942,942
2084,1,1,953,953
2085,1,1,963,963
2086,2,2,969,969
2087,3,2,972,973_972
2088,2,2,978,977_978
2089,1,1,982,
2090,1,1,987,987
2091,1,1,989,989
2092,1,1,1032,1032
2093,1,1,1037,1037
2094,2,2,1043,1040_1043
2095,1,1,1053,1053
2096,2,2,1102,1101_1102
2097,1,1,1161,1161
2098,1,1,1206,1206
2099,2,2,1225,1225
2100,1,1,1246,1246
2101,1,1,1278,
2102,1,1,1281,1281
2103,1,1,1293,1293
2104,1,1,1314,1314
2105,3,3,1339,1340_1119_1383_1339
2106,7,5,1366,1364_1364_1364_1365_1366
2107,1,1,1377,1377
2108,2,2,17,18_18_17
2109,3,2,21,1206_21
2110,1,1,66,
2111,1,1,81,82_81
2112,2,1,98,98
2113,3,3,102,101_102
2114,1,1,116,116
2115,1,1,127,376_127
2116,1,1,132,399_132
2117,2,2,133,133
2118,1,1,165,165
2119,4,4,169,169
2120,1,1,239,239
2121,2,1,251,252_251
2122,3,3,256,256
2123,1,1,262,262
2124,1,1,286,286
2125,1,1,339,339
2126,1,1,381,381
2127,2,1,409,410_409
2128,1,1,438,
2129,2,2,464,
2130,2,2,471,1352_471
2131,1,1,520,520
2132,2,2,538,
2133,1,1,547,547
2134,20,13,582,582_582_582_582_582_582_582_582_582_583_582
2135,1,1,592,
2136,2,2,595,588_595
2137,1,1,606,742_606
2138,2,2,617,
2139,1,1,633,633
2140,2,2,670,670
2141,3,2,672,673_672
2142,1,1,676,676
2143,1,1,683,683
2144,1,1,701,
2145,1,1,722,722
2146,1,1,744,
2147,1,1,756,756
2148,1,1,764,765_764
2149,1,1,768,768
2150,2,1,775,932_775
2151,1,1,776,776
