,F,T,S,E
548,2,1,1040,1043_1040
549,1,1,1041,1041
550,16,10,1053,1052_1052_1052_1053_1053_1052_1028_1029_1029
551,2,2,1062,1081_1081_1062
552,1,1,1066,1066
553,3,3,1083,1106_1106_1083
554,1,1,1104,1105_1104
555,2,1,1119,1339_1119
556,6,4,1121,1128_1128_1128_1122_1121
557,1,1,1132,1132
558,3,2,1134,1224_1220_1134
559,1,1,1143,1143
560,5,4,1200,1200
561,1,1,1212,1258_1212
562,1,1,1219,1219
563,1,1,1274,1275_1274
564,1,1,1277,1277
565,1,1,1291,1291
566,1,1,1327,1327
567,1,1,1333,1333
568,21,10,1347,1347_1346_1346_1349_1348_1347_1349
569,1,1,1350,1350
570,1,1,1355,1355
571,1,1,1370,1370
572,1,1,1388,1388
573,1,1,145,145
574,1,1,154,154
575,1,1,172,172
576,1,1,179,180_179
577,3,3,194,194
578,1,1,222,222
579,4,4,228,227_227_228
580,1,1,234,
581,4,4,286,287_287_287_287_286
582,3,2,288,289_288
583,1,1,295,295
584,1,1,306,307_306
585,2,2,339,338_339
586,2,2,343,343
587,2,2,346,
588,1,1,358,358
589,4,4,382,382
590,2,2,439,439
591,1,1,494,494
592,1,1,495,495
593,4,2,496,1256_1256_496
594,1,1,501,502_501
595,6,4,583,582_582_583
596,1,1,588,588
597,1,1,595,595
598,1,1,639,639
599,1,1,652,
600,1,1,659,660_659
601,1,1,661,661
602,1,1,682,682
603,1,1,729,
604,1,1,733,733
605,1,1,743,743
606,1,1,749,749
607,1,1,750,750
608,3,2,794,794
609,3,2,805,1239_805
610,1,1,807,808_807
611,1,1,812,
612,7,4,814,807_808_814
613,1,1,887,888_887
614,1,1,891,891
615,1,1,897,897
616,2,2,905,
617,1,1,923,924_923
618,2,2,936,936
619,1,1,985,985
620,2,2,987,987
621,1,1,997,997
622,1,1,999,1000_999
623,1,1,1012,1012
624,2,1,1030,1032_1030
625,1,1,1064,1064
626,2,2,1068,1068
627,1,1,1098,1098
628,1,1,1102,1102
629,2,1,1114,1118_1114
630,1,1,1124,1125_1124
631,2,2,1126,1126
632,1,1,1135,1135
633,1,1,1228,
634,1,1,1242,
635,1,1,1252,1252
636,2,1,1253,1253
637,6,5,1267,1392_1392
638,1,1,1296,
639,1,1,1325,1325
640,1,1,1326,1326
641,2,1,1334,1334
642,1,1,1344,1344
643,1,1,1354,1354
644,1,1,1362,
645,1,1,1368,1368
646,1,1,1376,1376
647,1,1,1386,
648,1,1,1389,
649,3,3,45,46_46_46_45
650,4,4,173,227_173
651,1,1,278,278
652,2,2,296,1012_296
653,2,2,297,
654,2,2,307,306_307
655,1,1,468,468
656,2,1,479,480_479
657,2,2,488,488
658,1,1,521,521
659,1,1,535,703_535
660,3,3,596,596
661,1,1,603,
662,1,1,606,742_606
663,3,2,615,615
664,1,1,637,637
665,1,1,643,716_643
666,2,2,653,
667,1,1,657,657
668,1,1,660,660
669,1,1,669,669
670,1,1,671,672_671
671,1,1,673,673
672,2,1,685,722_685
673,1,1,692,692
674,5,4,702,703_701
675,3,3,730,730
676,1,1,741,741
677,3,3,744,744
678,1,1,758,758
679,2,2,767,768_767
680,1,1,768,
681,1,1,776,777_776
682,2,2,780,780
683,1,1,788,788
684,1,1,798,798
685,1,1,820,821_820
686,1,1,846,872_846
687,1,1,850,
688,1,1,852,852
689,1,1,885,
690,1,1,900,900
691,4,3,912,1386_911_912
692,3,2,931,931
693,4,2,937,938_937
694,1,1,939,940_939
695,1,1,952,952
696,1,1,955,955
697,3,3,967,968_968_968_967
698,1,1,971,971
699,4,4,981,907_981
700,3,2,1000,1048_1000
701,1,1,1001,1001
702,2,2,1014,1033_1014
703,1,1,1033,
704,3,2,1061,1066_1066_1061
705,1,1,1072,1072
706,1,1,1076,1076
707,16,7,1087,1095_1073_1073_1094_1094_1088_1086_1088_1087
708,1,1,1101,1101
709,1,1,1125,1125
710,1,1,1138,1139
711,1,1,1161,1161
712,2,2,1162,1162
713,1,1,1251,
714,1,1,1284,1284
715,1,1,1291,1291
716,1,1,1300,1300
717,7,3,1308,674_676_675_1309_1309_1308
718,1,1,1343,1343
719,1,1,1349,1349
720,2,1,1358,
721,2,2,1359,358_1359
722,1,1,1370,1370
723,1,1,1373,1373
724,1,1,1384,1384
725,2,2,53,52_53
726,1,1,84,
727,1,1,163,163
728,1,1,172,172
729,1,1,175,175
730,1,1,207,207
731,3,3,221,220_220_221
732,4,4,222,223_223_223_223_222
733,1,1,234,
734,4,3,250,249_249_250
735,6,5,261,261
736,4,3,288,289_287_289_288
737,1,1,303,303
738,1,1,367,367
739,11,4,391,438_393_391_393_392
740,1,1,400,400
741,1,1,409,410_409
742,1,1,417,417
743,1,1,420,420
744,44,16,444,690_688_688_445_689_445_689_690_444_444_690_444_445_445_444
745,2,2,467,468_467
746,1,1,491,491
747,3,2,503,
748,1,1,523,523
749,12,5,525,531_531_525
750,1,1,527,
751,2,2,530,530
752,3,1,546,740_547_546
753,1,1,563,563
754,2,2,564,564
755,1,1,588,588
756,1,1,627,628_627
757,2,2,661,661
758,1,1,667,667
759,4,2,668,1300_669_668
760,1,1,670,670
761,1,1,721,
762,9,6,732,520_520_520_289_289_521_520_732
763,1,1,748,749_748
764,3,2,763,
765,1,1,778,779_778
766,11,6,795,916_916
767,2,2,818,818
768,1,1,821,821
769,1,1,860,860
770,1,1,887,887
771,1,1,896,897_896
772,1,1,910,910
773,7,3,918,1356_1355_1355_918
774,2,2,928,927_928
775,1,1,940,940
776,1,1,950,950
777,2,1,954,954
778,2,1,972,973_972
779,1,1,982,
780,1,1,998,1260_998
781,1,1,1002,
782,2,2,1013,1013
783,1,1,1017,
784,1,1,1019,
785,2,2,1025,1026_1026_1025
786,1,1,1029,1029
787,1,1,1030,1030
788,3,3,1031,1055_1055_1031
789,1,1,1054,1054
790,1,1,1055,
791,1,1,1059,
792,1,1,1060,1060
793,1,1,1062,1081_1062
794,1,1,1063,1063
795,1,1,1067,1074_1067
796,1,1,1078,1078
797,1,1,1082,1082
798,3,3,1093,1093
799,8,4,1098,1120_1099_1119_1060_1060_1076_1098
800,1,1,1105,1105
801,3,3,1109,1261_1109
802,1,1,1114,1118_1114
803,2,2,1173,1173
804,2,2,1199,1202
805,3,3,1200,1200
806,13,7,1224,1134_1220_1220_1220_1219_1134_1134_1220_1224
807,1,1,1252,1253_1252
808,1,1,1261,1261
809,4,3,1263,
810,1,1,1277,1277
811,1,1,1302,1302
812,1,1,1310,1310
813,1,1,1314,1314
814,1,1,1338,1338
815,1,1,1339,1340_1339
816,1,1,1354,1354
817,1,1,1355,
818,10,5,1364,1364_1364
819,1,1,1387,1387
820,1,1,0,16_0
821,5,5,17,17
822,1,1,39,39
823,1,1,154,154
824,1,1,210,211_210
825,1,1,256,256
826,3,2,278,1209_278
827,1,1,280,280
828,25,9,295,1032_1032_1033_1014_1014_639_639_1032_295_294_295_295_1049_1013_1014_1014_639_639_1032_1049_295
829,1,1,302,302
830,2,1,305,397_305
831,1,1,339,339
832,2,1,370,370
833,2,2,410,410
834,1,1,418,419_418
835,2,1,493,494_493
836,3,2,496,1256_1256_496
837,1,1,502,502
838,4,3,508,509_509_508
839,1,1,517,517
840,1,1,518,518
841,1,1,519,519
842,1,1,657,658
843,2,2,665,738_665
844,1,1,671,671
845,2,2,685,
846,1,1,690,690
847,4,4,703,702_703
848,1,1,704,705
849,1,1,716,716
850,1,1,718,718
851,1,1,722,722
852,1,1,740,741_740
853,1,1,753,754_753
854,1,1,776,777_776
855,1,1,784,784
856,11,6,810,826_809_810_825_810
857,1,1,826,
858,1,1,830,959_830
859,1,1,843,
860,1,1,889,889
861,5,3,891,892_891
862,1,1,902,902
863,5,2,924,985_925_985_923_924
864,1,1,935,935
865,1,1,942,943_942
866,2,2,952,860_952
867,16,9,1012,296_1010_1010_1012_296_296_296_1011_1011_1012
868,1,1,1056,1056
869,1,1,1065,1065
870,1,1,1074,1074
871,1,1,1080,1080
872,2,2,1081,1110_1062_1081
873,1,1,1083,1106_1083
874,1,1,1089,1089
875,1,1,1097,1097
876,1,1,1103,1103
877,3,2,1124,1113_1125_1124
878,1,1,1156,1156
879,1,1,1213,1213
880,8,4,1230,1231_1231_1231_1230
881,1,1,1241,1241
882,1,1,1250,1251_1250
883,1,1,1260,1260
884,1,1,1262,1262
885,1,1,1264,1264
886,1,1,1311,1311
887,19,13,1350,1307_1307_1307_1307_1307_1307_1350_1350_1307_1307_1351_1351_1307_1350
888,1,1,1376,1376
889,1,1,10,10
890,3,3,16,23_23_23_16
891,1,1,25,
892,2,1,94,94
893,1,1,145,145
894,1,1,155,156
895,1,1,175,175
896,1,1,179,
897,1,1,194,194
898,1,1,215,215
899,1,1,235,
900,1,1,257,257
901,5,5,279,279
902,2,2,293,294_1001_293
903,1,1,306,306
904,2,2,367,367
905,3,3,409,410_409
906,1,1,420,420
907,2,1,468,468
908,13,6,471,1354_1353_1352_470_470_1354_1353_1353_1352_1352_470_470_470_471
909,11,9,480,479_479_479_480
910,1,1,495,495
911,3,2,551,551
912,1,1,562,562
913,2,2,606,742_742_606
914,1,1,616,
915,1,1,629,629
916,1,1,643,643
917,2,1,651,652
918,1,1,659,660_659
919,1,1,688,688
920,2,1,706,
921,1,1,714,714
922,7,4,719,
923,1,1,749,749
924,1,1,754,
925,3,2,765,766_765
926,3,2,767,768_767
927,1,1,777,1265_777
928,1,1,780,780
929,1,1,805,805
930,3,2,808,814_814_808
931,1,1,812,
932,1,1,817,
933,3,3,828,888_888_828
934,4,3,834,835_833_835_834
935,3,2,905,906_906_905
936,1,1,920,921
937,2,2,925,925
938,1,1,933,933
939,1,1,937,937
940,1,1,960,960
941,1,1,968,968
942,1,1,979,979
943,3,3,982,982
944,6,4,999,1048_1048_1048_999_1000_999
945,2,1,1014,1033
946,2,1,1027,1037
947,11,4,1061,1082_1082_1061_1066_1062
948,3,2,1063,1064_1063
949,11,8,1068,1067_1067_1067_1068_1067
950,1,1,1072,1072
951,2,2,1075,1074_1075
952,3,2,1100,1101_1099_1100
953,2,2,1105,1344_1344_1105
954,7,4,1126,1098_1126_1097_1128
955,1,1,1132,1132
956,1,1,1161,1161
957,1,1,1218,1218
958,48,14,1222,1215_1223_1223_1223_1222_1133_1223_1223_1215_1215_1222_1222_1215_1217
959,1,1,1242,1242
960,15,6,1248,1251_1270_1270_1249_1270_1250_1251_1270_1249
961,1,1,1252,1252
962,1,1,1275,1275
963,1,1,1277,1277
964,1,1,1287,1287
965,1,1,1295,1296_1295
966,2,2,1310,1309_1310
967,1,1,1349,
968,1,1,1359,1359
969,1,1,1370,
970,1,1,1380,1380
971,1,1,1386,1386
972,9,7,149,148_148_148_148_149
973,2,2,154,
974,1,1,172,172
975,1,1,228,228
976,1,1,284,284
977,1,1,307,307
978,1,1,335,338_335
979,1,1,339,339
980,2,1,403,438
981,1,1,418,419_418
982,1,1,434,
983,1,1,475,475
984,3,2,491,1390_1390_491
985,1,1,494,494
986,1,1,517,517
987,2,1,518,519_518
988,1,1,542,542
989,1,1,603,
990,2,1,610,731_610
991,4,2,621,622
992,1,1,626,626
993,2,2,628,629_628
994,27,11,630,630_630_707_707_680_707_706_707_706_680_630
995,2,2,667,666_667
996,1,1,669,669
997,2,2,670,670
998,3,3,683,683
999,2,2,692,692
1000,1,1,698,698
1001,1,1,727,727
1002,1,1,743,743
1003,2,2,763,764_764_763
1004,3,2,778,214_779_778
1005,1,1,788,788
1006,1,1,821,822_821
1007,2,1,847,848_847
1008,1,1,857,857
1009,3,3,874,874
1010,1,1,889,889
1011,2,1,902,902
1012,1,1,908,908
1013,1,1,911,911
1014,2,1,927,928_927
1015,9,5,932,774_933_933_933_774_775_932
1016,1,1,936,936
1017,2,2,950,950
1018,1,1,959,959
1019,2,2,967,968_967
1020,1,1,974,974
1021,3,2,977,978_977
1022,5,5,985,985
1023,1,1,1005,
1024,1,1,1017,1017
1025,1,1,1025,1026_1025
1026,1,1,1056,1056
1027,1,1,1078,1078
1028,1,1,1089,1090_1089
1029,1,1,1102,1103_1102
1030,2,2,1114,1118_1118_1114
1031,3,3,1131,1132_1132_1131
1032,2,2,1156,1156
1033,3,2,1163,1163
1034,1,1,1211,1211
1035,2,2,1212,1258_1258_1212
1036,2,2,1291,1291
1037,1,1,1311,1311
1038,3,3,1327,1326_1326_1327
1039,1,1,1334,
1040,1,1,1339,1340_1339
1041,2,2,1341,1341
1042,1,1,1366,1366
1043,2,2,1377,1377
1044,2,1,81,82_81
1045,1,1,221,221
1046,1,1,223,223
1047,6,5,250,249_249_249_250
1048,1,1,286,287_286
1049,1,1,292,1055_292
1050,1,1,295,295
1051,1,1,338,338
1052,2,1,391,438_391
1053,1,1,412,
1054,1,1,479,
1055,1,1,485,485
1056,1,1,496,1256_496
1057,5,5,516,517_517_516
1058,1,1,519,519
1059,1,1,548,
1060,1,1,596,596
1061,2,2,623,623
1062,1,1,625,665_625
1063,1,1,627,627
1064,3,2,643,716_715_643
1065,1,1,658,658
1066,1,1,668,668
1067,1,1,690,690
1068,1,1,725,725
1069,1,1,726,726
1070,3,3,741,741
1071,1,1,748,749_748
1072,1,1,755,755
1073,1,1,756,756
1074,3,1,784,903_785
1075,1,1,806,971_806
1076,1,1,887,987_887
1077,1,1,900,900
1078,3,2,901,902_901
1079,1,1,912,912
1080,1,1,919,919
1081,1,1,933,
1082,1,1,954,954
1083,4,2,957,958_963_958
1084,2,2,972,973_973_972
1085,2,2,996,996
1086,2,1,997,998_997
1087,69,12,1006,1034_1034_1034_1003_1006_1034_1009_1034_1003_1034_1003_1017_1016_1017_1017_1002_1006_1003
1088,1,1,1024,1024
1089,1,1,1031,1031
1090,1,1,1042,1042
1091,1,1,1057,1080_1057
1092,59,12,1073,1090_1110_1110_1095_1072_1088_1094_1095_1096_1096_1081_1096_1110_1088_1086_1092_1094_1094_1110_1090_1110_1096_1096_1073_1094_1094_1094_1072
1093,1,1,1101,1101
1094,2,2,1109,1261_1090_1109
1095,1,1,1121,1121
1096,2,2,1133,1133
1097,2,2,1162,1161_1162
1098,1,1,1200,1200
1099,1,1,1203,1203
1100,1,1,1225,
1101,1,1,1277,1277
1102,1,1,1284,1284
1103,1,1,1286,1286
1104,1,1,1333,1333
1105,1,1,1354,
1106,1,1,1356,1356
1107,1,1,1359,1359
1108,1,1,1368,1368
1109,2,2,1376,1376
1110,2,2,39,39
1111,1,1,69,69
1112,2,2,108,108
1113,5,4,163,163
1114,1,1,172,172
1115,1,1,176,872_176
1116,2,2,185,185
1117,12,11,222,223_223_223_223_1384_223_223_223_223_223
1118,1,1,224,224
1119,1,1,284,284
1120,1,1,302,
1121,2,2,311,311
1122,5,4,358,357_1359_1359_358
1123,3,3,367,367
1124,11,8,374,1276_1276_1276_1276_1276_1276_1276_1276_374
1125,6,3,392,393
1126,1,1,398,398
1127,2,1,403,438
1128,1,1,429,
1129,2,2,461,461
1130,2,2,508,509_509_508
1131,2,2,511,511
1132,2,2,535,535
1133,5,3,541,699_699_700_541
1134,1,1,542,542
1135,1,1,563,
1136,3,2,583,582_583
1137,1,1,593,
1138,1,1,602,
1139,1,1,606,742_606
1140,2,1,619,
1141,1,1,635,
1142,2,2,637,637
1143,3,2,665,738_665
1144,1,1,676,676
1145,3,2,704,705_704
1146,2,1,727,727
1147,1,1,743,743
1148,2,1,765,827_766_765
1149,1,1,768,768
1150,1,1,777,777
1151,1,1,793,793
1152,1,1,797,798_797
1153,3,2,813,948
1154,1,1,818,819
1155,1,1,833,833
1156,1,1,846,846
1157,1,1,857,
1158,1,1,892,892
1159,3,3,896,897_897_897_896
1160,1,1,905,905
1161,3,3,920,921_920
1162,1,1,923,924_923
1163,1,1,927,928_927
1164,1,1,931,931
1165,3,2,939,940_940_939
1166,3,2,969,967_968_969
1167,1,1,992,992
1168,1,1,994,994
1169,7,3,1001,1030_1055_1055_1031_1001
1170,1,1,1025,1026_1025
1171,1,1,1028,1028
1172,2,1,1044,1046_1047_1044
1173,1,1,1060,1076_1060
1174,1,1,1064,1064
1175,2,2,1075,1074_1075
1176,2,2,1078,1121_1078
1177,2,2,1081,1110_1081
1178,1,1,1085,1085
1179,2,2,1089,1090_1089
1180,2,2,1096,
1181,7,4,1102,1106_1100_1100_1101_1102
1182,1,1,1108,1108
1183,1,1,1128,1128
1184,3,2,1129,1130_1129
1185,3,2,1147,1146_1147
1186,1,1,1157,1157
1187,2,2,1158,1159
1188,1,1,1167,
1189,1,1,1217,
1190,1,1,1218,1218
1191,1,1,1260,1260
1192,1,1,1268,1268
1193,2,2,1274,1275_1275_1274
1194,1,1,1313,1314_1313
1195,2,2,1338,1119_1338
1196,3,3,1339,1340_1340_1383_1339
1197,2,2,1346,1346
1198,1,1,1366,
1199,1,1,1,1
1200,1,1,14,14
1201,3,3,62,61_61_62
1202,3,3,81,82_82_82_81
1203,2,2,110,110
1204,15,10,122,102
1205,3,3,150,150
1206,1,1,154,154
1207,1,1,173,173
1208,2,2,191,
1209,1,1,229,229
1210,3,2,261,262_261
1211,1,1,276,
1212,1,1,280,280
1213,2,2,283,
1214,3,3,288,287_287_288
1215,1,1,335,338_335
1216,2,1,340,340
1217,2,2,350,
1218,2,1,362,
1219,1,1,382,382
1220,1,1,409,410_409
1221,1,1,502,502
1222,1,1,514,514
1223,1,1,596,596
1224,2,2,611,642_642_611
1225,1,1,639,
1226,5,3,641,704_705_704_640_641
1227,1,1,668,668
1228,1,1,685,722_685
1229,1,1,715,715
1230,2,2,732,732
1231,2,2,744,744
1232,1,1,767,767
1233,4,2,772,
1234,1,1,778,778
1235,2,1,814,814
1236,1,1,822,822
1237,1,1,826,826
1238,1,1,827,827
1239,5,4,829,889_888_888_828_829
1240,2,2,830,959_959_830
1241,1,1,835,835
1242,1,1,847,847
1243,3,2,887,987
1244,2,2,899,915_899
1245,11,7,903,784_920_903
1246,3,2,911,1386_911
1247,2,2,912,912
1248,1,1,914,915_914
1249,1,1,921,921
1250,1,1,924,924
1251,1,1,937,937
1252,1,1,953,953
1253,4,4,977,978_978_978_978_977
1254,1,1,979,979
1255,1,1,1017,1017
1256,3,2,1039,1043_1043_1040_1039
1257,2,2,1041,1041
1258,40,10,1057,1105_1080_1058_1063_1080_1063_1080_1080_1080_1063_1059_1059_1058_1059
1259,1,1,1059,
1260,1,1,1062,1062
1261,3,2,1076,1060_1076
1262,1,1,1079,1079
1263,22,9,1098,1120_1099_1097_1097_1097_1097_1126_1126_1098
1264,1,1,1106,
1265,1,1,1114,1118_1114
1266,3,2,1127,1121_1128_1127
1267,2,1,1132,1262_1132
1268,1,1,1150,
1269,2,1,1156,1156
1270,2,1,1160,1259_1160
1271,1,1,1161,1214_1161
1272,1,1,1173,1173
1273,1,1,1234,
1274,1,1,1277,1277
1275,1,1,1286,1286
1276,2,2,1291,1290_1291
1277,1,1,1295,1296_1295
1278,2,2,1299,1299
1279,1,1,1301,1301
1280,1,1,1314,1314
1281,1,1,1333,1333
1282,1,1,1354,1354
1283,1,1,1356,1356
1284,1,1,1384,1384
1285,1,1,1389,1389
1286,1,1,1395,1395
1287,9,9,17,
1288,2,2,69,69
1289,1,1,93,
1290,10,5,128,128
1291,6,6,135,135
1292,1,1,221,221
1293,1,1,225,225
1294,2,2,235,235
1295,1,1,254,254
1296,1,1,337,338_337
1297,1,1,357,357
1298,1,1,452,452
1299,17,9,474,656_656_473_473_656_656_472_472_472_473_472
1300,1,1,488,488
1301,3,2,496,1256_496
1302,1,1,501,501
1303,1,1,517,
1304,3,3,542,542
1305,1,1,595,595
1306,2,2,601,601
1307,1,1,623,
1308,1,1,629,629
1309,5,2,632,603
1310,2,2,635,636_636_635
1311,1,1,657,657
1312,4,3,699,540_699
1313,1,1,722,722
1314,3,2,727,494_726_727
1315,1,1,738,738
1316,1,1,743,743
1317,1,1,756,756
1318,1,1,758,758
1319,2,2,766,765_766
1320,3,3,780,780
1321,1,1,785,785
1322,1,1,798,798
1323,2,2,805,1239_805
1324,1,1,806,971_806
1325,6,2,807,814_808_807
1326,1,1,820,820
1327,1,1,821,821
1328,2,2,834,833_834
1329,1,1,846,846
1330,1,1,857,
1331,2,1,891,892_891
1332,1,1,901,902_901
1333,1,1,904,904
1334,3,2,932,775_932
1335,1,1,936,
1336,1,1,938,938
1337,1,1,943,943
1338,1,1,950,950
1339,1,1,970,1380
1340,2,2,981,
1341,25,9,992,1023_991_991_1024_991_1023_1024_1024_991_1026_1026_1026_1026_1026_1026_1025
1342,1,1,997,1045_997
1343,3,2,1000,1048_1048_1000
1344,2,2,1002,1002
1345,1,1,1019,
1346,1,1,1027,1028_1027
1347,2,1,1029,1053_1029
1348,1,1,1037,1037
1349,24,9,1061,1082_1066_1062_1081_1062_1076_1060_1066_1062_1110_1081_1062_1062_1066_1062
1350,1,1,1085,1273_1085
1351,2,2,1087,1088_1088_1087
1352,1,1,1111,1112_1111
1353,3,3,1119,1338_1338_1119
1354,1,1,1122,1122
1355,2,2,1123,1123
1356,1,1,1131,1131
1357,2,1,1159,1243
1358,1,1,1251,1252_1251
1359,2,1,1280,
1360,1,1,1283,1283
1361,1,1,1296,1296
1362,1,1,1331,1331
1363,1,1,1352,1353_1352
1364,1,1,1376,1376
1365,1,1,1392,1393_1392
1366,2,2,25,
1367,1,1,145,145
1368,3,1,164,165
1369,1,1,172,172
1370,2,2,185,185
1371,1,1,215,215
1372,1,1,224,224
1373,1,1,226,226
1374,1,1,239,239
1375,5,2,278,1203_278
1376,1,1,289,521_289
1377,1,1,311,311
1378,1,1,338,338
1379,1,1,356,356
1380,1,1,412,412
1381,5,3,479,
1382,1,1,492,492
1383,1,1,493,493
1384,1,1,495,495
1385,1,1,532,
1386,1,1,563,
1387,6,5,583,582_582_582_583
1388,1,1,588,588
1389,1,1,627,628_627
1390,1,1,633,633
1391,1,1,659,659
1392,1,1,665,665
1393,3,2,667,1300_668_666_667
1394,1,1,676,676
1395,1,1,685,685
1396,1,1,687,687
1397,1,1,708,708
1398,1,1,713,
1399,1,1,741,
1400,2,1,763,764_763
1401,1,1,777,1265_777
1402,1,1,810,
1403,1,1,819,819
1404,1,1,847,847
1405,1,1,850,850
1406,1,1,887,887
1407,2,1,905,906_905
1408,13,6,911,1386_912_1386_937_938_938_937_1386_1386_911
1409,3,2,923,925_924_923
1410,3,1,928,929_928
1411,3,2,931,954_931
1412,1,1,939,940_939
1413,7,3,961,908_908_962_961
1414,1,1,967,968_967
1415,1,1,979,979
1416,13,8,993,994_994_994
1417,1,1,1005,1005
1418,1,1,1022,1023_1022
1419,1,1,1024,1024
1420,1,1,1028,1028
1421,1,1,1039,1039
1422,10,4,1055,1001_1001_1031_292_292_1055
1423,1,1,1063,1063
1424,2,2,1070,1070
1425,2,1,1074,1118_1114_1074
1426,3,2,1077,1078_1078_1077
1427,1,1,1102,1102
1428,5,5,1109,1261_1261_1261_1261_1262_1109
1429,2,2,1124,1125_1125_1124
1430,1,1,1134,1220_1134
1431,1,1,1147,1147
1432,1,1,1150,
1433,1,1,1160,1259
1434,3,3,1218,
1435,2,2,1252,1253_1252
1436,1,1,1268,1269_1268
1437,1,1,1275,1275
1438,1,1,1284,1284
1439,1,1,1301,1301
1440,1,1,1313,1314_1313
1441,1,1,1346,1347_1346
1442,1,1,1349,1349
1443,1,1,1353,1354_1353
1444,1,1,1363,1363
1445,1,1,1370,1370
1446,1,1,1377,
1447,1,1,68,
1448,1,1,93,93
1449,4,4,108,108
1450,1,1,146,
1451,1,1,191,
1452,1,1,262,262
1453,2,2,264,264
1454,3,2,273,272_273
1455,1,1,293,1001_293
1456,5,2,355,515_589_596
1457,1,1,390,421_390
1458,2,1,392,393_392
1459,24,7,422,440_440_380_263_282_440_422
1460,1,1,452,452
1461,10,7,471,1352_470_470_470_470_470_470
1462,1,1,508,509_508
1463,3,3,511,511
1464,1,1,519,519
1465,6,4,521,732_287_732_521
1466,1,1,564,
1467,3,3,603,603
1468,2,1,611,611
1469,1,1,616,616
1470,1,1,623,623
1471,1,1,628,628
1472,2,2,629,630_629
1473,3,2,638,638
1474,1,1,640,640
1475,2,2,643,716_643
1476,1,1,657,657
1477,1,1,673,673
1478,1,1,675,675
1479,1,1,697,697
1480,2,2,743,
1481,2,2,744,
1482,1,1,750,
1483,2,2,754,754
1484,1,1,755,755
1485,1,1,758,758
1486,1,1,762,762
1487,14,7,774,933_933_775_933_932_932_775_775
1488,9,5,778,806_214_779_779_779_214_779_778
1489,1,1,785,786_785
1490,8,5,797,798_212_212_212_798_797
1491,1,1,799,799
1492,1,1,827,827
1493,1,1,889,889
1494,1,1,893,893
1495,1,1,920,921
1496,1,1,927,927
1497,1,1,940,940
1498,1,1,944,944
1499,1,1,948,948
1500,2,1,966,966
1501,25,7,974,973_807_808_215_807_973_974_974_974
1502,1,1,1011,
1503,1,1,1023,1023
1504,1,1,1027,
1505,1,1,1030,1030
1506,1,1,1041,1041
1507,14,7,1052,1052_1029_1052_1029
1508,4,4,1054,1054
1509,1,1,1075,1075
1510,1,1,1083,1106_1083
1511,1,1,1092,1092
1512,1,1,1103,1103
1513,2,2,1118,1114_1118
1514,1,1,1122,1122
1515,1,1,1127,1128_1127
1516,2,1,1131,1262_1132_1131
1517,1,1,1156,1156
1518,2,2,1167,1168_1167
1519,1,1,1168,
1520,3,3,1201,1201
1521,1,1,1214,1214
1522,6,5,1224,1220_1220_1134_1220_1224
1523,1,1,1253,1253
1524,3,2,1264,
1525,1,1,1293,1293
1526,1,1,1332,
1527,2,2,1334,1333
1528,1,1,1339,1340_1339
1529,1,1,1350,
1530,5,4,1354,1352_1353_1354
1531,6,4,1359,358_358_1359
1532,1,1,1376,1376
1533,1,1,1384,
1534,1,1,1389,1389
1535,1,1,1392,1393_1392
1536,8,6,3,90_90_4_4_4_4
1537,3,3,44,44
1538,3,2,86,86
1539,1,1,94,94
1540,1,1,140,
1541,2,2,150,150
1542,8,6,226,224_224_225_225_225
1543,1,1,234,234
1544,2,2,235,235
1545,1,1,239,239
1546,8,5,250,249_249_249_250
1547,5,5,259,259
1548,3,2,294,295_293_294
1549,1,1,296,1013
1550,1,1,301,
1551,1,1,305,397_305
1552,1,1,311,311
1553,1,1,346,593_346
1554,2,2,356,357_357_356
1555,1,1,360,360
1556,1,1,367,367
1557,6,4,400,400
1558,1,1,412,
1559,1,1,415,415
1560,1,1,481,482_481
1561,3,3,488,488
1562,1,1,495,639_495
1563,2,2,502,501_502
1564,20,6,517,516_516_514_589_589_514
1565,1,1,518,518
1566,1,1,540,
1567,3,3,606,742_742_742_606
1568,1,1,635,636_635
1569,1,1,659,659
1570,7,4,665,738_738_738_665
1571,1,1,666,666
1572,2,2,669,668_669
1573,4,2,681,
1574,3,2,685,722_685
1575,5,5,698,698
1576,1,1,699,
1577,8,3,704,705_642_611_641_704
1578,1,1,715,715
1579,3,2,764,765_764
1580,1,1,769,769
1581,1,1,772,1388
1582,2,1,775,775
1583,1,1,834,835_834
1584,1,1,846,872_846
1585,3,3,848,
1586,1,1,850,850
1587,2,2,857,
1588,1,1,886,886
1589,2,1,887,987_887
1590,1,1,888,888
1591,3,3,898,1129_1129_1129_898
1592,1,1,900,900
1593,1,1,919,919
1594,6,4,928,929_927_927_928
1595,1,1,950,
1596,1,1,960,960
1597,1,1,972,972
1598,1,1,978,978
1599,1,1,986,986
1600,1,1,990,990
1601,6,3,1000,1048_1048_999_1000
1602,3,3,1022,1023_1022
1603,1,1,1028,
1604,1,1,1029,1029
1605,3,2,1040,1044_1041_1040
1606,3,3,1064,1063_1063_1064
1607,2,2,1065,1065
1608,2,1,1066,1082
1609,10,6,1068,1067
1610,1,1,1090,1090
1611,1,1,1123,1123
1612,2,2,1147,1146_1147
1613,1,1,1148,1148
1614,1,1,1172,
1615,1,1,1173,1173
1616,1,1,1245,1245
