,F,T,S,E
151,82,38,894,250_249_249_894_895_895_249_894_250_249_250_249_895_895_894
152,2,2,897,896_897
153,1,1,899,902_899
154,5,4,903,784_921_920_920_903
155,1,1,905,905
156,3,3,907,
157,1,1,919,919
158,3,1,920,1332_921_920
159,1,1,926,
160,1,1,928,928
161,15,6,935,789_936_790_935_935_936_936_789
162,8,4,937,938_1387_938_937
163,4,2,939,940_982_983_956_956_939
164,2,2,942,943_942
165,135,32,946,949_951_949_951_951_951_951_813_951_950_951_946_948_950
166,3,3,957,963_958_958_957
167,2,2,961,1386_1386_961
168,2,1,962,962
169,23,8,972,973_973_973_808_807_807_215_807_814_808_974_974_973_972
170,1,1,974,
171,5,2,978,977_979_979_978
172,1,1,981,981
173,1,1,986,986
174,3,2,987,887_987
175,184,42,988,1027_1028_1027_1027_995_995_998_1028_1028_998_1028_1028_1027_1027_988_1027_1027_995_1027_988_998_998_1028_998_999_998_1028_1028_1027_1027_988_988_988_994_994_996_994_996_996_996_994_994_994_996_996_994_994_994_993_996_993_994_996_996_1028_1027
176,1,1,989,989
177,1,1,990,991_990
178,9,7,992,991_1024_1024_991_1024_991_1024_1024_992
179,17,10,993,994_994_996_994
180,4,3,998,1028_1028_998
181,328,42,1007,1003_1034_1034_1034_1034_1034_1006_1006_1017_1017_1003_1002_1003_1017_1017_1017_1017_1003_1017_1017_1285_1017_1017_1009_1017_1016_1009_1017_1002_1002_1003_1016_1017_1017_1017_1017_1017_1003_1002_1002_1003_1017_1017_1017_1016_1017_1034_1034_1002_1006_1006_1006_1006_1034_1006_1007_1006_1034_1007_1034_1006_1007_1284_1017_1017_1017_1003_1003_1017_1006
182,124,36,1025,1025_1025_1024_991_1024_1024_1024_1024_1024_992_1024_992_1024_1026_1024_1024_1026_1025_991_992_1024_1024_1024_991_1024_1024_991_1024_991_1024
183,5,3,1031,1055_1001_1031
184,1,1,1032,1032
185,1,1,1034,1034
186,19,7,1052,1053_1028_1028_1029_1028_1028_1029_1052_1053_1052
187,96,42,1057,1080_1059_1080_1080_1080_1080_1063_1080_1058_1105_1105_1080_1080_1080_1105_1080_1080_1063_1064_1064_1063_1063_1080_1080_1080_1080_1080_1080_1058_1063_1080_1080_1059_1058_1059_1059_1080_1079_1080_1105_1080_1080_1059_1059_1105_1070_1080_1063_1080_1105_1080_1058_1079_1080_1080_1070_1080_1080_1080_1058_1059_1058_1057_1080_1059_1058_1064_1063_1063
188,2,1,1060,1076_1060
189,10,5,1061,1062_1062_1081_1062_1061_1066
190,1,1,1070,1070
191,1,1,1072,1073_1072
192,1,1,1079,1079
193,10,4,1081,1110_1110_1110_1102_1103_1103
194,1,1,1082,1082
195,1,1,1083,1106_1083
196,5,5,1093,1094_1094_1094_1094_1094_1093
197,126,41,1095,1096_1110_1096_1096_1110_1096_1110_1090_1110_1096_1110_1096_1096_1090_1096_1081_1096_1110_1096_1096_1110_1110_1095_1095_1110_1072_1072_1072_1088_1088_1094_1094_1072_1090_1096_1095_1073_1096_1072_1073_1096_1090_1081_1096_1081_1110_1096
198,3,2,1097,1126_1097
199,19,7,1098,1100_1099_1076_1120_1120_1121_1122_1128_1121_1100_1099_1098
200,1,1,1101,1101
201,2,1,1114,1118_1114
202,2,2,1119,1338_1119
203,1,1,1120,
204,1,1,1130,1130
205,1,1,1157,1157
206,2,2,1161,1162_1161
207,1,1,1171,
208,23,23,1185,1185
209,1,1,1188,1188
210,1,1,1201,1207_1201
211,1,1,1212,1258_1212
212,4,2,1215,1218_1223_1216_1215
213,1,1,1222,1222
214,1,1,1224,1224
215,6,4,1225,1205_1225
216,1,1,1230,1230
217,2,2,1231,1231
218,4,4,1241,1241
219,1,1,1242,
220,1,1,1245,1246_1245
221,2,2,1248,1249_1249_1248
222,1,1,1253,1253
223,2,2,1274,1275_1275_1274
224,1,1,1277,1277
225,1,1,1287,1287
226,1,1,1308,1309_1308
227,3,3,1322,
228,6,3,1326,1327_1324_1325_1327_1326
229,8,4,1329,1330_1329_1328_1330
230,11,5,1331,1330_1331_1332_1331
231,1,1,1339,1339
232,2,2,1344,1345_1345_1344
233,6,3,1347,1347_1348_1349_1348_1347
234,1,1,1350,1350
235,1,1,1354,1354
236,1,1,1365,1365
237,57,13,1371,1375_1375_1375_1375_261_1375_261_1372_1371_1374
238,1,1,1380,1380
239,2,2,1384,1384
240,1,1,1385,1385
241,7,7,9,
242,6,6,32,32
243,19,9,51,162_125_125_125_162_125_51_51_50_51_50_162
244,13,13,99,33_33_33_33_33_33_33_33_33_33_33_33_99
245,1,1,125,
246,9,8,140,141
247,1,1,159,159
248,1,1,163,163
249,10,10,188,188
250,44,19,214,807_807_215_215_213_215_215_215_215_215_215_807_215_215_806_806_779_779_215_214_779_778_779_778_779_778_215_214
251,27,17,224,225_225_225_211_224_224_224_224_225_225_225
252,30,29,228,227_227_227_227_227_227_227_227_227_227_227_227_227_227_227_227_842_227_227_227_227_227_228
253,2,2,239,239
254,7,5,256,255_255_256
255,3,3,267,267
256,1,1,290,
257,1,1,307,382_307
258,1,1,339,339
259,5,3,428,
260,4,4,439,439
261,6,2,471,1353_1354_1353_1352_471
262,1,1,488,488
263,1,1,582,
264,5,3,606,742_742_606
265,2,2,625,626_625
266,1,1,626,
267,1,1,631,
268,5,3,643,716_716_716_643
269,2,1,651,652_651
270,1,1,658,658
271,6,3,659,660_660_658_659
272,1,1,687,
273,1,1,690,690
274,1,1,708,708
275,1,1,725,725
276,1,1,754,754
277,1,1,765,766_765
278,11,6,774,932_775_933_933_775_775_933_774
279,4,3,776,777_985_1265_777_776
280,2,2,805,805
281,1,1,806,971_806
282,2,2,808,
283,2,1,813,948
284,2,2,821,820_821
285,1,1,825,825
286,1,1,829,829
287,1,1,833,834_833
288,3,2,857,857
289,1,1,874,
290,3,2,884,
291,2,2,891,891
292,3,3,900,898_820_900
293,17,8,908,962_834_834_834_833_962_908
294,4,4,911,912_912_1386_911
295,2,2,924,923_924
296,1,1,927,927
297,2,2,940,940
298,1,1,950,
299,1,1,965,966_965
300,1,1,985,
301,2,2,997,1045_1045_997
302,2,2,1003,
303,16,10,1015,1286_1286_1286_1286_1286_1286_1286_1286_1286_1286_1015
304,2,2,1019,1019
305,3,3,1027,
306,1,1,1038,1042_1038
307,2,2,1054,1054
308,3,2,1087,1088_1087
309,2,1,1102,1102
310,1,1,1129,1129
311,1,1,1132,1262_1132
312,3,1,1134,1219_1220_1134
313,1,1,1217,1217
314,1,1,1218,1218
315,1,1,1228,1228
316,6,4,1229,1230_1231_1230_1229
317,1,1,1234,1234
318,1,1,1247,1247
319,2,2,1268,1269_1268
320,1,1,1270,1270
321,3,3,1279,1279
322,1,1,1285,1285
323,1,1,1300,1301_1300
324,1,1,1307,1307
325,1,1,1310,1310
326,4,4,1351,1307_1307_1351
327,1,1,1359,1359
328,3,2,1364,1365_1364
329,1,1,1387,1387
330,1,1,1389,1389
331,2,2,14,14
332,1,1,68,68
333,2,1,91,92_91
334,3,2,149,148_149
335,2,2,150,150
336,1,1,173,173
337,3,3,221,220_220_221
338,2,1,249,250_249
339,1,1,261,261
340,1,1,262,262
341,2,2,286,286
342,43,40,340,338_338_335_335
343,1,1,358,358
344,1,1,393,393
345,2,2,403,403
346,4,2,445,445
347,1,1,447,447
348,2,2,452,452
349,1,1,455,455
350,1,1,464,
351,3,2,484,484
352,5,3,503,504_503
353,1,1,514,514
354,1,1,517,517
355,1,1,540,540
356,1,1,547,547
357,3,3,623,623
358,1,1,629,629
359,3,3,667,666_668_667
360,3,2,668,669_669
361,2,2,681,
362,2,2,689,688_689
363,1,1,701,702
364,2,1,704,705_704
365,1,1,715,715
366,1,1,730,
367,4,2,734,734
368,1,1,743,
369,1,1,749,749
370,2,2,755,755
371,1,1,763,763
372,3,2,778,779_778
373,3,2,843,843
374,1,1,847,847
375,1,1,886,
376,1,1,959,959
377,1,1,960,960
378,2,1,969,969
379,3,2,1000,1048_1000
380,1,1,1005,
381,1,1,1040,1040
382,3,2,1060,1076_1060
383,3,3,1064,1063_1063_1064
384,5,3,1073,1072_1072_1073
385,1,1,1078,1078
386,1,1,1083,1083
387,2,2,1090,1089_1090
388,1,1,1100,1100
389,1,1,1101,1101
390,1,1,1105,1105
391,6,4,1109,1262_1261_1261_1108_1109
392,1,1,1116,1382_1116
393,1,1,1123,1123
394,1,1,1124,1125_1124
395,1,1,1130,1130
396,1,1,1212,1258_1212
397,2,2,1224,1220_1224
398,6,5,1253,1270_1270_1270_1249_1253
399,1,1,1264,1264
400,1,1,1281,1281
401,1,1,1289,1289
402,1,1,1311,
403,1,1,1312,1312
404,1,1,1350,1350
405,2,1,1367,1368_1367
406,1,1,15,
407,13,10,42,380_380_380_42
408,9,9,54,
409,5,5,63,63
410,1,1,102,102
411,1,1,144,144
412,26,15,153,35_154_153_154_154_155_156_154_154_155_156_153
413,1,1,159,159
414,4,2,251,248_252_251
415,1,1,292,292
416,3,2,294,294
417,8,6,339,338_338_335_335_338_339
418,1,1,359,359
419,2,2,381,381
420,3,3,392,393_393_392
421,1,1,418,419_418
422,1,1,421,421
423,1,1,437,437
424,3,2,471,470_471
425,4,3,480,478_479_480
426,2,1,485,698_485
427,2,2,516,516
428,1,1,541,541
429,1,1,603,603
430,1,1,616,616
431,3,2,626,625_626
432,1,1,628,628
433,2,2,651,652_652_651
434,1,1,657,657
435,5,4,665,738_625_665
436,4,2,696,697_696
437,1,1,708,708
438,1,1,731,731
439,1,1,733,
440,3,2,740,
441,1,1,741,741
442,2,2,744,
443,1,1,765,766_765
444,11,9,835,834_834_835
445,1,1,901,902_901
446,1,1,905,905
447,1,1,927,928_927
448,1,1,932,932
449,1,1,936,
450,10,5,961,1385_1386_1386_962_908_962_961
451,1,1,971,971
452,3,2,975,976
453,1,1,981,981
454,27,13,983,982_957_982_983_982_956_956_982_982_956_983
455,2,2,996,996
456,8,4,1001,1030_292_1055_1055_1031_1001
457,1,1,1013,1013
458,1,1,1033,1033
459,1,1,1043,1043
460,2,2,1056,1056
461,1,1,1104,1104
462,1,1,1118,1118
463,3,2,1128,1128
464,1,1,1139,
465,2,2,1161,1162_1162_1161
466,1,1,1168,
467,1,1,1211,
468,2,2,1221,1220_1221
469,1,1,1251,1252_1251
470,1,1,1277,1277
471,1,1,1287,1287
472,1,1,1347,1347
473,1,1,1359,1359
474,1,1,1363,1363
475,1,1,1377,
476,8,7,44,44
477,1,1,68,
478,4,3,81,82_82_81
479,1,1,101,
480,1,1,136,136
481,2,2,141,141
482,1,1,163,163
483,2,1,173,174_173
484,3,3,238,
485,3,2,278,1209_1209_279_278
486,1,1,279,
487,3,3,342,342
488,7,5,358,358_358_1359_358
489,2,2,374,1276_1276_374
490,1,1,390,390
491,2,2,398,
492,1,1,442,442
493,1,1,443,443
494,1,1,483,483
495,1,1,502,502
496,1,1,547,547
497,1,1,556,
498,13,7,611,642_641_642_641_642_641_704_704_641_611
499,1,1,615,615
500,1,1,664,664
501,9,3,669,1301_1301_1300_1300_668_669
502,6,6,725,725
503,2,2,729,
504,1,1,750,750
505,1,1,754,754
506,6,3,763,764_763
507,4,3,772,1389_772
508,1,1,776,776
509,2,1,786,786
510,8,4,809,809_810
511,1,1,819,
512,3,3,874,
513,2,2,892,892
514,6,3,899,901_901_902_899
515,3,1,939,940_939
516,1,1,948,948
517,1,1,959,959
518,1,1,976,976
519,1,1,978,978
520,1,1,1002,1003
521,1,1,1005,1005
522,3,3,1014,1033_1033_1014
523,3,3,1019,
524,2,2,1048,1000_1048
525,1,1,1054,1054
526,1,1,1065,1065
527,1,1,1066,1066
528,4,2,1077,1079_1078_1077
529,2,2,1082,1082
530,1,1,1086,1087_1086
531,2,1,1088,1088
532,2,1,1089,1089
533,1,1,1119,1338_1119
534,1,1,1126,1126
535,3,2,1129,1130_1129
536,8,7,1212,1258_1258_1258_1258_1258_1258_1258_1212
537,1,1,1234,
538,1,1,1252,1252
539,2,1,1264,
540,1,1,1272,1272
541,1,1,1274,1275_1274
542,21,8,1281,248_248_1281_252_1281_251
543,9,9,1325,1324_1324_1324_1324_1324_1324_1324_1324_1325
544,4,3,1326,1327_1327_1326
545,35,11,1330,1330_1328_1328_1332_1331_1331_1330_1328_1329_1330
546,21,6,1348,1307_1307_1350_1346_1346_1347_1347_1348_1349
547,1,1,1352,1353_1352
548,8,7,1367,1368_1368_1368_1368_1368_1368_1367
549,1,1,1376,1376
550,4,3,1384,1385_1384
551,1,1,1389,1389
552,2,2,35,35
553,1,1,37,37
554,5,5,45,45
555,2,2,60,60
556,1,1,69,69
557,6,6,98,98
558,5,5,108,
559,1,1,126,126
560,2,2,132,132
561,5,4,149,148_148_149
562,1,1,154,
563,1,1,174,799_174
564,3,2,186,187
565,1,1,213,
566,1,1,239,239
567,1,1,250,
568,2,2,311,311
569,1,1,346,346
570,2,1,351,351
571,2,2,382,382
572,3,2,420,421_419_420
573,5,2,444,690_445_445_444
574,1,1,452,452
575,2,2,455,
576,33,14,474,657_656_656_753_473_656_656_656_656_753_473_753_656_656_656_473_656_473_474
577,1,1,485,698
578,1,1,488,488
579,2,2,491,491
580,1,1,503,
581,1,1,562,
582,7,6,596,514_596
583,5,5,609,609
584,1,1,617,617
585,1,1,657,
586,2,2,659,658_659
587,1,1,660,660
588,1,1,670,670
589,2,2,675,676_676_675
590,8,7,695,696_696_697_697
591,3,1,700,700
592,1,1,704,704
593,1,1,705,705
594,1,1,708,708
595,1,1,715,715
596,8,5,779,779_779_779
597,1,1,790,
598,2,2,805,805
599,1,1,852,852
600,6,6,876,876
601,3,2,891,891
602,1,1,919,919
603,2,1,927,928_927
604,1,1,931,931
605,2,2,938,937_938
606,1,1,950,950
607,1,1,953,
608,1,1,954,
609,1,1,957,958
610,1,1,965,966_965
611,1,1,968,968
612,1,1,971,971
613,3,3,981,907_981
614,4,2,985,916
615,2,2,987,887_987
616,1,1,998,998
617,1,1,1039,1040_1039
618,2,2,1058,1059_1059_1058
619,1,1,1070,1106_1070
620,1,1,1076,1076
621,3,3,1081,1103_1081
622,1,1,1083,1083
623,1,1,1087,1087
624,12,6,1134,1224_1135_1134_1134_1224_1220_1220
625,1,1,1147,1147
626,1,1,1156,1156
627,2,1,1207,
628,4,2,1228,1229_1228
629,1,1,1241,1241
630,7,3,1248,1251_1313_1250_1248
631,1,1,1287,1287
632,1,1,1292,1292
633,1,1,1310,1310
634,2,2,1344,1105_1344
635,3,3,14,14
636,40,17,40,376_42_42_42_380_380_380_380_42_41_94_40
637,1,1,125,
638,5,4,146,147_146
639,5,5,150,150
640,2,2,163,163
641,2,2,179,179
642,1,1,226,226
643,1,1,236,
644,3,3,267,267
645,2,2,306,305_306
646,2,2,390,390
647,1,1,397,397
648,1,1,417,417
649,1,1,438,438
650,2,2,439,439
651,1,1,441,
652,1,1,442,442
653,2,2,466,466
654,10,6,480,576_479_576_576_479_478_479_480
655,1,1,481,482_481
656,4,2,495,495
657,16,16,511,511
658,3,2,516,517_516
659,3,3,521,
660,1,1,525,525
661,6,4,588,595_595_595_588
662,1,1,619,619
663,1,1,623,623
664,1,1,627,628_627
665,2,2,629,629
666,1,1,655,
667,6,5,664,479_1301_1301
668,6,3,688,689_688
669,1,1,735,735
670,1,1,738,738
671,1,1,744,
672,1,1,750,750
673,2,1,752,
674,1,1,755,755
675,1,1,758,758
676,23,22,766,765_765_765_765_765_765_765_765_765_765_765_765_765_765_765_765_765_765_765_765_766
677,1,1,767,768_767
678,1,1,799,799
679,2,1,830,959_830
680,1,1,847,848_847
681,1,1,897,897
682,2,2,898,900_899_898
683,1,1,923,924_923
684,1,1,925,925
685,12,6,939,939_939_939_940
686,1,1,952,
687,3,2,958,957_958
688,1,1,970,
689,1,1,973,973
690,1,1,978,978
691,1,1,979,979
692,1,1,1032,1032
693,8,4,1060,1066_1066_1081_1062_1062_1061_1060
694,1,1,1063,
695,3,3,1064,1063_1064
696,2,1,1073,1073
697,1,1,1090,1109_1090
698,1,1,1093,1093
699,3,3,1117,1116_1116_1117
700,1,1,1119,1338_1119
701,1,1,1120,1120
702,1,1,1129,1129
703,2,1,1132,1262_1132
704,1,1,1161,1161
705,1,1,1168,1168
706,1,1,1215,1218_1215
707,1,1,1217,1217
708,1,1,1225,
709,1,1,1230,1231_1230
710,1,1,1247,1247
711,2,2,1279,1279
712,1,1,1285,1285
713,1,1,1308,1309_1308
714,1,1,1313,1314_1313
715,10,5,1331,1332_1331_1331_1332
716,4,3,1351,1307_1351
717,1,1,1353,1354_1353
718,1,1,1365,1365
719,2,2,1366,1366
720,2,2,1376,
721,1,1,37,
722,1,1,91,91
723,1,1,92,92
724,1,1,136,136
725,1,1,154,154
726,1,1,161,161
727,1,1,221,221
728,1,1,235,235
729,1,1,250,250
730,18,16,256,255_255_255_255_255_255_255_255_255_255_255_255_256
731,1,1,286,287_286
732,1,1,293,293
733,1,1,359,359
734,2,2,374,1276_1276_374
735,4,3,392,393_393_392
736,6,3,398,132_399
737,1,1,400,401_400
738,1,1,403,
739,1,1,409,410_409
740,1,1,418,419_418
741,1,1,422,422
742,1,1,428,428
743,1,1,451,
744,1,1,452,
745,1,1,458,458
746,1,1,471,471
747,3,3,488,488
748,8,4,515,589_589_589_515
749,1,1,524,524
750,6,3,541,541_700_541
751,3,3,547,546_547
752,1,1,562,562
753,1,1,592,592
754,2,2,593,346_593
755,4,4,603,603
756,8,5,606,606_606_742_606
757,1,1,610,731_610
758,1,1,626,626
759,3,3,667,666_666_667
760,1,1,672,673_672
761,2,2,691,691
762,2,2,697,697
763,1,1,703,703
764,1,1,708,708
765,3,2,718,719
766,1,1,719,
767,1,1,720,721_720
768,1,1,741,741
769,1,1,743,743
770,1,1,754,754
771,1,1,777,1265_777
772,1,1,821,822_821
773,1,1,843,843
774,1,1,848,
775,1,1,892,892
776,136,33,908,962_1386_1386_1385_962_961_962_834_834_834_962_961_962_834_834_1386_1386_1385_834_908_834_835_835_834_961_961_1386_1386_1386_911_912_1386_911_912_962_962_834_834_835_833_833_834_908_1385_961_961_962_1385_835_834_835_834
777,5,3,911,937_912_1386_1386_912_911
778,1,1,932,932
779,1,1,936,936
780,2,2,945,945
781,1,1,951,
782,2,2,963,963
783,1,1,971,971
784,1,1,984,
785,2,1,1000,1048_1000
786,2,2,1001,1030_1030_1001
787,1,1,1013,1013
788,1,1,1031,1031
789,1,1,1043,1043
790,3,2,1044,1040_1041_1044
791,1,1,1059,1059
792,3,2,1076,1119_1060_1076
793,1,1,1078,1078
794,3,3,1083,1106_1106_1106_1083
795,11,5,1087,1088_1090_1090_1089_1089_1094_1088_1087
796,3,1,1094,1094
797,8,3,1097,1098_1126_1097
798,1,1,1101,1101
799,1,1,1125,1125
800,2,2,1147,1146_1147
801,1,1,1157,1157
802,4,4,1173,1173
803,1,1,1209,1209
804,1,1,1211,
805,25,6,1216,1222_1222_1223_1215_1217_1217_1222_1218_1218_1223_1216_1215_1217_1222
806,1,1,1231,1231
807,1,1,1241,1241
808,1,1,1253,1253
809,1,1,1275,1275
810,2,2,1293,1293
811,2,2,1309,1310_1309
812,1,1,1343,1343
813,4,4,0,16_16_16_16_0
814,1,1,70,70
815,8,7,102,101_101_101
816,3,3,110,110
817,3,2,112,124_112
818,1,1,117,117
819,1,1,247,247
820,3,2,292,1055_1031_1055_292
821,6,6,305,306_306_306_306_306_305
822,1,1,397,397
823,2,2,417,417
824,1,1,420,420
825,1,1,442,442
826,1,1,444,445_444
827,2,2,467,
828,3,3,481,482_482_482_481
829,3,3,494,495_494
830,2,2,517,516_517
831,2,2,563,563
832,3,3,600,599_599_600
833,1,1,631,631
834,1,1,636,
835,1,1,660,660
836,1,1,673,673
837,1,1,676,676
838,1,1,681,
839,1,1,692,692
840,1,1,698,698
841,2,2,699,699
842,1,1,701,
843,1,1,716,716
844,1,1,732,732
845,1,1,735,
846,1,1,756,756
847,4,2,767,768_767
848,4,2,774,933_775_774
849,1,1,786,786
850,1,1,789,789
851,2,2,794,794
852,5,2,795,1264_795
853,1,1,799,799
854,2,2,807,807
855,1,1,825,825
856,1,1,852,852
857,1,1,857,857
858,3,3,873,
859,2,2,891,891
860,1,1,912,
861,1,1,914,915_914
862,1,1,920,920
863,1,1,929,929
864,2,2,935,935
865,17,10,938,911_1387_938_937_938_937
866,1,1,952,
867,1,1,955,955
868,1,1,968,968
869,3,3,972,973_973_973_972
870,1,1,976,976
871,1,1,978,979_978
872,1,1,1019,
873,1,1,1028,1028
874,7,3,1029,1052_1052_1053_1052_1029
875,92,26,1032,294_294_1049_1049_295_1030_1032_1030_1030_293_294_294_294_294_296_294_296_1049_1032_1049_295_1030_294_1012_294_294_295_639_1032
876,1,1,1039,1039
877,11,6,1073,1072_1094_1072_1073
878,2,1,1099,1120_1099
879,1,1,1102,1102
880,2,2,1109,1262_1261_1109
881,1,1,1112,1112
882,1,1,1118,1118
883,1,1,1128,1128
884,1,1,1129,1130_1129
885,2,2,1156,1156
886,1,1,1188,
887,1,1,1213,1213
888,2,1,1229,1230_1229
889,1,1,1234,1234
890,1,1,1245,1246_1245
891,1,1,1261,
892,2,2,1270,1249_1270
893,1,1,1283,1283
894,1,1,1292,1292
895,1,1,1302,1302
896,24,19,1327,1326_1326_1326_1326_1326_1326_1326_1326_1326_1326_1326_1326_1326_1326_1327
897,1,1,1344,1344
898,1,1,1349,1349
899,1,1,1352,1353_1352
900,24,15,1365,1364_1364_1365_1364_1365
901,7,7,39,39
902,2,2,46,46
903,2,2,69,70_69
904,1,1,81,82_81
905,1,1,136,136
906,1,1,141,
907,2,2,149,148_149
908,3,3,161,
909,1,1,163,163
910,2,2,172,171_172
911,2,2,173,173
912,1,1,194,194
913,1,1,211,
914,1,1,219,219
915,1,1,221,221
916,3,3,242,242
917,2,2,250,249_250
918,1,1,262,262
919,3,2,263,264
920,1,1,278,278
921,4,4,280,422_280
922,2,1,293,294_293
923,1,1,382,382
924,1,1,391,391
925,2,2,409,410_410_409
926,1,1,434,434
927,1,1,451,451
928,6,3,471,1352_470_472_471
929,2,1,483,739
930,4,4,491,491
931,2,2,538,538
932,2,2,583,582_583
933,1,1,592,
934,1,1,615,615
935,1,1,619,619
936,1,1,623,
937,1,1,640,
938,1,1,643,643
939,2,2,651,652_652_651
940,4,2,659,657_658_659
941,1,1,668,669_668
942,2,2,672,673_672
943,2,2,683,
944,8,6,689,688_688_688_688_445_689
945,2,1,711,711
946,1,1,719,
947,3,3,754,754
948,2,1,763,764_763
949,4,3,772,772
950,1,1,776,777_776
951,3,3,783,
952,1,1,806,971_806
953,7,4,809,810_810_809
954,2,1,813,813
955,2,2,827,986_986_827
956,1,1,829,830_829
957,1,1,847,847
958,1,1,858,874_858
959,1,1,901,902_901
960,4,2,903,784_904_903
961,1,1,931,931
962,1,1,932,932
963,1,1,933,933
964,1,1,943,943
965,1,1,953,953
966,1,1,958,958
967,1,1,966,966
968,7,3,974,808_814_974
969,1,1,977,977
970,9,8,981,907_907_907_907_981
971,1,1,991,
972,8,5,1000,1048_1048_999_1000_1048
973,1,1,1002,1002
974,1,1,1013,
975,11,8,1059,1059_1059_1059_1059_1059_1058
976,2,2,1063,1063
977,1,1,1066,1066
978,2,2,1079,1079
979,1,1,1082,1082
980,25,11,1093,1094_1092_1092_1085_1085_1085_1087_1086_1086_1092_1094_1094_1094_1092_1093_1092_1094_1094
981,1,1,1120,1120
982,1,1,1124,1125_1124
983,2,1,1131,1132_1131
984,2,1,1133,1133
985,1,1,1139,
986,1,1,1201,1201
987,3,3,1219,1219
988,1,1,1277,1277
989,1,1,1279,1279
990,1,1,1300,1300
991,1,1,1310,1310
992,2,2,1337,1262_1337
993,1,1,1350,1350
994,10,10,1366,1366
995,4,3,1370,
996,1,1,1376,
997,1,1,1390,1390
998,1,1,1394,1395_1394
999,4,3,35,153_35
1000,2,1,51,92_51
1001,1,1,84,84
1002,1,1,124,124
1003,3,3,144,144
1004,1,1,154,
1005,1,1,159,159
1006,1,1,169,169
1007,1,1,179,179
1008,4,4,267,267
1009,1,1,276,276
1010,4,3,374,1276_1276_374
1011,1,1,397,397
1012,1,1,400,400
1013,1,1,418,419_418
1014,6,5,440,422_422_422_440
1015,1,1,442,442
1016,1,1,443,443
1017,1,1,445,445
1018,2,1,516,516
1019,1,1,540,540
1020,1,1,541,541
1021,1,1,588,588
1022,1,1,593,593
1023,1,1,647,
1024,3,3,663,663
1025,2,1,680,
1026,2,2,712,712
1027,1,1,720,721_720
1028,1,1,735,735
1029,2,2,774,933_774
1030,2,2,819,820_820_819
1031,2,2,824,824
1032,1,1,833,833
1033,1,1,912,912
1034,1,1,927,928_927
1035,1,1,936,936
1036,1,1,967,968_967
1037,11,8,979,921_921_978_921_977_978_921_921_921_979
1038,1,1,1033,
1039,1,1,1041,1041
1040,10,5,1061,1062_1082_1062_1061_1066_1062_1061
1041,1,1,1065,1065
1042,3,2,1077,1078_1121_1078_1077
1043,5,4,1097,1126_1097_1126_1097
1044,1,1,1112,1113_1112
1045,1,1,1128,1128
1046,1,1,1161,
1047,2,2,1188,
1048,2,2,1207,
1049,4,3,1228,1229_1229_1228
1050,1,1,1230,1231_1230
1051,1,1,1234,
1052,3,2,1246,1247_1246
1053,4,3,1265,777_1265
1054,1,1,1275,1275
1055,1,1,1293,
1056,1,1,1301,1301
1057,1,1,1308,
1058,1,1,1340,1340
1059,10,6,1348,1346_1346_1348_1348_1347
1060,2,2,1349,1349
1061,4,4,1351,1307_1307_1307_1351
1062,1,1,1353,1354_1353
1063,6,5,1359,358_358_358_1359
1064,2,1,1384,1385_1384
1065,1,1,21,1206_21
1066,1,1,49,49
1067,23,10,50,125_125_91_162_162_125_50_125_125_50_51_125_92
1068,4,4,112,112
1069,1,1,122,122
1070,1,1,235,235
1071,3,3,236,
1072,1,1,239,239
1073,1,1,278,279_278
1074,1,1,283,283
1075,1,1,292,293_292
1076,1,1,301,
1077,1,1,307,307
1078,1,1,339,339
1079,1,1,376,376
1080,1,1,392,393_392
1081,1,1,420,420
1082,1,1,434,434
1083,1,1,451,451
1084,2,2,482,481_482
1085,1,1,483,739
1086,1,1,495,495
1087,1,1,547,547
1088,2,2,574,574
1089,2,2,595,595
1090,2,1,611,642_611
1091,1,1,615,616_615
1092,1,1,623,623
1093,2,2,626,625_626
1094,1,1,628,629_628
1095,1,1,630,630
1096,1,1,631,631
1097,1,1,638,638
1098,3,1,665,738_665
1099,6,2,668,669_1301_1300_1300_668
1100,1,1,676,676
1101,1,1,681,681
1102,1,1,687,687
1103,3,3,691,
1104,3,3,692,692
1105,3,3,711,
1106,1,1,716,716
1107,1,1,721,
1108,2,2,725,725
1109,1,1,747,747
1110,1,1,748,748
1111,1,1,768,768
1112,3,2,769,1083_1106_1083_769
1113,5,2,775,932_775
1114,2,2,794,794
1115,1,1,813,
1116,1,1,887,987_887
1117,1,1,896,900_896
1118,2,2,899,898_899
1119,1,1,902,902
1120,1,1,905,906_905
1121,1,1,915,915
1122,4,4,918,1356_918
1123,1,1,920,920
1124,1,1,926,
1125,20,12,935,789_789_936_936_789_789_789_935_789
1126,1,1,945,945
1127,2,2,954,955_954
1128,43,21,973,814_974_974_808_974_813_814_814_814_808_813_974_813_807_808_807_808_973_973_814_973_807_808_814
1129,1,1,996,
1130,1,1,998,1028_998
1131,1,1,1029,1029
1132,19,8,1031,292_292_1031_1031_294_294_293_293_292_1055_1001
1133,3,2,1040,1041_1040
1134,2,1,1043,1043
1135,1,1,1046,1047_1046
1136,9,3,1060,1076_1099_1098_1076_1060
1137,1,1,1064,
1138,1,1,1070,1070
1139,1,1,1086,
1140,1,1,1127,1127
1141,2,2,1132,1132
1142,1,1,1134,1134
1143,1,1,1146,1147_1146
1144,1,1,1162,1162
1145,1,1,1203,1203
1146,2,1,1229,
1147,7,3,1249,1270_1248_1249
