,F,T,S,E
569,7,4,157,159
570,1,1,161,
571,2,2,208,
572,2,2,216,
573,2,2,250,249_250
574,4,4,262,261_262
575,1,1,310,
576,1,1,355,355
577,1,1,356,356
578,10,6,360,632_603_684_603_632_360
579,1,1,381,381
580,1,1,400,400
581,1,1,422,440_422
582,3,2,493,756_726_493
583,2,2,501,502_501
584,1,1,504,
585,4,4,508,509_509_509_509_508
586,1,1,519,519
587,1,1,521,521
588,1,1,523,523
589,4,3,532,370_616_616_532
590,1,1,562,
591,15,6,581,635_635_635_581
592,7,6,583,582_582_582_582_582_583
593,1,1,593,593
594,1,1,642,642
595,1,1,657,658_657
596,1,1,662,
597,2,1,668,1300_668
598,3,3,671,671
599,1,1,702,702
600,3,2,706,707_706
601,1,1,720,721_720
602,1,1,729,
603,1,1,741,741
604,1,1,742,742
605,1,1,744,744
606,2,2,767,768_767
607,1,1,776,776
608,1,1,790,790
609,3,1,833,834_833
610,1,1,843,843
611,2,2,847,847
612,4,4,852,916_916
613,1,1,873,873
614,2,1,881,1225_1205_881
615,2,1,884,1133
616,1,1,887,987_887
617,3,2,902,901_902
618,1,1,926,
619,1,1,927,928_927
620,2,2,940,939_940
621,1,1,998,998
622,1,1,1019,1019
623,1,1,1031,1031
624,1,1,1033,
625,1,1,1047,1047
626,2,2,1061,1061
627,4,3,1066,1082_1082_1082_1066
628,2,1,1099,1120
629,1,1,1101,1101
630,2,2,1114,1118_1114
631,1,1,1126,1126
632,1,1,1128,1128
633,1,1,1158,
634,3,3,1173,1173
635,1,1,1208,1208
636,2,2,1217,1217
637,3,2,1218,1219_1218
638,28,12,1254,1255_679_679_679_707_706_707_706_680_1255_1255_1254_1255_1255_679
639,1,1,1264,
640,1,1,1269,1269
641,1,1,1277,1277
642,1,1,1295,1296_1295
643,5,5,1351,1351
644,1,1,1353,1353
645,1,1,1367,1368_1367
646,3,3,28,333_28
647,1,1,90,90
648,5,5,98,119_119_119_119_119_98
649,2,2,108,108
650,1,1,116,116
651,2,1,163,
652,1,1,273,273
653,3,2,281,381_282_281
654,1,1,283,284_283
655,1,1,288,289_288
656,4,2,292,1031_1055_293_292
657,1,1,301,301
658,1,1,305,306_305
659,1,1,342,342
660,7,4,393,391_393_392
661,2,1,398,399_398
662,1,1,418,419_418
663,1,1,459,
664,2,1,478,479_478
665,14,8,480,478_479_479_480
666,1,1,495,495
667,6,2,515,596_589_515
668,1,1,555,
669,3,3,572,572
670,2,2,611,642_611
671,2,1,619,
672,1,1,630,630
673,1,1,636,636
674,1,1,643,643
675,1,1,654,749_654
676,1,1,661,661
677,1,1,676,676
678,3,3,715,715
679,1,1,727,727
680,2,2,730,730
681,1,1,740,740
682,1,1,770,770
683,6,4,778,779_779_779_778
684,1,1,792,841_792
685,1,1,793,793
686,9,4,839,799_227_839_800
687,1,1,840,840
688,1,1,858,
689,2,2,876,876
690,1,1,899,899
691,1,1,905,906_905
692,3,2,911,1386_912_1386_911
693,1,1,936,936
694,1,1,942,943_942
695,1,1,960,960
696,1,1,967,968_967
697,1,1,969,969
698,2,2,979,978_979
699,2,2,983,983
700,1,1,986,986
701,1,1,1048,1048
702,2,2,1070,1070
703,5,3,1077,1121_1079_1079_1078_1077
704,2,2,1097,1126_1097
705,1,1,1102,1102
706,1,1,1109,1262_1109
707,1,1,1112,1113_1112
708,1,1,1119,1338_1119
709,1,1,1129,1129
710,1,1,1131,1132_1131
711,1,1,1157,1157
712,2,2,1168,1168
713,1,1,1211,
714,1,1,1224,1224
715,1,1,1241,1241
716,2,2,1248,1251_1247_1248
717,1,1,1253,1253
718,1,1,1259,1260_1259
719,3,3,1284,1284
720,4,4,1293,1293
721,3,3,1296,1295_1295_1296
722,2,1,1308,1309_1308
723,2,2,1339,1340_1340_1339
724,3,3,1359,358_358_1359
725,1,1,1370,1370
726,1,1,1376,1376
727,4,4,11,11
728,2,2,42,380_380_42
729,2,1,81,82_81
730,3,3,102,101_101_102
731,2,2,149,148_149
732,2,2,191,191
733,2,2,239,239
734,2,2,249,
735,2,2,261,261
736,1,1,290,
737,1,1,311,311
738,1,1,316,
739,1,1,321,321
740,1,1,355,
741,5,4,356,355_492_356
742,3,3,370,
743,6,4,374,1276_1276_1276_1276_374
744,1,1,422,440_422
745,2,1,437,441_437
746,1,1,442,442
747,1,1,502,502
748,1,1,525,525
749,5,3,535,703_702_703_703_535
750,1,1,541,
751,1,1,542,542
752,1,1,602,602
753,1,1,626,626
754,1,1,629,629
755,3,3,646,
756,2,2,647,
757,1,1,656,656
758,1,1,657,658_657
759,2,1,659,660_659
760,6,5,665,738_738_738_665
761,1,1,690,690
762,1,1,692,
763,2,2,712,
764,1,1,732,732
765,1,1,742,742
766,2,1,748,749_748
767,1,1,762,762
768,2,1,774,933_774
769,2,2,788,788
770,2,2,789,935_789
771,4,2,808,814_807_808
772,15,9,809,810_809_809_810
773,1,1,825,825
774,1,1,830,959_830
775,2,2,841,792_841
776,1,1,846,872_846
777,23,17,848,847_843_847_847_843
778,2,2,868,868
779,4,4,874,874
780,1,1,881,881
781,1,1,913,913
782,2,1,926,926
783,1,1,929,929
784,7,6,939,940_940_940_956_939
785,1,1,973,973
786,1,1,991,992_991
787,6,4,1000,1048_999_998_999_1000
788,2,1,1001,1030_1001
789,2,2,1002,
790,1,1,1027,1027
791,2,2,1037,1037
792,2,1,1040,1044_1041_1040
793,1,1,1065,1065
794,1,1,1093,1093
795,1,1,1100,1101_1100
796,1,1,1113,1113
797,1,1,1124,1125_1124
798,1,1,1156,1156
799,1,1,1160,1160
800,7,6,1262,1337_818_818_818_818_1109_1262
801,2,1,1264,1264
802,1,1,1277,1277
803,1,1,1279,
804,1,1,1291,1291
805,1,1,1300,1301_1300
806,1,1,1309,1309
807,2,2,1333,
808,1,1,1367,1368_1367
809,1,1,1392,1393_1392
810,1,1,14,14
811,1,1,37,37
812,1,1,66,66
813,1,1,93,93
814,1,1,118,
815,2,1,123,
816,3,3,129,441_441_129
817,1,1,141,141
818,1,1,150,150
819,3,3,173,227_173
820,1,1,176,872_176
821,1,1,208,208
822,3,3,225,224_224_225
823,1,1,235,235
824,14,9,265,383_383_383_383_383_265
825,1,1,278,278
826,1,1,281,281
827,3,3,301,
828,1,1,338,338
829,2,2,381,282_381
830,1,1,391,
831,3,3,399,132_132_399
832,1,1,415,416_415
833,1,1,452,452
834,2,2,459,
835,1,1,464,
836,1,1,491,
837,2,2,492,563_563
838,2,2,496,1256_1256_496
839,6,4,517,516_515_516_518_517
840,2,1,540,
841,1,1,564,564
842,1,1,565,
843,1,1,606,606
844,1,1,621,621
845,1,1,639,639
846,6,3,654,604_749_604
847,15,7,674,676_675_675_1308_1309_1309_1308_1308_676_675
848,3,2,684,602
849,2,2,699,699
850,1,1,741,741
851,1,1,744,744
852,1,1,755,755
853,2,2,767,768_768_767
854,42,16,775,933_933_774_775_775_933_775_933_932_932_932_933_933_932_932_932_932_775
855,3,2,795,916
856,1,1,821,821
857,1,1,835,835
858,1,1,840,840
859,2,1,857,857
860,2,1,887,987
861,3,2,901,902_901
862,1,1,919,919
863,1,1,927,928_927
864,2,2,967,968_968_967
865,2,2,969,969
866,1,1,977,978_977
867,1,1,981,981
868,1,1,985,985
869,2,2,992,1024_1024_992
870,1,1,997,1045_997
871,1,1,1015,1015
872,7,4,1031,292_1055_1001_1001_1001_1031
873,2,2,1032,1049_1049_1032
874,1,1,1035,
875,2,1,1060,1076_1060
876,8,3,1101,1100_1106_1100_1102_1102_1101
877,1,1,1115,1115
878,1,1,1121,1121
879,2,2,1188,1188
880,2,1,1212,1258_1213_1212
881,1,1,1217,1217
882,1,1,1225,1225
883,2,2,1246,1245_1246
884,1,1,1247,1247
885,1,1,1259,1283_1259
886,3,2,1263,845_1263
887,1,1,1302,
888,2,2,9,
889,4,4,13,13
890,1,1,69,69
891,7,4,85,84_127_84_85
892,1,1,86,86
893,1,1,108,108
894,1,1,110,110
895,1,1,130,130
896,1,1,159,
897,1,1,170,170
898,2,2,185,185
899,7,4,190,190_189_190
900,20,15,209,228_227_227_227_227_227_227_800_800_800_839_209
901,1,1,215,807_215
902,1,1,266,266
903,1,1,272,273_272
904,1,1,303,
905,1,1,306,306
906,1,1,342,342
907,1,1,358,358
908,2,1,409,410_409
909,1,1,437,
910,1,1,442,442
911,1,1,478,
912,2,2,493,494_494_493
913,1,1,511,511
914,1,1,525,525
915,2,2,589,515_589
916,2,2,596,596
917,3,3,623,
918,1,1,625,625
919,1,1,638,638
920,6,4,653,604_653
921,1,1,656,656
922,1,1,658,658
923,1,1,704,704
924,2,1,706,707
925,1,1,708,708
926,1,1,717,
927,1,1,722,722
928,1,1,726,726
929,1,1,730,730
930,2,2,732,521_732
931,1,1,743,743
932,1,1,749,
933,1,1,752,752
934,3,3,754,753_754
935,1,1,765,827_765
936,1,1,786,786
937,2,2,790,790
938,1,1,793,793
939,1,1,799,799
940,1,1,825,825
941,1,1,850,850
942,2,2,876,876
943,16,7,885,887_886
944,1,1,898,1129_898
945,1,1,899,899
946,3,2,903,920_903
947,1,1,910,910
948,1,1,911,1386_911
949,1,1,914,915_914
950,1,1,923,924_923
951,1,1,926,926
952,1,1,932,
953,1,1,935,935
954,3,3,937,938_938_938_937
955,1,1,942,943_942
956,2,2,952,952
957,1,1,987,987
958,16,7,994,996_996_994_994_996_994_993
959,1,1,1036,1036
960,1,1,1040,1041_1040
961,1,1,1043,1043
962,1,1,1044,1047_1044
963,1,1,1056,1056
964,4,2,1061,1066_1062_1062_1061
965,1,1,1073,1073
966,3,2,1078,1077_1079_1078
967,1,1,1082,1082
968,1,1,1086,1092_1086
969,13,5,1093,1096_1096_1073_1094_1093
970,6,3,1097,1098_1099_1099_1098_1097
971,1,1,1109,1109
972,1,1,1114,1118_1114
973,1,1,1120,1120
974,1,1,1123,1123
975,1,1,1130,1130
976,1,1,1132,1132
977,1,1,1148,1148
978,1,1,1208,
979,1,1,1219,1220_1219
980,1,1,1224,1224
981,1,1,1243,
982,2,1,1249,1270_1249
983,1,1,1251,1251
984,1,1,1252,1253_1252
985,2,2,1261,1261
986,8,7,1274,1275_1275_1275_1276_1276_1276_1276_1275_1274
987,4,2,1308,1309
988,1,1,1311,
989,2,2,1353,1354_1354_1353
990,9,6,1365,1364_1364_1364_1365
991,1,1,1366,1366
992,5,5,1377,1377
993,2,2,25,25
994,1,1,81,82_81
995,1,1,126,126
996,1,1,131,131
997,3,3,191,
998,1,1,198,198
999,1,1,262,
1000,1,1,264,264
1001,2,1,276,276
1002,1,1,278,1209_278
1003,1,1,281,282_281
1004,2,2,289,289
1005,1,1,292,292
1006,1,1,294,294
1007,4,3,305,397_306_305
1008,1,1,367,367
1009,1,1,391,391
1010,7,4,415,415_415_416_415
1011,3,2,422,423_280_422
1012,1,1,438,438
1013,1,1,452,452
1014,1,1,464,464
1015,2,2,488,488
1016,1,1,491,1390_491
1017,1,1,495,495
1018,1,1,563,563
1019,2,2,564,564
1020,1,1,588,588
1021,1,1,595,595
1022,1,1,602,602
1023,1,1,615,615
1024,1,1,622,622
1025,1,1,643,715_643
1026,1,1,676,676
1027,1,1,678,
1028,1,1,702,702
1029,1,1,739,739
1030,1,1,741,741
1031,2,2,789,935_789
1032,2,1,792,840_792
1033,15,4,807,807_808_814_808_215_215
1034,1,1,820,820
1035,1,1,830,830
1036,1,1,835,835
1037,1,1,868,868
1038,17,5,881,1225_1225_21_21_1205_1205_881
1039,3,3,883,883
1040,1,1,893,893
1041,24,14,909,1298_1298_909_1298
1042,1,1,929,929
1043,1,1,963,963
1044,1,1,968,968
1045,1,1,978,978
1046,1,1,997,1045_997
1047,1,1,1005,
1048,1,1,1013,1013
1049,2,2,1015,1015
1050,2,1,1016,1017
1051,1,1,1030,1030
1052,1,1,1035,1035
1053,4,3,1049,1032_1049
1054,1,1,1064,1064
1055,1,1,1126,1126
1056,1,1,1129,1129
1057,2,2,1134,1134
1058,2,2,1147,1146_1147
1059,30,8,1158,1169_1169_1158_1187_1187_1171_1138_1139_1138_1167_1139_1168_1158_1158
1060,1,1,1159,1159
1061,3,2,1160,1161_1160
1062,1,1,1163,
1063,2,1,1169,
1064,1,1,1201,
1065,1,1,1203,1203
1066,1,1,1212,1258_1212
1067,1,1,1214,1214
1068,1,1,1220,1220
1069,1,1,1241,1241
1070,8,4,1248,1247_1251_1313_1250_1250_1251_1249_1248
1071,1,1,1255,1255
1072,1,1,1259,1283_1259
1073,2,1,1264,
1074,1,1,1284,1284
1075,1,1,1287,1287
1076,2,2,1291,
1077,1,1,1339,1340_1339
1078,1,1,1346,1346
1079,2,2,1359,358_1359
1080,2,2,1368,1367_1368
1081,1,1,21,
1082,4,4,93,93
1083,2,2,119,119
1084,1,1,125,125
1085,14,5,130,437_441_437_441_129_130
1086,10,8,148,149_148_148_148_148_148_149
1087,1,1,150,150
1088,1,1,154,154
1089,4,3,170,8_8_170
1090,2,2,184,184
1091,2,2,239,239
1092,2,2,295,295
1093,1,1,335,338_335
1094,14,9,376,84_127_127_376_127_85_127_376
1095,1,1,403,403
1096,1,1,418,419_418
1097,2,2,442,442
1098,2,1,447,747
1099,33,13,496,1256_1256_495_1256_1256_640_728_728_1256_1256_1014_639_639_493_494_494_495_495_1256_496
1100,1,1,502,502
1101,7,7,511,511
1102,1,1,524,524
1103,1,1,538,
1104,1,1,561,561
1105,1,1,642,642
1106,1,1,647,647
1107,2,2,657,658_658_657
1108,1,1,660,660
1109,1,1,672,673_672
1110,2,1,677,
1111,2,2,704,705_704
1112,2,2,719,
1113,1,1,743,
1114,1,1,766,766
1115,9,7,767,768_768_768_768_768_767
1116,25,12,831,892_892_892_891_831_831_832_787_1299_1299_831_1299_891
1117,2,2,841,792_841
1118,1,1,843,
1119,1,1,845,845
1120,1,1,900,900
1121,2,1,911,1386_911
1122,3,3,920,
1123,1,1,923,960_923
1124,2,1,926,926
1125,1,1,928,928
1126,2,2,940,940
1127,2,1,942,943
1128,1,1,954,954
1129,1,1,982,982
1130,3,3,985,985
1131,1,1,1010,
1132,3,3,1014,1033_1013_1014
1133,1,1,1017,
1134,30,13,1029,1029_1052_1053_1029_1029_1052_1052_1029
1135,1,1,1054,1054
1136,2,2,1055,1055
1137,1,1,1056,
1138,28,13,1057,1080_1080_1080_1080_1057_1059_1057_1059_1059_1059_1059_1057
1139,2,2,1093,1093
1140,1,1,1096,
1141,1,1,1109,
1142,1,1,1114,1118_1114
1143,3,3,1119,1338_1338_1119
1144,1,1,1139,
1145,2,2,1148,1148
1146,2,2,1152,1152
1147,2,2,1157,1157
1148,2,1,1161,1213_1162_1161
1149,2,2,1173,
1150,1,1,1188,1188
1151,13,6,1230,1231_1229_1230
1152,3,3,1267,
1153,1,1,1268,1269_1268
1154,1,1,1293,1293
1155,2,2,1299,
1156,1,1,1313,1314
1157,1,1,1338,
1158,1,1,1351,1351
1159,1,1,1352,1352
1160,1,1,1362,
1161,1,1,1363,1363
1162,1,1,1389,
1163,1,1,68,68
1164,4,3,132,389_399_132
1165,1,1,141,
1166,4,2,157,
1167,3,2,225,211_224_225
1168,1,1,264,264
1169,2,2,276,276
1170,1,1,279,279
1171,22,12,281,282_282_422_283_263_422_281_283_263_283_381_281_381_283_263_381_282_281
1172,3,2,287,521_732_287
1173,1,1,292,292
1174,1,1,293,293
1175,2,2,302,303_303_302
1176,1,1,311,311
1177,1,1,360,
1178,1,1,389,389
1179,4,3,392,393_393_391_392
1180,1,1,398,398
1181,2,2,414,413_414
1182,13,12,471,470_470_470_470_470_470_470_470_470_472_470_470
1183,1,1,509,509
1184,1,1,519,519
1185,1,1,596,596
1186,2,1,602,684_602
1187,1,1,606,742_606
1188,1,1,610,731_610
1189,1,1,622,622
1190,2,2,641,641
1191,2,2,681,
1192,1,1,697,
1193,2,2,702,702
1194,2,2,703,
1195,1,1,741,
1196,1,1,748,749_748
1197,1,1,755,755
1198,1,1,764,764
1199,1,1,776,777_776
1200,1,1,790,
1201,3,2,793,793
1202,2,1,800,839_800
1203,1,1,818,818
1204,1,1,830,959_830
1205,1,1,876,876
1206,1,1,924,924
1207,1,1,929,929
1208,1,1,931,931
1209,4,2,935,934_789_935
1210,2,2,938,937_938
1211,1,1,950,950
1212,1,1,952,952
1213,1,1,953,953
1214,1,1,967,968_967
1215,1,1,972,973_972
1216,4,3,977,978_979_978_977
1217,3,3,997,1045_1045_1045_997
1218,1,1,1003,
1219,2,2,1037,1027_1037
1220,1,1,1041,1041
1221,1,1,1060,1076_1060
1222,5,4,1061,1062_1082_1082_1066_1066_1061
1223,4,3,1101,1100_1102_1100_1101
1224,1,1,1104,1115_1104
1225,1,1,1106,1106
1226,2,1,1131,1324_1132_1131
1227,2,1,1159,1243_1159
1228,1,1,1212,1258_1212
1229,1,1,1246,1246
1230,1,1,1247,1247
1231,1,1,1279,1279
1232,2,1,1300,
1233,3,2,1354,1352_1353_1354
1234,1,1,1366,1366
1235,1,1,1382,1382
1236,1,1,1390,1390
1237,1,1,1392,1392
1238,25,11,9,142_9_142_116_116_9
1239,1,1,69,69
1240,1,1,84,84
1241,1,1,102,102
1242,1,1,113,113
1243,1,1,116,116
1244,1,1,125,125
1245,1,1,150,150
1246,2,2,154,154
1247,5,3,165,164_165
1248,2,2,169,
1249,3,3,173,227_227_173
1250,3,3,179,179
1251,1,1,186,
1252,1,1,190,
1253,8,6,205,
1254,2,2,208,208
1255,1,1,215,215
1256,1,1,242,
1257,1,1,254,254
1258,2,1,257,857_257
1259,3,3,261,262_262_262_261
1260,2,2,266,266
1261,1,1,273,
1262,2,2,278,278
1263,1,1,283,283
1264,1,1,297,
1265,1,1,310,310
1266,2,2,321,321
1267,1,1,333,333
1268,3,2,338,335_338
1269,1,1,355,355
1270,4,3,374,374
1271,1,1,422,
1272,1,1,429,429
1273,1,1,488,488
1274,1,1,491,491
1275,1,1,495,
1276,1,1,516,517_516
1277,1,1,520,520
1278,1,1,532,616
1279,1,1,561,561
1280,2,2,563,492_563
1281,1,1,564,564
1282,1,1,611,611
1283,2,2,629,630_630_629
1284,1,1,642,642
1285,3,3,647,647
1286,1,1,664,
1287,14,11,665,738_738_738_738_738_738_738_738_738_738_501_502
1288,1,1,667,667
1289,1,1,669,669
1290,1,1,670,
1291,2,2,698,698
1292,1,1,725,725
1293,1,1,730,
1294,1,1,752,752
1295,1,1,756,756
1296,1,1,758,758
1297,1,1,777,1265_777
1298,1,1,778,778
1299,2,2,780,780
1300,3,2,784,903_785_784
1301,1,1,819,819
1302,1,1,826,826
1303,6,2,839,174_799_800_839
1304,1,1,900,900
1305,1,1,901,902_901
1306,1,1,908,
1307,4,3,928,927_928
1308,1,1,930,
1309,1,1,936,936
1310,2,2,942,944_943_942
1311,1,1,954,954
1312,15,8,956,982_983_983_982_957_957_982_982_983_983_956
1313,1,1,958,958
1314,1,1,959,959
1315,1,1,973,973
1316,2,1,992,1024_992
1317,1,1,998,998
1318,1,1,1034,1034
1319,1,1,1038,1042_1038
1320,1,1,1044,1044
1321,1,1,1048,1048
1322,12,6,1049,1032_1049_295_1049_1032_295
1323,1,1,1056,1056
1324,1,1,1064,1064
1325,1,1,1072,1072
1326,1,1,1089,1090_1089
1327,1,1,1092,1092
1328,1,1,1097,1126_1097
1329,1,1,1098,1099_1098
1330,1,1,1114,1114
1331,1,1,1121,1122_1121
1332,2,2,1160,1161_1160
1333,1,1,1161,1162
1334,1,1,1208,
1335,1,1,1209,
1336,2,1,1218,1219_1218
1337,4,3,1224,1220_1224
1338,1,1,1243,1243
1339,1,1,1252,1252
1340,1,1,1269,1269
1341,1,1,1270,1270
1342,2,2,1287,1287
1343,1,1,1351,1351
1344,1,1,1367,1368_1367
1345,3,3,13,13
1346,2,2,25,25
1347,1,1,49,
1348,1,1,50,50
1349,1,1,90,
1350,1,1,110,
1351,1,1,135,135
1352,1,1,161,
1353,2,2,189,
1354,1,1,247,
1355,9,3,258,258
1356,1,1,272,
1357,1,1,292,1055_292
1358,2,2,305,306_306_305
1359,1,1,307,307
1360,2,1,346,593_346
1361,1,1,356,356
1362,3,3,372,372
1363,1,1,398,398
1364,1,1,410,410
1365,1,1,479,479
1366,2,1,501,502_501
1367,1,1,517,517
1368,1,1,521,521
1369,2,1,556,
1370,1,1,588,588
1371,1,1,610,731_610
1372,3,2,621,622
1373,1,1,628,628
1374,1,1,636,636
1375,2,2,657,658_658_657
1376,1,1,666,666
1377,14,4,674,1308_752_675
1378,1,1,690,690
1379,2,2,706,707_707_706
1380,2,1,727,727
1381,2,2,729,729
1382,1,1,742,742
1383,1,1,754,754
1384,3,1,763,764_763
1385,1,1,779,779
1386,1,1,786,786
1387,12,5,807,814_974_807_807_808_807
1388,1,1,824,
1389,2,2,825,825
1390,1,1,830,830
1391,1,1,846,872_846
1392,1,1,847,847
1393,1,1,850,850
1394,1,1,868,868
1395,1,1,876,876
1396,2,2,881,1205
1397,1,1,883,883
1398,2,2,903,904_903
1399,1,1,905,906_905
1400,1,1,912,912
1401,1,1,926,926
1402,1,1,929,929
1403,1,1,931,931
1404,8,4,937,1387_937_938
1405,6,3,939,940_940_939
1406,3,2,957,963_958
1407,1,1,965,966_965
1408,1,1,968,
1409,1,1,981,981
1410,3,2,1001,1030_1031_1001
1411,2,2,1002,1002
1412,3,3,1015,1015
1413,1,1,1019,
1414,1,1,1031,
1415,1,1,1033,1033
1416,1,1,1040,1041_1040
1417,1,1,1054,
1418,1,1,1062,
1419,1,1,1070,1080_1070
1420,2,2,1076,1060_1076
1421,1,1,1079,1079
1422,1,1,1087,1088_1087
1423,7,5,1099,1098_1098_1100_1099
1424,2,2,1124,1125_1125_1124
1425,1,1,1126,1126
1426,1,1,1129,1130_1129
1427,1,1,1132,1132
1428,1,1,1147,1147
1429,2,2,1148,1148
1430,2,1,1151,1238_1151
1431,2,2,1168,1168
1432,1,1,1245,1245
1433,1,1,1246,1246
1434,1,1,1253,1253
1435,1,1,1262,1262
1436,1,1,1293,1293
1437,1,1,1296,1296
1438,1,1,1300,1300
1439,3,3,1310,1309_1310
1440,1,1,1352,1352
1441,3,2,1356,1356
1442,1,1,1359,1359
1443,2,2,1373,1373
1444,1,1,1390,1390
1445,1,1,3,3
1446,4,3,8,170_170_8
1447,2,2,37,
1448,2,1,43,310_43
1449,3,3,68,68
1450,1,1,70,70
1451,1,1,92,92
1452,1,1,119,119
1453,1,1,132,132
1454,1,1,139,
1455,1,1,145,145
1456,1,1,150,150
1457,2,2,155,156
1458,1,1,248,
1459,1,1,264,264
1460,1,1,276,276
1461,2,1,291,491_291
1462,1,1,294,294
1463,1,1,302,302
1464,1,1,309,309
1465,1,1,311,311
1466,1,1,353,353
1467,2,1,355,355
1468,1,1,412,412
1469,1,1,414,414
1470,6,4,442,129_437_437_441_442
1471,11,6,473,753_656_473_474_473
1472,8,6,480,479_479_576
1473,2,1,494,495_494
1474,1,1,509,725_509
1475,2,2,523,
1476,1,1,538,
1477,1,1,541,
1478,1,1,589,589
1479,4,2,602,
1480,1,1,606,606
1481,1,1,611,641_611
1482,1,1,622,622
1483,1,1,634,634
1484,5,3,639,1013_1013_1013_1014_639
1485,1,1,643,715_643
1486,3,3,671,671
1487,1,1,675,
1488,1,1,687,687
1489,2,2,722,722
1490,1,1,732,732
1491,1,1,743,743
1492,3,2,785,784_785
1493,1,1,817,818
1494,1,1,841,841
1495,1,1,843,843
1496,3,3,857,257_257_857
1497,1,1,900,900
1498,2,1,911,1386_911
1499,1,1,924,924
1500,6,5,936,789_789_789_936
1501,1,1,952,
1502,1,1,954,954
1503,1,1,963,963
1504,1,1,977,977
1505,1,1,1000,1048_1000
1506,10,5,1025,1026_1025
1507,1,1,1035,1035
1508,7,6,1055,1031_1055_1055_1031_1055
1509,1,1,1065,1065
1510,13,5,1073,1088_1094_1094_1072_1072_1095_1072_1088_1094_1073
1511,2,1,1083,1106_1083
1512,1,1,1113,1113
1513,1,1,1131,1131
1514,2,2,1134,1220_1134
1515,7,4,1159,1159_1159_1243
1516,2,2,1161,1162_1162_1161
1517,1,1,1209,1209
1518,23,9,1215,1218_1223_1217_1223_1223_1223_1215_1217_1218
1519,1,1,1232,
1520,2,2,1242,1242
1521,1,1,1252,1252
1522,2,2,1259,1283_1214_1259
1523,1,1,1321,1321
1524,18,7,1366,1368_1367_1364_1364_1364_1363_1363_1365_1364_1366
1525,1,1,1383,1383
1526,7,4,7,7_103
1527,1,1,9,9
1528,1,1,11,11
1529,20,8,51,125_125_92_91_91_92_50_50_50
1530,1,1,66,
1531,4,3,81,81_82_81
1532,1,1,91,91
1533,2,2,123,1288_123
1534,1,1,125,126
1535,2,2,135,135
1536,1,1,141,141
1537,1,1,154,154
1538,1,1,162,162
1539,1,1,221,221
1540,1,1,225,225
1541,6,6,267,267
1542,1,1,292,292
1543,2,1,296,1012_296
1544,6,4,348,737_348_737
1545,1,1,367,367
1546,3,3,376,443_443_443
1547,1,1,389,399_389
1548,1,1,403,403
1549,1,1,422,
1550,1,1,428,428
1551,1,1,437,
1552,3,3,459,459
1553,14,7,514,589_589_596_596_589_514_515_514
1554,2,1,516,517_516
1555,1,1,521,521
1556,3,2,563,356_492_563
1557,1,1,588,595_588
1558,2,2,596,
1559,1,1,603,603
1560,1,1,636,636
1561,1,1,638,638
1562,1,1,640,641
1563,1,1,651,652_651
1564,1,1,658,659_658
1565,2,2,667,666_667
1566,1,1,669,669
1567,1,1,676,676
1568,1,1,697,
1569,1,1,699,699
1570,1,1,720,720
1571,1,1,741,
1572,1,1,742,742
1573,1,1,758,758
1574,1,1,777,1265_777
1575,9,4,800,799_800
1576,10,6,809,810_825_810_809
1577,4,3,818,818
1578,1,1,824,824
1579,1,1,827,827
1580,1,1,835,835
1581,2,2,840,792_840
1582,4,4,846,872_872_846
1583,4,3,883,884_883
1584,2,2,885,886_885
1585,1,1,899,899
1586,1,1,908,908
1587,1,1,923,923
1588,1,1,926,
1589,1,1,929,929
1590,1,1,960,960
1591,1,1,985,985
1592,3,2,992,1024_1024_992
1593,2,2,997,1045_1045_997
1594,1,1,1018,1018
1595,2,1,1027,1028
1596,1,1,1029,1029
1597,1,1,1030,1030
1598,5,4,1033,1033
1599,2,2,1056,
1600,1,1,1077,1078_1077
1601,1,1,1087,1088_1087
1602,1,1,1097,1097
1603,1,1,1101,1102_1101
1604,1,1,1103,1103
1605,1,1,1122,1122
1606,1,1,1130,1130
1607,1,1,1133,1133
1608,6,5,1160,1260_1259_1259_1159_1160
1609,1,1,1169,1169
1610,1,1,1199,
1611,1,1,1205,1225
1612,3,3,1207,1207
1613,1,1,1211,
1614,1,1,1217,1217
1615,1,1,1218,
1616,1,1,1223,
1617,2,1,1229,
1618,2,1,1238,1238
1619,2,1,1248,1270_1249_1248
1620,1,1,1251,1251
1621,2,2,1274,1275_1274
1622,2,1,1288,
1623,1,1,1302,
1624,1,1,1307,1350_1307
1625,3,3,1351,1307_1351
1626,1,1,1355,1355
1627,3,2,1362,1363_1362
1628,1,1,1368,1368
1629,1,1,1386,1386
1630,1,1,15,15
1631,8,3,43,309_310_310_309_43
1632,2,2,49,
1633,7,7,70,
1634,1,1,84,84
1635,1,1,93,93
1636,1,1,98,119_98
1637,2,2,110,145_110
1638,1,1,117,117
1639,2,2,128,128
1640,1,1,131,131
1641,2,1,140,140
1642,1,1,165,165
1643,1,1,172,172
1644,1,1,173,173
1645,1,1,235,235
1646,3,3,238,238
1647,3,3,258,258
1648,1,1,272,273_272
1649,2,1,276,276
1650,1,1,278,278
1651,2,1,283,284
1652,1,1,302,303_302
1653,1,1,321,321
1654,1,1,330,
1655,3,2,335,338_338_335
1656,1,1,346,593_346
1657,5,4,353,451_353
1658,1,1,355,
1659,3,3,392,393_393_392
1660,3,3,399,132_389_399
1661,1,1,420,421_420
1662,1,1,531,531
