,F,T,S,E
509,3,3,1344,1345_1344
510,1,1,1345,1345
511,1,1,1346,
512,1,1,1353,1353
513,1,1,1356,1356
514,1,1,1394,1394
515,8,8,23,23
516,1,1,81,82_81
517,1,1,145,
518,5,5,150,150
519,1,1,169,169
520,1,1,214,214
521,5,5,221,220_220_220_220_221
522,1,1,225,225
523,2,2,250,
524,1,1,280,280
525,1,1,305,306_305
526,1,1,339,339
527,1,1,400,
528,1,1,434,
529,2,2,443,
530,2,1,445,
531,1,1,455,455
532,1,1,492,
533,1,1,502,502
534,1,1,508,509_508
535,11,11,511,511
536,3,2,521,732_521
537,1,1,564,564
538,1,1,595,595
539,1,1,659,660_659
540,1,1,667,667
541,3,2,668,1300_1300_668
542,1,1,670,670
543,1,1,716,716
544,2,2,729,729
545,6,3,767,767_768
546,1,1,779,779
547,2,1,820,900_821_820
548,1,1,824,
549,1,1,835,835
550,1,1,847,847
551,1,1,871,
552,1,1,874,874
553,1,1,905,905
554,1,1,910,910
555,1,1,940,940
556,1,1,958,958
557,2,2,968,967_968
558,2,2,971,806_971
559,1,1,977,978_977
560,1,1,987,987
561,1,1,998,1028_998
562,2,2,1000,1048_1000
563,1,1,1019,
564,7,4,1060,1076_1119_1076_1060
565,2,2,1077,1078_1078_1077
566,1,1,1118,1118
567,2,1,1119,1338_1119
568,1,1,1124,1125_1124
569,1,1,1132,1132
570,1,1,1156,1156
571,1,1,1168,
572,1,1,1200,1200
573,6,5,1203,1209_1209_1209_1209_1203
574,1,1,1208,1208
575,3,3,1218,1219_1218
576,1,1,1286,1286
577,1,1,1287,1287
578,1,1,1305,1305
579,2,1,1352,
580,1,1,1366,1366
581,1,1,1367,1368_1367
582,1,1,1378,1378
583,1,1,1389,1389
584,1,1,1392,1392
585,1,1,15,
586,1,1,45,46
587,1,1,99,
588,1,1,154,154
589,1,1,168,
590,1,1,219,219
591,1,1,224,224
592,1,1,235,235
593,1,1,261,261
594,2,1,278,278
595,1,1,293,293
596,1,1,338,338
597,3,3,343,342_342_343
598,2,1,444,444
599,9,7,473,472_472_753_753_472_753_473
600,1,1,483,
601,1,1,485,
602,2,2,488,488
603,3,3,494,494
604,5,3,525,525
605,1,1,562,
606,2,2,593,346_593
607,2,2,596,
608,1,1,627,628_627
609,5,3,643,715_715_715
610,1,1,657,657
611,1,1,669,669
612,4,4,684,601_602_602_684
613,1,1,689,
614,3,3,720,
615,1,1,727,727
616,1,1,749,
617,1,1,755,755
618,10,4,778,214_779_779_779_778
619,2,2,780,
620,3,2,785,786_785
621,4,4,793,793
622,1,1,821,821
623,1,1,829,829
624,2,2,889,828_889
625,1,1,893,893
626,2,2,902,899_902
627,10,4,903,921_921_919_904_904_903
628,2,2,906,
629,3,2,924,925_925_924
630,4,3,929,928_929
631,1,1,933,933
632,5,3,939,940_940_939
633,4,3,942,943_943
634,1,1,953,953
635,1,1,957,
636,2,2,1011,1011
637,1,1,1017,
638,1,1,1033,1033
639,2,2,1041,1044_1040_1041
640,3,2,1070,1106_1070
641,2,2,1109,1261_1261_1109
642,3,3,1110,
643,1,1,1115,1116_1115
644,1,1,1129,1129
645,1,1,1134,1134
646,1,1,1161,1214_1161
647,1,1,1239,1239
648,1,1,1253,1253
649,1,1,1262,1262
650,1,1,1265,1265
651,1,1,1267,
652,1,1,1292,1292
653,1,1,1301,1301
654,1,1,1302,
655,2,2,1309,
656,2,2,1394,63_1394
657,2,1,8,170_8
658,6,3,169,169
659,5,5,173,173
660,1,1,176,872_176
661,2,2,194,194
662,2,1,229,254_229
663,1,1,273,273
664,1,1,292,292
665,1,1,302,303_302
666,1,1,335,335
667,1,1,339,339
668,3,2,392,393_392
669,1,1,400,
670,1,1,455,455
671,6,5,474,656_656_656_474
672,3,2,491,1390
673,4,2,496,1256_1256
674,2,2,497,
675,4,3,508,509_509_508
676,1,1,516,516
677,3,3,519,520_520_518_519
678,1,1,538,
679,1,1,541,
680,3,1,658,660_659_658
681,4,3,665,738_738_738_502_665
682,5,4,688,689_688
683,2,1,704,705
684,1,1,758,758
685,1,1,763,
686,1,1,777,
687,1,1,822,822
688,20,7,832,831_786_832_1299_831_1299_831_787
689,1,1,835,835
690,7,7,874,874
691,1,1,884,
692,1,1,891,892_891
693,5,5,898,1129_1129_899_1129_898
694,1,1,927,927
695,1,1,965,966_965
696,1,1,967,967
697,5,4,972,973_973_973_972
698,5,4,977,978_978_978_978_977
699,1,1,998,1028_998
700,1,1,1001,1001
701,1,1,1005,1005
702,1,1,1010,1010
703,1,1,1029,1029
704,2,2,1031,1031
705,1,1,1032,1032
706,1,1,1036,1036
707,1,1,1045,1045
708,3,2,1062,1081_1062
709,1,1,1063,
710,1,1,1083,1083
711,1,1,1124,1125_1124
712,1,1,1172,
713,3,3,1173,1173
714,3,2,1199,1202_1199
715,1,1,1213,1213
716,1,1,1231,
717,1,1,1251,1251
718,1,1,1252,1252
719,1,1,1268,1269_1268
720,1,1,1343,1343
721,1,1,1346,
722,1,1,1354,
723,2,2,1359,358_1359
724,1,1,1363,1363
725,2,2,1366,1367_1366
726,1,1,1368,1368
727,6,6,1378,259_259_259_259_259_1378
728,2,2,1384,1384
729,2,2,16,16
730,1,1,125,
731,1,1,145,145
732,3,3,224,225_225_225_224
733,1,1,272,272
734,1,1,274,274
735,2,2,278,278
736,2,2,286,287_287_286
737,1,1,301,301
738,1,1,304,304
739,3,2,305,307_306_305
740,1,1,311,311
741,2,2,338,335_338
742,1,1,357,357
743,1,1,359,359
744,1,1,382,382
745,6,4,391,393_392_391
746,1,1,436,
747,1,1,444,
748,1,1,502,
749,1,1,503,503
750,1,1,525,525
751,1,1,547,
752,2,1,555,
753,1,1,564,564
754,11,6,583,582_582_582_582_583
755,1,1,606,742_606
756,1,1,625,625
757,2,1,629,631_630_629
758,1,1,638,
759,1,1,661,661
760,2,1,668,1300_668
761,2,2,675,675
762,1,1,683,683
763,1,1,690,690
764,1,1,700,700
765,1,1,722,722
766,2,1,727,727
767,3,2,732,521_732
768,1,1,741,741
769,1,1,754,754
770,1,1,833,833
771,1,1,847,847
772,8,5,881,
773,3,2,887,987_887
774,1,1,935,935
775,2,2,950,950
776,1,1,960,960
777,1,1,963,963
778,2,1,1000,1048_1000
779,1,1,1015,1015
780,1,1,1033,1033
781,1,1,1037,1037
782,1,1,1039,1040_1039
783,2,2,1049,1032_1049
784,2,1,1077,1078_1077
785,1,1,1082,1082
786,2,2,1086,1086
787,3,3,1089,1089
788,1,1,1101,1101
789,1,1,1105,1344_1105
790,1,1,1126,1126
791,1,1,1130,1130
792,3,2,1131,1132_1132_1131
793,4,3,1133,884_884_1133
794,2,2,1161,1214_1161
795,1,1,1207,
796,1,1,1238,
797,1,1,1239,1239
798,3,2,1248,1270_1249_1248
799,1,1,1253,1253
800,1,1,1279,1279
801,1,1,1299,
802,3,2,1333,1333
803,1,1,38,38
804,1,1,68,
805,1,1,195,195
806,1,1,211,211
807,5,5,219,219
808,2,2,264,264
809,6,6,267,267
810,1,1,295,295
811,4,2,302,303_302
812,1,1,358,358
813,1,1,367,367
814,1,1,403,
815,13,8,420,419_421_419_421_419_420
816,1,1,455,455
817,1,1,517,517
818,2,2,538,
819,2,1,539,539
820,1,1,596,596
821,3,2,639,1014_639
822,2,2,670,670
823,2,2,676,
824,2,2,678,
825,1,1,692,692
826,1,1,705,705
827,1,1,726,726
828,1,1,743,
829,1,1,744,
830,1,1,755,755
831,7,5,767,768_768_765_765_766_766_767
832,3,2,789,936_789
833,1,1,799,799
834,1,1,806,971_806
835,1,1,821,821
836,1,1,825,825
837,4,2,830,959_830
838,1,1,834,
839,1,1,889,889
840,5,5,891,892_892
841,1,1,901,902_901
842,1,1,906,906
843,45,14,911,1386_1386_1386_1385_834_908_834_1385_961_961_962_961_1386_961_908_1386_1386_938_938_938_937_937_912_912_911
844,1,1,920,
845,4,2,931,818_955_954_931
846,1,1,933,933
847,1,1,967,968_967
848,4,3,991,990_991
849,1,1,997,1045_997
850,1,1,1002,
851,2,2,1027,
852,2,2,1041,1040_1041
853,2,1,1055,1055
854,5,5,1061,1062_1062_1066_1066_1062_1061
855,2,1,1066,1066
856,2,2,1083,1106_1106_1083
857,1,1,1097,1097
858,18,5,1098,1099_1076_1060_1060_1076_1126_1126_1097_1099_1098
859,1,1,1109,1261_1109
860,1,1,1115,1116_1115
861,1,1,1118,1118
862,1,1,1213,1213
863,1,1,1218,1218
864,1,1,1241,1241
865,5,5,1260,1259_1259_1259_1259_1260
866,1,1,1265,1265
867,1,1,1273,1273
868,3,3,1274,1275_1275_1275_1274
869,1,1,1293,1293
870,1,1,1301,1301
871,1,1,1311,
872,2,1,1349,
873,14,6,1368,1363_1364_1365_1366_1367_1368
874,1,1,1393,1393
875,1,1,1394,1394
876,3,3,1,1
877,1,1,8,170_8
878,1,1,145,145
879,1,1,161,161
880,3,3,207,207
881,1,1,234,234
882,2,1,257,257
883,1,1,261,261
884,1,1,266,266
885,1,1,283,284
886,1,1,292,292
887,1,1,311,311
888,3,3,346,346
889,1,1,393,
890,2,1,484,
891,1,1,493,493
892,2,2,495,494_495
893,9,5,504,503_503_504
894,7,3,516,517_516
895,2,2,526,531
896,1,1,561,561
897,1,1,595,595
898,1,1,606,742_606
899,2,2,610,731_731_610
900,5,3,628,630_629_627_627_628
901,1,1,643,643
902,1,1,662,
903,1,1,667,668_667
904,1,1,672,673_672
905,3,3,688,689_688
906,2,2,701,700_701
907,6,2,733,
908,1,1,754,754
909,1,1,758,758
910,27,14,774,933_933_933_775_933_932_932_932_933_933_932_775_775_933_933_774
911,7,4,775,932_932
912,2,2,776,777_776
913,2,2,785,785
914,1,1,828,828
915,1,1,833,833
916,8,8,842,842
917,2,2,846,872_872_846
918,1,1,912,912
919,1,1,923,960_923
920,20,11,927,928_929_927_929_929_927_929_929_928_927_927
921,1,1,932,
922,3,2,938,937_938
923,29,13,939,940_957_983_983_982_957_963_957_983_956_982_939
924,1,1,943,943
925,2,2,952,952
926,2,2,985,985
927,1,1,1011,1011
928,7,4,1052,1053_1053_1052
929,2,1,1102,1103_1102
930,2,2,1112,1113_1112
931,1,1,1114,
932,6,4,1119,1339_1340_1340_1339_1119
933,1,1,1122,1122
934,1,1,1139,1139
935,6,3,1146,1146_1147
936,2,2,1188,1188
937,1,1,1201,1201
938,2,2,1248,1251_1248
939,1,1,1250,1250
940,1,1,1252,1252
941,1,1,1277,1277
942,2,2,1300,1301_1300
943,1,1,1321,1321
944,1,1,1377,1377
945,1,1,1382,1382
946,2,2,15,
947,2,2,69,69
948,2,2,93,93
949,8,8,150,150
950,2,2,169,169
951,1,1,170,170
952,2,2,179,180_180_179
953,2,2,191,191
954,1,1,214,778_214
955,1,1,221,221
956,2,2,235,235
957,1,1,278,278
958,6,4,286,287_732_732_287_287_286
959,2,1,293,1001_294_293
960,1,1,338,338
961,7,5,367,367
962,3,3,403,438_403
963,1,1,421,421
964,3,2,438,
965,1,1,480,
966,1,1,492,563_492
967,5,2,501,738_502_501
968,8,6,508,509_509_509_509_509_508
969,1,1,530,530
970,3,3,541,699_540
971,1,1,564,
972,2,2,593,593
973,3,3,596,596
974,1,1,626,626
975,1,1,639,639
976,3,1,644,687
977,1,1,659,659
978,3,3,668,667_668
979,2,1,671,671
980,1,1,683,683
981,1,1,684,684
982,3,3,690,690
983,1,1,702,702
984,2,2,708,708
985,1,1,715,715
986,1,1,719,719
987,3,3,722,685_722
988,1,1,729,729
989,6,3,740,741_741
990,1,1,742,742
991,1,1,755,755
992,1,1,763,763
993,1,1,768,768
994,4,3,779,778_779
995,1,1,798,798
996,2,1,806,971_806
997,27,13,809,826_810_826_810_826_810_826_810_810_826_826_826
998,1,1,819,819
999,1,1,824,
1000,1,1,884,
1001,1,1,924,924
1002,3,2,935,789_935
1003,1,1,936,936
1004,1,1,953,953
1005,2,2,958,958
1006,1,1,963,963
1007,6,6,981,981
1008,1,1,997,1045_997
1009,1,1,1000,1048_1000
1010,1,1,1010,1010
1011,1,1,1019,1019
1012,5,3,1028,1027_1028
1013,2,1,1029,1029
1014,1,1,1030,1030
1015,4,2,1031,1055_1001_1031
1016,1,1,1062,1081_1062
1017,1,1,1086,1086
1018,1,1,1101,1101
1019,3,2,1121,1122_1121
1020,1,1,1123,1123
1021,1,1,1124,1125_1124
1022,1,1,1138,
1023,1,1,1160,1160
1024,1,1,1162,1162
1025,1,1,1199,1199
1026,2,2,1200,1201_1200
1027,2,2,1203,1203
1028,1,1,1214,1214
1029,1,1,1249,1270_1249
1030,1,1,1254,
1031,2,2,1293,1293
1032,1,1,1327,1327
1033,1,1,1359,1359
1034,1,1,1387,1387
1035,1,1,1390,1390
1036,40,12,35,155_155_155_156_155_154_154_155_156_156_156_35
1037,1,1,154,154
1038,2,2,215,
1039,1,1,220,220
1040,2,2,223,222_223
1041,1,1,258,258
1042,1,1,266,266
1043,1,1,292,292
1044,4,2,295,1032_1030_1032_1049_295
1045,2,1,302,303
1046,1,1,305,397_305
1047,1,1,306,306
1048,1,1,311,311
1049,1,1,374,1276_374
1050,2,2,410,409_410
1051,2,1,484,
1052,1,1,488,488
1053,1,1,491,491
1054,2,1,494,727_494
1055,3,3,525,526
1056,1,1,535,535
1057,1,1,538,
1058,1,1,588,588
1059,1,1,606,606
1060,1,1,632,632
1061,1,1,635,636
1062,1,1,643,716_643
1063,3,3,646,646
1064,1,1,662,
1065,1,1,667,
1066,1,1,754,754
1067,3,2,786,893_786
1068,1,1,799,799
1069,40,12,815,954_819_818_818_953_815_815_818_818_817_815_815_815_817
1070,1,1,833,834_833
1071,2,1,887,987_887
1072,1,1,893,
1073,1,1,901,902_901
1074,7,5,903,919_919_784_903
1075,1,1,912,912
1076,1,1,923,923
1077,1,1,943,943
1078,1,1,950,
1079,1,1,954,954
1080,1,1,968,968
1081,1,1,996,
1082,1,1,1011,1011
1083,4,3,1012,296_296_1012
1084,1,1,1013,1013
1085,3,1,1014,1033_1014
1086,1,1,1015,1015
1087,1,1,1017,
1088,7,5,1025,1026_1026_1025_1026
1089,2,2,1048,1000_1048
1090,6,5,1064,1063_1063
1091,1,1,1079,1079
1092,1,1,1083,1106_1083
1093,2,1,1090,1090
1094,1,1,1105,1344_1105
1095,13,10,1109,1262_1261_1261_1261_1261_1108_1261_1261_1261_1109
1096,1,1,1110,1110
1097,2,2,1113,1112_1113
1098,1,1,1116,1382_1116
1099,8,5,1134,1224_1219_1220_1224_1220_1134
1100,1,1,1217,1217
1101,3,3,1241,
1102,2,2,1242,1242
1103,1,1,1252,1253_1252
1104,1,1,1291,1291
1105,2,1,1307,1350_1307
1106,1,1,1351,1351
1107,1,1,1353,1353
1108,1,1,1366,1366
1109,1,1,1377,1377
1110,3,3,8,170_170_170_8
1111,1,1,9,
1112,2,2,81,82_82_81
1113,1,1,102,102
1114,1,1,124,124
1115,1,1,132,132
1116,1,1,141,
1117,5,3,224,225_225_211_224
1118,1,1,241,
1119,1,1,257,
1120,1,1,261,262
1121,2,2,263,263
1122,1,1,273,273
1123,2,2,278,278
1124,1,1,284,
1125,1,1,339,339
1126,1,1,398,
1127,1,1,466,466
1128,3,2,473,753_473
1129,2,2,474,474
1130,1,1,483,
1131,3,3,493,726_494_493
1132,3,3,496,1256_1256_1256_496
1133,2,1,514,515_514
1134,3,3,542,
1135,7,4,601,602_632_602_684_601
1136,1,1,603,603
1137,1,1,616,616
1138,1,1,627,627
1139,1,1,629,629
1140,1,1,636,636
1141,1,1,657,657
1142,1,1,659,659
1143,3,2,671,672_671
1144,1,1,673,673
1145,6,4,689,688_688
1146,1,1,698,
1147,1,1,699,699
1148,1,1,700,700
1149,1,1,704,705_704
1150,1,1,729,
1151,1,1,742,742
1152,1,1,747,747
1153,1,1,785,785
1154,1,1,797,798_797
1155,1,1,825,825
1156,2,2,828,829_829_828
1157,1,1,830,959_830
1158,1,1,835,835
1159,4,4,846,872_872_872_872_846
1160,4,4,850,850
1161,1,1,852,852
1162,2,1,931,931
1163,2,2,938,
1164,3,3,960,923_923_960
1165,1,1,963,963
1166,1,1,965,966_965
1167,1,1,970,
1168,1,1,976,976
1169,1,1,977,978_977
1170,2,2,982,982
1171,1,1,986,986
1172,1,1,991,992_991
1173,1,1,1002,
1174,1,1,1010,1010
1175,1,1,1018,
1176,5,5,1041,1040_1040_1040_1040_1041
1177,1,1,1065,1065
1178,1,1,1070,1070
1179,10,4,1072,1110_1090_1090_1110_1096_1095_1073_1072
1180,1,1,1087,1088_1087
1181,2,2,1092,1092
1182,1,1,1102,1102
1183,1,1,1103,1103
1184,1,1,1115,1115
1185,2,2,1125,1125
1186,1,1,1126,1126
1187,1,1,1133,1133
1188,1,1,1160,1160
1189,2,2,1173,1173
1190,1,1,1188,1188
1191,3,2,1205,1225_1225
1192,5,4,1248,1270_1270_1249_1249_1248
1193,1,1,1277,1277
1194,4,4,1284,1017_1284
1195,1,1,1288,1288
1196,2,1,1300,1300
1197,1,1,1309,1309
1198,4,4,1327,1326_1326_1326_1327
1199,1,1,1338,1338
1200,1,1,1343,1344_1343
1201,1,1,11,11
1202,1,1,69,69
1203,1,1,93,
1204,5,3,123,1288
1205,1,1,173,173
1206,1,1,194,194
1207,1,1,221,221
1208,1,1,222,222
1209,1,1,250,250
1210,1,1,272,272
1211,1,1,292,1055_292
1212,2,2,302,302
1213,1,1,356,356
1214,7,4,374,1276_1276_1276_1276_374
1215,1,1,384,384
1216,1,1,397,397
1217,1,1,409,409
1218,1,1,417,417
1219,1,1,495,495
1220,2,2,501,502_501
1221,1,1,516,516
1222,1,1,519,519
1223,1,1,520,520
1224,4,2,521,732_521
1225,1,1,531,
1226,1,1,563,563
1227,1,1,589,589
1228,1,1,632,
1229,2,1,635,635
1230,1,1,638,638
1231,2,1,643,715_643
1232,1,1,658,658
1233,1,1,660,660
1234,1,1,672,672
1235,1,1,675,675
1236,1,1,683,
1237,2,2,692,692
1238,2,2,716,716
1239,1,1,719,719
1240,1,1,744,
1241,1,1,749,749
1242,1,1,767,767
1243,1,1,776,777_776
1244,1,1,789,936_789
1245,1,1,793,793
1246,1,1,805,805
1247,2,2,821,820_821
1248,1,1,831,831
1249,1,1,832,832
1250,1,1,892,892
1251,2,2,900,900
1252,1,1,916,
1253,2,2,924,925_924
1254,1,1,948,
1255,1,1,959,959
1256,2,2,967,968_968_967
1257,1,1,973,973
1258,2,1,978,979_978
1259,1,1,985,985
1260,1,1,987,987
1261,1,1,994,994
1262,2,2,998,997_998
1263,2,1,1031,1031
1264,1,1,1054,
1265,1,1,1066,1066
1266,1,1,1077,1078_1077
1267,1,1,1081,1081
1268,2,1,1088,1089_1088
1269,1,1,1101,1101
1270,1,1,1119,1119
1271,1,1,1130,1130
1272,1,1,1139,1139
1273,1,1,1161,1214_1161
1274,1,1,1199,
1275,4,4,1200,1200
1276,2,2,1203,1209_1203
1277,2,2,1230,1231
1278,1,1,1250,1251_1250
1279,1,1,1252,1253_1252
1280,1,1,1275,1275
1281,10,4,1290,717_718
1282,2,2,1299,1299
1283,1,1,1344,1345_1344
1284,10,5,1351,1307_1350_1307_1351
1285,1,1,1355,1355
1286,1,1,1363,1363
1287,3,2,1366,1368_1368_1367_1366
1288,2,2,9,
1289,1,1,66,
1290,1,1,117,
1291,6,5,132,132
1292,1,1,163,163
1293,1,1,168,
1294,3,3,169,169
1295,1,1,191,
1296,1,1,215,215
1297,2,1,219,220
1298,2,2,241,
1299,1,1,257,
1300,1,1,264,264
1301,1,1,296,296
1302,4,2,301,1015
1303,1,1,305,306_305
1304,2,2,339,338_339
1305,1,1,342,342
1306,2,1,353,353
1307,1,1,361,655_361
1308,1,1,381,
1309,6,6,390,390
1310,4,2,392,393_391_392
1311,1,1,403,403
1312,1,1,466,
1313,1,1,479,479
1314,3,3,491,460
1315,2,2,492,563_492
1316,25,9,515,355_596_596_589_514_589_514_514_596_596_589_514_514
1317,2,2,557,557
1318,1,1,595,595
1319,2,2,616,616
1320,3,2,621,622_621
1321,1,1,637,
1322,3,1,651,652_651
1323,3,3,685,722_685
1324,5,2,704,705_705_704
1325,1,1,721,
1326,1,1,727,727
1327,1,1,747,747
1328,1,1,752,
1329,1,1,754,754
1330,2,2,764,764
1331,2,2,777,1265_1265_777
1332,7,5,778,779_214_971_971_971_806_806_778
1333,31,9,787,832_832_786_831_832_831_1299_832_786_891_892_892_891_786
1334,22,9,797,212_212_212_797_212_797_212_212
1335,1,1,830,830
1336,3,2,848,848
1337,1,1,852,
1338,1,1,867,868
1339,8,6,885,885_885_885_886
1340,1,1,893,893
1341,1,1,902,902
1342,1,1,905,906_905
1343,4,3,935,936_789_935
1344,1,1,940,940
1345,1,1,943,943
1346,1,1,953,
1347,7,3,957,963_958_957
1348,2,1,965,966_965
1349,1,1,969,970_969
1350,1,1,977,977
1351,1,1,979,979
1352,7,4,992,1024_991_991_1024_991_992
1353,1,1,993,993
1354,2,1,1001,1030_1001
1355,1,1,1002,1002
1356,1,1,1005,1005
1357,1,1,1039,1039
1358,1,1,1048,1048
1359,1,1,1049,1049
1360,6,3,1053,1029_1052_1053
1361,4,3,1061,1062_1066_1062_1066_1061
1362,2,1,1072,1073_1072
1363,10,6,1076,1119_1098_1060_1099_1098_1060_1060_1076
1364,1,1,1082,1082
1365,12,4,1099,1100_1128_1126_1097
1366,1,1,1106,1106
1367,2,1,1110,
1368,1,1,1111,1112_1111
1369,1,1,1114,1114
1370,1,1,1116,1382_1116
1371,1,1,1121,1121
1372,5,4,1129,1130_1130_1129
1373,2,2,1138,1167_1138
1374,1,1,1147,1147
1375,1,1,1167,
1376,2,2,1242,
1377,2,2,1268,1269_1268
1378,1,1,1283,1283
1379,2,2,1293,1293
1380,2,1,1300,1301_1300
1381,1,1,1302,1302
1382,1,1,1359,1359
1383,1,1,1384,1384
1384,1,1,1388,1388
1385,4,4,11,11
1386,1,1,27,27
1387,2,1,49,124
1388,1,1,69,69
1389,1,1,122,122
1390,1,1,125,125
1391,8,8,135,
1392,1,1,161,
1393,1,1,162,162
1394,1,1,173,173
1395,10,7,222,223_223_223_1384_223_1384_1384_223_222
1396,1,1,235,235
1397,2,2,250,249_250
1398,7,7,267,267
1399,1,1,272,273_272
1400,1,1,278,
1401,1,1,283,284_283
1402,4,2,286,521_732_287_286
1403,3,3,288,287_288
1404,4,3,293,293_294_293
1405,1,1,335,335
1406,4,4,345,345
1407,1,1,346,593_346
1408,23,7,360,684_655_655_360_602_601_602_684_684_603_632_603_603_602_361_360
1409,1,1,384,
1410,1,1,397,397
1411,1,1,418,418
1412,1,1,464,
1413,1,1,469,469
1414,8,8,471,470_470_470_470_470_470_470
1415,12,7,473,472_472_753_472_473
1416,3,2,474,656_474
1417,3,1,516,517_516
1418,1,1,519,519
1419,1,1,531,
1420,3,3,535,535
1421,1,1,554,
1422,2,1,561,561
1423,19,8,604,749_749_604_653_604_749_748_749_604_604
1424,1,1,615,615
1425,20,8,653,469_469_468_467_653
1426,1,1,657,658_657
1427,1,1,659,660_659
1428,1,1,668,668
1429,1,1,669,669
1430,1,1,671,
1431,1,1,672,673_672
1432,36,8,675,1308_671_671_754_753_752_717_717_1309_1308_1308_674_675
1433,1,1,690,
1434,1,1,695,
1435,1,1,701,
1436,2,2,719,719
1437,1,1,729,
1438,1,1,731,731
1439,2,2,733,
1440,4,3,765,765_766_765
1441,1,1,768,768
1442,1,1,776,776
1443,2,1,786,
1444,1,1,805,805
1445,2,1,807,807
1446,1,1,827,986_827
1447,4,3,841,913_792_792_841
1448,2,2,847,847
1449,2,2,884,884
1450,1,1,892,
1451,5,3,899,915_898_899
1452,2,2,910,910
1453,1,1,974,974
1454,3,2,978,977_978
1455,6,5,985,777_985
1456,1,1,994,994
1457,3,3,1000,1048_1048_1000
1458,1,1,1014,1033_1014
1459,2,1,1027,1037_1028_1027
1460,2,1,1031,1055_1031
1461,1,1,1056,
1462,6,5,1078,1078_1078
1463,9,6,1083,1106_1082_1106_1106_1106_1083
1464,1,1,1086,1092_1086
1465,3,1,1088,1089
1466,1,1,1101,1101
1467,2,2,1134,1134
1468,1,1,1146,1146
1469,1,1,1148,
1470,1,1,1156,1156
1471,3,3,1173,
1472,3,1,1205,1225_1205
1473,1,1,1231,1231
1474,1,1,1252,1253_1252
1475,1,1,1275,1275
1476,2,1,1289,1289
1477,3,2,1309,1310_1310_1309
1478,2,2,1333,1333
1479,1,1,1339,1340_1339
1480,1,1,1349,1349
1481,1,1,1353,1353
1482,15,8,1364,1365_1366_1363_1363_1364_1365
1483,1,1,50,50
1484,2,2,84,84
1485,3,3,96,
1486,1,1,110,145
1487,1,1,215,215
1488,2,2,219,220_219
1489,2,2,225,224_225
1490,2,2,239,239
1491,4,3,273,272_272_273
1492,1,1,302,303_302
1493,4,4,304,304
1494,3,2,353,
1495,2,2,355,
1496,2,2,357,358_356_357
1497,2,2,438,403_438
1498,3,3,442,
1499,5,5,452,452
1500,6,4,480,1302_479_480
1501,1,1,496,1256_496
1502,1,1,501,502_501
1503,2,1,504,504
1504,1,1,514,
1505,1,1,525,525
1506,1,1,564,564
1507,1,1,602,
1508,1,1,626,626
1509,5,3,635,636_634_634_635
1510,9,5,641,495_640_705_704_704_640_641
1511,2,2,655,
1512,1,1,682,682
1513,1,1,702,702
1514,1,1,730,730
1515,3,3,741,741
1516,1,1,742,742
1517,1,1,750,
1518,2,1,753,754_753
1519,1,1,758,758
1520,1,1,767,767
1521,1,1,779,779
1522,1,1,794,
1523,3,2,814,814
1524,35,7,824,218_218_824_784_886_885_824_784
1525,1,1,868,
1526,1,1,887,987_887
1527,1,1,896,900_896
1528,1,1,902,902
1529,1,1,954,954
1530,2,2,963,963
1531,6,5,965,966_966_806_966_965
1532,1,1,986,986
1533,3,1,993,996_993
1534,1,1,998,1028_998
1535,20,7,1012,1012_1011_1010_1011_1012_1013_296
1536,3,1,1017,1286_1285_1017
1537,1,1,1019,
1538,10,6,1025,1026_1025
1539,7,4,1073,1096_1110_1096_1096_1095_1073
1540,1,1,1075,1075
1541,3,2,1081,1062_1081
1542,2,2,1090,1090
1543,1,1,1102,1103_1102
1544,1,1,1114,1118_1114
1545,1,1,1132,1262_1132
1546,2,2,1161,1162_1161
1547,1,1,1214,1214
1548,1,1,1230,
1549,15,7,1248,1251_1270_1270_1249_1251_1251_1249_1250
1550,1,1,1265,1265
1551,1,1,1299,1299
1552,2,2,1308,
1553,6,3,1344,1345_1105_1343_1345_1344
1554,18,7,1347,1348_1348_1349_1346_1347_1346
1555,1,1,1352,1352
1556,2,2,1355,
1557,1,1,1359,1359
1558,2,1,8,170_8
1559,2,2,25,25
1560,10,5,51,125_50_125_50_51
1561,1,1,56,
1562,1,1,66,
1563,1,1,81,82_81
1564,1,1,102,102
1565,1,1,163,163
1566,1,1,191,191
1567,1,1,194,194
1568,1,1,221,221
1569,2,2,283,283
1570,3,2,337,335_338_337
1571,1,1,342,342
1572,1,1,346,593_346
1573,1,1,359,359
1574,2,2,367,367
1575,1,1,391,392_391
1576,3,2,393,392_393
1577,1,1,443,443
1578,1,1,466,
1579,1,1,493,726_493
1580,2,2,494,727_494
1581,1,1,503,503
1582,8,6,508,509_509_509_509
1583,2,2,511,511
1584,13,6,519,516_517_518_518_518_517
1585,1,1,521,521
1586,4,3,541,699_700_541
1587,1,1,542,542
1588,1,1,556,556
1589,1,1,596,
1590,1,1,616,616
1591,1,1,639,1014_639
1592,12,6,657,658_658_658_656_660_660_659_659_658_656_656
1593,1,1,659,659
1594,1,1,661,
1595,1,1,667,667
1596,2,2,670,
1597,2,2,672,673_673_672
1598,1,1,692,692
1599,1,1,699,
1600,2,2,701,
1601,3,1,704,705
1602,5,2,717,718
1603,1,1,756,756
1604,1,1,776,777_776
1605,2,2,780,780
1606,2,1,820,900_820
1607,1,1,835,835
