,F,T,S,E
1645,1,1,974,974
1646,1,1,981,981
1647,1,1,982,982
1648,1,1,984,984
1649,1,1,1003,
1650,1,1,1010,1011_1010
1651,1,1,1055,1055
1652,1,1,1076,1119_1076
1653,1,1,1081,1081
1654,1,1,1087,1087
1655,2,2,1093,1094_1094_1093
1656,1,1,1102,1102
1657,1,1,1128,1128
1658,1,1,1143,1143
1659,1,1,1162,1162
1660,1,1,1184,1184
1661,1,1,1185,
1662,1,1,1187,1187
1663,1,1,1197,1197
1664,2,1,1199,1208_1202_1199
1665,1,1,1207,1207
1666,1,1,1225,1225
1667,2,2,1229,1230_1229
1668,1,1,1237,
1669,1,1,1240,
1670,1,1,1250,
1671,1,1,1277,1277
1672,1,1,1302,1302
1673,1,1,1307,1350_1307
1674,1,1,1308,1309
1675,2,2,1317,1317
1676,2,2,1363,1363
1677,1,1,1365,1365
1678,5,3,1,1
1679,2,2,11,95_11
1680,1,1,21,21
1681,3,2,27,276_276
1682,3,3,39,39
1683,1,1,55,55
1684,4,3,69,70_70_69
1685,1,1,116,116
1686,1,1,146,146
1687,4,4,173,227_227_227_227_173
1688,1,1,181,181
1689,1,1,191,
1690,1,1,254,254
1691,9,9,267,267
1692,2,2,286,286
1693,1,1,294,1030_294
1694,1,1,295,1049_295
1695,3,2,316,341
1696,1,1,339,339
1697,1,1,351,351
1698,1,1,355,355
1699,8,4,364,365_363_553_365_364
1700,1,1,371,527_371
1701,1,1,403,
1702,1,1,411,411
1703,1,1,415,415
1704,1,1,420,421_420
1705,8,4,431,430_432_431
1706,2,2,438,438
1707,2,2,440,422_440
1708,1,1,487,528_487
1709,2,2,493,726_726_493
1710,13,6,495,640_641_640_1257_1257_496_728_728_640_495
1711,3,2,496,1256_1256_496
1712,1,1,547,547
1713,1,1,556,556
1714,7,5,560,
1715,2,1,569,691_569
1716,1,1,582,582
1717,2,1,601,602_684_601
1718,3,3,611,641_642_611
1719,1,1,616,
1720,1,1,623,623
1721,1,1,625,626_625
1722,1,1,647,647
1723,4,4,653,604_604_604_653
1724,6,4,665,738_738_665
1725,1,1,670,670
1726,2,1,677,678
1727,5,4,696,697_697_697_696
1728,1,1,698,698
1729,1,1,700,700
1730,1,1,704,704
1731,1,1,727,727
1732,1,1,729,729
1733,1,1,732,732
1734,3,3,754,753_753_754
1735,1,1,756,756
1736,3,2,774,933_774
1737,1,1,793,793
1738,1,1,833,834_833
1739,1,1,835,835
1740,1,1,839,839
1741,1,1,845,845
1742,1,1,852,916_852
1743,1,1,866,866
1744,1,1,871,871
1745,4,4,876,876
1746,1,1,886,887_886
1747,2,1,891,1298_892_891
1748,3,2,946,949_946
1749,1,1,959,959
1750,3,2,967,968_967
1751,1,1,992,1023_992
1752,2,2,1006,1006
1753,1,1,1022,1022
1754,2,1,1024,1025_1024
1755,1,1,1032,1032
1756,1,1,1061,1062_1061
1757,2,2,1073,1095_1095_1073
1758,2,2,1075,1074_1075
1759,1,1,1079,1080_1079
1760,2,1,1096,1110_1096
1761,1,1,1109,1261_1109
1762,1,1,1114,1114
1763,5,5,1135,1134_1134_1134_1134_1135
1764,7,7,1152,1152
1765,4,2,1153,1154_1293_1207_1154_1153
1766,1,1,1155,1155
1767,1,1,1158,1158
1768,3,2,1171,1187_1171
1769,2,2,1212,1213_1258_1212
1770,1,1,1257,1257
1771,1,1,1274,1275_1274
1772,1,1,1278,1278
1773,2,2,1280,1280
1774,1,1,1299,1299
1775,5,4,1310,1309_1308_1309_1310
1776,1,1,1330,
1777,1,1,1355,1355
1778,1,1,1364,1364
1779,3,3,17,17
1780,5,5,19,19
1781,2,1,123,123
1782,1,1,132,132
1783,1,1,139,139
1784,3,3,144,144
1785,3,3,159,157_157_159
1786,1,1,172,172
1787,1,1,218,218
1788,1,1,228,228
1789,1,1,229,229
1790,1,1,234,234
1791,1,1,240,240
1792,1,1,272,273_272
1793,3,2,301,300_301
1794,1,1,360,632_360
1795,15,5,372,373_373_729_513_513_512_513_512_372_373
1796,1,1,394,
1797,1,1,427,
1798,2,2,434,396_434
1799,1,1,445,690
1800,2,2,479,479
1801,1,1,504,504
1802,1,1,510,510
1803,1,1,516,517_516
1804,2,1,525,526_525
1805,1,1,527,527
1806,6,4,528,534_662_533_528
1807,1,1,538,538
1808,2,2,540,740_541_540
1809,1,1,544,721
1810,1,1,562,562
1811,1,1,592,
1812,2,2,619,619
1813,3,3,662,
1814,1,1,708,708
1815,1,1,733,733
1816,1,1,734,734
1817,1,1,749,749
1818,1,1,763,763
1819,1,1,777,777
1820,2,1,784,903_784
1821,2,2,787,832_832_787
1822,8,3,801,802_861_804_803_802_801
1823,6,3,816,815_817_817_816
1824,1,1,822,822
1825,1,1,848,
1826,1,1,883,883
1827,1,1,893,893
1828,1,1,902,902
1829,1,1,904,904
1830,1,1,907,907
1831,6,6,909,1298_1298_1298_1298_1298_1298_909
1832,1,1,918,1356
1833,1,1,941,941
1834,1,1,957,957
1835,1,1,969,969
1836,1,1,987,987
1837,1,1,996,
1838,3,2,1011,1012_1010_1011
1839,1,1,1018,1018
1840,1,1,1019,1019
1841,1,1,1026,1026
1842,7,2,1057,1070_1080_1059_1058_1057
1843,2,1,1060,1076_1060
1844,1,1,1066,1066
1845,1,1,1082,1082
1846,3,2,1087,1088_1089_1088_1087
1847,1,1,1089,1090
1848,2,1,1097,1126_1098_1097
1849,3,3,1133,884_884_1133
1850,1,1,1143,
1851,1,1,1159,1243_1159
1852,1,1,1167,1168_1167
1853,1,1,1173,1173
1854,10,6,1197,1202_1197_1202_1197_1198_1197
1855,1,1,1203,1203
1856,1,1,1225,1225
1857,1,1,1237,
1858,2,2,1249,1270_1270_1249
1859,1,1,1252,1252
1860,1,1,1261,1261
1861,3,3,1267,1267
1862,1,1,1289,1289
1863,2,2,1290,546_1290
1864,1,1,1312,1312
1865,2,1,1313,1314_1313
1866,2,2,1327,1326_1327
1867,2,2,1359,358_1359
1868,7,6,1365,1364_1364_1364_1364_1365
1869,1,1,1377,1377
1870,2,2,1378,1378
1871,1,1,9,67_9
1872,18,9,21,1206_1205_1205_1206_1206_1206_881_881_1205_1205_1206_21
1873,15,13,76,15_75_75_146
1874,4,3,90,38
1875,7,3,104,105_104
1876,1,1,110,110
1877,1,1,116,116
1878,1,1,158,158
1879,12,5,164,165_165_164
1880,1,1,169,169
1881,1,1,175,175
1882,3,3,241,
1883,1,1,254,254
1884,1,1,266,266
1885,1,1,338,338
1886,1,1,341,341
1887,1,1,346,346
1888,3,3,351,350_351
1889,3,3,368,368
1890,2,2,371,371
1891,19,13,381,282_282_282_282_263_263_282_283_282_282_282_282_282
1892,1,1,392,393_392
1893,1,1,398,398
1894,4,3,401,400
1895,3,3,447,447
1896,1,1,459,459
1897,1,1,464,464
1898,1,1,466,466
1899,1,1,484,484
1900,1,1,492,563_492
1901,1,1,501,502_501
1902,2,2,511,511
1903,1,1,529,534_529
1904,3,2,547,546_547
1905,1,1,593,593
1906,2,1,603,632_603
1907,1,1,625,626_625
1908,1,1,628,628
1909,2,2,639,1014_639
1910,1,1,657,657
1911,1,1,660,660
1912,3,3,676,675_675_676
1913,1,1,678,678
1914,1,1,688,688
1915,1,1,691,691
1916,1,1,694,
1917,2,2,695,695
1918,1,1,700,700
1919,1,1,718,718
1920,1,1,742,742
1921,2,2,751,751
1922,1,1,755,755
1923,4,3,761,941_941_761
1924,1,1,783,824_783
1925,1,1,818,818
1926,1,1,821,821
1927,1,1,823,823
1928,1,1,833,834_833
1929,1,1,849,
1930,1,1,900,900
1931,4,4,903,920_784_904_903
1932,2,2,947,946_947
1933,2,2,949,949
1934,3,3,951,951
1935,1,1,966,966
1936,1,1,973,973
1937,1,1,983,983
1938,1,1,985,985
1939,1,1,1001,1030_1001
1940,3,3,1002,1003_1003_1003_1002
1941,1,1,1014,1033
1942,1,1,1027,1027
1943,4,2,1032,1049_1049_1030_1032
1944,1,1,1048,1048
1945,1,1,1050,1050
1946,3,2,1052,1053_1052
1947,2,1,1061,1062_1061
1948,1,1,1064,1064
1949,2,2,1070,1080_1070
1950,2,2,1079,1078_1079
1951,2,2,1085,1273_1084_1085
1952,1,1,1090,1095_1090
1953,6,4,1093,1094_1094_1086_1092_1092_1094_1094_1093
1954,1,1,1101,1106_1101
1955,1,1,1118,1118
1956,1,1,1126,1126
1957,1,1,1169,1169
1958,1,1,1170,1170
1959,1,1,1184,
1960,1,1,1215,1218_1215
1961,1,1,1224,1224
1962,2,2,1231,1230_1231
1963,1,1,1262,1262
1964,1,1,1274,1275_1274
1965,1,1,1291,1291
1966,1,1,1302,1302
1967,1,1,1308,
1968,1,1,1376,1376
1969,4,3,40,39_40
1970,10,7,122,122
1971,3,2,123,1288_1288_123
1972,2,2,149,148_149
1973,1,1,223,223
1974,1,1,247,247
1975,1,1,292,1055_292
1976,1,1,299,299
1977,1,1,302,302
1978,1,1,320,320
1979,10,6,353,451_451_451_451_353
1980,1,1,359,359
1981,1,1,412,412
1982,1,1,416,416
1983,26,10,433,432_431_430_430_432_433_432_431_431_433
1984,1,1,474,656_474
1985,11,5,475,477_1172_476_1172_476_477_475
1986,2,1,487,488_487
1987,1,1,494,494
1988,2,2,496,1256
1989,1,1,531,531
1990,2,2,534,757_529_534
1991,1,1,563,563
1992,1,1,576,576
1993,3,2,588,515_589_588
1994,1,1,596,596
1995,1,1,621,621
1996,1,1,623,623
1997,3,3,634,635_635_634
1998,2,2,636,636
1999,1,1,643,716_643
2000,1,1,655,655
2001,1,1,674,674
2002,2,2,704,705_704
2003,1,1,719,719
2004,1,1,729,
2005,1,1,730,730
2006,1,1,764,764
2007,6,4,775,932_933_933_933_774_775
2008,1,1,778,779_778
2009,1,1,796,796
2010,4,4,804,803_803_803_804
2011,1,1,844,844
2012,1,1,845,845
2013,1,1,881,881
2014,1,1,883,883
2015,3,2,885,886_885
2016,1,1,902,902
2017,1,1,908,962_908
2018,1,1,919,919
2019,1,1,928,929_928
2020,2,1,961,1385_961
2021,1,1,984,984
2022,1,1,1006,1007_1006
2023,1,1,1010,1010
2024,1,1,1018,1018
2025,2,1,1019,1020_1019
2026,1,1,1022,1023_1022
2027,1,1,1041,1044_1041
2028,1,1,1051,1051
2029,1,1,1056,1056
2030,1,1,1059,1059
2031,2,2,1063,1064_1063
2032,2,2,1073,1072_1073
2033,1,1,1076,1076
2034,2,2,1089,1090_1089
2035,2,1,1098,1099_1098
2036,1,1,1124,1125_1124
2037,1,1,1146,1147_1146
2038,7,7,1155,1140_1140_1140_1140_1155
2039,2,2,1207,1154_1207
2040,1,1,1222,1222
2041,1,1,1229,1229
2042,1,1,1234,1234
2043,1,1,1237,
2044,3,3,1248,1251_1251_1248
2045,1,1,1250,1251_1250
2046,1,1,1254,1254
2047,2,2,1260,1259_1260
2048,1,1,1284,1284
2049,1,1,1299,1299
2050,1,1,1350,1350
2051,1,1,1351,1351
2052,19,12,1371,1374_1374_1374_1374
2053,1,1,1377,1377
2054,2,2,11,95_11
2055,1,1,45,46_45
2056,2,2,54,55_55_54
2057,1,1,63,63
2058,1,1,67,142_67
2059,1,1,68,68
2060,1,1,116,116
2061,3,3,131,131
2062,1,1,135,135
2063,1,1,141,141
2064,2,2,155,156_156_155
2065,1,1,157,157
2066,1,1,196,196
2067,2,1,217,217
2068,2,2,218,823_823_218
2069,1,1,252,252
2070,4,3,281,422_281
2071,1,1,286,286
2072,11,11,305,306_306_306_306_306_306_306_306_306_306_306
2073,1,1,343,343
2074,6,3,347,647_647_347_584_347
2075,1,1,360,632_360
2076,4,2,362,363_550_362
2077,1,1,363,
2078,1,1,382,382
2079,3,2,384,403_403_384
2080,7,7,390,390
2081,1,1,399,399
2082,1,1,410,410
2083,1,1,422,
2084,1,1,449,449
2085,4,1,462,678_677_462
2086,1,1,467,467
2087,2,2,471,470_471
2088,1,1,508,509_508
2089,1,1,514,514
2090,2,2,552,553_553_552
2091,12,11,574,
2092,3,2,645,646_646_645
2093,4,2,654,749_604_654
2094,1,1,656,656
2095,1,1,657,657
2096,1,1,669,669
2097,1,1,672,673_672
2098,1,1,683,683
2099,5,3,688,689_445_689_688
2100,1,1,700,700
2101,3,2,702,757_757_703_702
2102,5,3,718,754_718_753_718
2103,1,1,734,734
2104,1,1,743,743
2105,1,1,755,755
2106,3,2,758,759_758
2107,4,2,801,926_861_802_801
2108,1,1,809,826_809
2109,1,1,810,810
2110,1,1,831,831
2111,3,3,832,787_787_832
2112,3,2,835,908_834_835
2113,1,1,851,851
2114,1,1,907,907
2115,1,1,920,920
2116,4,1,939,956_940_939
2117,1,1,946,946
2118,1,1,957,957
2119,1,1,958,958
2120,3,2,962,961_962
2121,1,1,978,979_978
2122,1,1,1001,1001
2123,3,3,1004,1035_297_1004
2124,2,1,1007,1007
2125,1,1,1014,1014
2126,4,2,1037,1043_1028_1027_1037
2127,1,1,1050,1050
2128,1,1,1054,1054
2129,1,1,1058,1058
2130,1,1,1075,1075
2131,1,1,1087,1088_1087
2132,1,1,1129,1130_1129
2133,1,1,1156,1157_1156
2134,2,2,1158,1187_1158
2135,1,1,1162,1162
2136,1,1,1211,1211
2137,7,3,1215,1223_884_1133_1223_1215_1216_1215
2138,2,2,1218,1218
2139,1,1,1253,1253
2140,1,1,1261,1261
2141,3,3,1278,1278
2142,1,1,1289,1289
2143,1,1,1293,1293
2144,1,1,1320,
2145,1,1,1327,1327
2146,7,4,1331,1332_1332_920_920_1332_1331
2147,1,1,1347,1348_1347
2148,1,1,1353,1354_1353
2149,1,1,1355,1355
2150,2,2,17,17
2151,5,3,51,125_50_51
2152,2,2,105,104_105
2153,1,1,140,140
2154,5,5,144,144
2155,1,1,159,159
2156,1,1,161,
2157,1,1,221,221
2158,1,1,222,223_222
2159,1,1,265,383_265
2160,1,1,272,273_272
2161,1,1,278,278
2162,1,1,283,284_283
2163,1,1,297,
2164,1,1,299,299
2165,3,2,300,1051_300
2166,14,5,364,365_365_552_752_752_717_674_717_553_553_365_364
2167,1,1,367,367
2168,1,1,369,369
2169,1,1,371,527_371
2170,1,1,409,409
2171,1,1,412,412
2172,1,1,416,416
2173,1,1,419,419
2174,1,1,428,
2175,1,1,431,
2176,1,1,444,444
2177,1,1,448,
2178,1,1,469,469
2179,1,1,485,
2180,1,1,488,488
2181,2,2,491,1390_491
2182,5,3,503,503_504
2183,1,1,517,517
2184,1,1,524,524
2185,1,1,525,526_525
2186,1,1,529,529
2187,1,1,537,750_537
2188,1,1,540,540
2189,1,1,541,541
2190,14,5,558,576_1302_576_480_480_480_479_479_558_576_1301_576_558
2191,1,1,559,
2192,1,1,588,588
2193,1,1,593,593
2194,1,1,616,616
2195,1,1,617,
2196,1,1,623,623
2197,2,1,632,684_632
2198,1,1,637,637
2199,1,1,639,639
2200,1,1,644,644
2201,1,1,662,662
2202,1,1,665,738_665
2203,2,2,667,666_667
2204,2,1,668,1300_668
2205,2,2,671,752_671
2206,1,1,674,1308_674
2207,6,4,679,1254_1255_1254_679
2208,3,3,691,569_691
2209,1,1,694,
2210,2,2,695,696_696_695
2211,1,1,740,740
2212,1,1,748,748
2213,10,9,751,608_608_608_608_369_369_608_608_751
2214,2,2,794,795_794
2215,1,1,796,796
2216,1,1,813,948_813
2217,1,1,816,816
2218,1,1,821,822_821
2219,1,1,833,833
2220,1,1,844,844
2221,1,1,857,975_857
2222,1,1,871,871
2223,1,1,913,913
2224,4,3,926,861_926
2225,1,1,982,982
2226,1,1,985,985
2227,1,1,1003,1003
2228,2,1,1020,1021_1020
2229,1,1,1024,1024
2230,4,2,1029,1052_1053_1029
2231,1,1,1044,1044
2232,1,1,1047,1047
2233,2,2,1057,1080_1080_1057
2234,1,1,1068,1068
2235,1,1,1097,1126_1097
2236,6,3,1099,1120_1076_1098_1100_1099
2237,1,1,1101,1101
2238,1,1,1110,1110
2239,1,1,1127,1128_1127
2240,1,1,1134,1220_1134
2241,1,1,1139,1139
2242,1,1,1161,1213_1161
2243,3,3,1184,1184
2244,1,1,1185,
2245,1,1,1194,
2246,1,1,1230,1230
2247,1,1,1232,1232
2248,1,1,1242,1242
2249,1,1,1243,1243
2250,6,4,1264,916_916_795_1264
2251,1,1,1280,1280
2252,1,1,1290,1290
2253,1,1,1310,1310
2254,1,1,1311,1311
2255,1,1,1313,1313
2256,1,1,1344,1344
2257,1,1,1351,1351
2258,1,1,1356,1356
2259,1,1,1362,1362
2260,1,1,1378,1378
2261,1,1,1386,1386
2262,4,4,1,1
2263,1,1,9,67_9
2264,1,1,16,23_16
2265,11,8,24,25_25_25_85_25_24
2266,2,2,68,67_68
2267,2,2,91,92
2268,1,1,132,399_132
2269,1,1,135,135
2270,1,1,139,
2271,1,1,146,146
2272,17,9,153,156_156_156_156_156_156_35_156_156
2273,1,1,169,169
2274,5,5,173,227_227_227_227_227_173
2275,1,1,181,181
2276,1,1,184,
2277,1,1,185,185
2278,1,1,207,207
2279,5,3,217,812_812_811_217
2280,1,1,239,239
2281,1,1,246,
2282,10,6,264,304_263_264
2283,1,1,342,342
2284,7,4,360,655_655_603_360_632_360
2285,2,2,363,550_363
2286,3,3,368,538_537_368
2287,2,2,394,411_411_394
2288,1,1,398,398
2289,1,1,468,468
2290,1,1,475,475
2291,1,1,484,484
2292,3,2,487,528_528_487
2293,1,1,495,640_495
2294,1,1,500,
2295,1,1,508,509_508
2296,1,1,512,512
2297,1,1,519,519
2298,3,2,526,371_526
2299,7,3,533,534_757_757_529_535_534_533
2300,2,2,536,537_536
2301,1,1,539,539
2302,1,1,551,551
2303,1,1,557,557
2304,2,2,562,563_562
2305,1,1,565,
2306,1,1,583,583
2307,1,1,589,589
2308,1,1,592,
2309,1,1,603,
2310,1,1,643,715_643
2311,1,1,646,646
2312,1,1,647,647
2313,1,1,685,722
2314,1,1,690,690
2315,1,1,692,692
2316,1,1,701,
2317,1,1,708,708
2318,1,1,726,756_726
2319,6,4,746,
2320,1,1,767,768_767
2321,1,1,772,1388_772
2322,2,1,778,779_778
2323,1,1,802,802
2324,1,1,809,810_809
2325,1,1,815,815
2326,1,1,852,916_852
2327,5,5,873,873
2328,2,2,876,876
2329,1,1,881,
2330,1,1,907,981_907
2331,2,1,923,925_924_923
2332,2,2,939,956_940_939
2333,2,1,942,943_942
2334,3,3,945,945
2335,1,1,949,949
2336,1,1,950,950
2337,1,1,957,957
2338,5,4,961,962_908_962_961
2339,1,1,968,969_968
2340,2,1,975,976_975
2341,1,1,983,983
2342,3,3,988,995_995_995_988
2343,1,1,994,
2344,1,1,1002,1002
2345,2,2,1005,1005
2346,1,1,1014,1014
2347,1,1,1015,1286_1015
2348,19,9,1016,1008_1016_1008_1016_1016_1008_1009
2349,1,1,1049,1049
2350,2,1,1061,1066_1061
2351,1,1,1065,1065
2352,1,1,1070,1106_1070
2353,2,1,1072,1095_1073_1072
2354,1,1,1094,1094
2355,2,1,1102,1103_1102
2356,1,1,1116,1382_1116
2357,1,1,1118,1118
2358,1,1,1126,1128_1126
2359,1,1,1131,1132_1131
2360,1,1,1164,1164
2361,2,2,1170,1163_1170
2362,6,4,1207,1153_1154_1207
2363,1,1,1208,1208
2364,1,1,1212,1258_1212
2365,1,1,1231,1231
2366,1,1,1237,
2367,1,1,1253,1253
2368,1,1,1256,1256
2369,1,1,1277,1277
2370,1,1,1288,1288
2371,1,1,1293,1293
2372,4,3,1299,831_787_831_1299
2373,1,1,1309,1309
2374,5,4,1377,1377
2375,1,1,1384,1384
2376,1,1,11,95_11
2377,3,3,39,39
2378,6,3,104,105_105
2379,1,1,116,116
2380,1,1,123,123
2381,13,8,150,47_47_49_152_47_47_150
2382,1,1,159,159
2383,1,1,165,165
2384,1,1,223,223
2385,2,2,234,235
2386,1,1,265,383_265
2387,1,1,278,1197_278
2388,3,3,279,278_279
2389,2,2,286,287_287_286
2390,2,2,292,1055_1055_292
2391,2,2,297,1004_297
2392,2,1,320,320
2393,1,1,321,321
2394,1,1,335,338_335
2395,1,1,347,347
2396,1,1,366,366
2397,1,1,369,
2398,1,1,373,373
2399,1,1,384,384
2400,1,1,415,416_415
2401,1,1,420,421_420
2402,1,1,428,428
2403,6,6,456,456
2404,1,1,485,485
2405,1,1,496,496
2406,1,1,501,502_501
2407,1,1,510,510
2408,4,3,514,514_515_514
2409,1,1,517,517
2410,2,1,523,523
2411,1,1,544,544
2412,1,1,552,
2413,5,2,555,483_740_545_555
2414,1,1,572,572
2415,1,1,579,579
2416,1,1,628,628
2417,1,1,631,631
2418,1,1,637,637
2419,1,1,645,645
2420,1,1,648,648
2421,1,1,651,652_651
2422,4,3,669,667_667_668_669
2423,4,2,677,464_462
2424,1,1,678,
2425,7,5,684,602_602_601_602_684
2426,1,1,689,689
2427,1,1,718,719_718
2428,1,1,730,730
2429,2,1,759,
2430,1,1,764,764
2431,6,3,775,932_933_774_933_775
2432,1,1,779,779
2433,1,1,806,806
2434,1,1,810,810
2435,2,1,813,948_813
2436,2,1,816,818_817_816
2437,1,1,833,834_833
2438,1,1,845,1263_845
2439,1,1,882,882
2440,1,1,913,913
2441,1,1,931,931
2442,1,1,932,
2443,2,2,935,789_935
2444,1,1,938,938
2445,4,3,946,949_946
2446,1,1,956,956
2447,2,2,974,814_974
2448,3,3,981,907_907_981
2449,3,2,1006,1034_1034_1007_1006
2450,1,1,1010,1011_1010
2451,16,6,1019,1050_1021_1021_1050_1019_1021_1019_1050_1056_299_1021_1020_1019
2452,1,1,1037,1038_1037
2453,2,2,1051,300_1051
2454,2,2,1058,1059_1058
2455,1,1,1084,1085_1084
2456,1,1,1093,1093
2457,1,1,1101,1101
2458,1,1,1132,1132
2459,1,1,1133,1133
2460,1,1,1156,1156
2461,3,3,1225,1225
2462,4,3,1229,1231_1229_1230_1229
2463,1,1,1232,
2464,1,1,1243,1243
2465,8,6,1248,1252_1251_1251_1251_1251_1251_1248
2466,1,1,1250,1250
2467,1,1,1257,1257
2468,1,1,1289,1289
2469,1,1,1308,1308
2470,1,1,1311,1311
2471,1,1,1327,1327
2472,1,1,1359,1359
2473,1,1,1360,1360
2474,1,1,1366,1366
2475,3,3,1376,411
2476,8,5,9,142_142_142_68_142_142_67_9
2477,2,2,16,23_23_16
2478,9,5,50,125_125_50_51_50
2479,3,3,54,55_55_55_54
2480,1,1,95,
2481,1,1,135,135
2482,1,1,141,141
2483,2,2,146,146
2484,2,2,149,148_149
2485,1,1,155,155
2486,1,1,164,164
2487,4,2,251,1281_251
2488,1,1,281,281
2489,4,2,298,1018_299_1018_298
2490,3,2,302,728_302
2491,1,1,311,311
2492,2,2,346,347_346
2493,4,3,371,527_526_528_527_527_371
2494,2,2,372,372
2495,1,1,393,393
2496,4,4,416,416
2497,1,1,418,419_418
2498,1,1,468,468
2499,2,1,471,472_471
2500,2,1,473,754_753_473
2501,1,1,494,495_494
2502,1,1,502,502
2503,15,7,512,373_513_513_372_373_729_729_513_373
2504,5,3,513,729
2505,2,1,529,529
2506,1,1,532,532
2507,3,3,549,1312_548_548_549
2508,3,2,556,539_556
2509,2,2,557,557
2510,9,4,580,1318_1318_581_1319_1319_1318_580
2511,4,1,583,647_584_583
2512,4,4,590,590
2513,1,1,593,593
2514,1,1,626,626
2515,1,1,644,644
2516,4,4,649,649
2517,2,1,658,659_658
2518,2,2,665,738_738_665
2519,1,1,670,670
2520,2,1,675,676_675
2521,1,1,681,681
2522,1,1,683,683
2523,2,2,685,685
2524,1,1,702,702
2525,2,2,732,287_732
2526,1,1,739,739
2527,1,1,743,743
2528,1,1,755,755
2529,1,1,756,756
2530,1,1,763,763
2531,1,1,783,823_783
2532,1,1,784,784
2533,1,1,785,785
2534,1,1,802,802
2535,3,2,803,804_1267_803
2536,1,1,815,815
2537,1,1,835,835
2538,1,1,839,839
2539,1,1,861,861
2540,2,2,874,874
2541,1,1,883,883
2542,2,2,886,885_886
2543,5,3,909,1298_1298_909
2544,1,1,914,915_914
2545,1,1,943,943
2546,1,1,947,947
2547,1,1,954,954
2548,9,7,975,976_976
2549,1,1,998,998
2550,1,1,1003,1003
2551,1,1,1015,1015
2552,1,1,1029,1053_1029
2553,1,1,1050,
2554,3,2,1052,1053_1052
2555,1,1,1054,1054
2556,2,2,1068,1067_1068
2557,1,1,1072,1073_1072
2558,3,2,1078,1099_1121_1078
2559,1,1,1081,1081
2560,1,1,1097,1126_1097
2561,1,1,1102,1103_1102
2562,1,1,1105,1344_1105
2563,1,1,1120,1120
2564,2,2,1124,1125_1125_1124
2565,1,1,1143,1143
2566,1,1,1167,1168_1167
2567,2,2,1186,1166_1186
2568,1,1,1188,1188
2569,10,7,1198,1197_1197_1202_1197_1197
2570,2,2,1211,
2571,1,1,1217,1217
2572,1,1,1228,1228
2573,1,1,1242,1242
2574,1,1,1275,1276_1275
2575,2,1,1319,1320_1319
2576,1,1,1334,1334
2577,1,1,1353,1353
2578,1,1,1364,1365_1364
2579,1,1,1386,1386
2580,1,1,1392,1393_1392
2581,1,1,70,
2582,3,3,265,383_383_383_265
2583,3,3,374,1276_1276_374
2584,1,1,398,399_398
2585,1,1,410,410
2586,1,1,475,476_475
2587,1,1,497,497
2588,1,1,501,501
2589,1,1,508,509_508
2590,1,1,528,533
2591,2,2,534,533_534
2592,5,4,536,537_537_537_536
2593,6,2,550,552_551_550
2594,1,1,552,
2595,5,2,554,721_553_545_554
2596,1,1,572,572
2597,1,1,579,579
2598,1,1,589,589
2599,1,1,592,
2600,1,1,630,630
2601,2,1,641,704_641
2602,1,1,643,643
2603,1,1,646,646
2604,1,1,674,674
2605,1,1,701,
2606,1,1,708,708
2607,2,2,727,726_727
2608,2,2,730,730
2609,1,1,776,777_776
2610,2,2,787,832_832_787
2611,1,1,796,796
2612,1,1,801,801
2613,1,1,804,804
2614,1,1,811,811
2615,5,3,816,817_818_931_817_815_816
2616,1,1,818,
2617,2,2,824,783_824
2618,2,1,833,834_833
2619,1,1,857,857
2620,2,1,887,987_887
2621,1,1,900,900
2622,1,1,925,925
2623,2,1,956,983_956
2624,2,2,964,844_964
2625,1,1,971,971
2626,1,1,984,
2627,1,1,1002,1002
2628,1,1,1006,1006
2629,1,1,1011,1011
2630,1,1,1014,1033_1014
2631,1,1,1017,1017
2632,1,1,1019,
2633,1,1,1024,1024
2634,1,1,1031,1031
2635,1,1,1035,1035
2636,1,1,1049,1049
2637,2,2,1057,1080_1058_1057
2638,2,2,1061,1066_1062_1061
2639,1,1,1063,1063
2640,1,1,1083,1083
2641,1,1,1101,1101
2642,1,1,1156,1156
2643,1,1,1157,1157
2644,1,1,1164,1164
2645,1,1,1168,1169_1168
2646,1,1,1196,
2647,1,1,1200,1201_1200
2648,1,1,1213,1213
2649,2,2,1214,1259_1161_1214
2650,7,3,1215,1218_1218_1216_1223_1216_1215
2651,1,1,1243,1243
2652,1,1,1263,1263
2653,1,1,1293,1293
2654,1,1,1301,1301
2655,3,2,1309,1308_1309
2656,1,1,1317,1317
2657,1,1,1327,1327
2658,1,1,1350,1350
2659,5,5,17,18
2660,7,5,74,73_73
2661,2,2,83,100_100_83
2662,1,1,105,
2663,1,1,116,116
2664,1,1,123,1288_123
2665,1,1,131,131
2666,5,3,132,398_399_132
2667,1,1,141,141
2668,6,5,151,114_114
2669,2,2,158,55_158
2670,3,3,164,165_164
2671,2,2,181,196_181
2672,5,5,205,
2673,2,2,228,228
2674,1,1,234,234
2675,1,1,239,239
2676,2,2,241,241
2677,2,2,261,262_262_261
2678,3,3,267,267
2679,4,4,273,272_272_274_273
2680,1,1,281,281
2681,2,2,301,1015_1015_301
2682,2,2,310,310
2683,4,2,320,320
2684,1,1,323,
2685,1,1,330,330
2686,4,2,341,341
2687,1,1,345,345
2688,7,3,347,647_647_648_584_347
2689,12,5,353,450_575_450_450_353
2690,1,1,363,363
2691,25,5,366,544_721_546_547_547_555_544
2692,1,1,368,368
