,F,T,S,E
1598,1,1,547,547
1599,3,3,562,
1600,1,1,563,563
1601,4,4,564,564
1602,1,1,588,
1603,1,1,628,628
1604,1,1,630,630
1605,1,1,643,643
1606,2,2,655,
1607,1,1,660,660
1608,1,1,662,
1609,2,2,676,
1610,1,1,715,715
1611,2,2,722,
1612,1,1,725,725
1613,1,1,732,732
1614,1,1,741,741
1615,1,1,755,755
1616,1,1,767,768_767
1617,8,6,776,777_777_777_1265_1265_1265_776
1618,6,4,778,779_214_779_779_214_778
1619,1,1,784,784
1620,2,2,798,212_798
1621,7,4,818,954_817_819_931_817_818
1622,2,2,825,825
1623,23,6,832,1299_1299_832_891_891_892_892_785_786_785_831_831_832
1624,4,3,835,834_835
1625,6,6,846,872_872_872_872_872_872
1626,2,1,891,892_891
1627,1,1,902,902
1628,1,1,903,919_903
1629,1,1,921,921
1630,1,1,929,929
1631,1,1,936,936
1632,12,6,937,
1633,1,1,967,968_967
1634,1,1,990,990
1635,2,2,996,995_996
1636,4,3,1010,
1637,1,1,1023,1023
1638,11,6,1028,999_999_998
1639,1,1,1044,1044
1640,1,1,1047,1047
1641,13,6,1067,797
1642,4,4,1073,1073
1643,7,5,1075,1074_1075_1074
1644,1,1,1081,1110_1081
1645,1,1,1085,1086_1085
1646,1,1,1094,1094
1647,7,3,1098,1076_1099_1120_1100_1098
1648,1,1,1105,1105
1649,7,3,1106,1100_1102_1102_1101_1106
1650,2,1,1119,1338_1119
1651,1,1,1134,1134
1652,1,1,1148,
1653,1,1,1156,1156
1654,1,1,1157,1157
1655,1,1,1201,1201
1656,1,1,1209,1209
1657,1,1,1222,1222
1658,2,2,1265,1265
1659,2,2,1269,1268_1269
1660,1,1,1273,1273
1661,1,1,1274,1275_1274
1662,1,1,1295,1296_1295
1663,1,1,1341,1341
1664,1,1,1350,1350
1665,1,1,1363,1363
1666,6,6,1366,
1667,1,1,1367,1368_1367
1668,1,1,1382,1382
1669,4,3,1385,1384_1385
1670,1,1,1,1
1671,5,5,13,
1672,2,2,68,68
1673,1,1,94,94
1674,1,1,102,102
1675,6,5,116,
1676,1,1,132,132
1677,1,1,141,
1678,1,1,145,145
1679,2,2,146,
1680,1,1,150,150
1681,1,1,174,175_174
1682,1,1,186,
1683,4,2,220,221_220
1684,1,1,235,235
1685,1,1,239,239
1686,1,1,265,265
1687,3,2,275,274_275
1688,9,5,276,274_27
1689,1,1,292,
1690,5,3,293,294_1030_1001_1030_293
1691,2,1,302,303_302
1692,8,5,340,338_335
1693,2,2,367,367
1694,1,1,374,1276_374
1695,1,1,444,444
1696,2,2,480,576_480
1697,1,1,494,494
1698,5,5,511,
1699,8,5,530,531
1700,2,1,532,616
1701,1,1,541,
1702,11,5,611,642_641_642_704_704_641_642_642_642
1703,1,1,634,634
1704,1,1,640,640
1705,2,2,658,657_658
1706,13,5,664,480
1707,1,1,669,669
1708,1,1,670,670
1709,1,1,692,692
1710,1,1,704,704
1711,7,5,708,708
1712,1,1,768,768
1713,1,1,772,
1714,1,1,780,
1715,1,1,794,794
1716,1,1,799,
1717,2,1,806,971_806
1718,1,1,847,847
1719,5,5,850,
1720,1,1,860,
1721,1,1,868,
1722,2,1,896,897_896
1723,1,1,898,898
1724,1,1,899,899
1725,1,1,901,901
1726,2,1,927,928_927
1727,5,3,939,940_940_939
1728,2,2,950,950
1729,1,1,952,952
1730,1,1,969,970_969
1731,1,1,977,978_977
1732,4,4,981,981
1733,4,3,985,
1734,13,5,988,995_1027_1027_996
1735,9,5,993,996_993_993
1736,1,1,1002,1002
1737,1,1,1013,
1738,1,1,1018,
1739,1,1,1022,1022
1740,5,4,1037,1043_1038_1037
1741,1,1,1045,1045
1742,1,1,1048,1048
1743,1,1,1064,1064
1744,1,1,1065,1065
1745,1,1,1072,1072
1746,1,1,1086,1086
1747,6,5,1089,1090_1090_1088
1748,9,5,1093,1094_1094_1087_1088_1094
1749,2,2,1117,1116_1117
1750,1,1,1124,1125_1124
1751,1,1,1131,1132_1131
1752,11,5,1160,1260_1259_1259_1283_1161
1753,6,4,1162,1162
1754,1,1,1248,1249_1248
1755,1,1,1259,
1756,2,1,1262,1337_1262
1757,2,2,1279,1279
1758,4,4,1284,1284
1759,2,2,1296,1295_1296
1760,1,1,1300,1300
1761,1,1,1307,1307
1762,3,2,1346,1347_1346
1763,2,1,1348,1349_1348
1764,1,1,1351,1351
1765,1,1,1352,1353_1352
1766,2,2,1376,
1767,1,1,1389,1389
1768,1,1,37,37
1769,4,4,101,102_102_102
1770,6,4,149,148
1771,7,4,165,164
1772,1,1,181,
1773,4,4,191,
1774,1,1,194,194
1775,1,1,219,219
1776,1,1,247,247
1777,1,1,262,262
1778,1,1,272,273_272
1779,1,1,295,295
1780,1,1,311,311
1781,1,1,320,
1782,1,1,361,
1783,4,3,383,265_383
1784,3,2,403,438_403
1785,5,3,422,423_280_281_281_422
1786,1,1,482,482
1787,4,2,492,563_356_492
1788,4,4,521,520_520_520
1789,6,4,596,
1790,1,1,606,742_606
1791,1,1,629,630_629
1792,1,1,643,643
1793,6,4,653,
1794,1,1,690,690
1795,1,1,716,716
1796,1,1,727,727
1797,1,1,732,732
1798,3,2,765,766_765
1799,1,1,767,767
1800,1,1,784,784
1801,6,4,792,792_792
1802,1,1,793,793
1803,9,4,808,973_813_813_808
1804,13,4,816,819
1805,4,4,833,834_834_834
1806,1,1,876,876
1807,3,2,920,903_920
1808,1,1,921,921
1809,1,1,924,924
1810,1,1,925,925
1811,1,1,932,
1812,1,1,935,935
1813,1,1,936,936
1814,1,1,953,953
1815,1,1,958,958
1816,10,4,962,
1817,1,1,974,974
1818,3,2,1000,1048_1000
1819,1,1,1019,1019
1820,1,1,1041,1041
1821,1,1,1047,1047
1822,2,2,1076,1060_1076
1823,1,1,1082,1082
1824,1,1,1087,
1825,1,1,1108,1109_1108
1826,4,3,1115,1118_1114_1115
1827,7,4,1121,1128_1122_1078
1828,1,1,1127,1127
1829,3,2,1129,1130_1130_1129
1830,1,1,1132,1132
1831,4,4,1133,884_884_884
1832,1,1,1156,1156
1833,1,1,1169,
1834,4,4,1173,
1835,4,2,1203,1209_1203
1836,4,4,1212,1258_1258_1258_1258
1837,6,4,1220,1224_1219_1134_1224
1838,1,1,1222,1222
1839,1,1,1224,
1840,1,1,1249,1270_1249
1841,1,1,1251,1251
1842,1,1,1260,
1843,7,4,1277,1276_1276_1276_1277
1844,1,1,1302,1302
1845,1,1,1311,
1846,1,1,1338,1338
1847,1,1,1340,1340
1848,4,3,1344,1105_1105_1344
1849,9,4,1355,1356_1355
1850,1,1,1367,1368_1367
1851,2,2,1378,1378
1852,1,1,1383,1383
1853,1,1,69,69
1854,1,1,84,84
1855,3,3,86,
1856,1,1,145,145
1857,1,1,150,150
1858,3,3,172,
1859,1,1,211,211
1860,9,3,212,212_212
1861,1,1,229,254_229
1862,1,1,234,234
1863,2,2,238,238
1864,1,1,297,
1865,1,1,333,333
1866,1,1,379,379
1867,1,1,451,
1868,2,1,485,
1869,1,1,488,488
1870,10,3,496,1256_728_1256_1256
1871,1,1,501,502_501
1872,3,3,519,518
1873,1,1,535,
1874,1,1,547,547
1875,7,3,583,582
1876,1,1,616,616
1877,1,1,626,
1878,5,2,656,657_656
1879,1,1,659,660_659
1880,2,2,661,
1881,1,1,667,667
1882,1,1,692,
1883,1,1,698,
1884,4,3,706,707
1885,1,1,740,
1886,2,2,743,743
1887,1,1,750,750
1888,1,1,780,
1889,2,1,789,789
1890,1,1,827,827
1891,1,1,828,889_828
1892,3,3,840,
1893,8,3,881,
1894,5,3,883,
1895,2,2,928,927_928
1896,1,1,929,929
1897,3,3,948,
1898,2,2,957,958_957
1899,1,1,960,960
1900,1,1,965,966_965
1901,1,1,970,1380
1902,1,1,979,979
1903,1,1,980,
1904,1,1,997,1045_997
1905,1,1,1013,1013
1906,2,1,1014,1033_1014
1907,3,3,1015,
1908,1,1,1035,
1909,4,3,1039,1041_1039_1039
1910,2,2,1064,1063_1064
1911,1,1,1070,1070
1912,4,2,1077,1077
1913,1,1,1079,1079
1914,2,2,1083,1106_1106_1083
1915,3,2,1086,1092_1092_1086
1916,1,1,1096,
1917,5,3,1097,
1918,1,1,1113,1113
1919,1,1,1119,1119
1920,1,1,1124,1125_1124
1921,1,1,1213,1213
1922,2,2,1231,1231
1923,5,3,1248,1270_1249
1924,1,1,1250,1250
1925,1,1,1262,1262
1926,1,1,1299,1299
1927,1,1,1307,1350_1307
1928,1,1,1314,1314
1929,1,1,1332,
1930,1,1,1333,1333
1931,1,1,1349,1349
1932,1,1,81,81
1933,1,1,105,
1934,1,1,110,
1935,1,1,124,124
1936,1,1,154,
1937,1,1,159,159
1938,1,1,173,173
1939,2,2,198,
1940,1,1,215,807_215
1941,1,1,223,223
1942,2,2,284,283
1943,4,2,292,1031_292
1944,3,2,305,306_397_306
1945,2,2,321,
1946,2,2,338,335
1947,2,1,356,357
1948,2,1,358,1359_358
1949,1,1,381,381
1950,1,1,392,392
1951,2,2,415,416_416
1952,1,1,418,419_418
1953,2,2,442,
1954,1,1,494,494
1955,2,1,556,556
1956,4,2,593,346
1957,1,1,595,595
1958,1,1,615,615
1959,2,1,640,640
1960,5,2,671,
1961,1,1,699,
1962,1,1,715,715
1963,2,2,754,753
1964,1,1,766,766
1965,1,1,767,768_767
1966,1,1,784,785_784
1967,6,2,795,
1968,1,1,806,971_806
1969,3,2,809,825_810_810
1970,3,2,812,
1971,2,2,876,
1972,1,1,887,888_887
1973,1,1,905,905
1974,2,2,924,923
1975,1,1,931,931
1976,1,1,936,936
1977,1,1,953,953
1978,2,2,966,
1979,1,1,973,973
1980,2,2,974,
1981,3,2,978,
1982,2,2,987,
1983,3,2,1003,
1984,1,1,1010,1010
1985,1,1,1018,
1986,3,2,1024,
1987,2,2,1029,
1988,1,1,1031,
1989,2,2,1034,
1990,2,1,1047,1047
1991,1,1,1052,1052
1992,8,2,1060,1081_1066_1076
1993,1,1,1066,
1994,1,1,1081,
1995,4,2,1098,1100
1996,2,2,1101,1100
1997,1,1,1104,1104
1998,2,2,1125,1124
1999,2,1,1146,1147_1146
2000,7,2,1150,
2001,1,1,1157,1157
2002,2,2,1203,1209
2003,1,1,1218,1218
2004,1,1,1260,1260
2005,1,1,1275,1275
2006,1,1,1279,
2007,1,1,1287,1287
2008,2,2,1293,
2009,1,1,1302,1302
2010,3,2,1309,1309
2011,2,2,1328,
2012,1,1,1345,1345
2013,6,2,1347,1346
2014,2,2,1350,1307
2015,2,2,1351,
2016,1,1,1376,1376
2017,1,1,1389,1389
2018,1,1,1,
2019,1,1,21,
2020,1,1,29,
2021,1,1,49,
2022,1,1,68,
2023,1,1,70,
2024,1,1,85,
2025,1,1,93,
2026,1,1,103,
2027,2,1,128,
2028,1,1,130,
2029,1,1,131,
2030,1,1,139,
2031,1,1,140,
2032,1,1,145,
2033,1,1,162,
2034,1,1,169,
2035,1,1,222,
2036,1,1,239,
2037,1,1,242,
2038,1,1,265,
2039,1,1,273,
2040,2,1,288,
2041,1,1,293,294
2042,1,1,295,
2043,1,1,339,
2044,1,1,403,438
2045,2,1,419,421
2046,1,1,467,
2047,1,1,482,
2048,1,1,483,739
2049,2,1,492,
2050,1,1,501,502
2051,1,1,503,
2052,1,1,547,
2053,1,1,561,
2054,1,1,603,
2055,1,1,626,
2056,1,1,675,
2057,1,1,676,
2058,2,1,684,
2059,1,1,708,
2060,1,1,732,
2061,1,1,744,
2062,1,1,749,
2063,1,1,755,
2064,1,1,756,
2065,1,1,765,
2066,1,1,793,
2067,1,1,805,
2068,1,1,807,
2069,1,1,860,
2070,1,1,873,
2071,1,1,892,
2072,1,1,893,
2073,1,1,920,921
2074,1,1,939,
2075,1,1,952,
2076,1,1,954,955
2077,1,1,958,
2078,1,1,967,968
2079,2,1,992,
2080,1,1,996,
2081,1,1,1000,1048
2082,2,1,1013,
2083,1,1,1019,
2084,2,1,1032,1049
2085,1,1,1033,
2086,1,1,1035,
2087,1,1,1041,1044
2088,1,1,1059,
2089,1,1,1075,
2090,1,1,1087,
2091,1,1,1103,
2092,1,1,1156,
2093,1,1,1221,
2094,1,1,1222,
2095,1,1,1241,
2096,1,1,1251,
2097,1,1,1262,
2098,1,1,1301,
2099,1,1,1308,
2100,1,1,1332,
2101,1,1,1338,
2102,1,1,1349,
2103,1,1,1363,
2104,1,1,1368,
2105,1,1,1378,
