,E,N
1508,64_64_64_59_59_64_66_64_65_64_97_96_96_97_119_119_97_96_96_97_119_119_97_97_97_96_97_97_97_59_167_166_64_64_166_59_166_65_118_96_96_97_97_118_166_167_166_59_65_167_166_166_65_65_167_59_166_65_65_167_167_167_167_167_167_59_65_65_167_167_167_167_64_167_167_167_167_167_167_167_167_59_58_59_167_167_167_65_167_167_167_167_167_167_167_59_59_167_167_59_59_65_167_166_167_167_167_167_167_167_65_65_168_168_168_168_105_105_168_168_58_168_105_105_168_168_58_58_57_105_105_105_58_57_105_105_168_56_57_105_105_105_105_57_105_168_169_169_167_167_167_65_168_105_105_57_105_105_105_57_105_105_57_57_105_57_105_105_105_104_56_238_238_56_237_237_237_237_237_237_238_206_206_206_206_236_236_238_238_238_238_237_236_206_238_238_56_105_168_57_168_56_168_168_168_168_167_167_167_167_59_65_66_167_167_167_32_32_32_119_32_32_32_32_32_32_32_32_32_32_32_32_32_32_32_32_99_99_99_99_99_33_99_99_99_99_33_99_33_33_33_99_99_99_99_99_99_33_33_33_33_33_99_99_33_33_33_167_167_167_65_65_167_167_167_65_183_183_184_183_240_240_183_240_183_32_32_32_32_32_32_140_139_137_140_138_140_184_137_139_139_138_137_138_184_184_31_138_182_183_182_182_106_106_107_106_233_233_106_106_106_106_106_106_106_107_240_240_183_138_139_101_101_101_101_137_101_139_139_102_102_102_102_102_102_102_102_102_102_102_102_102_102_102_102_102_102_102_102_102_102_102_102_102_101_121_121_139_139_137_137_138_184_140_31_118_32_119_32_31_140_140_140_121_139_140_139_139_138_137_120_121_121_183_240_240_183_138_139_120_139_139_139_137_138_121_120_137_139_138_138_31_66_167_167_168_57_168_58_167_167_167_167_167_59_65_33_99_33_99_99_33_33_33_33_33_98_97_96_97_97_118_66_167_167_167_167_167_65_59_167_167_167_167_65_167_167_167_167_65_167_65_167_118_65_65_167_59_65_31_66_65_167_65_96_65_97_65_167_167_167_166_65_65_123_95_72_73_95_95_95_143_143_72_143_72_72_143_143_143_12_79_79_79_79_12_71_79_71_78_71_77_111_71_110_110_76_77_111_71_71_71_71_13_72_78_70_72_72_143_13_13_78_79_78_78_12_78_78_1282_79_95_143_124_114_114_114_114_114_151_114_114_114_47_47_48_48_151_151_164_114_114_114_151_114_113_114_114_114_113_124_49_124_124_124_124_49_49_49_49_49_48_48_49_124_112_124_112_72_74_73_73_73_73_73_74_11_95_95_12_143_72_143_14_14_71_14_14_72_72_72_11_95_95_143_143_72_72_144_73_12_143_95_95_12_143_72_72_74_73_73_72_13_143_71_13_72_60_60_96_11_95_95_95_95_11_95_72_123_1288_1288_117_117_33_32_118_65_167_65_65_168_168_168_169_65_167_167_167_167_167_66_66_168_56_56_168_105_105_105_105_105_104_105_104_56_168_168_168_168_57_168_168_104_105_104_168_168_168_57_168_57_168_168_57_56_57_168_168_168_58_57_168_168_59_167_167_59_64_167_64_65_65_167_65_59_59_167_65_118_167_65_59_167_167_65_65_167_167_59_59_65_65_167_65_168_66_65_66_118_97_118_65_167_166_65_97_119_97_97_119_96_119_119_119_97_97_119_118_97_119_119_66_65_64,1
1509,64_59,1
1510,64_167_166,1
1511,649_746_746_349_349_649_649_746_746_350_349_349_746_447_349_649_649_349_746_746_650_348,1
1512,649_650_650_348_349_349_448_350,1
1513,649_649_649_650_649_648,1
1514,649_649_648,1
1515,649_649_647_347,1
1516,649_648,5
1517,649_647_347_347_647_347_584_347_347_648,1
1518,649,8
1519,648_649_648,1
1520,648_584_347,2
1521,648_584,2
1522,648_349_746_746_349_648_649_746_349_746_349_650_349_649_651_349,1
1523,648_347_648_347_347_584,1
1524,648_347_584_347,1
1525,648,10
1526,647_584,7
1527,647_347_584,2
1528,647,11
1529,646_645_644,1
1530,646_645_608,1
1531,646_645,2
1532,646_608_645,1
1533,646,9
1534,645_646,4
1535,645_645_645_645_645_646,1
1536,645_645_645_645_645_645_644_645_645_608_608_646_646_608_645,1
1537,645_645_645_644,1
1538,645_645_644_643,1
1539,645_645_643_644,1
1540,645_644_715_643,1
1541,645_644,3
1542,645,12
1543,644_716_643,1
1544,644_687_644_643,1
1545,644_687,2
1546,644_645,1
1547,644_643,2
1548,644,19
1549,643_715,1
1550,643,6
1551,642_642_611,1
1552,642_611,9
1553,642,1
1554,641_704_705,1
1555,641_704_704_641_611,1
1556,641_704_641_611,1
1557,641_704,1
1558,641_642_611,2
1559,641_641_704,1
1560,641_641_642_611,1
1561,641_641_611,4
1562,641_611,5
1563,641,4
1564,640_728_728_728_1257,1
1565,640_727_494,1
1566,640_495,3
1567,640,6
1568,64,1
1569,639_639_1014,1
1570,639,3
1571,638,4
1572,637_637_637_528,1
1573,637_637_527_527_637,1
1574,637_637_527,2
1575,637_637,1
1576,637_528_637_637_527,1
1577,637_528_637_527,1
1578,637_527_526_526_370_370_371,1
1579,637_527,7
1580,637,9
1581,636_635_634,2
1582,636_635,2
1583,636,22
1584,635_636,1
1585,635_635_636,1
1586,635_635_634,2
1587,635_635,1
1588,635_634_635_581,1
1589,635_634,4
1590,635_581_634,1
1591,635,4
1592,634_635_634_581,1
1593,634_581,3
1594,634_580_581,1
1595,634_1318_581,1
1596,634,4
1597,633_682,1
1598,633_633_633_633_633_633_682,1
1599,633,5
1600,632_632_632_603_603_632_632_655_655_655_749_749_748_748_749_749_655_749_749_604_604_604_604_604_604_604_604_749_749_604_604_749_604_604_655_604_655_655_604_604_604_749_604_604_604_604_604_604_604_468_467_467_604_467_604_604_653_467_467_653_655_632_655_655_604_749_604_604_604_604_604_653_604_604_749_604_604_654,1
1601,632_632_603,1
1602,632_603,12
1603,632_360,6
1604,632,6
1605,631_630,3
1606,631,3
1607,630_680_706_707,1
1608,630_680,1
1609,630_630_680_706_707_680,1
1610,630_629,3
1611,630_628_629,1
1612,630,16
1613,63,9
1614,629_706_680_630,1
1615,629_628,3
1616,629,2
1617,628_628_627,2
1618,628_627,8
1619,628,10
1620,627,1
1621,626_625,5
1622,626,15
1623,625_665,1
1624,625_626,3
1625,625_625_625_626,1
1626,625,6
1627,624_587,3
1628,624,15
1629,623_624_587,1
1630,623,14
1631,622_724_621,1
1632,622_724_619_621,1
1633,622_622_621,3
1634,622_621_745_620,1
1635,622_621,4
1636,622,4
1637,621_745_745_621_620,1
1638,621_723_724,1
1639,621,7
1640,620_745_620_619,1
1641,620_745,2
1642,620_620_621,1
1643,620_620_620_619,1
1644,620_619,2
1645,620,3
1646,61_61_61_61_61_61_61_61_61_61_53_53_61_61_53_61_61_257,1
1647,61_61_61_61_257,1
1648,61_61_258_52_52_52_52_52_52_52_52_52_52_52_52_52_52_52_52_52_52_52_52_52_52_52_52_52_53_52_52_52_52_258_258_258_258_259_259_18_18_18_18_258_61_61_61_258_61_258_258_259_258_258_258_258_258_258_258_258_258_258_258_258_258_258_258_258_258_258_258_258_258_258_258_258_258_258_258_258_258_258_258_258_258_18_18_18_18_18_18_258_258_259_17_258_258_258_18_17_258_258_61_62,1
1649,61_258_61_61_257,1
1650,61_257_857,1
1651,61_257,1
1652,619_619_745_620_745_497_590_590_693_693_694_694_693_693_579_577_579_579_577_694_694_577_693_694_694_500_499_620_620_745_620_745_500_500_498_500_591_591_497_497_709_498_500_500_744_744_500_498_710_709_709_591_591_591_591_577_579_592_591_579_694_694_694_693_577_695_694_693_694_694_591_578_591_579_577_590_577_578_591_591_498_500_500_620,1
1653,619_619_618_617,1
1654,619_618_736,1
1655,619_617_619_745_745_620_620_619_736_617_736_619_618_735_735,1
1656,619,14
1657,618_736_735,1
1658,618_736,1
1659,618_617_619_618_619_735_618_736_736_617_618_735_735_736,1
1660,618,3
1661,617_735_735_736_618_621,1
1662,617_618_736_735,2
1663,617_618_619_618_736,1
1664,617_618,1
1665,617,5
1666,616_616_616_370_616_532,1
1667,616_615,5
1668,616_532_534_534_535_535_534_529_529_528_528_533_528_487_528_528_533,1
1669,616_532_370,1
1670,616_532,7
1671,616,10
1672,615_616_532,1
1673,615_616,1
1674,615,2
1675,614_562,2
1676,614_354_354_354_354_562_354_354_614_562,1
1677,614_354,1
1678,614,2
1679,613,1
1680,612,1
1681,611_642,1
1682,610_731,1
1683,61,2
1684,609,1
1685,608_645,1
1686,608_608_608_751_369,1
1687,608_607,1
1688,608_530_609,1
1689,608_530,1
1690,608,1
1691,607,3
1692,606_742,2
1693,606_605,1
1694,606,3
1695,604_749_604_632_655_655_604_604,1
1696,604_655_654,1
1697,604_654,1
1698,604_653,1
1699,604_604_749_604_604_604_604_360_632_360_632_655_655_604_604_604_604_749_604_632_655_655_604_604_604_604_604_604_604_604_604_749_604_654,1
1700,604_604_654,1
1701,604_604_653,4
1702,604_604_604_653,1
1703,604_604_604_467_604_604_604_469_468_468_467_468_604_604_604_604_604_604_604_653_604,1
1704,603,11
1705,602_684_602,1
1706,602_684,4
1707,602_602_684,1
1708,602,2
1709,601_601_601_601_482,1
1710,601,3
1711,600,1
1712,60,8
1713,598,1
1714,597,2
1715,596_596_596_596_589_596_514,1
1716,596,9
1717,595_588_623_587,1
1718,595_588,3
1719,595,6
1720,594_594_594_594_594_1316,1
1721,594_594_594_594_1316_446,1
1722,594_1316_1317_1317_446,1
1723,594_1316,1
1724,594,3
1725,593_593_593_583,1
1726,593_593_582_593_582_346_346_593_582_582_593_593_593_582_582_593_593_593_583,1
1727,593_584_583,1
1728,593_346,1
1729,593,16
1730,592,11
1731,591_591_693_693_579_579_591_577_591_579_590_578_591_693_577_579_579_1315,1
1732,591_591_578,1
1733,591,3
1734,590_578,2
1735,590,8
1736,59,3
1737,589_596_589_515_514,1
1738,589_596,1
1739,589_589_589_589_589_515,1
1740,589_589_589_514_589_515,1
1741,589_589_515_589_515_514,1
1742,589_589_515,2
1743,589_516_515,1
1744,589_515_514,3
1745,589_515,7
1746,589_514_589_589_589_589_515_514,1
1747,589,12
1748,588_595,1
1749,588,7
1750,587_624_588,1
1751,587_624,3
1752,587_623_587,1
1753,587_588,1
1754,587_587_623,1
1755,587_586_587,1
1756,587,6
1757,586,3
1758,585_585_712_712_711_712_572_572_711_712_712_573_587_573_585_573_573_573_585_573_573_755_573_586_572_572_573_586_711_712_711,1
1759,585,2
1760,584_584_347,1
1761,584_582_583,1
1762,584_582_582_647_584_347_347_347_583,1
1763,584_347,4
1764,584,6
1765,583_582,3
1766,583,8
1767,582_582_584_582_583,1
1768,582_582_582_583,1
1769,582,1
1770,581_581_1319_1319_1318_1320_1320_634_581_580,1
1771,581_580,1
1772,581_1319_1318_1319_580,1
1773,581,8
1774,580_581,1
1775,580_580_579,1
1776,580_579,2
1777,580,3
1778,58,1
1779,579_590_579_591_693_693_577_577_590_590_591_1318_580_580_579_579_578_591_590,1
1780,579_580_579_590_580_580_590_591_578_579,1
1781,579,2
1782,578_693,1
1783,578_577,1
1784,577_694_693,1
1785,577_693_581_635_635_635_636_635_1319_1318_1319_1320_1318_1320_590_497_497_522_710_708_681_681_522_522_745_620_745_499_500_1315_1315_578_590_590_1318_1319_565_568_568_1320_565_568_568_565_568_568_566_566_565_566_565_566_568_585_566_568_568_567_566_568_568_1320_565_565_1320_1320_565_565_568_565_568_1320_565_568_565_1320_1319_1318_1318_581_581_1320_1319_1318_590_683_590_590_709_500_499_500_709_709_590_693_694_693_577_577_580_580_1319_1319_1318_1318_635_635_634_634_581_581_580_591_577_1318_580_579_578_1315_590_577_590_581_1318_580_581_581_581_590_591_1315_1315_591_497_497_709_710_709_745_500_500_745_744_500_620_745_745_709_709_709_499_709_498_709_499_591_500_499_497_1315_693_577_581_580_635_635_635_635_635_635_635_635_635_635_635_635_636_636_635_635_581_580_577_590_590_693_693_577_497_497_500_745_620_620_745_500_499_522_710_710_710_709_709_745_500_745_500_620_620_500_500_745_500_1315_1315_591,1
1786,576_664_479_480,1
1787,576_576_664_479,1
1788,576_576_479_480_479,1
1789,576_560_559_558,1
1790,576_560_1301_479_664_664_560_558_560,1
1791,576_559_559_664_664_559_559_558_664,1
1792,576_480_480_479,1
1793,576_480,4
1794,576_479_576_479_664_479_480,1
1795,576_479_576_479_480,1
1796,576_1302,1
1797,576,4
1798,575_575_575_575_352,1
1799,574,5
1800,573_586_586_755_585_711_712_585_573_573_586_623_624_587_624_587_623_623_588_587_755_586_573_574,1
1801,573_586,1
1802,573_574,1
1803,573_573_624_573_624_586_573_573_755_573_586_624_587,1
1804,573_573_573_586,1
1805,573,1
1806,572_711_567_565_568_711_711_1320_566_568_568_567,1
1807,572_585,1
1808,572_1321,1
1809,572,1
1810,571_571_571_691_692_691_569_569_571_571_571_570,1
1811,571_571_571_571_571_594_571_594_445_1317_1316_594_1316_445_445_447_747_447_1316_1316_447_447_1316_447_446_447_447_1317_447_1316_1316_1316_1316_1316_594_445_1316_445_594_1316_446_1316_1316_574_569_571_574_571_571_571_571_571_571_571_571_571_571_571_569_571_571_569_571_571_571_569_571_569_571_571_569_569_571_569_571_571_569_571_569_569_571_569_571_569_571_569_571_569_569_571_569_569_571_569_571_571_570,1
1812,571_571_571_571_571_570,1
1813,571_571_571_571,1
1814,571_570,1
1815,57,5
1816,56_56_237_206_206_204_203_204_206_205,1
1817,56_206_205,1
1818,569_692_692_691,1
1819,569_691,1
1820,569_569_691,1
1821,569_569_569_691_569,1
1822,569,2
1823,568_572_711_711_585_585_566_567_568_567_565_566,1
1824,568_566_568_567,1
1825,568_566_565_565_566_568_567,1
1826,568,2
1827,566_568_568_1320_565_1320_568_568_1320_565_568_566_568_585_585_566_568_565_1320_565_568_565_565_566_565_568_567,1
1828,566_565,2
1829,565_566_567,1
1830,565,7
1831,564_557,3
1832,564,11
1833,563_492,8
1834,563,8
1835,562_614_614_354,1
1836,562_614_354,1
1837,562_614,1
1838,562_562_614_354_562,1
1839,562_354_614,1
1840,562,12
1841,561,7
1842,560_560_560_559,1
1843,560_559,5
1844,560_558_558_559_560_743,1
1845,560_450_743_559_560_450,1
1846,560,8
1847,56,5
1848,55_55_55_55_55_55_157,1
1849,55_55_55_55,1
1850,55_55_55_54,1
1851,55_55_54,4
1852,55_54,18
1853,559_561_561_743_560,1
1854,559_559_560_743,2
1855,559_559_1302_576_576_564_557_557_559_448_448_558_448_449_352_352_352_352_352_352_352_575_559_559_352_350_350_350_557_448_448_449_557_664_559_558_558_449_450_352_573_574_573_573_573_574_574_586_573_573_586_573_573_574_352_352_352_352_352_352_352_352_352_352_352_352_352_352_352_352_352_352_352_353_352_450_450_352_352_352_352_352_352_352_352_352_352_352_352_352_352_352_352_352_352_351_586_573_586_573_755_573_586_587_587_573_352_352_595_595_573_573_588_586_585_585_587_585_755_624_586_624_586_712_567_712_712_565_566_1320_1320_568_585_565_568_1320_1320_565_1320_585_711_585_1320_1320_1320_1318_1319_1319_573_586_572_1320_1320_565_568_1320_1320_565_1320_1320_712_585_711_711_585_712_568_1320_565_1320_1320_568_624_624_573_573_573_573_587_573_587_573_623_587_587_624_587_712_572_572_711_711_712_712_712_587_573_573_573_586_585_585_572_711_1319_565_565_566_565_568_568_711_711_712_712_711_585_1321_572_572_712_585_712_586_712_585_711_568_566_565_568_568_567_565_566_567_585_712_568_567_624_624_573_586_586_573_587_593_582_582_582_584_647_647_584_583_593_746_746_349_746_349_350_746_649_746_349_648_349_650_649_650_350_649_649_349_651_746_349_649_652_652_746_746_649_347_347_347_347_347_347_347_584_648_347_347_347_647_347_347_347_584_648_649_350_349_349_649_746_746_349_349_649_649_448_448_350_350_350_350_349_649_648_649_746_746_746_648_350_350_650_349_649_650_651_737_737_665_665_738_738_665_665_738_737_737_738_737_738_348_649_651_349_737_737_738_737_737_665_665_738_738_349_649_650_349_349_737_737_349_349_746_746_350_349_649_650_650_349_737_738_737_737_738_349_349_349_349_349_737_349_737_665_650_349_350_651_650_746_649_649_650_350_737_737_350_350_738_738_625_665_738_349_737_737_738_584_347_347_647_647_647_584_1316_1316_594_1316_593_593_593_582_582_593_593_593_593_582_593_593_582_593_593_582_593_593_582_346_593_593_346_593_593_347_347_584_593_582_593_582_583_1316_1316_1316_1316_1316_1316_1316_1316_1316_1316_1316_1316_1316_1316_594_594_594_594_1316_594_569_571_569_571_569_571_691_569_571_571_569_571_692_691_691_569_571_1316_594_571_569_571_569_571_571_691_569_569_571_571_691_691_569_571_571_571_569_571_569_571_569_571_574_575_353_450_450_575_575_575_352_574_569_569_569_569_569_569_569_569_692_569_569_571_571_571_571_571_571_571_571_571_571_571_691_691_571_569_571_569_571_569_571_451_575_450_450_351_574_575_451_451_575_352_451_451_353_451_451_451_451_451_560_451_451_451_451_451_451_559_450_559_449_450_352_450_450_451_451_569_571_569_571_569_569_569_571_569_569_571_569_571_569_571_569_571_569_571_569_571_569_571_569_569_571_569_571_569_571_569_571_569_571_569_571_569_571_569_692_691_569_691_569_571_571_571_569_569_571_571_571_571_571_570_755_755_586_573_573_595_595_450_355_588_588_562_356_356_356_356_562_562_357_357_357_589_589_614_614_355_355_354_355_614_614_562_614_354_562_354_354_663_562_355_562_663_355_492_492_492_492_356_595_595_588_595_355_595_589_355_355_595_595_595_589_595_595_589_595_595_588_588_595_589_515_514_514_589_515_589_589_355_596_589_492_356_357_357_357_357_562_1359_358_358_357_357_356_492_357_356_614_354_562_356_357_357_356_355_492_357_357_356_355_562_355_562_492_356_357_563_492_492_356_596_596_492_357_356_355_663_663_614_354_562_562_354_663_562_562_355_355_562_356_589_596_588_353_352_450_450_451_560_451_451_450_451_353_352_352_450_451_353_559_560_559_559_560_451_569_571_587_624_573_573_586_573_573_588_573_352_573_574_352_352_352_451_450_352_450_353_352_450_449_449_558_576_576_664_559_557_664_479_480,1
1856,559_558,4
1857,559,2
1858,558_664_664_479_480,1
1859,558_558_450_558_559_559_560_560_451,1
1860,558_557,1
1861,558_449,2
1862,558,8
1863,557_664_559_559_558_1300_1301_1301_576_664_664_449_350_448,1
1864,557_559_558_576_479_664_1301_1300_668,1
1865,557_449_448,1
1866,557_448,3
1867,557_350_448_448_449_558_576_664,1
1868,557_350_350_448,1
1869,557,7
1870,556_539,3
1871,556_484_539,1
1872,556,23
1873,555_740_740_555,1
1874,555_740_546,1
1875,555_556,1
1876,555_555_555_545_554,1
1877,555_555_544_554_555_555_545,1
1878,555_554_721,1
1879,555_554_555_545,1
1880,555_554_544_545,1
1881,555_483_484,1
1882,555_483,3
1883,555_1290_554_554_539_556_556,1
1884,555,3
1885,554_752_552,1
1886,554_721,3
1887,554_546_740_546_553_554_546_1290,1
1888,554,12
1889,553_718_752_674_717_717_365_365_752_752_552_670_552_552,1
1890,553_717_553_365_552_752_552_364,1
1891,553_552,1
1892,553_365_365,1
1893,553,3
1894,552_553_553_552_365_365_364,1
1895,552,11
1896,551_670,1
1897,551_551_670,1
1898,551,5
1899,550_671_472_472_754_753_753_717_752_752_671_551,1
1900,550_550_551,1
1901,550_550_550_362,1
1902,550_550_363,1
1903,550_550_362,1
1904,550_363,2
1905,550_362,5
1906,550,2
1907,55,4
1908,549_549_548,1
1909,549_548,1
1910,549_363_550_550_362,1
1911,549,1
1912,548_549_548_363,1
1913,548_549,1
1914,548_548_548_363_1312_1289_1289_363_549_363,1
1915,548,2
1916,547_547,1
1917,547_546,5
1918,547_1291_1290_1290_546_545,1
1919,547_1290_718_718_1291_1290_546,1
1920,547,22
1921,546_556_556_539_539_540_540_740,1
1922,546_555_545_544,1
1923,546_547,2
1924,546,5
1925,545_555_545_554,1
1926,545_554,1
1927,544,5
1928,542_545_483_555_555_545_721_543_543_546_545_545_544_366_366_544_555_484_555_483_483_555_546_543_544_544_546_554_483_555_555_547_547_546_547_555_545_555_553_554_554_555_721_544_555_554_554_545_721_554_544_365_366_543_543_543_544_483_555_555_545_546_555_555_555_544_544_555_721_543_544_546_555_546_555_544_555_721_554_1290_554_555_555_555_555_545_553_554_554_555_545_544_543_543_542_543_543_544_544_544_554_545_555_719_718_718_1291_1290_718_1290_547_546_555_545_1290_547_547_546_545_553_365_365_555_546_546_555_555_555_483_555_545_555_555_546_545_545_547_546_547_546_545_544_555_554_554_483_555_554_483_555_555_545_544_555_556_555_546_554_554_1290_1291_1290_546_555_555_545_546_545_721_555_546_555_545_545_544_717_365_553_365_553_365_365_544_555_1291_1291_1290_753_718_752_553_553_717_717_718_1290_740_555_555_638_543_1289_638_638_544_638_543_544_544_543_544_543_544_366_544_555_545_554_554_555_544_365_544_542_365_544_544_544_546_546_545_544_544_545_544_721_542_638_542_544_545_545_721_544_543_544_544_545_544,1
1929,542,8
1930,541_740_540,1
1931,541_700,1
1932,541_541_540,1
1933,541_540,5
1934,541_484_539_540,1
1935,541,17
1936,540_541_700_700,1
1937,540_541,2
1938,540_539,1
1939,540,12
1940,54,5
1941,539_556,1
1942,539_539_733,1
1943,539_484,3
1944,539,15
1945,538_685,1
1946,538_484,1
1947,538,22
1948,537_537_538_537,1
1949,537_537_537_368_368_537_750_750_537_537_536,1
1950,537_536,1
1951,537_368,3
1952,537_1357_733_757_757_486_608_608_608_608_369_1358_686_686_1357_686_686_608_608_369_369_369_369_530_608_608_369_1357_701_701_1362_1362_1362_485_685_1358_686_686_486_1357_1357_733_733_533_662_662_733_733_702_703_703_757_757_1363_1363_1362_1363_540_540_734_734_1358_534_529_529_534_757_757_1357_1357_733_733_757_1363_1358_1362_1362_1358_1358_686_686_369_608_751_751_369_608_608_608_369_371_637_637_527_527_526_371_525_527_527_531_371_526_372_531_525_531_608_608_645_645_645_645_645_645_645_645_646_645_645_645_645_645_645_645_646_645_608_530_530_531_369_369_733_701_1362_1362_701_1358_1362_1358_1358_1358_685_608_608_608_608_369_686_1358_1357_734_1362_1358_1358_733_757_722_685_685_533_662_686_369_369_608_608_750_750_537_537_537_537_537_538_537_537_537_537_537_368_537_607_607_750_537_538_538_537_537_537_537_537_750_536_537_750_537_537_537_537_537_537_750_537_537_537_750_538_538_750_750_530_530_369_369_608_369_608_608_757_1357_538_685_685_1358_751_369_369_1362_1358_1362_700_541_700_734_540_734_1358_733_539_733_608_608_531_531_531_531_608_608_645_369_1363_1362_701_701_686_608_608_369_608_608_608_1357_757_1358_733_484_484_484_540_539_539_733_529_534_529_616_616_531_525_527_528_534_529_757_534_528_488_534_534_528_616_370_370_532_616_532_488_487_757_757_535_535_534_528_528_528_528_527_527_535_535_637_527_527_528_528_487_487_370_532_532_529_529_484_483_484_485_485_733_486_757_1362_1362_701_1358_540_700_733_734_734_701_1362_1358_369_685_368_538_368_368_538_722_685_608_537_608_751_751_369_1362_701_1362_702_701_701_1358_701_1357_733_484_539_539_369_685_662_1357_1358_757_534_686_369_698_485_485_1357_734_1358_701_1362_1362_1362_533_527_637_637_371_371_637_527_528_528_528_535_529_487_757_757_1362_733_369_757_733_485_686_534_757_487_487_529_534_534_487_534_529_534_535_703_703_757_686_534_757_757_686_662_686_685_369_685_1362_701_1362_701_1358_1358_733_733_757_1357_484_485_485_369_369_1362_1363_1362_608_644_645_646_645_646_643_644_687_687_644_646_646_645_645_608_369_608_608_369_608_530_530_608_530_608_369_369_751_750_368_537_368_537_537_367_537_368_750_537_537_537_537_537_537_537_536_606_538_608_608_556_539_483_484_483_484_539_733_733_701_1362_701_1362_541_540_540_700_734_541_700_541_700_700_700_541_541_701_1358_701_369_369_685_757_1357_757_369_734_733_703_757_757_534_534_487_534_533_532_527_528_487_528_532_661_662_662_533_527_528_487_528_371_637_637_527_371_371_513_372_372_729_513_729_513_513_372_372_372_372_531_370_370_371_371_372_373_729_730_513_513_730_513_730_373_373_513_512_373_512_372_513_512_372_372_372_372_374_373_513_729_729_513_513_730_513_730_513_373_373_372_372_372_372_372_372_512_512_372_372_372_372_372_372_730_513_513_513_512_372_372_730_513_512_373_372_374_729_729_513_513_730_730_513_373_372_372_527_370_637_637_370_526_525_525_371_531_526_531_370_531_371_531_371_637_637_528_527_371_371_371_371_526_531_370_370_527_637_535_533_533_528_529_528_529_534_662_533_533_527_528_528_637_527_371_371_527_637_637_526_531_527_527_371_526_637_637_370_370_370_370_370_370_532_532_533_533_528_528_488_528_528_528_528_637_637_527_527_528_487_535_535_529_534_757_645_608_608_369_686_369_608_751_369_686_733_1357_733_686_686_700_701_701_1358_1358_733_686_486_757_1357_1357_369_686_662_540_734_700_700_734_1362_1363_1364_1363_1362_701_701_1362_369_369_734_1363_1362_1363_701_702_701_1362_734_369_608_530_369_369_486_485_369_539_539_733_539_539_485_485_608_750_368_537_537_368_537_537_537_537,1
1953,537,1
1954,536,1
1955,535_703,1
1956,535_535_534,1
1957,535_534,1
1958,535_529_487_529_535_535_757_528_488_487_528_529_529_535_535_533_534,1
1959,535,12
1960,534_534_529,1
1961,534_529,2
1962,534,5
1963,533_661_662,2
1964,533_616_532_531_370,1
1965,533_615_370_532_616_616_532,1
1966,533_533_662,1
1967,533_532,1
1968,533_528,3
1969,533_370_532,1
1970,533,8
1971,532_616,1
1972,532_533_532_528,1
1973,532_533_528,1
1974,532_370,1
1975,532,8
1976,531_531_531_530,1
1977,531_530_530_530_530_530_609,1
1978,531_530,1
1979,531_526_525,1
1980,531_526,3
1981,531_525_526,1
1982,531_525_371_526,1
1983,531_370_526,1
1984,531_370,7
1985,531,8
1986,530_609,1
1987,530,5
1988,52_52_53,1
1989,52_52_52_52_53,1
1990,529_535_534,2
1991,529_533,1
1992,529_529_534_703_703_529_534_757,1
1993,529_529_534,1
1994,529_528_533_534,1
1995,529_528_528_528_528_487_488,1
1996,529,4
1997,528_637_527,1
1998,528_533_527_662_533_527_637_637_527_527_528_488_488_488_487,1
1999,528_528_533,1
2000,528_487,6
2001,528,8
2002,527_637_527_370_527_371,1
2003,527_637,1
2004,527_528_528_528_533,1
2005,527_371,1
2006,527,3
2007,526_531_370_371,1
2008,526_531_370,1
2009,526_526_525,1
2010,526_525,3
2011,526_371,3
2012,526,7
2013,525,8
2014,524,1
2015,523_523_522,1
2016,523_522,12
2017,523,16
2018,522_709_708_681,1
2019,522_709,1
2020,522_523_523_709_523_522_710,1
2021,522_523,4
2022,522_522_522_523_522,1
2023,522,5
2024,521_732,2
2025,521_521_732,1
2026,521_289_287_287_732_287_289_289_287_289_288,1
2027,521_289,4
2028,521,2
2029,520_521,1
2030,520_520_520_520_520_520_520_520_520_520_520_519,1
2031,520_520_520_520_520_520_520_520_520_520_520_518_520_520_520_520_520_732_732_520_521_521_520_518_518_520_732_289_521_521_520_521_521_520_518_732_518_518_518_520_518_520_518_520_518_520_518_520_518_520_518_520_518_518_518_520_520_520_520_520_520_520_520_520_520_519_521_520,1
2032,520_520_519,1
2033,520_519,3
2034,520,3
2035,51_51_50,2
2036,51_50_2,1
2037,51_50,6
2038,519_518,1
2039,519,3
2040,518,3
2041,517_516,2
2042,517,1
2043,516_516_517,1
2044,516_516_516_517,1
2045,516_516_516_516_516_516_516_518_516_516_516_516_516_516_518_516_516_516_589_589_589_589_589_515_589_515_516_518_516_516_516_516_516_517,1
2046,516_516_515_516_516_516_516_516_516_517,1
2047,516,6
2048,515_589,1
2049,515_515_514,1
2050,515_514,1
2051,515,3
2052,514,6
2053,513_730,2
2054,513_729,1
2055,513_513_372_512,1
2056,513_512_373_373_513_512_511,1
2057,513,2
2058,512_512_512_513_729_513_513_512_372_373,1
2059,512_512_372_372_512_372_373_373_512_511,1
2060,512_511,4
2061,512_373_373_729_729_730_730_729_513_513_373_372_373_512_511,1
2062,512,2
2063,511,21
2064,510_510_489,1
2065,510_509,1
2066,510_489,1
2067,510,6
2068,51,9
2069,50_51,3
2070,50_50_51,1
2071,50_2,1
2072,50_1_51_50_125_51_51_50_2,1
2073,509_725,3
2074,509_509_509_509_725_489_489_489_509_489_489_489_489_510_510_509_509_508,1
2075,509_509_509_509_509_509_509_509_509_509_509_509_509_725_725_509_509_509_509_508,1
