,E,N
1378,1355_918_759_917_917_759_917_759_917_761_917_917_1355_918_918_917_917_917_918_917_759_759_917_917_759_917_759_917_917_761_918_918_941_941_761_917_917_918_917_1381_758,1
1379,1355_918,1
1380,1355,1
1381,1354_1354_1353,1
1382,1354,2
1383,1353_1354,1
1384,1353_1353_470_471_1352,1
1385,1353_1353_1354,1
1386,1353,2
1387,1352_471,1
1388,1352,1
1389,1351_1307,1
1390,1351,4
1391,1350_1307_1351,1
1392,1350_1307,1
1393,1350,1
1394,134_314_312_454_454_435_314_454_319_318_319_319_317_317_318_318_319_320_318_319_319_329_329_329_329_329_329_319_329_327_328_328_329_320_328_329_329_329_329_320_316_454_316_315_316_316_341_341_316_316_315_89_388_388_453_453_435_404_404_405_406_408_406_408_404_404_405_404_408_407_408_406_408_408_435_454_432_433_316_316_454_314_313_312,1
1395,134_135,1
1396,134_134_133,1
1397,1348_1347_1346,1
1398,1348_1347,2
1399,1348_1346_1347,1
1400,1348,2
1401,1347_1346,2
1402,1347,2
1403,1346,1
1404,1341,1
1405,1340_1339,2
1406,1340,1
1407,134,1
1408,1338_1119,2
1409,1338,2
1410,1336,1
1411,1335_1342_1342,1
1412,1335,1
1413,1334,5
1414,1333,1
1415,1332_920_919_824_783_784_903,1
1416,1332_920,3
1417,1332_1332_1332_920,1
1418,1332_1332_1331,1
1419,1332_1331,2
1420,1332,3
1421,1331_1330,1
1422,1331,3
1423,1330,2
1424,1329_1330_1330_1330_1329_1329_1328,1
1425,1329_1329_1329_1328,1
1426,1329_1328,2
1427,1329,1
1428,1327,7
1429,1326_1327,2
1430,1322,3
1431,1321,1
1432,1320_568_568_585_1318_1319_1319_1320_1320_565_567_568_568_566_566,1
1433,1320_1319,1
1434,1320,2
1435,131_88,1
1436,1319_1319_1318,1
1437,1319_1318,3
1438,1319,1
1439,1318_1319,1
1440,1318,3
1441,1317_447_1316_1317_1316_447_447_594_1316_1317_446,1
1442,1317_446,1
1443,1317_445_446,1
1444,1317,3
1445,1316_594,1
1446,1315,3
1447,1314_1313,3
1448,1314,2
1449,1313,1
1450,1312_549_548_549,1
1451,1312_548_549,1
1452,1312,3
1453,1311,6
1454,1310_1309,1
1455,131,2
1456,1309_1308,1
1457,1309,3
1458,1308_676_675_674,1
1459,1308,2
1460,1307_1351,1
1461,1307_1307_1307_1351,1
1462,1305,1
1463,1302,1
1464,1301_664,1
1465,1301,2
1466,1300_668,1
1467,1300_667_669_669_668,1
1468,130,2
1469,13,1
1470,12_143_95,1
1471,129_88_87_87_130,1
1472,129_128,1
1473,1299_831,4
1474,1299_1299_831,1
1475,1299,3
1476,1298_910_909,1
1477,1298_909,2
1478,1298_1298_909,1
1479,1298,3
1480,1297,2
1481,1294_387_332,1
1482,1294_30_387_327_1294_332_30_30_312_312_312_436_312_456_134_454_433_341_316_454_454_315_454_433_316_315_312_315_314_313_29,1
1483,1293_1293_1293_1293_1207_1207_1207_1207_1153_1153_1154_1207_1207_1207_1207_1153,1
1484,1293,3
1485,1291_1291_546_546_1290_718_717,1
1486,1291_1290,1
1487,1291,3
1488,1290_721_1290_554,1
1489,1290,3
1490,129,1
1491,1289_638,2
1492,1289_1289_638,1
1493,1289,1
1494,1288_123,2
1495,1288,1
1496,1284,4
1497,1283_1259,1
1498,1283,2
1499,1282_78,1
1500,1282,1
1501,1281,1
1502,1280_1166_1166_1166_1166_1186_1243_1166_1280_1280_1166_1166_1280_1280_1166_1166_1166_1164_1164_1166,1
1503,1280,3
1504,128,1
1505,1277,1
1506,1276_1276_374,2
1507,1275_1274,4
1508,1275,1
1509,1273_1085,1
1510,1270_1270_1249_1247_1248,1
1511,1270_1251_1249_1248_1249,1
1512,1270_1249,2
1513,127,1
1514,1267_803_804,1
1515,1267,2
1516,1266_1311,1
1517,1266_1266_1266_875,2
1518,1266,1
1519,1265_985_777,1
1520,1265_1265_777,1
1521,1264_916,1
1522,1264_795_851_851_794,1
1523,1264,5
1524,1263_845,1
1525,1263_1263_845_964_844,1
1526,1263_1263_843_964_964_1263_845_795_1264,1
1527,1263,1
1528,1262_1109_1108,1
1529,1261,3
1530,1260,2
1531,125_51_50,1
1532,1259,1
1533,1258_1258_1160_1160_1258_1212,1
1534,1258_1212,2
1535,1257_728,2
1536,1257,2
1537,1256_728_728_1257_302_728_495_496,1
1538,1256_496,2
1539,1256_495_1256_1256_1256_1256_728_1256_728,1
1540,1256_1256_496,1
1541,1255_679,3
1542,1255_1255_1255_679,2
1543,1254_679,1
1544,1254,3
1545,1253_1252_1251,1
1546,1253,3
1547,1252_1248_1251,1
1548,1251_1250,1
1549,1251_1248,1
1550,1251,2
1551,1250,1
1552,1249_1248,2
1553,1249,2
1554,1248,2
1555,1247_1247_1246,1
1556,1247,3
1557,1246_1247,2
1558,1246_1245,1
1559,1246_1244,1
1560,1246,2
1561,1245_1244,1
1562,1245,1
1563,1243_1166_1186,1
1564,1243_1161_1162_1161_1160_1160_1243_1159,1
1565,1243_1159_1186_1158,1
1566,1243_1158_1159,1
1567,1243,2
1568,1242_1170,1
1569,1242,3
1570,1241_803_804,1
1571,1240,3
1572,1239_805,1
1573,1239,1
1574,1238_1238_1152_1238_1152_1152_1238_1238,1
1575,1238_1151,2
1576,1238,1
1577,1237_1237_1237_878_1237_1236,1
1578,1237,3
1579,1236,2
1580,1234,2
1581,1233_1236_878_878_878_1237_878_1236_878_1237_1236_878_878_879,1
1582,1233_1233_1232,1
1583,1233_1232,4
1584,1233,1
1585,1232,3
1586,1231_1231_1230,1
1587,1231_1230,1
1588,1231,6
1589,1230_1231,1
1590,1230_1230_1229,2
1591,1230,2
1592,123,2
1593,1229_1229_1228,1
1594,1229_1228,1
1595,1229,2
1596,1228_880_880_1194_1210_1210_1228_1228_1227_880,1
1597,1228_1229,1
1598,1228,2
1599,1227_880,1
1600,1227,2
1601,1225_1205,2
1602,1225,2
1603,1224_1220,2
1604,1224,1
1605,1223_1223_1217_1215_1218_1223,1
1606,1223_1223_1216,1
1607,1223_1216,2
1608,1223,2
1609,1222,2
1610,1220_1224,1
1611,1220_1219,1
1612,1220_1134,1
1613,121_138_137_139_139,1
1614,1219,1
1615,1218_1217_1216_1216_1215,1
1616,1218_1215,2
1617,1218_1189,1
1618,1217_1216_1216_1218_1215,1
1619,1217,1
1620,1216_1218_1215,1
1621,1216_1215,1
1622,1216,1
1623,1211,2
1624,1210_1193_1194_1194,1
1625,1210,1
1626,121,2
1627,120_121,1
1628,1209_1203,1
1629,1208_1202,1
1630,1208,1
1631,1207_1154,1
1632,1207,1
1633,1206_21,1
1634,1206_1205_881,1
1635,1206_1205,1
1636,1206,2
1637,1205_881,2
1638,1205_1205_1225,1
1639,1205_1204,1
1640,1205,1
1641,1204_20,1
1642,1203,1
1643,1202_1198,1
1644,12,3
1645,119_119_118,1
1646,119_118_97,1
1647,1198,3
1648,1197_278,1
1649,1197_1209_278,1
1650,1197_1197_278,1
1651,1194_1334_1182_1182_1342_1177_1336_1336_1137_1137_1190_1137_1137_1188_1189_1189_1323_1323_1137_1137_1195_1190_1323_1137_1218_1141_1361_1361_1184_1184_1182_1142_1141_1195_1334_1336_1336_1336_1182_1184_1149_1182_1182_1361_1184_1143_1336_1342_1342_1333_1334_1334_1195_1196_1196_882_1195_1205_1205_881_1227_1204_880_880_1227_880_1210_880_880_1227_1193_1210_1210_1193_1194_1194_1334_1334_1335_1336_1179_1179_1182_1149_1361_1184_1177_1342_1177_1179_1178_1183_1182_1142_1142_1140_1140_1140_1142_1142_1142_1141_1361_1184_1183_1177_1336_1177_1144_1145_1144_1143_1144_1143_1143_1142_1323_884_884_883_882_1195_1323_1323_1323_1189_1190_1342_1323_1323_1190_882_882_1335_1193_1194_1194_1334_1195_1195_1196_1137_1323_1323_1190_1189_882_882_882_1335_1342_1194_1195_1334_1196_1196_1218_1189_1189_1143_1322_1322_1240_1144_1144_1145_1140_1141_1140_1140_1142_1361_1141_1184_1336_1336_1336_1196_1136_1179_1184_1140_1361_1141_1361_1141_1361_1184_1183_1335_1336_1178_1195_1335_1336_1184_1184_1183_1182_1178_1195,1
1652,1194_1193,2
1653,1194,2
1654,1192,3
1655,1191,1
1656,119,3
1657,1188,3
1658,1187_1187_1171,1
1659,1187_1187_1169,3
1660,1187_1158,1
1661,1187,3
1662,1186_1280,1
1663,1186,3
1664,1185,1
1665,1182,1
1666,1181_1176_1175,1
1667,1181_1149_1150,1
1668,1181_1149,1
1669,1181,3
1670,1180_1180_1174,2
1671,118,2
1672,1179,1
1673,1177,1
1674,1176_1176_877_1192_1191_1176_1174_1180_1180_1192_1191_1191_1180_1180_1191_877_1176_1180_1180_1180_1175_1176_1176_1191_1180_1180_1180_1180_1180_1180_1180_1176_1191_876_877_877_1191_1175_1180_1176_1175_1192_1192,1
1675,1176_1176_1175,1
1676,1176_1175_1181,1
1677,1176_1175,1
1678,1176,1
1679,1174_1180_1191,1
1680,1174,1
1681,1173,6
1682,1172_476_1172_1172_476_1172_476_1172_477,1
1683,1172_1172_476,1
1684,1171,2
1685,1170,1
1686,117,1
1687,1169_1187_1158,1
1688,1169_1187,2
1689,1169_1168,1
1690,1169,2
1691,1168_1171_1167,1
1692,1168_1138_1138_1167,1
1693,1168,3
1694,1167_1168_1167_1139_1170_1138,1
1695,1167,1
1696,1166_1186,1
1697,1166_1165_1164,1
1698,1166,1
1699,1165_1243_1186_1186_1166_1166_1165_1164,1
1700,1165_1164,1
1701,1165,1
1702,1164,2
1703,1163_1170_1242,1
1704,1163_1163_1170,1
1705,1163_1163_1163_1138_1163_1167_1138_1163,1
1706,1162,2
1707,1160,2
1708,116,2
1709,1159_1243,1
1710,1159_1158,2
1711,1159,2
1712,1158,1
1713,1157_1156,1
1714,1157,3
1715,1156,2
1716,1155,9
1717,1154,1
1718,1153_1233,1
1719,1152_1151,2
1720,1152,2
1721,1150_1149,1
1722,1150,3
1723,1149,1
1724,1144_1240_1144_1145_1144_1143,1
1725,1144_1240,1
1726,1144_1238_1142_1144_1240_1240_1142_1145_1144_1143,1
1727,1144_1142_1144_1142_1145,1
1728,1143,2
1729,1142_1145,1
1730,1142_1142,1
1731,1142,2
1732,1140_1140_1140_1140,1
1733,1140,1
1734,113_73_73_74,1
1735,113_113,1
1736,1139,4
1737,1138_1167_1138,1
1738,1138_1138_1170,1
1739,1138,1
1740,1132_1131,3
1741,1130_1129_898,1
1742,1130_1129,4
1743,1130,2
1744,1129_898_1129_1130,1
1745,1129,1
1746,1128,2
1747,1126_1126_1097,1
1748,1126_1097,1
1749,1126,3
1750,1125_1124,4
1751,1125,3
1752,1123,1
1753,1121_1100_1099_1099_1098,1
1754,1121_1099,1
1755,1121_1078,1
1756,1121,1
1757,1120_1120_1100_1100_1120_1120_1099,1
1758,1120_1098_1099,1
1759,1120,4
1760,111_77_76,1
1761,111_77,3
1762,1118_1114,2
1763,1118,1
1764,1117,2
1765,1115_1104,1
1766,1114_1118,1
1767,1110,2
1768,111,4
1769,1109,1
1770,1106_1106_1083_769,1
1771,1106_1083,2
1772,1106_1070,1
1773,1106,1
1774,1105,1
1775,1102_1101,1
1776,1102,2
1777,1101,2
1778,1100_1099,2
1779,1100,1
1780,109_109_5_5_109_5_5_109_5_109_5_109_109_109_6,1
1781,109_109_109_5_109_5_5_109_5_109_5_109_5_109_5_5_5_109_5_109_5_109_5_5_103_103_7_5,1
1782,1099,1
1783,1098_1076,1
1784,1098,2
1785,1097_1126,1
1786,1096_1110_1095_1095_1073,1
1787,1096_1095_1095_1095_1110,1
1788,1096_1095_1090,1
1789,1096,2
1790,1095_1110,1
1791,1095_1095_1095_1095_1072_1072_1095_1073,1
1792,1095_1095_1072_1073,1
1793,1095_1081_1095_1110,1
1794,1095,1
1795,1094_1094_1093,1
1796,1094_1094,1
1797,1094_1093,2
1798,1094_1088_1087,1
1799,1094_1088,1
1800,1092_1086,1
1801,1092,2
1802,1090_1089,1
1803,1090,1
1804,1088_1094_1093_1094_1087,1
1805,1088_1094_1073,1
1806,1088_1088_1087,1
1807,1088_1087,2
1808,1086_1085,1
1809,1086,2
1810,1083_1082_1082_1066,1
1811,1083,1
1812,1082_1082_1066,2
1813,1082_1066,1
1814,1082,3
1815,1081_1062,1
1816,1081,4
1817,1080_1080_1080_1057,1
1818,1080_1080_1059_1059_1080_1080_1057_1057_1059_1058_1057,1
1819,1080_1080_1057,1
1820,1080_1080,1
1821,1080_1070,1
1822,1080_1059_1059_1059_1058_1058_1080_1080_1080_1080_1057,1
1823,1080_1058_1080_1057,1
1824,1080_1057,1
1825,108,3
1826,107_107_106,1
1827,107_106,1
1828,1079,5
1829,1078_1077,1
1830,1078,1
1831,1077,1
1832,1076_1060,1
1833,1076,1
1834,1075,3
1835,1074_1075,2
1836,1073_1072,1
1837,1073,1
1838,1072,1
1839,107,3
1840,106_106_107,1
1841,106_106_106_106_233_107_106,1
1842,1068,3
1843,1067_1067_1067_1067_1067_1068_1067,1
1844,1067_1067_1067_1067_1067_1067_1067_1067_1067_1067_1067_1068_797,1
1845,1066_1061,1
1846,1066,3
1847,1065_1061,2
1848,1065,1
1849,1064_1063,1
1850,1064,4
1851,1063_1064,1
1852,1063_1063_1063_1064,1
1853,1062_1062,1
1854,1062_1061,2
1855,1062,1
1856,1061_1060,1
1857,1061,1
1858,105_104_57,1
1859,105_104,2
1860,1059_1058,5
1861,1056_299,1
1862,1056,2
1863,1055_292,1
1864,1055,2
1865,1054,4
1866,1053_1052,3
1867,1053_1029,1
1868,1053,2
1869,1052_1053,2
1870,1052,2
1871,1051_300,1
1872,1051_1054,1
1873,1051_1051_1054_1051_301_301_301,1
1874,1050_1019_1020,1
1875,1050,1
1876,105,1
1877,104_105_105_104,1
1878,104_105_104_57,1
1879,104_105,1
1880,1049_295,2
1881,1049,2
1882,1048_1048_1000,1
1883,1048_1000,1
1884,1048,6
1885,1047_1046,1
1886,1047,1
1887,1045_997,2
1888,1045,1
1889,1044_1041,2
1890,1044,1
1891,1043_1040,1
1892,1043,1
1893,1042_1038,1
1894,1041,1
1895,1040_1039,1
1896,104,1
1897,103_7,2
1898,1037_1027,1
1899,1037,3
1900,1036_1035,1
1901,1036,3
1902,1035_1035_296_297_1035_1019_1021_1021_1020_300_299_1050_1050_1021_1019_1021_1004,1
1903,1035_1035_1035_296_297_297_1004,1
1904,1035_1034,1
1905,1035_1004,1
1906,1035,1
1907,1034_1007,2
1908,1034,1
1909,1033_1014,1
1910,1033,2
1911,1032_1032,1
1912,1032,1
1913,1031_1001,2
1914,1031,2
1915,1030_1030_1030_1001,1
1916,1030,1
1917,103,3
1918,1029_1052_1053,1
1919,1029_1052_1029_1053,1
1920,1029,1
1921,1028_1027,1
1922,1028,3
1923,1027,1
1924,1026,1
1925,1025_1026_1025,1
1926,1025_1025_1025_1025_1025_1025_1025_1025_1025_1025_1025,1
1927,1024_992,1
1928,1024_1024_992,1
1929,1023,1
1930,1021_1050_1021_1050_1019_1050_1021_1051_300_300_299_297_298_1051_300_1050_1020,1
1931,1021_1050_1019_1019,1
1932,1021_1021_1020,1
1933,1021_1020_1019,1
1934,1021_1020,1
1935,1021,1
1936,1019,2
1937,1018_298,1
1938,1018_1018_300_1021_1035_297_1005_1036_1035_296_297_1004_1005_1004_1019_1021_1020_1050_1056_300_299_298,1
1939,1018,4
1940,1017,4
1941,1015,3
1942,1014_1014_639,1
1943,1014,2
1944,1013,2
1945,1012_1011,1
1946,1012,2
1947,1011_296_1011_296_296_296_1012,1
1948,1011_1011_1010,2
1949,1011_1010,2
1950,1011,2
1951,1010,2
1952,100_83,3
1953,100_100_100_83,1
1954,1008_1016_1009,1
1955,1008_1009_1009_1008_1008_1017_1016_1017_1017_1017_1017_1017_1017_1017_1016_1017_1009_1003_1009_1008_1009,1
1956,1008,1
1957,1007_1034_1034_1034_1006_1007_1006,1
1958,1007_1034,1
1959,1007_1006,1
1960,1006_1006_1034_1006_1034_1006_1006_1006_1006_1003_1003_1006_1034_1006_1006_1007,1
1961,1006_1006,1
1962,1005,3
1963,1004_297,1
1964,1004_1004_297,1
1965,1004_1004,1
1966,1004,1
1967,1003_1002,1
1968,1003,2
1969,1002,1
1970,1000,2
1971,100,2
1972,,262
