,E,N
802,810,15
803,81,1
804,809_825,2
805,809_810,4
806,809,3
807,808_814_808_807,1
808,808_814,1
809,808_807,8
810,808_216_215_808_807,1
811,808,10
812,807_814_808,1
813,807_215,5
814,807,5
815,806_966,1
816,806,9
817,805_1239,1
818,805,2
819,804_804_1267_804_804_803,1
820,804_803_804_805_803_803_804_1241,1
821,804_803_803_926_802_802_926_803_804_1267,1
822,804_803_1267,1
823,804_803,1
824,804_1267_802_802_803,1
825,804_1241,1
826,804,10
827,803_926_803_804,1
828,803_926_1267_1267_803_804,1
829,803_804,1
830,803_803_804_804_803_1267_802,1
831,803_803_804,1
832,803_803_803_804,1
833,803_803_1241_803_926_803_804,1
834,803_802,3
835,803_1267_804_803,1
836,803_1267,2
837,802_906_906_907_906_870_856_856_854_855_855_905_905_906_860_861_861_801_802_803,1
838,802_804_803,1
839,802_802_801,1
840,802_801,2
841,802,18
842,801_926_861,1
843,801_861,2
844,801_802,1
845,801,5
846,800_840,1
847,800_839_799_800_792_792_839_800_840,1
848,800_839_227,1
849,800_839,3
850,800_800_839,1
851,800_800_800_800_800_839_839_800_800_800_792_800_792_800_800_792_800_792_800_792_839_839_800_792_840_792_800_841,1
852,800_800_800_800_800_800_800_839,1
853,800_799,3
854,800_792_800_800_800_800_839_800_792_840,1
855,800_792_792_792_792_792_792_792_792_792_792_792_792_792_792_792_841_841_792_800_800_800_800_800_800_800_839_839_800_800_800_800_800_800_800_800_800_800_800_800_800_839_800_840,1
856,800,2
857,7_7_7_103_103_103_103_7_103_7,1
858,7_7_7_103,1
859,7_7_103_7,1
860,7_103_7,1
861,7_103,3
862,79_79_1282_71,1
863,79_69_70_1282_70_78,1
864,79_1282,1
865,799_839_799_800,1
866,799_174,1
867,799,6
868,798_814_814_974_814_808_807_215_214_215_214_215_215_215_214_213_212_210_210_224_212_211_224,1
869,798_1067_1067_1067_1067_1068_1068_1067_797_797_1068_797_212_212_798_212_797_798_797,1
870,798,7
871,797,4
872,796_796_773,2
873,796_793,1
874,796_773_773_851_852,1
875,796_773_772_771,1
876,796_773_772,1
877,796_773,2
878,796,12
879,795_794,1
880,795_1264,1
881,795,3
882,794,9
883,793,2
884,792_792_792_841,1
885,792_792_792_792_800_792_840,1
886,792_792_792_792_792_841,1
887,792_792_792_792_792_792_800_839_839_800_800_792_800_839_839_800_839_800_840_800_839_839_800_800_800_800_800_800_792_792_792_792_792_792_841,1
888,792,3
889,791_848,1
890,791_791_849_848,1
891,791_791_771_773_772_771_851_790_849_849_791_791_772_851_851,1
892,791_791_175_176_176_872_872_846_847_846_846_847_850_850_791_791_850_849_934_934_934_789_790_934_934_935_789_936_936_791_791_851_771_1388_772_1388_1389_773_792_792_793_793_796_796_772_1389_793_796_773_851_1265_777_1265_1265_916_985_985_985_852_1264_845_1263_964_843_844_964_844_845_1264_795_795_1265_1265_776_1265_777_777_985_916_776_852_776_794_772_1388_773_794_794_791_790_935_934_789_934_790_790_791_848_848_843,1
893,791_790,3
894,791_772_851_796_851_773_773_772_791_771,1
895,791_771,1
896,791,4
897,790_849_849_791_851_796_773_796_791_849_772_849_772_851,1
898,790_790_789,1
899,790_789,4
900,790,16
901,79,3
902,78_78_79_78_1282_79,1
903,78_1282_12,1
904,789_935,1
905,789_790,1
906,789,4
907,788,1
908,787_832,1
909,787_831_832_831_787_787_787_787_787_787_832_787,1
910,787_787_832,1
911,787,7
912,786_786_784_784_786_785,1
913,786_785,1
914,786,3
915,785_784_784_903,1
916,785_784_783,1
917,785_784,2
918,785,4
919,784_920_784_903,1
920,784_903,1
921,784_783,1
922,784,5
923,783_824,2
924,783_823,1
925,783_783_824,1
926,783,4
927,782_873_782_780_782_781,1
928,782_781,1
929,782_780_781,1
930,782,4
931,781_780,1
932,780,4
933,78,2
934,77_77_111,1
935,77_15_76,1
936,77_111,2
937,77_110,1
938,779_806_779_806_806_778,1
939,779_779_779_214_778,1
940,779_779_778,4
941,779_779_214_779_779_778,1
942,779_779_214_779_778,1
943,779_779_214_778,1
944,779_778,17
945,779_214_779_806_214_779_778,1
946,779_214_779_779_779_779_779_214_779_779_779_214_779_214_779_779_779_778,1
947,779_214_779_779_778,2
948,779_214_779_214_779_778,1
949,779_214_778,1
950,779,4
951,778_779,1
952,778_214,2
953,778,2
954,777_777_776,1
955,777_776,7
956,777,2
957,776,1
958,775_933_775_775_933_933_774,1
959,775_933_774,1
960,775_774,5
961,775_225_224,1
962,775_225,1
963,775_224_224_224_224_225,1
964,775,15
965,774_933_775,1
966,774_933,1
967,774_775,2
968,774,3
969,773_851_771,1
970,773_796,5
971,773_773_851_773_796,1
972,773_773_851_771,1
973,773_773_772,1
974,773_772,2
975,773,7
976,772_851_796_773_796_772_851_771,1
977,772_851_772_791_851_771,1
978,772_772_771,1
979,772_771,1
980,772,7
981,770,2
982,77,3
983,76_77,1
984,76_76_15,1
985,76_75,1
986,76_15,6
987,76_146,2
988,769_770,1
989,769,1
990,768_768_768_768_768_768_767_766,1
991,768_768_768_768_768_768_767,2
992,768_768_768_767,3
993,768_768_767,3
994,768_767,16
995,768_766_768,1
996,768,4
997,767,4
998,766_768_768_767,1
999,766_768_766_768_767,1
1000,766_766_766_766_766_767,1
1001,766,7
1002,765_766,1
1003,765_765_766,2
1004,765_765_765_765_765_766,1
1005,765_765_765_765_763_763_763_764_763_765_765_765_827,1
1006,765_765_763_763_763_765_764_763,1
1007,765_764,2
1008,765,1
1009,764_811,1
1010,764_763,2
1011,764_218,3
1012,764,6
1013,763_811_763_763_763_763_764,1
1014,763_764,3
1015,763_763_764,1
1016,763_763_763_763_764,1
1017,763_763_763_763_763_763_763_763_763_763_763_763_764,1
1018,763,4
1019,762_945_761_941_941_762,1
1020,762_941_759_760_761,1
1021,762,7
1022,761_941,1
1023,761_761_941_942_944,1
1024,761_761_760,1
1025,761,5
1026,760_759_758,1
1027,760_759,1
1028,760,2
1029,76,10
1030,759_758,1
1031,759,5
1032,758_758,1
1033,758,17
1034,757_487_529_487_487,1
1035,757,7
1036,756_726,1
1037,756_493_726,1
1038,756,1
1039,755,13
1040,754_754_753,1
1041,754_753_752_472_671,1
1042,754_753,3
1043,754,18
1044,753_754,2
1045,753_753_752,1
1046,753_753_554_1290_1290_1290_719_753_754,1
1047,753_753_473,1
1048,753_752_718_717_1308_675_676_675_719_719_753_753_1290_740_555_555_545_554_554_365_365_553_553_676_676_675_675_674_674_717_719_718_718_553_674,1
1049,753_752,5
1050,753_718,1
1051,753_656_474_474_472_473,1
1052,753_473,7
1053,753,8
1054,752_753_753_472_473_474,1
1055,752_752,1
1056,752_717_674,1
1057,752_717_1308_674,1
1058,752_717,2
1059,752_675_1308_1308_718_752_717_717_674_719_719_718_718,1
1060,752_671_472,1
1061,752_671,4
1062,752_472_671,1
1063,752,10
1064,751_751_367_368_368_369_369_751_537_536_751_370,1
1065,751_369,3
1066,751,2
1067,750_537_368,1
1068,750,9
1069,74_74_73_74,1
1070,74_74_73,1
1071,74_73_74_73,1
1072,74_73_72,1
1073,74_73,3
1074,749_749_749_654,1
1075,749_748_748_749,1
1076,749_748,4
1077,749_604_604_654,1
1078,749_604_604_604_655_604_604_604_655_604_604_604_604_604_749_604_749_604_604_604_749_654,1
1079,749_604_604_604_604_604_654,1
1080,749,13
1081,748_749_604_604_654,1
1082,748_749,1
1083,748_748_749_749_604_749_604_604_604_654_749,1
1084,748,2
1085,747,2
1086,746_746_650,1
1087,746_746_649_649_650,1
1088,746_746_349_650,1
1089,746_650,1
1090,746_349_746_746_746_746_349_349_349_349_349_746_349_650_746_746_648_650_746_650_649_649_349_648_648_746,1
1091,746_349_746_349_349_746_650_649,1
1092,746,9
1093,745_620_745_744_744_499,1
1094,745_620_745,1
1095,745_620,7
1096,745_619_620,1
1097,745_619_619_619_619_620,1
1098,745_500_499,1
1099,745,8
1100,744_500_499,1
1101,744_499,1
1102,744,15
1103,743_743_743_743_451_664_448_448_450_450_449_449_664_557_558_448_557_558_664_664_664_450_560_559_559_743_743_562_561_451_451_352_450_450_559_576_480,1
1104,743_743_560_559,1
1105,743_743_558_559_560_559,1
1106,743_560,2
1107,743_559_576_559_743_743_559,1
1108,743_559_560,1
1109,743,16
1110,742_742_742_742_742_742_606,1
1111,742_606,19
1112,742,11
1113,741_740,4
1114,741_546,1
1115,741,24
1116,740_741_740,1
1117,740_741,1
1118,740_546,5
1119,740_540,2
1120,740,17
1121,74,7
1122,73_74_74,1
1123,73_74_73,2
1124,73_74,1
1125,73_73_74,1
1126,73_73_73_74,2
1127,73_73_73_73_73_74_73_72,1
1128,73_73_113_73_73_73_73_73_73_73_73_73_73_73_73_73_74,1
1129,73_72,1
1130,739_739_483,1
1131,739_555_483,1
1132,739_483,4
1133,739,3
1134,738_738_738_738_738_665,1
1135,738_738_738_738_738,1
1136,738_738_738_738,1
1137,738_738_738_625_665,1
1138,738_738_665_738,1
1139,738_738_665_625,1
1140,738_738_665,4
1141,738_665_625,1
1142,738_665,9
1143,738_626_625_738_665,1
1144,738_625_738_665,1
1145,738_348,2
1146,738,8
1147,737_738_737,1
1148,737_738_348,1
1149,737_737_738_348,1
1150,737_737_737_348,1
1151,737_737_348,1
1152,737_665_738_348,1
1153,737_349_348,2
1154,737_348,8
1155,737,11
1156,736_736_736_617_617_618,1
1157,736_736_735_735_618_735_735_618_736_617_617,1
1158,736_736_618,1
1159,736_736_617_617_619_618,1
1160,736_735_735_736_618,1
1161,736_735_735_736_617_736_735_735_736_736_618,1
1162,736_735,7
1163,736_618_736_735,1
1164,736_618_617,1
1165,736_618,3
1166,736_617_736_736_735_618_736_617,1
1167,736_617_618,1
1168,736,9
1169,735_736_735,1
1170,735_736_618,2
1171,735_735_736_617_618,1
1172,735_735_735_618_618_736_618,1
1173,735_618_618_617_618_618_736_735_735_617_618,1
1174,735,9
1175,734_740_734_540,1
1176,734_733_703_757_485_1362_1362_1358_1362_1357_485_757_1358_486_1363_1358_1362_1362_1358_1357_485_1357_701_700,1
1177,734_733,1
1178,734_700,5
1179,734_541_541_700,1
1180,734_541_540,1
1181,734_540,4
1182,734,8
1183,733_734_700,1
1184,733_734,1
1185,733_539_484,1
1186,733_539,1
1187,733,6
1188,732_732_520_521_290_290_289,1
1189,732_521_520_520_520_520_519_521,1
1190,732_521,3
1191,732_287,4
1192,732,12
1193,731_610,3
1194,731,5
1195,730_729_513_512,1
1196,730_513_373_372_373_372_372_373_729_513_513_512_511,1
1197,730_513,2
1198,730,19
1199,73,6
1200,72_72_13,1
1201,72_144,2
1202,72_13,3
1203,729_730_730_729_730_373_513_513_512_511,1
1204,729_730_513,1
1205,729_729,1
1206,729_513,1
1207,729_373_513,1
1208,729,26
1209,728_728_728_728_728_728_728_302_728_728_302_728_728_728_728_728_1257,1
1210,728_728_728_1257_302,1
1211,728_728_728_1257,2
1212,728_728_302_728_728_728_728_728_1257,1
1213,728_728_1257,4
1214,728_640,3
1215,728_496,2
1216,728_302_728_1257_640,1
1217,728_302,2
1218,728_1257,5
1219,728,3
1220,727_727_494,1
1221,727_726,1
1222,727_494,4
1223,727_1256_1257_1257_303_303_496_1257_302_728_728_496_496_640_496_640_640_1256_1256_496_640_495_494_493,1
1224,727,19
1225,726_727_494_493,1
1226,726_727_494,1
1227,726_726_493,1
1228,726_493,5
1229,726,2
1230,725_725_509,1
1231,725_509,1
1232,725,14
1233,724_723_724_723,1
1234,724_723,7
1235,724_621,6
1236,724,13
1237,723_724_723_621,1
1238,723_724_622_621,1
1239,723_724_621,2
1240,723_724,6
1241,723_723_724_723,1
1242,723_723_723_724,2
1243,723_723,1
1244,723_710,1
1245,723,9
1246,722_722_685,1
1247,722_685,7
1248,722_538_685,1
1249,722,9
1250,721_720,3
1251,721_554,4
1252,721,21
1253,720,1
1254,72,8
1255,71_72_13,1
1256,71_71_71_71_71_71_71_71_111_71_71_111_77,1
1257,71_71_111,1
1258,71_70,2
1259,71_13,1
1260,71_111_110_71_77_111,1
1261,71_111_110_111_77,1
1262,71_111,1
1263,719_753_718,1
1264,719_752_717_1290_718,1
1265,719_719_718,1
1266,719_719_1290_719_718,1
1267,719_718,8
1268,719,22
1269,718_719,5
1270,718_717_674,1
1271,718_674_674_717,1
1272,718_546_1290,1
1273,718_1290,1
1274,718,4
1275,717_719_718,1
1276,717_676_675_675_674,1
1277,717_675_674,1
1278,717_674,3
1279,717_553_552,1
1280,717_553,2
1281,717_1308_674,1
1282,717,6
1283,716_715_716_643,1
1284,716_644_643,1
1285,716_643,2
1286,716,6
1287,715_716_644_643,1
1288,715_643,3
1289,715,8
1290,714_703_702,1
1291,714_702,1
1292,714,2
1293,713_505_506,1
1294,713_505,3
1295,713,3
1296,712_712_586_711_585,1
1297,712_712_585,1
1298,712_585_711,1
1299,712_585,7
1300,712_572_711_585,1
1301,712,8
1302,711_711_712_585,1
1303,711_711,1
1304,711_587_573_586_585,1
1305,711_585,2
1306,711_572,1
1307,711,13
1308,710_709_681,1
1309,710_709,2
1310,710_523_523_522_522_681_710_709,1
1311,710,19
1312,71,8
1313,70_70_79_1282_79_1282_70_78,1
1314,70_69,11
1315,709_709_681_708,1
1316,709_709_681,2
1317,709_708_681,2
1318,709_681,9
1319,709_523_523_709_522,1
1320,709_523_523_522,3
1321,709_522,5
1322,709,9
1323,708_709_681,1
1324,708_681_709,1
1325,708_681_630_707_707_706_630_679_1254_1255_1255_680_679_680,1
1326,708_681_630_630_681_680,1
1327,708_681,5
1328,708,18
1329,707_707_706_706_707_706,1
1330,707_707_706,2
1331,707_706_706_680,2
1332,707_706_680_630,1
1333,707_706,5
1334,707_680_706,2
1335,707_630_630_630_680_680_706,1
1336,707_522_523,1
1337,707,10
1338,706_707_706_680,1
1339,706_707,3
1340,706_706_706_707_709_707_707_707_707_707_707_707_707_710,1
1341,706_706_706_707_706,1
1342,706_706_680_630,1
1343,706_706_680,1
1344,706_680_706_707_710_709,1
1345,706_680_630,3
1346,706_680,6
1347,706_679_707_707_706_679_630_707_707_706_680,1
1348,706_630_630_680,1
1349,706,5
1350,705_704_704_640_640_704_705_641,1
1351,705_704,5
1352,705_641_704,1
1353,705,9
1354,704_705,1
1355,704_704_704_641_611,1
1356,704_704_641,1
1357,704_641_704_640,1
1358,704_641_611,1
1359,704_641,16
1360,704_640_704_640,1
1361,704,12
1362,703_757,1
1363,703_702_701,1
1364,703_702,2
1365,703_535,1
1366,703,16
1367,702_703_702,1
1368,702_703,2
1369,702_701_701_700_541_700_734_734_540,1
1370,702_701,8
1371,702_1363_1362_1358_701,1
1372,702,11
1373,701_734_700,1
1374,701_733_734,1
1375,701_700_541,1
1376,701_700,2
1377,701,6
1378,700_734,2
1379,700_702_701,1
1380,700_701,1
1381,700,14
1382,70,10
1383,69_70,2
1384,699_740_540_541,1
1385,699_541,8
1386,699,9
1387,698_485,3
1388,698,16
1389,697_697_695_695_697_697_697_697_696,1
1390,697_696_695,1
1391,697_696,6
1392,697_695_697_697_697_697_695_695_697_697_697_697_697_696,1
1393,697_695_697_697,1
1394,697_695_696,1
1395,697,9
1396,696_695_695,1
1397,696_695,3
1398,696,3
1399,695_697_696,1
1400,695_695_697_695_695_696,1
1401,695,8
1402,694_694_693,1
1403,694_693_577,1
1404,694_693,2
1405,694_577_694_693,1
1406,694,5
1407,693_694_693_693,1
1408,693_577,1
1409,693,1
1410,692_691,4
1411,692,20
1412,691_691_569,1
1413,691_569,2
1414,691,13
1415,690_688_689_689_445,1
1416,690_445_688_689,1
1417,690_445,6
1418,690,12
1419,69,3
1420,68_67,1
1421,68_142_142_142_67,1
1422,689_689_688,1
1423,689_688,12
1424,689_445,1
1425,689,23
1426,688_689_444_445,1
1427,688_689,7
1428,688_446_690_690_445_445_689_688,1
1429,688_445_689,2
1430,688_444_445_445_689_688,1
1431,688,7
1432,687_687_644,1
1433,687_644,7
1434,687,10
1435,686_662,2
1436,686,1
1437,685_722,2
1438,685_538,3
1439,685,14
1440,684_684_655_360_655_632_632_360,1
1441,684_684_602,1
1442,684_655_603_632,1
1443,684_655_602_602_684_684_361_360_360_632,1
1444,684_632_655,1
1445,684_632,1
1446,684_602,10
1447,684,19
1448,683_590,2
1449,683,8
1450,682,1
1451,681_681_708,1
1452,681_680_706_706_706_707_710_710_709,1
1453,681_680,1
1454,681_630,1
1455,681,5
1456,680_708_709_681,1
1457,680_706,1
1458,680_680_630,1
1459,680_630_630_630_707,1
1460,680_630,5
1461,680,6
1462,68,32
1463,67_9,13
1464,67_68,2
1465,67_67_9,1
1466,67_67_142,1
1467,67_142_67_68_142_68_67_67_67_142_142_67_9,1
1468,67_142_142_68_116,1
1469,67_142,1
1470,67_116,2
1471,679_1254,4
1472,679,2
1473,678_678_677_490_464_490_489_462_463_491_460_460_510_489_489_490_462_464_463_462,1
1474,678_678,2
1475,678_677,6
1476,678_506_506_465_506,1
1477,678,17
1478,677_678_677_462,1
1479,677_678_677_461_462,1
1480,677_678,2
1481,677_462,7
1482,677_461_677_678_461_461,1
1483,677_461_462,1
1484,677_461,1
1485,677,11
1486,676_676_675,2
1487,676_675_674,1
1488,676_675,11
1489,676_1308_717_674_675,1
1490,676,15
1491,675_676,3
1492,675_675,1
1493,675_674,2
1494,675_1308_674,1
1495,675,12
1496,674_674_718_717,1
1497,674,6
1498,673_752_752_671_672,1
1499,673_672_671,1
1500,673_672,10
1501,673_553_552_752_752_671_672,1
1502,673,5
1503,672_752_752_671,1
1504,672_673,1
1505,672_672_672_671,1
1506,672_671_472,1
1507,672_671,3
1508,672_472,1
1509,672,5
1510,671_472,3
1511,671,9
1512,670_672_752_551_671,1
1513,670_671_551,1
1514,670_670_671_551,1
1515,670_670,1
1516,670_553_552_551_551_363_550_362_550_550_550_362_361,1
1517,670_551_551_363_549_363_550,1
1518,670_551,3
1519,670,19
1520,66_65,2
1521,66_168_65,1
1522,669_669_668_667,1
1523,669_669_668,1
1524,669_668,9
1525,669,12
1526,668_669,1
1527,668_667,3
1528,668_666_667,1
1529,668,11
1530,667_668_669,1
1531,667_668,1
1532,667,11
1533,665_738,1
1534,665_665_738_738_737_665_665_665_738_738_348,1
1535,665_625,2
1536,665_502,1
1537,665,8
1538,664_664_479_478,1
1539,664_576_479_479_1302_451_560_743_559_576_480,1
1540,664_576,1
1541,664_559_558_449,1
1542,664_558,1
1543,664_557_1301_664_564_557_558_449,1
1544,664_479_480,1
1545,664_479,2
1546,664_478_479,1
1547,664,13
1548,663_354,2
1549,663,7
1550,662_685_686,1
1551,662_662_661,1
1552,662_661,12
1553,662_533,1
1554,662,15
1555,661_662,1
1556,661_661_661_662,1
1557,661,4
1558,660_659,6
1559,660,18
1560,66,8
1561,65_65_65_65_64_59_59_64_65_66,1
1562,65_169_168_58,1
1563,65_118_64_166_166_64_59_64_65_66,1
1564,659_659_660,1
1565,659_659,1
1566,659_658,2
1567,659,7
1568,658_658_658_659,1
1569,658_657,3
1570,658_474_474_659_658_659_658_657_656_657,1
1571,658_474_474_474_474_474_474_473_656_473_474_657,1
1572,658,8
1573,657_656_474,1
1574,657_656,2
1575,657,8
1576,656_657,2
1577,656_656_656_474,1
1578,656_656_474,1
1579,656_474,8
1580,656,6
1581,655_655_632_360,1
1582,655_655_632,1
1583,655_655_603_632,1
1584,655_655_360_655_602_602_602_602_602_601_602_684_602_684_655,1
1585,655_655_360_632_603,1
1586,655_654,3
1587,655_632_360,2
1588,655_632,6
1589,655_602_684_684_655_655_360_361_655_361_655_632_360_632,1
1590,655_361,1
1591,655_360_632,1
1592,655,14
1593,654_655,1
1594,654_604,1
1595,654,4
1596,653_604,1
1597,653_467,2
1598,653_361_655_654_654_604,1
1599,653,10
1600,652_652_652_652_651,1
1601,652_652_651,3
1602,652_651,12
1603,652,4
1604,651_349_349_649_746_746_648_649_746_737_348_737_348_349_651_746_738_348_349_649_648_649_746_349_746_349_349_349_746_348_348_648_649_649_650_746_348_349_746_649_651_746,1
1605,651,3
1606,650_746,1
1607,650_349,2
1608,650,2
1609,65,3
1610,64_64_65,1
1611,64_64_64_64_166,1
1612,64_64_64_59,1
1613,64_59,2
1614,64_166,1
1615,649_746_349_746_746_349_349_349_349_448_448_557_557_350_557_448_350_351_350_349_349_648_648_350_349_449_350_564_557_557_350_557_351_350_350_448_449_350_449_449_350_350_746_746_746_746_648_350_350_350_350_350_350_351_350_350_350_349_649_746_746_746_349_350_349_649_649_351_351_351_350_351_448_448_351_746_746_648_649_649_350_649_648_351_350_349_746_746_349_746_349_649_649_746_746_350_349_737_737_737_738_737_737_737_737_738_738_665_625_502_665_738_737_737_737_738_737_737_348_737_738_737_737_737_737_350_351_351_558_449_449_351_746_746_746_649_746_746_350_746_649_350_350_737_348_351_350_349_746_746_350_349_350_746_746_648_649_650_648,1
1616,649_649_648,2
1617,649_648,4
1618,649,7
1619,648_649,1
1620,648_584,3
1621,648_347_584,1
1622,648,15
1623,647_647_648_647_347_647_582_583_583_584_584_583,1
1624,647_584,4
1625,647_582_582_583_647_647_584_347,1
1626,647_347_584,1
1627,647_347_347_648_648_347_584_583,1
1628,647,10
1629,646_645_687_687_716_643_643_645_644,1
1630,646_645,3
1631,646,11
1632,645_646,1
1633,645_645_645_646_646_644_645_608_608_608_751_369,1
1634,645_645_645_646,1
1635,645_645_645_645_646,1
1636,645_645_645_645_645_644_644_645_644_687_644_644_644_644_687_644_644_644_644_687_645_644_646_646_646,1
1637,645_644,3
1638,645_608_644_645_645_645_645_645_646,1
1639,645_608,1
1640,645,3
1641,644_716_716_643,1
1642,644_716_643,1
1643,644_646_646_645,1
1644,644_645_645_646,1
1645,644_645,2
1646,644_644_643,1
1647,644,9
1648,643,5
1649,642_642_704_641_641_642_642_641_641_641_642_641_642_642_642_642_641_642_641_642_704_641_642_511_511_642_611,1
1650,642_611_511,1
1651,642_611,10
1652,642,3
1653,641_704_705,1
1654,641_642_704_641_704_642_642_611,1
1655,641_641_642_611,1
1656,641_641_640,1
1657,641_640,2
1658,641_611,1
1659,641_495_728_640,1
1660,641,5
1661,640_727,1
1662,640_704_640_704_704_641_642_642_642_611,1
1663,640_641,1
1664,640_640_704_640_640_641_611,1
1665,640_495,6
1666,640,8
1667,64,2
1668,639_639_1049_1014_639_1032_295,1
1669,639_495,1
1670,639,7
1671,638_638_365_366_544_555_545_545_545_545_545_544_721_544_554_554_545_555_741_740_547_546_546_741_740_555_544_546_546_483_555_555_544_720_721_721_544_545_545_721_544_544_544_544_544_721_721_554_553_555_545_555_717_553_717_719_718_718_1290_1290_553_545_554_555_740_547_546_546_545_544_545_545_544_544_544_555_483_483_545_721_555_546_545_365_365_365_553_553_554_554_544_544_638_721_554_740_544_545_554_721_544_544_741_740_740_554_546_740_555_555_544_544_554_556_554_1290_721_1290_638_544_721_545_554_555_547_718_1291_719_719_718_553_1290_1290_547_546_546_544_542_544_544_544_555_555_555_545_545_544_542_483_483_554_554_721_721_544_483_545_544_545_555_555_555_545_544_721_721_544_544_555_740_545_555_555_545_554_542_721_544_545_546_554_545_545_555_555_554_544_483_545_556_483_555_545_721_554_554_544_544_542_543_365_547_547_556_555_545_546_554_545_545_544_542_545_544_546_545_544,1
1672,638_543_1289_543_638_1289,1
1673,638,9
1674,637_637_637_527,1
1675,637_637_527,1
1676,637_637_371_527,1
1677,637_637_371,1
1678,637_533_533_528_637_637_527,1
1679,637_527,2
1680,637_526_371_527,1
1681,637,6
1682,636_635,3
1683,636,17
1684,635_636_634,1
1685,635_636,2
1686,635_635_636,1
1687,635_634_634_581,2
1688,635_634_581,1
1689,635_634,9
1690,635,9
1691,634_634_633,1
1692,634_581,7
1693,634,8
1694,633,1
1695,632_684_602,1
1696,632_655_632_603,1
1697,632_655,2
1698,632_632_632_360_632_360_360_632_603,1
1699,632_632_603,2
1700,632_603,6
1701,632_360,7
1702,632,4
1703,631_630_629,1
1704,631,3
1705,630_630_707_707_706_1255_1254_679_1255_630_680,1
1706,630_630_680_680_706,1
1707,630,8
1708,63,4
1709,62_63,1
1710,62_62_63,1
1711,62_62_62_63,1
1712,62_62_62_62_62_62_63,1
1713,62_62_52_52_52_52_52_52_52_52_52_52_52_52_52_52_52_53_52_52_52_52_52_61_62_61_61_61_61_258_61_61_62_63,1
1714,629_628,1
1715,629,2
1716,628_628_627,1
1717,628_627,10
1718,628,11
1719,627_628,1
1720,627,2
1721,626_625,8
1722,626_502_665_625,1
1723,626,14
1724,625_626,4
1725,625_625_626,1
1726,625,6
1727,624_587_573,1
1728,624_587,4
1729,624,16
1730,623_624_587,1
1731,623_588_587,1
1732,623_587,1
1733,623,12
1734,622_724_724_621,1
1735,622_621,1
1736,622,4
1737,621_724,1
1738,621_723_723_723_621_621_724_723_723_723,1
1739,621_620,1
1740,621,11
1741,620_619,5
1742,62,1
1743,61_61_257,1
1744,619_618,1
1745,619,11
1746,618_736_618,1
1747,618_736,4
1748,618_619,1
1749,618_617,3
1750,618,3
1751,617_735_735_736_618,1
1752,617_735_617_618_736_617_617_735,1
1753,617,6
1754,616_616_615,2
1755,616_615,5
1756,616_532_370,1
1757,616_532,3
1758,616_370_526_531_531_370_532,1
1759,616_370_370_370_532,1
1760,616,7
1761,615_616_616_532,1
1762,615,3
1763,614_614_354,2
1764,614_562,3
1765,614_354,2
1766,614,2
1767,613,1
1768,612_613_375,1
1769,612,1
1770,611,2
1771,61,1
1772,609,1
1773,608_751_531,1
1774,608_751,1
1775,608_645_645_645_687_644_644_646_608_608_645_646_645,1
1776,608_645_644_643,1
1777,608_608_751_369,1
1778,608_530,1
1779,608_370_488_487_487_528_528_527_527_487_527_371_371_526_616_616_532_532_370_526_531_526,1
1780,608,3
1781,606_742,1
1782,606,1
1783,604_748_749_749_604_604_655_604_749_749_604_604_604_604_684_360_632_632_655_655_604_604_604_604_748_749_749_604_604_604_604_655_749_604_654,1
1784,604_654_655_361,1
1785,604_654,1
1786,604_653,1
1787,604_604_604_653,1
1788,604_604_604_604_654,1
1789,604_604_604_604_604_653,1
1790,604_604_604_604_604_604_604_604_604_653,2
1791,604_604_604_604_604_604_604_604_604_604_604_604_604_604_604_604_604_604_604_604_653_604_604_604_604_654_604,1
1792,604,2
1793,603_632_360,1
1794,603,11
1795,602_684_684_632,1
1796,602_684,1
1797,602_602_684_602_632_360,1
1798,602_602_684,2
1799,602_602_602_684,1
1800,602,4
1801,601,1
1802,60,4
1803,599_598,1
1804,598_597,1
1805,598,1
1806,596_589,1
1807,596_356_355,2
1808,596_355,2
1809,596,12
1810,595_588,3
1811,595,11
1812,594_594_1316,1
1813,594,1
1814,593_593_346,2
1815,593_346,2
1816,593,17
1817,592,3
1818,591_591_577_590_577_578,1
1819,591_590_578,1
