,E,N
2164,446_444_1317_1317_444_690_445_447_446_445,1
2165,446_1316_594,1
2166,445_444,1
2167,445,2
2168,444,14
2169,443_443_41_376,1
2170,443_377_41_376_127,1
2171,443_377_377_41_443_376,1
2172,443_376,9
2173,443,3
2174,442_441,1
2175,442_437_129_441,1
2176,442,27
2177,441_442,2
2178,441_441_442,2
2179,441_441_441_437_441_442,1
2180,441_441_437_129_441_441_442,1
2181,441_441_129,1
2182,441_437,2
2183,441_414_414_413_437_437_441_441_441_441_441_441_130_441_441_441,1
2184,441_414_413_441_129_441_437,1
2185,441_129_437_129_442_441_442,1
2186,441_129,3
2187,441,4
2188,440_439,1
2189,440_422_280,1
2190,440,7
2191,43_43_43_43_43_43_43_309,1
2192,43_43_310_43_309,1
2193,43_43_309,2
2194,43_309_43,1
2195,43_309,5
2196,438_438_393_392_392_391,1
2197,438_438,1
2198,438_403,7
2199,438_391,2
2200,438,14
2201,437_442_441_441_437_413,1
2202,437_441_437_441_129,1
2203,437_441_129,1
2204,437_414_437_413,1
2205,437_414_413,1
2206,437_413_437_441_129,1
2207,437_413,2
2208,437_129_441_442,1
2209,437_129_437_129_442_441,1
2210,437,10
2211,436,4
2212,434_434_406_407_407_434_402_385_325_386_386_395_395_396_408_407_395_386_331,1
2213,434_396,1
2214,434,21
2215,433_431_433_432,1
2216,433_345,2
2217,433,1
2218,432_432_433,1
2219,432_431,1
2220,432_430_431,1
2221,432,1
2222,431_430,5
2223,431,2
2224,430_431_432,1
2225,430_431,1
2226,430_430_430_431,1
2227,430,11
2228,43,2
2229,429_428,8
2230,429,10
2231,428_427_426,1
2232,428,9
2233,427_427_426,1
2234,427_426,2
2235,427,2
2236,426_427_429_428,1
2237,426_425,1
2238,425_427_427_425_428_427_426,1
2239,425_425_426_427,1
2240,425,1
2241,424_327_326,1
2242,424_326,1
2243,424,3
2244,423_423_440_281_422,1
2245,423_381,1
2246,423,2
2247,422_423_422_282_381_282_281,1
2248,422_423_381,1
2249,422_422_422_422_281,1
2250,422_422_281_281_282_381,1
2251,422_283_263_283_263_282_281,1
2252,422_282_281,3
2253,422_281,7
2254,422_280,1
2255,422,17
2256,421_421_420,2
2257,421_421_419_421_420_419_419_418,1
2258,421_420,20
2259,421_419_421_421_420_418,1
2260,421_390,1
2261,421,4
2262,41_377,1
2263,419_419_418,2
2264,419_418_419,1
2265,419_418,14
2266,419,4
2267,417_417_399,1
2268,417_399_389,1
2269,417_399_132,1
2270,417_399,3
2271,417_398_399_389,1
2272,417_389_399_398,1
2273,417_132_389_398_399,1
2274,417_132_389_398_133_389_389_132_399,1
2275,417_132_132_398_389_399_398,1
2276,417,6
2277,416_88_130_88_87,1
2278,416_416_416_415,1
2279,416_416_415_416,1
2280,416_416_415,3
2281,416_415,9
2282,416_130_416_131_416_415_416_130_86_415_415_130_86_86_88_88_87_416_415_85_127_127_85_379_379_277_277_452_89_89_88_131_130_131_277_379_27_277_89_89_88,1
2283,416,12
2284,415_416_88_277_88_87_87_27_379_277_89_87_86,1
2285,415_416,6
2286,415_415_88_88_416_87_131_131_87_87_415_416,1
2287,415_415_416,2
2288,415,13
2289,414_437_437_413,1
2290,414_437_413,1
2291,414_414_413,1
2292,414_414,2
2293,414_413,8
2294,414,21
2295,413_437,1
2296,413_414_413_437,1
2297,413_414,4
2298,413_413_414,1
2299,413,7
2300,412_411,1
2301,412,16
2302,411_394_323,1
2303,411_387_332,1
2304,411_1376,1
2305,411,1
2306,410_409,14
2307,410_401,1
2308,410,12
2309,409_410,1
2310,408_406_407,1
2311,406,2
2312,405_406_407_395_396_396,1
2313,405_405_404,1
2314,405_404,1
2315,405,1
2316,404,4
2317,403_438,2
2318,403_403_403_403,1
2319,403_384,1
2320,403_383_383_403_391_438_438_403_270_383_403_269_332_332_331_331_387_331_387_386_323_323_325_324_324_326_326_325_385_402_385_268_268_268_385_270_269_403_384_385_385_270,1
2321,403,3
2322,402_330,2
2323,402,2
2324,401_401_330,1
2325,401_400,5
2326,401_330,1
2327,401,3
2328,400_401_330,1
2329,400_400_401,1
2330,400,14
2331,40,1
2332,3_91_91_92_92_50_51_2,1
2333,3_91,1
2334,3_90_3_92_125_125_162_125_125_125_125_125_50_92_50_92_125_125_50_92_51_50_125_51_92_91,1
2335,3_3_91_91_92,1
2336,399_417,1
2337,399_399_132,5
2338,399_398_399_132,1
2339,399_398,6
2340,399_389,3
2341,399_132,11
2342,399,7
2343,398_417_389_399,1
2344,398_389_399,2
2345,398,6
2346,397_397_305,1
2347,397_306_305,2
2348,397_305,4
2349,397,16
2350,396_395,1
2351,396,1
2352,395,1
2353,394_411,1
2354,394,4
2355,393_393_393_393_392_391,1
2356,393_393_393_392,2
2357,393_393_392_391,1
2358,393_393_392,5
2359,393_393_391_393_393,1
2360,393_392,14
2361,393_391_391_392_393_392,1
2362,393,9
2363,392_393_392_391,1
2364,392_393,3
2365,392_392_393,1
2366,392_392_391,1
2367,392_391,6
2368,392,4
2369,391_393_392,1
2370,391,6
2371,390,1
2372,389_399,1
2373,389_132_132_398_398_399,1
2374,389,8
2375,388,2
2376,383_383_266_383_383_383_265,1
2377,383_383_266_265,1
2378,383_383_265_265,1
2379,383_383_265,1
2380,383_266_265,1
2381,383_265_383,1
2382,383_265,8
2383,383,4
2384,382_284_284_283,1
2385,382_284_283,1
2386,382_283,6
2387,382,4
2388,381_381_283_422,1
2389,381_381_283_282_282_281,1
2390,381_282,5
2391,381_263_281_282,1
2392,381,10
2393,380_380_422_281_282_282_380_263,1
2394,380_380_42,2
2395,380_380_380_380_380_42,1
2396,380_263,1
2397,380,1
2398,37_114_37_114,1
2399,379_86,1
2400,379_379_277,1
2401,379_277_27,1
2402,379_277,7
2403,379,12
2404,377_41,9
2405,377_377_41_85_85_127_127_377_41_376,1
2406,377_377_377_41,1
2407,377_377_377_377_41,1
2408,377,5
2409,376_41,1
2410,376_377_41,1
2411,376_376_86_86_84_376_127_85_85_376,1
2412,376_127_85_127_376_127_85_25,1
2413,376_127_25_25_127_41_376_377_377_41_376_127_85,1
2414,376_127,2
2415,376,9
2416,375_1276_373_1276_374,1
2417,375,3
2418,374_513_512_512_1276_374_373,1
2419,374,4
2420,373_372,1
2421,372_373_512,1
2422,372,10
2423,371_526_370_371_531,1
2424,371_370,1
2425,370,8
2426,37,11
2427,369,1
2428,368_751_537,1
2429,368,1
2430,367,29
2431,365_553,1
2432,365_365_364,1
2433,365,2
2434,364_363_362,1
2435,364,6
2436,363_362,1
2437,363,1
2438,362,7
2439,361_655_655_604_653_548_655_361_654_605_548_467_653_653_604,1
2440,361_655_632_632_361_360,1
2441,361_655_603_632_360,1
2442,361_632_603_603_632_632_360,1
2443,361_632_360,1
2444,361_602_602_684_684_632_360,1
2445,361_362_361_360,1
2446,361_361_632_684_361_684_603_632_361_360,1
2447,361_361_632_602_602_601_684_602_655_655_632_360,1
2448,361_361_361_603_632_684_603_632_361_361_360,1
2449,361_360,1
2450,361,9
2451,360_632,1
2452,360_603_360_632,1
2453,360,7
2454,35_156_156_35_153_156_35,1
2455,35_153,2
2456,359_358,1
2457,359_1359_358,1
2458,359,14
2459,358_358_358_358_358_1359,1
2460,358_358_358_358_1359,1
2461,358_358_358_1359,2
2462,358_358_1359_358,3
2463,358_358_1359,3
2464,358_1359_358,1
2465,358_1359,6
2466,358,7
2467,357_356_355,1
2468,357_356,2
2469,357_355_356,1
2470,357,5
2471,356_563_492,1
2472,356_357,1
2473,356_356_596_355,1
2474,356_356_356_356_355,1
2475,356_356_355,1
2476,356_355,6
2477,356,10
2478,355_596,1
2479,355_563_562_561,1
2480,355_354_614,1
2481,355,7
2482,354_355_562_614_614_614_663_355_562_562_354_354_354_354_563_562_562_355_356_355_562_354_614_562,1
2483,353,22
2484,352_450_450_451_451_449_450_352_575,1
2485,352_352_352_450_450_450_351_450_450_575_451_451_451_575_575_352_350_576_557_558_558_743_450_576_450_575_575_352_575_575_450_575_450_352_450_560_664_664_558_664_350_449_351_449_448_448_564_564_557_451_451_743_560_559_576_576_558_743_560_559_560_564_564_448_447_558_557_1300_1301_1301_1301_479_479_664_664_557_447_350_564_557_746_746_348_746_649_349_648_648_746_349_349_746_349_746_650_649_584_648_347_584_444_347_584_746_651_652_652_651_652_652_651_349_648_649_349_649_746_648_651_746_746_649_746_649_349_447_558_557_350_557_447_449_558_558_560_559_448_449_350_564_564_447_447_449_449_558_743_743_743_450_451_449_557_351_448_449_449_451_575_575_575_575,1
2486,352,1
2487,351_350,3
2488,351,16
2489,350,11
2490,35,15
2491,34_34_34_160_160,1
2492,34_34_160,1
2493,34_160_161_161_34_34_161_34_34_34_160_34_161,1
2494,34_160,1
2495,349_737_737_665_665_625_665_738_737_348,1
2496,349_648_648_649_746,1
2497,349,3
2498,348_737,2
2499,348,2
2500,347_444,2
2501,347_347_690_445_584_584_347_445_445_444,1
2502,347_347_647_347_347_647_347_647_647_584_347,1
2503,347_347_444,1
2504,347,6
2505,346_593,3
2506,346,1
2507,345,19
2508,342_433_345,1
2509,342,2
2510,341,16
2511,340,18
2512,34,4
2513,339_338_336_339_338_334_335_334,1
2514,339,15
2515,338_339_335_338,1
2516,338_339,1
2517,338_338_338_335,2
2518,338_338_335,3
2519,338_336_336_335,1
2520,338_335,11
2521,338_334_338_338_335,1
2522,338_334_335,2
2523,338,12
2524,337_338_335,1
2525,337,1
2526,336,3
2527,335_340,1
2528,335_338_335_340,1
2529,335_338,4
2530,335_335_338,1
2531,335_334,1
2532,335,3
2533,333_333_332_332_333_28,1
2534,333_333_28,3
2535,333_28,7
2536,333,9
2537,332_412,1
2538,330_401_400,2
2539,330_401,1
2540,330_400,1
2541,330,4
2542,329_328,2
2543,329_320,1
2544,329,7
2545,328_329_329_326_425_425_424,1
2546,328_327,1
2547,327,1
2548,326,3
2549,325_324,1
2550,325,1
2551,324_323,1
2552,324,3
2553,323_322,1
2554,323,1
2555,322_322_322_323_322,1
2556,322_322_322_322_322_322,1
2557,322_322_321_321,1
2558,322_321,3
2559,322,2
2560,321,17
2561,320,4
2562,32,3
2563,317,1
2564,316,2
2565,311_310,3
2566,311,16
2567,310_43_309,1
2568,310_43,3
2569,310_310_43,2
2570,310,9
2571,309_43,7
2572,309_309_43_310,1
2573,309_309_43,2
2574,309_309_309_309_43,1
2575,309_308_43_43_309_43,1
2576,309,10
2577,308_43_43_43_43_43_309_43,1
2578,308_310_43_309,1
2579,308_309_43,1
2580,308,6
2581,307_306_305,1
2582,307_306,3
2583,307,1
2584,306_397_397_305,1
2585,306_397_306_397_306_305,1
2586,306_397_306_397_305,1
2587,306_307,1
2588,306_306_397_306_305,1
2589,306_306_305,2
2590,306_305,11
2591,306,5
2592,305_397,2
2593,305_305_397,1
2594,305,4
2595,303_303_302,1
2596,303_302,11
2597,303_301_728_728_303_303_302_1054_1054_1051_1051_300,1
2598,303,11
2599,302_728_728_640_728_728_728_728_728_1257_728_728_302,1
2600,302_303,1
2601,302_302_727_640_705_704_704_641_641_640_1257_303_302_302_728_728_640_641,1
2602,302,15
2603,301,9
2604,300_300_299,1
2605,3,6
2606,298_299_1056_1056_1019,1
2607,298,3
2608,297,8
2609,296_297,1
2610,296_296_1013,1
2611,296_296_1012_1011,1
2612,296_295,3
2613,296_1049_1032_1049_295,1
2614,296_1012_296,1
2615,296_1012,3
2616,296,4
2617,295_639,1
2618,295_295_1032_1032_1032_1049,1
2619,295_294,1
2620,295_1049_295,1
2621,295_1049,1
2622,295_1032_1049,2
2623,295,11
2624,294_294_294_293,2
2625,294_294_293,3
2626,294_293,16
2627,294,8
2628,293_294_295,1
2629,293_294,1
2630,293_292,2
2631,293_1001_1031_1031_1055_292,1
2632,293,4
2633,292_292_1055_1001_1031,1
2634,292_292_1031_292_1055_292,1
2635,292_1055_1030_1001_1031,1
2636,292_1055,3
2637,292_1031_1055,1
2638,292_1001_1001_1055_1031_1055_1031,1
2639,292_1001_1001_1031_1055_1055_1001,1
2640,292,8
2641,291,1
2642,290_460,2
2643,290_290_1390_491_491_290,1
2644,290_289,2
2645,290,5
2646,29,9
2647,289_288,7
2648,289,6
2649,288,6
2650,287_732_521,1
2651,287_521_732,1
2652,287_521_287_287_732_521,1
2653,287_287_732,1
2654,287_287_287_521_732,1
2655,287,2
2656,286_524,1
2657,286_285,1
2658,286,2
2659,285_305_305_307_306_307,1
2660,285,1
2661,284_283,6
2662,284,3
2663,283_381_381_283_282,1
2664,283_283_382,1
2665,283_283_283_382,1
2666,283_282,4
2667,283_263_283_381_283_263_282_422_281,1
2668,283,4
2669,282_422_422_281,1
2670,282_422_281,1
2671,282_381,2
2672,282_283,1
2673,282_282_281,2
2674,282_281,8
2675,282_263,1
2676,282,3
2677,281_422_280,1
2678,281_422,1
2679,281,8
2680,280_422,1
2681,280,2
2682,28,13
2683,27_276_275_274,1
2684,27_276_275,1
2685,27_276,1
2686,27_275_274_274_275_276,1
2687,279_279_1198,1
2688,279_278,3
2689,279_1209_1208_1208_1199_1202_1202_1198_1197_278,1
2690,279_1208_1202_1202_1198_1197,1
2691,279,2
2692,278,5
2693,277_88_87_130_277_27,1
2694,277_87_87_87_87_89,1
2695,277_87_87_277_87_277_88_87_87,1
2696,277_379,1
2697,277_27,2
2698,277,22
2699,276_27_272_272_273_273_276_274_274_274_274_27_27_274_273_273_272_273_273_272_273_273_274_27_27_27_274_274_274_27_276_275_275_27_277_27_27_272_273_273_272_273_273_27_276_275_273,1
2700,276_276_276_275,1
2701,276_276_275_274,1
2702,276_275_274,1
2703,276_275,2
2704,276_274_275,2
2705,276_274_274_275,1
2706,276_27,1
2707,276,13
2708,275_276,2
2709,275_274_275_276,1
2710,275_274,2
2711,275,10
2712,274_275_276,2
2713,274_275,2
2714,274_274_276_275,1
2715,274_273,2
2716,274_272_273,2
2717,274_272_272_276_276_275_275_274_272_272_273,1
2718,274,8
2719,273_273_273_273_272,1
2720,273_273_273_272,1
2721,273_273_272,2
2722,273_272,9
2723,273,13
2724,272_274_273,2
2725,272_273_274_27_27_274_274_276_276_274_275_274,1
2726,272_273,2
2727,272,3
2728,271_262_271_262_262_262,1
2729,27,8
2730,267,35
2731,266_265_383,1
2732,266_265,1
2733,266,15
2734,265_383,4
2735,265_265_383,1
2736,265_265_265_383_383_383_383_266_383_265_383_266_266,1
2737,265_265,1
2738,265,2
2739,264,3
2740,263_381_381_282_282_281_423_422,1
2741,263,1
2742,262_262_262_261,1
2743,262_261,11
2744,262,14
2745,261_262,2
2746,261,7
2747,25_85_25,1
2748,25_85_127,1
2749,25_127_85,1
2750,25_127,1
2751,258_18,1
2752,257_857,1
2753,257_61,2
2754,257,6
2755,256,2
2756,255_256,1
2757,254_254_244_244_254_254_244_229,1
2758,254_229,1
2759,254,3
2760,253_200_200_200_197_200_185_200_200_181_197_247_181_195_195_197_196_197_200_200_200_253_195_195_247_247_195_181_195_201_246_201_246_200_195_253_253_253_253_253_181_195_195_247_247_195_192_192_201_193_192_193_201_246_192_201_201_194_193_192_192_193_194_246_246_246_246_195_195_195_195_181_195_247_197_196_181_253_189_190_191_190_253_189_189_191_191_189_190_197_253_197_246_246_192_192_201_246_201_246_200_190_189_190_253_186_253_200_196_197_197_186_186_196_190_189_189_190_189_190_191_190_200_253_191_189_189_189_190_189_190_191_190_189_190_186_200_253_196_181_196_197_181_181_196_181_253_197_253_190_186_186_186_196_196_181_197_181_247_197_181_197_196_197_247_181_196_190_189_190_189_190_191_191_189_190_197_253_190_190_191_190_189_189_190_246_193_246_246_246_246_190_186_186_191_189_190_191_189_189_186_253_253_196_181_247_189_190_189_181_247_186_186_190_247_185_189_186_186_191_189_189_181_247_247_197_181_197_192_194_193_192_246_192_246_246_192_246_192_193_246_246_246_246_246_246_192_192_246_192_246_246_246_246_246_246_246_194_194_194_194_186_197_200_253_200_253_197_200_253_200_253_186_186_253_196_196_197_196_247_196_181_247_197_197_196_196_181_197_197_197_197_253_253_253_253_253_201_192_193_246_246_246_201_197_196_196_195_247_253_199_189_191_189_189_189_200_186_186_189_189_191_190_253_189_191_190_190_253_253_195_195_247_247_195_195_195_200_199_200_181_181_247_195_181_197_200_200_196_197_197_200_199,1
2761,253_199_197_197_197_200,1
2762,253_197_200_200_199,1
2763,253_190,1
2764,253,5
2765,252_251_248,2
2766,252_251,1
2767,252_248_252_252_252_248_252_248_252_248_252_1281_248_248_252_208_252_251_1281_1281_248_252_252,1
2768,252_208,13
2769,252_1281_252_251_248,1
2770,252_1281_248_251,1
2771,252_1281_248_248_1281_251,1
2772,252,15
2773,251_251_251_1281,1
2774,251_249_250_249_251_252_251_249_251_248,1
2775,251_248,1
2776,251_1281_252,1
2777,251_1281,1
2778,251,5
2779,250_250_249,3
2780,250_249,7
2781,250,13
2782,25,13
2783,249_250,13
2784,249_249_250,1
2785,249_249_249_250,2
2786,249_249_249_249_249_249_249_250,1
2787,249,4
2788,248_251_1281_248,1
2789,248_248_252_248_252_252_251_1281_1281_248_252_251,1
2790,248_248_248_252_1281_248_252_251,1
2791,248_208_252_252_251,1
2792,248_1281_248_251,1
2793,248_1281_1281_248_248_248_1281_248_252_252_252_248_252_252_251_248_248_1281_248_248_248_251_1281,1
2794,248,10
2795,247_197_196,1
2796,247_196,1
2797,247,3
2798,246_246_201,1
2799,246_246_197_246_246_192_192_192_193_193_246_201,1
2800,246_201,4
2801,246,7
2802,243_231,3
2803,242,4
2804,241_202_202_203_180_180_180_178_204_178_204_180_180_180_180_180_180_180_180_180_180_180_180_180_180_241_241_204_204_241_241_241_203_241_204_204_203_202_242_204_241_241_179_179_203_241_202_179_241_241_202_202_241_179_179_242_205_241_242_242_241_242_204_242_205_241_204_205_205_179_241_202_241_204_204_205_203_241_202_179_242_204_202_204_204_204_241_204_204_202_178_241_202_180_180_179_180_180_180_179_241_241_202_202_204,1
2805,241_202,2
2806,241,6
2807,240_240_240_240_240_183,1
2808,240_240_183_183_183,1
2809,240_240_183,1
2810,240_240_106_106_106_106_234_234_106_233_234_234_234_106_234_233_106_107_106_107_240_240_183_183,1
2811,240_183_240_183,1
2812,240_183,3
2813,240,4
2814,239_183_240,1
2815,239,25
2816,238_238_237,1
2817,238_237,3
2818,238_236_206,1
2819,238_206_206_237,1
2820,238,10
2821,237_237_237_206,1
2822,237_236_206,1
2823,237_206_56,1
2824,237_206,3
2825,237,1
2826,236_238_238_237_206_237,1
2827,236_206,1
2828,236,1
2829,235_234_233,1
2830,235_234,2
2831,235,21
2832,234_234_233,1
2833,234_233,4
2834,234_106_107_108,1
2835,234,2
2836,233_240_106_240_183_183_106_107_239_183_240_234_234_233_234,1
2837,233_234_235_233,1
2838,233_234,1
2839,233_233_106_183_240_239_183_240_183_240_106_183_183_234_240_183_106_233_234_234_233_106_106_106_234_106_233_234_234_234_106_182_182_106_235_106_235_235_234_182_182_182_182_182_239_106_106_1292_182_182_182_240_182_182_182_234_106_234_235_234_234_106_107_182_182_182_239_183_239_239_106_183_240_235,1
2840,233_106_107,1
2841,233_106,1
2842,233,3
2843,229_254,1
2844,229_244,1
2845,228,7
2846,227_839,1
2847,227_800_839_800,1
2848,227_800_800_839_839_800_839_227_228,1
2849,227_228,3
2850,227_227_228,1
2851,227_227_227_228,1
2852,227_227_227_227_228,2
2853,227_227_227_227_227_227_228,1
2854,227_227_227_227_227_227_227_227_227_227_227_227_227_227_227_227_227_227_227_227_799_799_800_839_800_839_227_227_227_228_209,1
2855,227_227_227_227_227_227_227_227_227_227_227_227_227_227_227_227_227_227_227_227_227_227_227_227_800_800_839_839_227_227_227_227_228,1
2856,227_227_227_227_173,1
2857,227_227_227_173,1
2858,227_227_173,1
2859,227_173,1
2860,227,2
2861,226,3
2862,225_224,1
2863,225,22
2864,224_225,3
2865,224_224_225,1
2866,224_224_213_213_212_211_210,1
2867,224_224_211_211_224_775_225,1
2868,224_224_211,1
2869,224,9
2870,223_223_223_223_223_223_223_223_223_223_223_223_223_223_223_223_223_223_223_223_223_223_223_223_222,1
2871,223_223_223_223_223_223_223_223_223_223_223_223_223_223_223_223_223_223_223_223_223_222,1
2872,223_223_223_223_223_223_222,1
2873,223_223_223_223_223_1384,1
2874,223_223_223_223_1384_1384_223_222,1
2875,223_223_223_222,1
2876,223_223_222,3
2877,223_223_1384_1384_223_222,1
2878,223_223,1
2879,223_222,5
2880,223_211,1
2881,223,2
2882,222,5
2883,221_221_221_220,2
2884,221_221_220,2
2885,221_220,9
2886,221,10
2887,220_220_221,1
2888,220_219,3
2889,220,3
2890,21_21_21_1206,1
2891,21_1206_1205_1225,1
2892,21_1206,2
2893,219,14
2894,218_783_218_823,1
2895,218_764,1
2896,218,2
2897,217_812_812_216_216_217_811,1
2898,216_215_215_216_217_811,1
2899,216,4
2900,215_814_972_973_973_974_216_217_765_823_832_788_832_788_831_1306_1332_920_1328_1329_1328_1328_1328_1306_921_1329_1331_1331_1332_1306_921_920_1328_1329_1331_920_1332_1332_1331_1330_1331_1332_921_921_979_979_832_893_893_910_886_823_1298_1298_1298_909_891_910_763_763_765_764_826_826_827_986_810_809_983_983_956_982_982_983_982_956_982_825_825_826_825_810_809_810_826_827_766_765_764_218_764_766_986_986_826_986_826_826_765_823_885_886_887_888_887_1299_1299_1299_890_890_889_889_828_828_829_828_959_888_889_828_888_959_830_829_829_1299_788_831_831_1299_893_786_784_903_784_785_785_892_891_979_979_832_788_787_786_892_910_910_887_910_886_910_910_1299_1299_785_903_824_824_783_784_785_788_832_832_832_787_788_785_784_783_218_218_766_764_763_763_811_760_917_1356_1356_918_1356_917_918_917_945_216_812_812_948_948_812_814_949_949_947_947_946_813_947_946_951_950_813_951_951_950_951_947_951_951_949_951_950_950_951_947_951_951_951_947_951_951_947_951_951_949_950_950_951_950_949_950_950_951_951_951_950_951_951_948_216_783_823_811_811_217_216_813_813_812_948_216_218_823_783_824_824_783_824_783_812_216_216_948_813_813_948_814_812_948_813_948_812_814_216_885_885_909_885_812_216_216_217_812_216_811_216_812_216_764_218_824_823_824_783_783_824_1298_1298_1298_891_909_909_1298_886_885_886_885_885_823_219_764_219_811_763_763_824_886_885_885_218_823_783_824_783_824_783_812_216_216_217_217_811_216_812_951_951_947_951_951_951_951_951_948_813_951_950_948_813_813_951_951_950_814_948_813_948_948_216_216_824_824_812_812_216_812_216_763_763_217_811_811_948_813_812_216_219_885_783_764_811_811_948_814_813_812_216_217_217_218_885_218_824_783_783_823_885_886_783_823_218_885_763_811_948_813_948_813_812_216_783_1298_1298_910_1298_1298_909_1298_1298_1298_1298_823_218_784_783_783_824_885_219_219_763_763_216_216_217_812_812_216_811_948_948_813_811_217_811_811_216_763_811_813_813_974_814_814_808_808_973_973_808_808_814_813_812_216_216_217_216_216_216_219_219_783_783_824_824_784_783_218_218_783_823_824_885_885_886_885_891_1298_1298_909_1298_885_216_813_812_216_215_216_763_948_813_948_813_811_216_216_812_812_216_216_812_216_216_218_784_920_903_903_784_885_783_824_783_885_219_885_886_886_885_823_824_217_885_886_885_823_824_824_824_783_783_824_811_811_812_951_951_948_948_948_950_950_973_808_814_814_813_947_813_948_948_813_950_951_813_951_951_951_813_813_951_951_951_951_813_951_950_951_951_950_950_951_949_951_949_947_947_949_946_951_951_813_951_947_947_813_948_812_813_808_808_807_215_214_214_213_1384_223_223_211_210_223_212_1067_1067_1124_1125_1062_1081_1122_1122_1121_1122_1121_1099_1120_1120_1099_1101_1100_1101_1100_1097_1097_1340_1340_1339_1383_1383_1340_1340_1119_1338_1338_1099_1100_1097_1126_1126_1128_1128_1121_1122_1100_1097_1122_1101_1100_1120_1062_1066_1380_815_970_816_1096_1337_1337_1324_1324_1131_1131_1324_1131_1132_816_953_953_815_931_818_817_815_931_817_817_816_817_816_1110_1088_1088_1093_1093_1094_1094_1073_1073_1110_1096_1081_1110_1073_1096_1095_1090_1108_1261_1261_1088_1091_1092_1092_1088_1093_1093_1087_1088_1094_1088_1093_1110_1096_1096_815_955_816_816_821_820_821_821_822_822_819_822_821_821_819_819_955_955_955_817_817_953_955_931_954_931_955_955_819_819_818_1337_1337_1262_1090_1109_1261_1261_1325_1108_1337_1325_1324_1131_1337_1089_1086_1086_1087_1089_1090_1111_1113_1118_1115_1118_1104_1104_1104_1118_1118_1074_1118_1074_1114_1118_1117_1116_1116_1104_1116_1116_1115_1118_1118_1067_1124_1125_1125_1068_1118_1116_1115_1074_1068_1112_1102_1081_1081_1066_1061_1061_1060_1340_1340_1383_1060_1097_1099_1097_1097_1099_1076_1099_1098_1060_1060_1076_1097_1061_1060_1066_1065_1102_1102_1100_1101_1101_1102_1103_1102_1111_1124_1125_1112_1111_1112_1113_1113_1067_1068_797_798_797_797_797_224_210,1
2901,215_807_215_808,1
2902,215,1
2903,214_779_779_778,1
2904,214_779_778,1
2905,214_779_214_779_779_778,1
2906,214_778,2
2907,214,6
2908,213,1
2909,212_798_212,1
2910,212_798,1
2911,212_797_797_212_797_798,1
2912,212,2
2913,211_224_775_225,1
2914,211_211_210,1
2915,211_210,2
2916,211,3
2917,21,13
2918,20_20_20_1204,1
2919,209_208,3
2920,209,4
2921,208_252,1
2922,208_208_252,1
2923,208,8
2924,206_56,1
2925,205,7
2926,204_205,2
2927,204,11
2928,203_203_202,1
2929,203_202_178_241_178_203_178_178_203_241_202_202_203_178,1
2930,203_179_202_202_203_178,1
2931,203_178,1
2932,203,1
2933,202_203_178,1
2934,201_192_192_192_192,1
2935,201,2
2936,200_199,1
2937,200_197,1
2938,200,1
2939,20,4
2940,2,9
2941,199,1
2942,198_185,1
2943,198,6
2944,197,4
2945,196_247_247_247_181_197_181_181_247_247_196,1
2946,196_181,1
2947,196,1
2948,195,2
2949,194_192_201_193,1
2950,194,4
2951,193_193_192,1
2952,193_192,2
2953,193,6
2954,192_193_192_193,1
2955,192_193,1
2956,192,3
2957,191_191_190_189,1
2958,191_190,1
2959,191_189_191_189_189_253_191,1
2960,191_189,1
2961,191,6
2962,190_191,1
2963,190_190_191,1
2964,190_189,1
2965,190,9
2966,19,1
2967,189_190_191,2
2968,189_190_190_191,1
2969,189_190,2
2970,189,4
2971,188,1
2972,187,1
2973,186_186_186_186,1
2974,186,9
2975,185_185_198,1
2976,185_185_185_185_185_198,1
2977,185,10
2978,183_240_107,1
2979,183_106_234_106_234_234_106_234_233_234_234_107_240_240_183_234_234_234_234_234_233_106_106_106_108_107_107,1
2980,183,3
2981,181,1
2982,180_180_180_180_180_179,1
2983,180_180_180_180_180,1
2984,180_180_179,2
2985,180_179,1
2986,18,1
2987,17_17_18_19,1
2988,179,8
2989,178_178_202_178_178_202_178_203_203_202_203_202_241_178_241,1
2990,177,2
2991,176_176_872,1
2992,176,3
2993,174_799,1
2994,174_173,1
2995,173,9
2996,172,8
2997,170_8,17
2998,170_170_8,6
2999,170,13
3000,169,25
3001,168_59_168_65_168_168_168_58,1
3002,168_58,2
3003,168_169,3
3004,168_168_58,1
3005,168_168_169,1
3006,168_168_168_58,2
3007,168_168_168_168_169_169_168_168_57_105_104_105_56_105_105_57_105_57_105_168_105_56_57_105_105_104_105_168_56_56_105_105_57_105_105_104_57_57_105_105_105_105_168_58,1
3008,168_168_168_168_168_168_58,1
3009,168_168_168_168_168_168_168_168_168_58,1
3010,168_168_168,1
3011,168_168,2
3012,168,4
3013,167_167_166,2
3014,167_167,1
3015,167_166,1
3016,166_64,1
3017,166_167_167_166_65_65_65_64_59_59_66_65_64,1
3018,166,3
3019,165_165_165_165_164,1
3020,165_165_165_165,1
3021,165_165_165_148_165_114_151_114_165_164,1
3022,165_165_165_114_114_165_164_164,1
3023,165_165_148_151_114_114_164,1
3024,165_165,1
3025,165_164_165,1
3026,165_164,6
3027,165_148_164,1
3028,165,8
3029,164_165_165_164,1
3030,164_164_113_165_164,1
3031,164_151_114,1
3032,164_114_165_164_165,1
3033,164_114,1
