,E,N
1133,18_17,1
1134,189_190,1
1135,186_253,1
1136,186_186,1
1137,185_185_185_200_200_200_200_200_200_200_200_199_199_185_185_198,1
1138,185,3
1139,183_183_183_240,1
1140,183,4
1141,178_177,1
1142,177,2
1143,176_176_175,1
1144,176,1
1145,175_174,1
1146,173,1
1147,172,1
1148,17,4
1149,16_16_16_0,1
1150,169,3
1151,168_169,1
1152,168_168_168_105_105_58_168_168_104_167_167_167_105_105_105_105_168_167_167_167_59_65_167_167_167_59_65_65_167_167_167_65_59_167_167_65_65_65_167_167_167_168_168_167_167_65_168_65_167_119_119_118_119_31_31_31_31_119_119_32_137_139_138_137_120_138_139_139_121_137_138_139_120_121_120_101_121_138_183_184_138_138_31_138_137_139_140_137_31_31_139_140_101_101_121_121_137_31_139_139_140_121_140_137_31_119_119_31_119_31_119_31_31_31_32_119_118_168_104_104_104_105_105_168_58_168_105_168_168_105_105_104_168_167_167_167_167_167_167_167_59_167_168_66_65_167_96_96_97_97_119_119_118_118_65_167_168_65_168_168_57_104_105_105_57_56,1
1153,168,1
1154,165_165_164,1
1155,165_164,3
1156,165_114_165_164,1
1157,165,1
1158,164_164_165,1
1159,164,1
1160,163,1
1161,162_51,1
1162,162,2
1163,161_160,2
1164,161,6
1165,160_34,1
1166,160_161,1
1167,160_160_34,1
1168,160,3
1169,159_157,1
1170,159,1
1171,158_55,2
1172,158,1
1173,156_155_153_156_154,1
1174,156,2
1175,155_154,1
1176,155,2
1177,154_155_156,1
1178,154_155,1
1179,153_35,1
1180,152_47_49_47_47_152_48,1
1181,152_47_47_151_47_47_152_47_152_47_47_49_152_47_152_151,1
1182,151_37,1
1183,151_113_114,1
1184,151,2
1185,150,4
1186,149_165_164_165_164_149_149_148,1
1187,149_148,1
1188,149,5
1189,148_149,2
1190,145,1
1191,144_72_13,1
1192,144,4
1193,143_74_73_72_72_13,1
1194,143,3
1195,142,2
1196,141,1
1197,140,7
1198,1393,1
1199,1390_491,2
1200,139,2
1201,1388,1
1202,1387_938_938_938_938_937,1
1203,1387,4
1204,1386_961,1
1205,1386_911,1
1206,1386_1386_1386_911,1
1207,1385_1384,1
1208,1385,3
1209,1384_223,1
1210,1384,1
1211,1382_1116,1
1212,1382,1
1213,1380,2
1214,1378,1
1215,1377_1297,1
1216,1376_411,2
1217,1376,2
1218,1375_1375_1375_1375_1372,2
1219,1375_1375,1
1220,1375_1372,3
1221,1375,2
1222,1374_1374_1374_1371_1371,1
1223,1372_1375,1
1224,1372,1
1225,1370_713_678_465_505_465_677_678_678_1370_465_713_465_503_503_503_503_503_503,1
1226,1370,4
1227,137,1
1228,1368_1368_1368_1367,1
1229,1368_1368_1367,1
1230,1368_1367,3
1231,1368,1
1232,1365_1364_1365_1366,1
1233,1364_1365_1365_1365_1365_1365_1365_1367_1365_1364_1365_1365_1364_1364_1365_1364_1365_1364_1364_1364_1365_1364_1365_1364_1364,1
1234,1364,3
1235,1363,1
1236,1362_701,1
1237,1362,1
1238,1359_358_358_1359_359,1
1239,1359_358_358_1359_358,1
1240,1359_358,1
1241,1359,1
1242,1356,1
1243,1355,4
1244,1354_1352_1353,1
1245,1354,3
1246,1353_1353,1
1247,1353,4
1248,1352_471,1
1249,1352_470_470_471,1
1250,1352,1
1251,1351,5
1252,1350_1307,2
1253,1350,2
1254,135,4
1255,134_133,1
1256,1348_1347,4
1257,1348,4
1258,1347_1348_1348_1347_1346,1
1259,1347_1348,1
1260,1347,1
1261,1346_1347,1
1262,1346,2
1263,1344_1343,1
1264,1344,1
1265,1340,2
1266,134,2
1267,133_389,1
1268,1339_1119,1
1269,1338_1338_1119,1
1270,1338,1
1271,1334,5
1272,1333_1334,1
1273,1333,5
1274,1332_920,1
1275,1332_1332_920,1
1276,1332_1332_1331,1
1277,1332_1331,3
1278,1332,2
1279,1331_1332_921_920,1
1280,1331_1331_1332_920,1
1281,1331,2
1282,1330_1329_1328,1
1283,1330_1329,2
1284,1330,6
1285,1329_1329_1329_1330_1330_1329_1328,1
1286,1329_1328,3
1287,1328_1329,1
1288,1327,2
1289,1326_1327,1
1290,1326_1326_1326_1326_1327,1
1291,1326_1326_1326_1326_1326_1326_1326_1326_1326_1326_1326_1327,1
1292,1324_1132,1
1293,1322,3
1294,1321_572,1
1295,132,1
1296,1319_580_1319_1319_1319_1320_1319_634_581_580_581_591_578_592_591_591_579_580_581_1318,1
1297,1319_1320_1319_1318,1
1298,1319_1318,1
1299,1319,3
1300,1317_447_446,1
1301,1317_446,1
1302,1317_1317_444_445_446,1
1303,1317,2
1304,1316_594_571_569_571_569_569_569_569_569_569_571_569_569_571_691_691_569_571_571_571_569_571_571_571_569_571_571_571_569_571_569_571_571_569_571_569_571_571_571_569_569_569,1
1305,1316_594,1
1306,1316_1316_594,1
1307,1316_1316_1316_594,1
1308,1316,1
1309,1315_744_500_500_745_500_744_745_500_710_710_522_497_500_709_497_497_497_499,1
1310,1315,1
1311,1314_1313,3
1312,1314,2
1313,1313,1
1314,1312,1
1315,1311,7
1316,1310_1309,1
1317,1310_1308_1309,1
1318,1310,3
1319,131,10
1320,1309_1310,1
1321,1309_1308,6
1322,1308_674,1
1323,1307_1351,1
1324,1307_1307_1351,2
1325,1302_576,1
1326,1302,3
1327,1301_1300,1
1328,1301,1
1329,1300_669_669_667_668,1
1330,1300_668_667,1
1331,1300_668,1
1332,1300_1301_576_664,1
1333,1300_1300_668_669,1
1334,1300,2
1335,130,5
1336,13,1
1337,12_95_143,1
1338,129_128,1
1339,129_127_128,1
1340,1299_831,2
1341,1299_1299_831,1
1342,1299,2
1343,1298_1298_909_909,1
1344,1298_1298_1298_891_1298_909,1
1345,1298_1298_1298_1298_1298_1298_1298_1298_909,1
1346,1297,1
1347,1293_1207_1154_1293_1153,1
1348,1293_1153,1
1349,1293,3
1350,1291,4
1351,1290_718,2
1352,1290_554,1
1353,1290_546,1
1354,1290,4
1355,129,1
1356,1289_638,1
1357,1289,1
1358,1288_123_73_73_74_123,1
1359,1288_123,2
1360,1288,1
1361,1286_1286_1015,1
1362,1286_1015,1
1363,1286,1
1364,1281,3
1365,1280_1166_1187_1171_1169_1166_1280_1166_1280_1166_1166_1166_1280_1164_1166_1166_1280_1166_1158_1164_1164_1279_1166_1279_1164_1164_1166_1166_1164_1158_1166_1280_1280_1166_1164_1158_1159_1159_1187_1158_1158_1166_1166_1166_1169_1171_1187_1159_1158_1166,1
1366,1280,1
1367,127_85,1
1368,127_128,3
1369,127_127_85,1
1370,127_127,1
1371,1279,2
1372,1278,2
1373,1276_374,7
1374,1276_1276_1276_374,1
1375,1275_1275_1274,1
1376,1275_1274,5
1377,1275,2
1378,1273_1085,2
1379,1270,1
1380,1269,1
1381,1268,1
1382,1267,2
1383,1266_875_1266_870_855_858_871_1266_1266_875_875_870_870_855_854_855_854_870_875_1266_858_858_1266_1266_875_858_858_870_855_855_853_855_854,1
1384,1266_875,1
1385,1266_1311,1
1386,1266_1266_871_875_871_870_854_870_858_859_870_875_854_854_853,1
1387,1266,1
1388,1265_777,3
1389,1265,3
1390,1262_1132,1
1391,1262,1
1392,1261_1262_1109,1
1393,1261_1109,1
1394,1261,1
1395,125_50,2
1396,125_125_50_50_91_50_51_51_50,1
1397,1259_1283_1283_1259_1259_1259_1259_1259_1243_1243_1159_1159_1259_1160_1159_1158,1
1398,1259_1259_1259_1259_1259_1259_1283_1283_1214_1259_1259_1259_1259_1259_1259_1259_1259_1259_1259_1259_1259_1259,1
1399,1258_1258_1258_1258_1258_1212,1
1400,1258_1258_1212,1
1401,1258_1212,1
1402,1257,1
1403,1256_1256_728_728_1257_1257_728_1256_1256_1256_728_1256_1256_728_1256_1256_1256_1256_1256_1256_728_495_496,1
1404,1254_1255_1254_1255_1254_1255_1254_1255_1254_1255_1254_1255_1255_1255_1255_1255_1255_1254_1255_1255_1255_1254_1254_1255_1255_706_706_630_707_707_680_707_706_680_1254_1255_1254_1255_1254_1255_1254_1255_1254_680_1254_1255_1254_1255_1254_1255_680_679,1
1405,1254,1
1406,1253,4
1407,1252,1
1408,1251_1250,1
1409,1251_1248,2
1410,1251,2
1411,1249_1251_1249_1249,1
1412,1249_1249_1252_1250_1251_1251_1248,1
1413,1249_1248,3
1414,1248,1
1415,1247,1
1416,1246_1246_1247_1247_1247_1247_1247_1247_1248_1247_1247_1247_1247_1247_1247_1247_1247_1247_1247_1247_1247_1247_1246_1246_1247_1247_1245_1247_1247,1
1417,1243_1159,1
1418,1243_1158_1158_1243_1243_1159,1
1419,1243,5
1420,1242_1163_1138_1242_1163_1168_1138_1167_1138_1163_1163_1242_1242_1138_1138_1138_1139_1138_1163_1163_1138_1138_1138_1138_1138_1138_1138_1167_1187_1187_1169_1169_1168_1168_1167_1138_1163_1163_1163_1163_1138_1163_1163_1138_1168_1139_1139_1138_1168_1138_1242_1167,1
1421,1242,2
1422,1241,1
1423,1240_1150,1
1424,1240,3
1425,123_1288,1
1426,1239_805,2
1427,1237,1
1428,1235_1232,1
1429,1234,3
1430,1233_1233_1232,1
1431,1232,1
1432,1231_1230,2
1433,1231,2
1434,1230_1229,1
1435,1230_1228_1229,1
1436,1230,3
1437,123,1
1438,1229_1230,1
1439,1229_1229_1228,1
1440,1229_1228,1
1441,1229,2
1442,1228_1228_1231_1230_1230_1228_1228_1229,1
1443,1228,3
1444,1227_880,1
1445,1225_1205,1
1446,1225,4
1447,1224_1220,1
1448,1224,4
1449,1223_884_1133_884,1
1450,1223_1223_1216,1
1451,1223_1218_1223_1217_1216_1218_1215_1215_1222_1223_1217,1
1452,1223_1215_1216,1
1453,1223_1133,2
1454,1223,1
1455,1222_1223_1223_1216,1
1456,1222_1222_1215_1217_1223_1223_1215_1215_1222_1222_1223_1217_1222_1223_1222_1223,1
1457,1220_1224,1
1458,1220_1220_1224,1
1459,122,1
1460,1219,1
1461,1218_1216_1215,1
1462,1218_1215,2
1463,1218,4
1464,1217,1
1465,1216,1
1466,1215_1218_1188,1
1467,1214_1161,1
1468,1214,2
1469,1211,1
1470,121,1
1471,120_121,1
1472,120_120,1
1473,1209,1
1474,1208_1202,1
1475,1208,1
1476,1207_1207_1207_1153_1154,1
1477,1207_1201,3
1478,1207_1154,1
1479,1207,1
1480,1206_21,2
1481,1205,2
1482,1204_20,3
1483,1204_1206_1205,1
1484,1204_1204_1204_20,3
1485,1204_1204_1204,1
1486,1202_1198_1197,1
1487,1202_1198,2
1488,12,1
1489,119_33_33_97_98,1
1490,1199_1202,1
1491,1198_1197,2
1492,1198,2
1493,1197_278,2
1494,1197_1197_278,1
1495,1197_1197_1197_1197_1197,1
1496,1195_1210_1211_880_881_1211_1211_1211_1192_1176_1191_1180_1180_1175_1191_1176_877_877_1181_1176_1180_1180_1180_1180_1180_1180_1192_1193_1210_1210_1210_880_880_880_1204_1193_1210_1211_1193_1227_1195_1195_877_1210_1210_1192_1180_1180_1149_1182_1149_1181_1149_1181_1176_1336_882_1184_1361_1184_1182_1184_1184_1278_1156_1140_1140_1140_1140_1140_1140_1140_1140_1156_1140_1140_1140_1140_1140_1278_1140_1140_1156_1140_1140_1150_1150_1238_1152_1150_1238_1238_1150_1142_1142_1240_1240_1144_1144_1190_1322_882_1137_1188_1136_1322_1322_882_882_882_882_1145_1145_1145_1144_1240_1184_1184_1182_1182_883_1190_1190_1323_1190_1189_1188_1189_1137_1136_1189_1137_1189_1189_1189_1137_1206_882_882_1334_1195_1336_1142_1141_1361_1149_1182_1361_1141_1141_1361_1149_1149_1336_1336_1176_1176_1142_1145_1142_1361_1240_1240_1144_1144_1145_1238_1182_1184_1144_1144_1144_1144_1143_1336_1336_1336_1149_1182_1184_1322_1189_1322_882_1137_1177_1194_1194_1195_1195_1190_1336_1144_1149_1182_1149_1182_1184_1182_1336_1335_1336_1336_1196_882_1334_1335_1182_1361_1238_1149_1150_1150_1238_1151_1151_1238_1238_1144_1361_1182_1137_1137_1189_1322_1190_1144_1240_1144_1145_1151_1150_1238_1238_1152_1150_1151_1151_1238_1238_1238_1150_1238_1152_1238_1238_1238_1145_1142_1182_1178_882_1334_1333_1333_1334_1176_1176_1176_1180_1175_1176_1176_1335_882_881_1205_1205_881_1227_880_1227_1194_1210_1211_1211_1194_1194_1210_880_1210_1227_1193_1191_1149_1181_1149_1181_1175_1176_1192_1176_1180_1180_1176_1175_1192_1176_1175_1180_1180_1180_1180_1181_1176_1149_1181_1181_1191_1211_880_1227_1210_1194_1211_1211_880_881_1225_1205_1205_1211_1194_1228_1210_1210_1211_1194_1211_1211_1211_1194_1323_1189_1205,1
1497,1194,1
1498,1188,3
1499,1187_1187_1171_1187_1168_1187_1158_1171_1187_1169,1
1500,1187_1169,2
1501,1187,1
1502,1185,3
1503,1184,3
1504,1181,3
1505,118,1
1506,1173,4
1507,1172_1172_475_475_475_475_1172_1172_475_477_475_1172_1172_475_1173_1173_1172_1172_477_475_1172_1172_1173_1173_1172_475,1
1508,1171,1
1509,117,1
1510,1168,2
1511,1167,1
1512,1163,1
1513,1162,3
1514,1160,5
1515,116,4
1516,1159_1243,1
1517,1159_1159_1158,1
1518,1159_1158,1
1519,1159,1
1520,1158,1
1521,1156_1156_1157,1
1522,1156,2
1523,1154_1293_1208_1154_1154_1153,1
1524,1154_1153,2
1525,1153_1232_1153_1233_1232,1
1526,1152,2
1527,1150,1
1528,1149,1
1529,1147_1146,1
1530,113_73_73,1
1531,113_113_113_73_74_73_113_113_114,1
1532,113_113_112,1
1533,1139,3
1534,1133_884_884_884_1133_884_883,1
1535,1133,1
1536,1132_1131,5
1537,1132,1
1538,1130_898_1129,1
1539,1130_1129,5
1540,1130,1
1541,113,2
1542,1128_1127,2
1543,1128_1121,2
1544,1128,2
1545,1126_1127_1126_1128,1
1546,1126_1097,2
1547,1126,5
1548,1125_1125_1124,1
1549,1125_1124,2
1550,1125,1
1551,1123_1122,1
1552,1123,4
1553,1121_1078,4
1554,1121_1077_1078,1
1555,1121,3
1556,1120_1099_1121,1
1557,1120_1099,3
1558,1120,2
1559,112,1
1560,111_77,3
1561,111_111_77_15_76,1
1562,111_111_71_111_111_77,1
1563,111_111_111_14,1
1564,1118_1118_1114,1
1565,1118_1114,1
1566,1118,1
1567,1114_1118,1
1568,1114,1
1569,1113,2
1570,1112,1
1571,1110_1096,1
1572,1110_1095_1073,1
1573,1110_1081,1
1574,111,3
1575,1109,1
1576,1106_1106_1083,1
1577,1106_1083,5
1578,1106_1082_1083,1
1579,1103,3
1580,1102_1102_1101,2
1581,1102_1101,1
1582,1102_1100_1101,1
1583,1101,1
1584,1100_1099,1
1585,1100,2
1586,109_103_109_5_109_5_109_5_109_5_5_109_5_5_170_10_142_142_68_142_142_67_68_142_9_67_10_10_9_170_170_170_170_170_170_170_9_170_9_170_9_9_170_9_142_67_9_170_5_5_109_109_5_5_5_5_109_5_109_5_5_109_5_103_103_109_109_188_5_5_109_5_109_5_109_5_103_5_109_5_103_9_170_170_170_9_170_10_9_170_170_9_170_170_170_103_5_109_5_103_109_5_5,1
1587,1099_1100,1
1588,1099_1076_1098,1
1589,1099,2
1590,1098_1097_1097_1126,1
1591,1098_1097,2
1592,1098,3
1593,1096_1110_1090_1110_1110_1096_1096_1110_1096_1090_1096_1095_1072_1073,1
1594,1096_1095_1072_1073,1
1595,1096,2
1596,1095_1110_1110_1110_1095_1096,1
1597,1094_1094_1094_1094_1094_1094_1093_1092,1
1598,1094_1094_1088_1094_1092,1
1599,1094_1093,1
1600,1094_1088_1094_1093,1
1601,1092_1091,1
1602,1092_1086,2
1603,1092,3
1604,1090_1110_1110_1110_1110_1110_1095_1110_1095_1090_1089,1
1605,1090_1090_1090_1090_1090_1090_1089,1
1606,1090_1088_1089,1
1607,1090,1
1608,1089,2
1609,1088_1088_1088_1087,1
1610,1088_1087,3
1611,1087_1088,1
1612,1087,1
1613,1086,1
1614,1083_1082,1
1615,1082_1082_1066,1
1616,1082_1066_1061,1
1617,1082_1066,2
1618,1082,4
1619,1081_1062,3
1620,1081,2
1621,1080_1080_1080_1080_1059_1059_1059_1059_1059_1059_1059_1059_1059_1063_1079_1080_1063_1063_1080_1059_1059_1058_1058_1080_1058_1080_1080_1080_1059_1059_1059_1058_1059_1080_1080_1080_1080_1057_1059_1059_1059_1059_1058_1080_1080_1080_1080_1080_1080,1
1622,1080_1080_1080_1057,1
1623,1080_1079,1
1624,108,4
1625,1079,1
1626,1078_1077,1
1627,1078,2
1628,1077,2
1629,1076_1060,2
1630,1076,1
1631,1074_1114_1074,1
1632,1074_1075_1074,1
1633,1074_1074_1074_1075_1074,1
1634,1074_1074_1074_1075,1
1635,1074,1
1636,1073_1094_1094_1093,1
1637,1073_1072,1
1638,1073,3
1639,1070_1069,1
1640,1070,2
1641,107,1
1642,106_106_107_108,1
1643,106_106_106_106_106_106_106_106_106_107_106,1
1644,1068_1067,2
1645,1066_1061,1
1646,1066,2
1647,1065_1061,1
1648,1065,1
1649,1064,5
1650,1063_1064,4
1651,1063,3
1652,1062_1081_1062_1061,1
1653,1062_1062_1066_1062_1061,1
1654,1062,2
1655,1061_1060,1
1656,1061,1
1657,106,1
1658,1059_1058,1
1659,1059,1
1660,1056,1
1661,1055_1031,2
1662,1055,4
1663,1054_1051_300_1051_1019_1019_1021_298_1018_1018_300_299_300_300_300_301_301_1050_1050_1051_1051_298_1005_1004_1035_1005_297_1035_1035_297_1004_297_297_298_1050_297_298_1054_1051_300_301_300_1054_299_299_303_303_302_303_302_301_1015_1056_1021_1050_1019_1050_1021_1021_1021_1019_1021_1021_1020_1056_298_298_300_1054_301_1051_298_1050_1021_1019_1019_1021_1021_1019_1050_1020_1021_1021_1019_1019_1050_1050_1050_300_301_1051,1
1664,1054,3
1665,1053_1052,1
1666,1053,2
1667,1052_1053,2
1668,1052_1052_1053,1
1669,1052_1052_1052_1052_1053,1
1670,1052,2
1671,1050,1
1672,104_105,1
1673,1049_295,2
1674,1049_294_295,1
1675,1049_1032_1032_1049_294_295,1
1676,1049,4
1677,1048_1048_1000,2
1678,1048_1000,2
1679,1048,4
1680,1047_1046,1
1681,1045_1045_997,1
1682,1044_1043,1
1683,1044_1041_1040,1
1684,1044_1041,1
1685,1043,1
1686,1042_1038,1
1687,1042,1
1688,1041_1040,3
1689,1041,1
1690,1040_1039,1
1691,104,1
1692,1039,1
1693,1038_1037,1
1694,1036,3
1695,1035_1035_1035_296_1035_1012_296_1035_296_297_1004,1
1696,1035_1035_1005_1035_1005_297_297_1036_1035_1035_297_1036_1035_1012_1012_296_296_297_1004_1005_1004,1
1697,1035,1
1698,1034,3
1699,1033_1014_1013,1
1700,1033,1
1701,1032_1032_1032_1032_1032_1032_1032_1032_639,1
1702,1032,2
1703,1031,1
1704,1030_1001,3
1705,1030,1
1706,103,2
1707,102_102_102_102_102_102_101,1
1708,102_101,1
1709,1029,3
1710,1028_998,1
1711,1028_1028_1028_1027,1
1712,1028_1028_1027,2
1713,1028,2
1714,1027_995_988,1
1715,1027,4
1716,1025_1025_1025_1026,1
1717,1025_1025_1025_1025_1025_1025_1025_1025_1025_1025_1025_1025_1025_1025_1025_1026_1025,1
1718,1024_992,3
1719,1024_1024_992,1
1720,1024,1
1721,1023_1022,1
1722,1019_1021_1019,1
1723,1019,3
1724,1018_298,1
1725,1018,3
1726,1017,6
1727,1016_1016_1008_1008_1017_1016_1008_1003_1017_1016_1009_1009_1009_1016_1285_1016_1003,1
1728,1016_1003_1016_1009_1008,1
1729,1016,2
1730,1014_1014,1
1731,1014_1013,4
1732,1014,2
1733,1012_296_1012_296,1
1734,1012_296,1
1735,1012,3
1736,1011,1
1737,1010_1012_296_296_1012_1010_1011,1
1738,1010_1011_1012,1
1739,1010_1010_1011,1
1740,1010_1010_1010_1012_1011,1
1741,1010_1010_1010_1010_1011,1
1742,1010,2
1743,100_83,3
1744,100_100_100_83,1
1745,100_100,1
1746,1006_1003_1034_1006_1006_1007,1
1747,1005,3
1748,1004,1
1749,1003_1006_1003_1006_1003_1006_1006_1006_1003_1007_1006_1006_1006_1006_1006_1007_1006_1017_1006_1006_1006_1034_1034_1006_1006_1017_1017,1
1750,1003,3
1751,1002,5
1752,1001_293,1
1753,1001_1031,1
1754,1001,1
1755,1000_1048,1
1756,1,1
1757,,335
