,E,N
1032,251,2
1033,250_249,3
1034,250,3
1035,247,1
1036,246_246_201,1
1037,246_201,1
1038,246,2
1039,243_231,1
1040,242,2
1041,241,3
1042,240_183,5
1043,240,1
1044,238,1
1045,237_56_237_203_204_241_241_178_203_202_204_204_204_204_202_202_178_204_241_202_178_178_178_241_202_204_204_204_178_178_178_203_202_241_204_203_206_242_204_205_56_206_237_206_236,1
1046,237_238_237_206,1
1047,237_237_237_206,1
1048,237_237,1
1049,237,1
1050,236_237_237_237_206_237_56,1
1051,236_237_237_206,1
1052,236_206,1
1053,236,3
1054,234_233,2
1055,233_234,1
1056,233_106,1
1057,233,2
1058,229_229_254,1
1059,228,2
1060,227_839_227_227_227_227_227_227_227_227_227_227_227_227,1
1061,227_227_228,1
1062,227_173,1
1063,226,1
1064,225_226,1
1065,225,4
1066,224_224_224_224_224_224_224_224_224_224_224_224_224_224,1
1067,224,1
1068,223_223_223_223_223_223_223_222,1
1069,223_223_223_223_1384_223_222,1
1070,223_223_222,1
1071,223_222,1
1072,223_1384_223_223_222,1
1073,221,6
1074,21_21_1206,1
1075,219,1
1076,216_215,5
1077,215,1
1078,214,1
1079,21,1
1080,20_20_20_1205_20_1204_20,1
1081,208_207,1
1082,206_204_205_203_178,1
1083,205,3
1084,204_242,1
1085,204_205,1
1086,202_179,1
1087,201,1
1088,200_200_200_199,1
1089,200,1
1090,2,4
1091,198,2
1092,197,3
1093,196_181,1
1094,196,1
1095,193_193_193_193_201_246_246_201_192_192_193,1
1096,193_192_192_192_201_246_189_189_197_200_199_191_190_186_190_186_200_190_186_190_186_190_189_189_186_186_253_189_191_199_181_196_181_196_181_196_197_196_194,1
1097,193_192,1
1098,193,1
1099,192_193,1
1100,192,1
1101,191_191_190,1
1102,191_190,1
1103,191,5
1104,19,3
1105,18_17,1
1106,186_186_253,1
1107,186,1
1108,185_185_185_200_200_200_200_200_200_200_181_181_181_197_181_196_181_196_197_197_199_199_200_199_185_185_185_199_185_198,1
1109,185,1
1110,183_240,1
1111,183,2
1112,181_196,1
1113,181,1
1114,178_178_204_241_241_204,1
1115,178,2
1116,176_176_176_176_872_872_872_872_847_872_872_872_872_872_872_872_872_872_872_872_872_872_872_872_872_872_846_872_176_176_175,1
1117,176,1
1118,174_227_174_227_227_227_174_227_227_227_227_173,1
1119,173,2
1120,172_171,1
1121,172,1
1122,170_8,2
1123,17,3
1124,16_0,1
1125,169,6
1126,168_168_169,1
1127,168_168_168_104_105_104_168_168_168_56_104_105_104_168_168_168_168_168_105_105_168_168_58_168_105_105_168_168_58_58_57_105_105_105_105_105_105_105_167_167_167_167_167_65_65_167_167_167_59_65_65_167_167_167_33_33_99_33_99_99_33_32_118_32_119_138_182_183_182_182_106_106_107_106_233_233_106_106_106_106_106_106_106_107_240_240_183_184_139_101_101_101_140_137_101_101_138_138_139_139_184_138_137_102_102_102_102_102_102_102_102_102_121_121_139_139_137_137_138_184_31_31_33_33_33_33_98_96_97_97_118_65_59_59_167_167_167_184_137_139_139_31_66_31_66_65_167_65_167_118_167_167_167_65_59_167_167_167_167_167_167_64_166_167_65_59_167_65_65_168_168_168_57_57_168,1
1128,167_167_65_60,1
1129,165_164,3
1130,165_114_164,1
1131,165,2
1132,164_165_164,1
1133,164,3
1134,162,1
1135,161_160,2
1136,161,5
1137,160_34_160_34_35,1
1138,160_34,2
1139,160_160_34,1
1140,160,2
1141,159_157,2
1142,159,2
1143,158_55,2
1144,158_158_55,1
1145,158,1
1146,156_156_153,1
1147,156_156,2
1148,156_153,3
1149,155_155_154_155_154,1
1150,155_154,2
1151,155,2
1152,154_155,2
1153,152_48_47_151_114_113,1
1154,152_48_47,1
1155,152_47_48,1
1156,152_152_47_47,1
1157,152_152_47_151_48,1
1158,151_37,2
1159,151_114_113,1
1160,151_114,1
1161,151,2
1162,150,5
1163,149_148,4
1164,149,3
1165,148_149,2
1166,147_146,1
1167,146_77_111_111_77_76,1
1168,146,1
1169,144,5
1170,143_95,1
1171,143,1
1172,142_68_68_67,1
1173,142_67_9,1
1174,142_142_67_9,1
1175,142,1
1176,140,5
1177,1390_491,2
1178,139,2
1179,138_137_121,1
1180,138_121_119_32_119_32_32_32_32_31_138_138_121_121_139_138,1
1181,1389_772,1
1182,1388,1
1183,1387,1
1184,1386_961_1386_961_962_962_834_834_961_961_962_834,1
1185,1386_911,1
1186,1386_1386_911,2
1187,1386,2
1188,1385_961,1
1189,1385_1384,2
1190,1385,3
1191,1383_1339,2
1192,1382,1
1193,1379_1379,1
1194,1377_1297,2
1195,1377,5
1196,1376_411,3
1197,1376_1376_411,1
1198,1376,4
1199,1375_1375_1375_261_1372,1
1200,1375_1375_1375_1375_1372,1
1201,1375_1375_1372,1
1202,1375_1375,1
1203,1375_1372,2
1204,1375,2
1205,1374_1374_1374_1374_1374_1374_1374_1374_1374_1374,1
1206,1370,1
1207,1368_1367,4
1208,1365_1365_1364_1364_1364_1364_1364_1365_1365_1364_1365_1365_1365_1365_1365_1365_1365_1365_1365_1365_1365_1365_1364_1365_1364_1364_1366,1
1209,1364_1365,1
1210,1363_1362,1
1211,1363,4
1212,1362,2
1213,1359_358,2
1214,1359,4
1215,1356,4
1216,1355,3
1217,1354,6
1218,1353_1354,1
1219,1353_1352,2
1220,1353,6
1221,1352_470_470_470_470_470_470_470_470_470_470_471,1
1222,1352_1353_1352,1
1223,1352_1353,1
1224,1351,5
1225,1350_1350_1307,1
1226,1350_1349,1
1227,1350_1307_1307_1307_1307_1307_1350_1350_1307_1351,1
1228,1350_1307,2
1229,1350,4
1230,135,2
1231,134_456_135_135_135_134_456_456_456,1
1232,134_312_312_312_454_316_454_315_315_314_312_312,1
1233,134_134_456,1
1234,1349,2
1235,1348_1348_1346_1347,1
1236,1348_1347_1346,1
1237,1348_1347,4
1238,1348_1346_1347,1
1239,1348,2
1240,1347,2
1241,1346,1
1242,1344_1343,1
1243,1344,1
1244,1340_1340_1340_1340_1340_1340_1340_1340_1339,1
1245,1340_1339,2
1246,1340_1119_1340_1339,1
1247,1340,1
1248,134,1
1249,1338_1119,2
1250,1338,4
1251,1337_1262_1131_1132,1
1252,1337_1262,1
1253,1337,1
1254,1336,2
1255,1334,2
1256,1333_1334,2
1257,1333,4
1258,1332_920,1
1259,1332_1331_1332_920,1
1260,1332_1331,2
1261,1332,4
1262,1331_1332_920,1
1263,1331_1332_1332_903_920,1
1264,1331,2
1265,1330_1329_1328,1
1266,1330_1328_1330_1330_1329,1
1267,1330,3
1268,133,2
1269,1329_1329_1330,1
1270,1329_1329_1329_1328,1
1271,1329_1329,1
1272,1329_1328,3
1273,1329,1
1274,1328,1
1275,1327_1326_1327,1
1276,1327_1326,1
1277,1327,1
1278,1326_1327,1
1279,1326_1326_1327,1
1280,1326_1326_1326_1326_1326_1327,1
1281,1326,1
1282,1325,1
1283,1324_1131_1132,1
1284,1322,5
1285,1320_565_568_565_565_566_565_568,1
1286,1320_1318,1
1287,1320,4
1288,1319_1319_1318,1
1289,1319_1318,1
1290,1319,2
1291,1318_581_1318_590_590_590_590_577_1318_581_581_1319_694_1315_590_579_497_619_620_620_498_709_522_522_499_591_498_744_500_500_745_744_745_745_500_744_1315_497_620_620_745_500_500_745_497_497_498_500_620_620_619_619_620_620_499_745_744_500_709_498_498_744_498_500_500_498_500_498_1315_1315_1315_579_694_695_695_693_577_577_580_581_1319_1319_1318_1318_581_1319_1318_581_581_634_634_581_1319_1318_1318_577_695_693_695_694_694_577_695_694_695_694_693_683_683_590_1315_578_591_634_634_581_580_1319_580_579_591_591_580_580_580,1
1292,1317_1317_446,1
1293,1317,4
1294,1315,4
1295,1314_1313,2
1296,1312,3
1297,1311_1266,1
1298,1311,4
1299,1310_1309,1
1300,1310_1308_1310_1309,1
1301,1310,4
1302,131,5
1303,1309_1308,1
1304,1309,3
1305,1308_1309_1310,1
1306,1308,1
1307,1307_1351,2
1308,1307,1
1309,1302_576,2
1310,1301_576_576_664_664_664_560_559_558_559,1
1311,1301_560_558_559_559_449_576_664_664_557_449,1
1312,1301,2
1313,1300,1
1314,130,5
1315,1299_891_891_831,1
1316,1299_831,4
1317,1299,1
1318,1298_909,1
1319,1297,1
1320,1293_1153,1
1321,1293,3
1322,1291_721_554_1291_1290,1
1323,1291_1291_1291_1290,1
1324,1291_1290_719_719_719_718,1
1325,1291,4
1326,1290_1290_546,1
1327,1290,2
1328,1289_638,3
1329,1289,2
1330,1288_123,2
1331,1288,3
1332,1286_1286_1286_1286_1286_1286_1286_1286_1286_1286_1286_1285,1
1333,1286_1286_1286_1285_1286_1285_1285_1286_1286_1286_1286_301_1015,1
1334,1286_1286_1015,2
1335,1286_1285,1
1336,1286,1
1337,1285,2
1338,1283,1
1339,1282_79,1
1340,1281,3
1341,1280_1166_1169_1187_1158,1
1342,128,4
1343,127_85,5
1344,1279,3
1345,1278_1155,1
1346,1278,2
1347,1277,1
1348,1276_374,4
1349,1276_1276_374,1
1350,1276_1275,1
1351,1276,2
1352,1275_1275_1274,3
1353,1275_1274,2
1354,1273_1273_1273_1085,1
1355,1273_1273_1085,1
1356,1273,2
1357,1272,1
1358,1270_1270_1249,2
1359,1270,2
1360,1267,4
1361,1266_975,1
1362,1266_875,2
1363,1266_870_875,1
1364,1266,1
1365,1265_1265_777,1
1366,1265,2
1367,1264_1264_916_916_1264_916_985_916_852_916_794_795,1
1368,1263_845_964_964_844_844_1263_1263_1264,1
1369,1262_1132_1131,1
1370,1262_1132,1
1371,1262_1109,2
1372,1262,1
1373,1261_1109,1
1374,1261,3
1375,125_51_51_50,1
1376,1259_1259_1259_1259_1259_1161_1214_1214_1260_1283_1160,1
1377,1258_1258_1258_1258_1258_1258_1258_1258_1258_1258_1258_1212,1
1378,1258_1258_1258_1258_1258_1258_1258_1258_1258,1
1379,1258_1258_1258_1258_1258_1258_1258_1258_1212,1
1380,1257,1
1381,1256_728_1256_728_1256_1256_496,1
1382,1256_496,2
1383,1256_1256_496,1
1384,1256_1256_495_1256_495_1256_1256_1256_1256_1256_496,1
1385,1256,1
1386,1255,2
1387,1254_1255_1254_1255_1254_1255_1254_1255_1254_1254_1255_1254_1255_1254_1255_1255_1254_1255_680_1254_1255_679,1
1388,1254_1254_1255_1254_1255_1254_1255,1
1389,1254_1254_1254_1254_1255_1255_1255_1255_679,1
1390,1254,1
1391,1253,5
1392,1252_1253,1
1393,1251_1270_1270_1270_1249_1251_1251_1248,1
1394,1251_1250,4
1395,1251_1248,1
1396,1251,4
1397,125,1
1398,124_49,2
1399,124_112,1
1400,1249_1248,2
1401,1248_1249,1
1402,1248_1248_1246_1247_1246_1247_1247_1246_1246_1244_1244_1247_1247_1247_1247_1247_1247_1247_1247_1247_1247_1247_1247_1247_1247_1251_1249_1251_1248_1247_1247_1247_1247_1247,1
1403,1248,1
1404,1247,1
1405,1244,2
1406,1243_1159_1158,1
1407,1243,3
1408,1242,5
1409,1241,2
1410,1240,4
1411,1238_1238_1238_1150_1238_1238_1151,1
1412,1238_1238_1151_1152_1152_1238,1
1413,1238_1151_1238_1152,1
1414,1238_1150_1240_1240_1150_1151_1152,1
1415,1238,1
1416,1237,2
1417,1234_1235_1235_1235_1235_1235_1235_1233_1232_1234_1234_1233_1233,1
1418,1234,3
1419,1233_1153,1
1420,1232_1233,1
1421,1232_1232_1235_1235_1235_1234_1234_1233_1232_1234,1
1422,1232_1232_1233,1
1423,1231_1230,2
1424,1231,4
1425,1230_1229_1228,1
1426,1230_1229,3
1427,1230,2
1428,123,3
1429,1228_1230_1228_1228_1229,1
1430,1228,1
1431,1225,4
1432,1224_1220,1
1433,1224,4
1434,1223_1218_1218_1215_1223_1215,1
1435,1223_1216_1215,1
1436,1223,2
1437,1222_1223_1222_1222_1223_1222_1216,1
1438,1222_1217_1216,1
1439,1222,4
1440,1220_1220_1220_1224,1
1441,1220_1219,3
1442,122,2
1443,1218_1215,1
1444,1218,1
1445,1217_1217_1223_1218_1215_1215_1216_1218,1
1446,1217_1216,2
1447,1217_1215_1223_1217_1215_1216,1
1448,1217,3
1449,1214,2
1450,120_120_120_120_120_120_120,1
1451,1209,2
1452,1208_1202,1
1453,1208,1
1454,1207_1207_1207_1207_1207_1153_1153_1154_1293_1293_1153,1
1455,1207_1201,1
1456,1207_1154,1
1457,1206_21,1
1458,1206,3
1459,1205,5
1460,1204_1204_20,2
1461,1204,2
1462,1202_1202_1199,1
1463,1202_1199,2
1464,1202_1198,1
1465,1201_1200,1
1466,12,1
1467,11_10,1
1468,119_119_119_97_97_119_117_117_97_97_119_97_119_119_32_32,1
1469,1198,2
1470,1197_278,3
1471,1197_1197_278,1
1472,1194,1
1473,1192_1191,1
1474,1187_1243_1159_1159_1171_1187_1169_1187_1243_1159_1159_1158_1169_1171,1
1475,1187_1169,1
1476,1187_1158,1
1477,1187,2
1478,1186_1280_1164_1164_1156_1156_1279_1279_1166_1280_1164_1165_1164,1
1479,1185,5
1480,1184,2
1481,1182,1
1482,1181_1181_1149,1
1483,1181,1
1484,1180_1180_1180_1180,1
1485,1176_877_1175_1191_1176_1175,1
1486,1176_1181,1
1487,1173,5
1488,1172,1
1489,1171,1
1490,117,3
1491,116_67,1
1492,1169_1187_1158,1
1493,1169_1171_1171_1169_1171_1158_1171_1169_1187,1
1494,1169,1
1495,1168,1
1496,1164,3
1497,1162,1
1498,1161_1160,1
1499,1160,2
1500,116,1
1501,1159_1243_1159_1158,1
1502,1159_1160,1
1503,1159_1159_1159,1
1504,1157_1156,1
1505,1157,1
1506,1156,1
1507,1155,2
1508,1154_1207,1
1509,1154_1153,1
1510,1154,4
1511,1153_1293,1
1512,1153_1154,1
1513,1152,2
1514,1150,3
1515,114_165_114_164,1
1516,114_164,1
1517,114_114_114_73_73_113,1
1518,1149_1148,1
1519,1149,2
1520,1148,1
1521,1147,3
1522,114,1
1523,113_113_113_112,1
1524,1139_1139_1139_1139_1163_1163_1163_1167_1138_1163_1163_1163_1163_1164_1163_1242_1163_1138_1280_1169_1166_1185_1185_1280_1166_1186_1166_1166_1166_1159_1243_1243_1159_1159_1158_1158_1280_1166_1166_1186_1279_1186_1164_1166_1166_1166_1186_1166_1280_1166_1280_1164_1163_1168_1138_1138_1138_1163_1168_1168_1171_1171_1167_1139_1167_1242_1242_1139_1139,1
1525,1139,3
1526,1133_884_1133_884_884_884_884,1
1527,1133,2
1528,1132_1131,1
1529,1132,2
1530,1130_1129,2
1531,1130,1
1532,113,1
1533,1129,1
1534,1128_1127,3
1535,1128_1078_1122_1098_1099_1122,1
1536,1127_1128,1
1537,1126,3
1538,1125_1125_1124,1
1539,1125_1124,3
1540,1125,2
1541,1123_1123_1122,1
1542,1123_1122,1
1543,1123,1
1544,1121,2
1545,1120_1120_1100_1120_1099,1
1546,1120_1100,1
1547,1120_1099,1
1548,1120,3
1549,111_77,1
1550,111_76_77,1
1551,111_111_111_110_77,1
1552,1118_1118_1114,1
1553,1118,1
1554,1116_1115,1
1555,1116,2
1556,1114,3
1557,1110_1110_1110_1095_1095_1095_1110,1
1558,1110_1110_1095_1073,1
1559,1110_1110_1095,1
1560,1110_1095,1
1561,1110,1
1562,111,4
1563,1109_1262,1
1564,1106_1106_1083,1
1565,1106_1083,4
1566,1106_1070,2
1567,1106,1
1568,1103_1102,1
1569,1103,1
1570,1102_1101,1
1571,1102,2
1572,1101_1100,1
1573,1101,2
1574,1100_1102,1
1575,1100_1099_1121,1
1576,1100_1099,2
1577,1100,2
1578,110,1
1579,11,2
1580,109_109_109_109_109_103_103_109_5_109_5_109_5_109_5_109_5_109_5_188_5_109_5_103_103_109_5_5_109_109_109_188_5_109_5_109_5_5_5_109_188_188_109_109_5_5_103_103_103_103_170_9_170_9_170_9_170_170_170_8_170_9_170_9_9_9_142_142_142_67_142_67_142_142_142_142_142_142_142_142_9_8_103_109_7_103,1
1581,1099_1100,1
1582,1099_1098,1
1583,1099,2
1584,1098_1097,1
1585,1098,4
1586,1097_1126,1
1587,1097,2
1588,1096_1095,1
1589,1096,4
1590,1095_1090_1110_1095,1
1591,1094_1093,8
1592,1094_1088,1
1593,1094,1
1594,1092_1086,1
1595,1092,1
1596,1091_1091_1091_1091_1091_1086_1091_1091_1091_1091_1094_1093_1093_1091_1091_1092_1086,1
1597,1090_1089,2
1598,1090,5
1599,1089_1088_1087,1
1600,1089_1088,1
1601,1089,1
1602,1088_1087,1
1603,1087_1086,2
1604,1087,1
1605,1084,1
1606,1083_1082,1
1607,1083,2
1608,1082_1066,3
1609,1081_1062,2
1610,1081,3
1611,1080_1080_1080,1
1612,1080_1079,1
1613,1080_1057,2
1614,108,8
1615,107_106,1
1616,1079_1078,1
1617,1078_1077,3
1618,1076,2
1619,1075,1
1620,1074_1074_1075,1
1621,1074_1074_1074_1074,1
1622,1074,1
1623,1073_1072,1
1624,1073,4
1625,1072_1073,1
1626,1070,1
1627,107,2
1628,106_107,1
1629,106_106_233,1
1630,1068_1074,1
1631,1068_1068_1068_212_212_212_1067_1067_1114_1074_1074_1067_1074_1074_1074_1074_1074_1075_1067_1068_1067_798_798_1068_212_212_212_212_798_1067_1067_212_212_212_212_212_212_1067_1074_1067_1068_1068_212,1
1632,1066_1061,1
1633,1066,3
1634,1065,2
1635,1064,4
1636,1063_1064_1064_1063_1063_1080_1057,1
1637,1063_1064,1
1638,1063_1063_1064,1
1639,1062_1061,1
1640,1062,2
1641,1061_1066,1
1642,1061_1060,1
1643,1061,3
1644,1060_1076_1098,1
1645,106,1
1646,1059_1080_1080_1057_1059_1059_1059_1059_1059_1059,1
1647,1059_1059_1059_1058,1
1648,1059_1058,1
1649,1059,2
1650,1058_1059_1059_1080_1080_1080_1080_1080_1080_1080_1063_1063_1080_1058_1057_1059_1059_1058_1080,1
1651,1056,4
1652,1055_292,1
1653,1055,4
1654,1054,4
1655,1053_1052,1
1656,1053_1029,2
1657,1053,1
1658,1052_1053_1052_1029,1
1659,1052_1053_1029,2
1660,1052_1053,2
1661,1052,1
1662,1050_298_300_1018_1018_1050_1056_1050_1051_300_301_1051_301_1054_300_1050_1051_300_301_301_300_1019_1021_1021_1020_1019_1021_1019_1050_1021_1019_1050_1019_1021_1019_1021_1019_1019_1021_1020_1050_298_298_300_1018_301_1051_1054_300_1050_1050_1054_300_300_1051_300_1050_299_1018_298_298_300_300_1018_297_298_1018,1
1663,1050_1021_1021_1050_1021_1021_1019_1019,1
1664,1050,1
1665,105,1
1666,1049_295,1
1667,1049_1032,1
1668,1049,1
1669,1048_1048_1048_1000,1
1670,1048_1000,4
1671,1048,2
1672,1047_1046,1
1673,1047_1044,2
1674,1047,1
1675,1045,1
1676,1044_1041,1
1677,1043_1040,1
1678,1043_1037,1
1679,1042_1038,1
1680,1042,2
1681,1037_1028_1028_1027,1
1682,1037,1
1683,1036_1036_1035_1004_297,1
1684,1035_1035_296_296_297_296_1035_1035_1005_1005_1004,1
1685,1035_1035_1035_1005_1035_1035_1035_1020_1035_296_296_1004,1
1686,1035_1034,1
1687,1035,2
1688,1034,2
1689,1033_1033_1014_1014_1013,1
1690,1033_1014_1013,1
1691,1033_1014,1
1692,1032_639_1032_295_1049,1
1693,1032_1049,1
1694,1032,2
1695,1031,3
1696,1030_1001,4
1697,1029,2
1698,1028_1028_1037_1028_998_1028,1
1699,1028_1028_1028_1028_995_995_1028_1027,1
1700,1028_1027,2
1701,1028,3
1702,1027_996,1
1703,1027,2
1704,1025_1025_1025_1025_1024_1024_1024_1024_1024_1024,1
1705,1024_992_991,1
1706,1024_992,2
1707,1024_991,1
1708,1024_1024_1024_992_991,1
1709,1024_1024_1024_991_992,1
1710,1023,1
1711,1021_1050_1019_1021_1050_1019_1021_1020,1
1712,1021_1050,1
1713,102,2
1714,1019,3
1715,1018,3
1716,1017,1
1717,1016,1
1718,1015,2
1719,1014_1014_296,1
1720,1014_1014_1013,1
1721,1014_1013,2
1722,1013,2
1723,1012_1013_296_1012_296,1
1724,1011_1010,1
1725,1010_1011,1
1726,1010_1010_1012,1
1727,1010_1010_1010_1010_1010_1010_1010_1010_1012_1010_1010_296_296_296_296_296_296_296_296_1011_296_296_1012_1012_1010_1010_1011_1012_296_1012_1010,1
1728,1010,1
1729,100_83,3
1730,100_100_83,1
1731,100_100_82_83,1
1732,1009_1008_1008_1008_1008_1003_1003_1017_1016_1016_1008_1003_1008_1016_1016_1017_1016_1016_1016_1009_1008_1017_1017_1017_1017_1016_1016_1008,1
1733,1006_1006_1034_1006_1006_1006_1006_1006_1006_1006_1003_1006_1034_1034_1006_1003_1034_1034_1006_1006_1006_1006_1006_1003_1034_1003_1006_1006_1034,1
1734,1005_1004_297,1
1735,1005,3
1736,1004_1004_1005,1
1737,1004,1
1738,1003_1002,2
1739,1003,1
1740,1002,1
1741,1001_293,1
1742,1001_1031,2
1743,1000_1048,2
1744,100,2
1745,1,1
1746,,362
