,ID,N
1881,5123,0
1882,5122,0
1883,5121,0
1884,5120,0
1885,5119,0
1886,5118,0
1887,5117,0
1888,5116,0
1889,5115,0
1890,5114,0
1891,5113,0
1892,5139,0
1893,5141,0
1894,5050,0
1895,5156,0
1896,5169,0
1897,5168,0
1898,5167,0
1899,5166,0
1900,5165,0
1901,5163,0
1902,5162,0
1903,5161,0
1904,5160,0
1905,5159,0
1906,5158,0
1907,5157,0
1908,5155,0
1909,5142,0
1910,5154,0
1911,5153,0
1912,5152,0
1913,5151,0
1914,5150,0
1915,5149,0
1916,5148,0
1917,5147,0
1918,5146,0
1919,5145,0
1920,5144,0
1921,5143,0
1922,5112,0
1923,5111,0
1924,5110,0
1925,5066,0
1926,5078,0
1927,5077,0
1928,5076,0
1929,5075,0
1930,5074,0
1931,5073,0
1932,5072,0
1933,5071,0
1934,5070,0
1935,5069,0
1936,5068,0
1937,5067,0
1938,5064,0
1939,5109,0
1940,5063,0
1941,5062,0
1942,5061,0
1943,5060,0
1944,5059,0
1945,5058,0
1946,5057,0
1947,5055,0
1948,5953,0
1949,5053,0
1950,5052,0
1951,5051,0
1952,5079,0
1953,5081,0
1954,5082,0
1955,5083,0
1956,5108,0
1957,5107,0
1958,5106,0
1959,5105,0
1960,5104,0
1961,5103,0
1962,5102,0
1963,5101,0
1964,5100,0
1965,5099,0
1966,5098,0
1967,5097,0
1968,5096,0
1969,5095,0
1970,5094,0
1971,5093,0
1972,5092,0
1973,5091,0
1974,5090,0
1975,5089,0
1976,5088,0
1977,5087,0
1978,5086,0
1979,5085,0
1980,5084,0
1981,4921,0
1982,4920,0
1983,4919,0
1984,4745,0
1985,4757,0
1986,4756,0
1987,4755,0
1988,4754,0
1989,4753,0
1990,4752,0
1991,4751,0
1992,4750,0
1993,4749,0
1994,4748,0
1995,4747,0
1996,4746,0
1997,4744,0
1998,4759,0
1999,4743,0
2000,4742,0
2001,4741,0
2002,4740,0
2003,4739,0
2004,4738,0
2005,4737,0
2006,4736,0
2007,4734,0
2008,4733,0
2009,4732,0
2010,4731,0
2011,4758,0
2012,4760,0
2013,4790,0
2014,4776,0
2015,4788,0
2016,4787,0
2017,4786,0
2018,4785,0
2019,4784,0
2020,4783,0
2021,4782,0
2022,4781,0
2023,4780,0
2024,4779,0
2025,4778,0
2026,4777,0
2027,4775,0
2028,4761,0
2029,4774,0
2030,4773,0
2031,4772,0
2032,4771,0
2033,4770,0
2034,4768,0
2035,4767,0
2036,4766,0
2037,4765,0
2038,4764,0
2039,4763,0
2040,4762,0
2041,4730,0
2042,4728,0
2043,4727,0
2044,4676,0
2045,4689,0
2046,4688,0
2047,4687,0
2048,4686,0
2049,4684,0
2050,4683,0
2051,4682,0
2052,4681,0
2053,4680,0
2054,4679,0
2055,4678,0
2056,4677,0
2057,4675,0
2058,4725,0
2059,4674,0
2060,4673,0
2061,4672,0
2062,4671,0
2063,4670,0
2064,4669,0
2065,4668,0
2066,4667,0
2067,4665,0
2068,4664,0
2069,4663,0
2070,4662,0
2071,4691,0
2072,4692,0
2073,4693,0
2074,4694,0
2075,4724,0
2076,4723,0
2077,4722,0
2078,4721,0
2079,4720,0
2080,4719,0
2081,4717,0
2082,4716,0
2083,4715,0
2084,4714,0
2085,4713,0
2086,4712,0
2087,4709,0
2088,4707,0
2089,4706,0
2090,4704,0
2091,4703,0
2092,4702,0
2093,4701,0
2094,4700,0
2095,4699,0
2096,4698,0
2097,4697,0
2098,4696,0
2099,4695,0
2100,4789,0
2101,4791,0
2102,4918,0
2103,4872,0
2104,4886,0
2105,4885,0
2106,4884,0
2107,4882,0
2108,4881,0
2109,4880,0
2110,4879,0
2111,4878,0
2112,4877,0
2113,4876,0
2114,4875,0
2115,4873,0
2116,4871,0
2117,4888,0
2118,4870,0
2119,4869,0
2120,4868,0
2121,4867,0
2122,4866,0
2123,4865,0
2124,4864,0
2125,4863,0
2126,4862,0
2127,4861,0
2128,4860,0
2129,4859,0
2130,4887,0
2131,4889,0
2132,4792,0
2133,4905,0
2134,4917,0
2135,4916,0
2136,4915,0
2137,4914,0
2138,4913,0
2139,4912,0
2140,4911,0
2141,4910,0
2142,4909,0
2143,4908,0
2144,4907,0
2145,4906,0
2146,4904,0
2147,4890,0
2148,4903,0
2149,4902,0
2150,4901,0
2151,4900,0
2152,4899,0
2153,4898,0
2154,4896,0
2155,4895,0
2156,4894,0
2157,4893,0
2158,4892,0
2159,4891,0
2160,4858,0
2161,4857,0
2162,4856,0
2163,4806,0
2164,4823,0
2165,4822,0
2166,4821,0
2167,4819,0
2168,4818,0
2169,4816,0
2170,4815,0
2171,4813,0
2172,4812,0
2173,4810,0
2174,4808,0
2175,4807,0
2176,4805,0
2177,4855,0
2178,4804,0
2179,4803,0
2180,4802,0
2181,4801,0
2182,4800,0
2183,4799,0
2184,4798,0
2185,4797,0
2186,4796,0
2187,4795,0
2188,4794,0
2189,4793,0
2190,4824,0
2191,4825,0
2192,4826,0
2193,4827,0
2194,4854,0
2195,4853,0
2196,4852,0
2197,4851,0
2198,4849,0
2199,4848,0
2200,4847,0
2201,4846,0
2202,4845,0
2203,4844,0
2204,4843,0
2205,4842,0
2206,4841,0
2207,4840,0
2208,4839,0
2209,4838,0
2210,4837,0
2211,4835,0
2212,4834,0
2213,4833,0
2214,4832,0
2215,4831,0
2216,4830,0
2217,4829,0
2218,4828,0
2219,5952,0
2220,6082,0
2221,5954,0
2222,7361,0
2223,7328,0
2224,7327,0
2225,7326,0
2226,7325,0
2227,7324,0
2228,7323,0
2229,7321,0
2230,7320,0
2231,7319,0
2232,7318,0
2233,7317,0
2234,7315,0
2235,7314,0
2236,7313,0
2237,7312,0
2238,7311,0
2239,7310,0
2240,7309,0
2241,7308,0
2242,7307,0
2243,7306,0
2244,7305,0
2245,7304,0
2246,7303,0
2247,7302,0
2248,7300,0
2249,7299,0
2250,7329,0
2251,7330,0
2252,7331,0
2253,7346,0
2254,7359,0
2255,7358,0
2256,7357,0
2257,7356,0
2258,7355,0
2259,7354,0
2260,7353,0
2261,7352,0
2262,7351,0
2263,7350,0
2264,7349,0
2265,7348,0
2266,7345,0
2267,7332,0
2268,7344,0
2269,7343,0
2270,7342,0
2271,7341,0
2272,7340,0
2273,7339,0
2274,7338,0
2275,7337,0
2276,7336,0
2277,7335,0
2278,7334,0
2279,7333,0
2280,7298,0
2281,7297,0
2282,7296,0
2283,7250,0
2284,7263,0
2285,7262,0
2286,7261,0
2287,7260,0
2288,7259,0
2289,7258,0
2290,7257,0
2291,7256,0
2292,7255,0
2293,7254,0
2294,7253,0
2295,7252,0
2296,7249,0
2297,7265,0
2298,7248,0
2299,7247,0
2300,7246,0
2301,7245,0
2302,7244,0
2303,7243,0
2304,7242,0
2305,7241,0
2306,7240,0
2307,7239,0
2308,7238,0
2309,7237,0
2310,7264,0
2311,7266,0
2312,7295,0
2313,7282,0
2314,7294,0
2315,7293,0
2316,7292,0
2317,7291,0
2318,7290,0
2319,7289,0
2320,7288,0
2321,7287,0
2322,7286,0
2323,7285,0
2324,7284,0
2325,7283,0
2326,7281,0
2327,7267,0
2328,7280,0
2329,7279,0
2330,7278,0
2331,7277,0
2332,7276,0
2333,7274,0
2334,7273,0
2335,7272,0
2336,7271,0
2337,7270,0
2338,7269,0
2339,7268,0
2340,7360,0
2341,7362,0
2342,7487,0
2343,7363,0
2344,7454,0
2345,7453,0
2346,7452,0
2347,7451,0
2348,7450,0
2349,7449,0
2350,7448,0
2351,7447,0
2352,7446,0
2353,7445,0
2354,7444,0
2355,7443,0
2356,7442,0
2357,7441,0
2358,7440,0
2359,7439,0
2360,7438,0
2361,7437,0
2362,7436,0
2363,7434,0
2364,7433,0
2365,7432,0
2366,7431,0
2367,7429,0
2368,7428,0
2369,7427,0
2370,7426,0
2371,7455,0
2372,7456,0
2373,7457,0
2374,7473,0
2375,7485,0
2376,7484,0
2377,7483,0
2378,7482,0
2379,7481,0
2380,7480,0
2381,7479,0
2382,7478,0
2383,7477,0
2384,7476,0
2385,7475,0
2386,7474,0
2387,7472,0
2388,7458,0
2389,7471,0
2390,7470,0
2391,7469,0
2392,7468,0
2393,7467,0
2394,7465,0
2395,7464,0
2396,7463,0
2397,7462,0
2398,7461,0
2399,7460,0
2400,7459,0
2401,7425,0
2402,7424,0
2403,7423,0
2404,7377,0
2405,7389,0
2406,7388,0
2407,7387,0
2408,7386,0
2409,7385,0
2410,7384,0
2411,7383,0
2412,7382,0
2413,7381,0
2414,7380,0
2415,7379,0
2416,7378,0
2417,7376,0
2418,7391,0
2419,7375,0
2420,7374,0
2421,7373,0
2422,7372,0
2423,7371,0
2424,7370,0
2425,7369,0
2426,7368,0
2427,7367,0
2428,7366,0
2429,7365,0
2430,7364,0
2431,7390,0
2432,7393,0
2433,7422,0
2434,7409,0
2435,7421,0
2436,7420,0
2437,7419,0
2438,7418,0
2439,7417,0
2440,7416,0
2441,7415,0
2442,7414,0
2443,7413,0
2444,7412,0
2445,7411,0
2446,7410,0
2447,7408,0
2448,7394,0
2449,7407,0
2450,7406,0
2451,7405,0
2452,7404,0
2453,7403,0
2454,7402,0
2455,7401,0
2456,7400,0
2457,7399,0
2458,7398,0
2459,7396,0
2460,7395,0
2461,7236,0
2462,7235,0
2463,7234,0
2464,7233,0
2465,7073,0
2466,7072,0
2467,7071,0
2468,7070,0
2469,7068,0
2470,7067,0
2471,7066,0
2472,7065,0
2473,7064,0
2474,7063,0
2475,7062,0
2476,7061,0
2477,7060,0
2478,7059,0
2479,7058,0
2480,7057,0
2481,7056,0
2482,7055,0
2483,7054,0
2484,7053,0
2485,7052,0
2486,7051,0
2487,7050,0
2488,7049,0
2489,7048,0
2490,7046,0
2491,7045,0
2492,7074,0
2493,7075,0
2494,7076,0
2495,7092,0
2496,7105,0
2497,7104,0
2498,7103,0
2499,7101,0
2500,7100,0
2501,7099,0
2502,7098,0
2503,7097,0
2504,7096,0
2505,7095,0
2506,7094,0
2507,7093,0
2508,7091,0
2509,7077,0
2510,7090,0
2511,7089,0
2512,7088,0
2513,7087,0
2514,7086,0
2515,7085,0
2516,7084,0
2517,7083,0
2518,7082,0
2519,7081,0
2520,7080,0
2521,7079,0
2522,7044,0
2523,7043,0
2524,7042,0
2525,6993,0
2526,7005,0
2527,7004,0
2528,7003,0
2529,7002,0
2530,7001,0
2531,7000,0
2532,6999,0
2533,6998,0
2534,6997,0
2535,6996,0
2536,6995,0
2537,6994,0
2538,6992,0
2539,7007,0
2540,6991,0
2541,6990,0
2542,6988,0
2543,6987,0
2544,6986,0
2545,6984,0
2546,6982,0
2547,6981,0
2548,6980,0
2549,6979,0
2550,6978,0
2551,6977,0
2552,7006,0
2553,7008,0
2554,7040,0
2555,7025,0
2556,7039,0
2557,7038,0
2558,7037,0
2559,7036,0
2560,7035,0
2561,7034,0
2562,7033,0
2563,7031,0
2564,7030,0
2565,7028,0
2566,7027,0
2567,7026,0
2568,7024,0
2569,7009,0
2570,7023,0
2571,7022,0
2572,7021,0
2573,7020,0
2574,7019,0
2575,7018,0
2576,7017,0
2577,7015,0
2578,7014,0
2579,7013,0
2580,7012,0
2581,7011,0
2582,7106,0
2583,7107,0
2584,7108,0
2585,7188,0
2586,7200,0
2587,7199,0
2588,7198,0
2589,7197,0
2590,7196,0
2591,7195,0
2592,7194,0
2593,7193,0
2594,7192,0
2595,7191,0
2596,7190,0
2597,7189,0
2598,7187,0
2599,7203,0
2600,7186,0
2601,7185,0
2602,7184,0
2603,7183,0
2604,7182,0
2605,7181,0
2606,7180,0
2607,7179,0
2608,7178,0
2609,7177,0
2610,7176,0
2611,7175,0
2612,7201,0
2613,7204,0
2614,7173,0
2615,7219,0
2616,7232,0
2617,7231,0
2618,7230,0
2619,7229,0
2620,7228,0
2621,7227,0
2622,7226,0
2623,7225,0
2624,7224,0
2625,7223,0
2626,7222,0
2627,7221,0
2628,7218,0
2629,7205,0
2630,7217,0
2631,7216,0
2632,7215,0
2633,7214,0
2634,7213,0
2635,7212,0
2636,7211,0
2637,7210,0
2638,7209,0
2639,7208,0
2640,7207,0
2641,7206,0
2642,7174,0
2643,7172,0
2644,7109,0
2645,7123,0
2646,7137,0
2647,7136,0
2648,7135,0
2649,7134,0
2650,7133,0
2651,7132,0
2652,7131,0
2653,7130,0
2654,7129,0
2655,7128,0
2656,7126,0
2657,7124,0
2658,7122,0
2659,7139,0
2660,7121,0
2661,7120,0
2662,7119,0
2663,7118,0
2664,7117,0
2665,7116,0
2666,7115,0
2667,7114,0
2668,7113,0
2669,7112,0
2670,7111,0
2671,7110,0
2672,7138,0
2673,7140,0
2674,7171,0
2675,7155,0
2676,7170,0
2677,7169,0
2678,7168,0
2679,7167,0
2680,7166,0
2681,7164,0
2682,7163,0
2683,7162,0
2684,7161,0
2685,7160,0
2686,7159,0
2687,7158,0
2688,7154,0
2689,7141,0
2690,7153,0
2691,7152,0
2692,7151,0
2693,7150,0
2694,7149,0
2695,7148,0
2696,7147,0
2697,7146,0
2698,7145,0
2699,7144,0
2700,7143,0
2701,7142,0
2702,7486,0
2703,7488,0
2704,5955,0
2705,7871,0
2706,7834,0
2707,7833,0
2708,7832,0
2709,7831,0
2710,7830,0
2711,7829,0
2712,7828,0
2713,7827,0
2714,7826,0
2715,7825,0
2716,7824,0
2717,7823,0
2718,7822,0
2719,7821,0
2720,7820,0
2721,7819,0
2722,7818,0
2723,7817,0
2724,7816,0
2725,7815,0
2726,7814,0
2727,7813,0
2728,7812,0
2729,7811,0
2730,7810,0
2731,7809,0
2732,7808,0
2733,7835,0
2734,7836,0
2735,7838,0
2736,7856,0
2737,7869,0
2738,7868,0
2739,7867,0
2740,7865,0
2741,7864,0
2742,7863,0
2743,7862,0
2744,7861,0
2745,7860,0
2746,7859,0
2747,7858,0
2748,7857,0
2749,7855,0
2750,7839,0
2751,7854,0
2752,7853,0
2753,7852,0
2754,7850,0
2755,7848,0
2756,7847,0
2757,7846,0
2758,7845,0
2759,7844,0
2760,7843,0
2761,7841,0
2762,7840,0
2763,7807,0
2764,7806,0
2765,7805,0
2766,7760,0
2767,7772,0
2768,7771,0
2769,7770,0
2770,7769,0
2771,7768,0
2772,7767,0
2773,7766,0
2774,7765,0
2775,7764,0
2776,7763,0
2777,7762,0
2778,7761,0
2779,7759,0
2780,7774,0
2781,7758,0
2782,7757,0
2783,7756,0
2784,7755,0
2785,7754,0
2786,7753,0
2787,7752,0
2788,7751,0
2789,7750,0
2790,7749,0
2791,7748,0
2792,7747,0
2793,7773,0
2794,7775,0
2795,7804,0
2796,7791,0
2797,7803,0
2798,7802,0
2799,7801,0
2800,7800,0
2801,7799,0
2802,7798,0
2803,7797,0
2804,7796,0
2805,7795,0
2806,7794,0
2807,7793,0
2808,7792,0
2809,7790,0
2810,7776,0
2811,7789,0
2812,7788,0
2813,7787,0
2814,7786,0
2815,7785,0
2816,7784,0
2817,7783,0
2818,7782,0
2819,7781,0
2820,7779,0
2821,7778,0
2822,7777,0
2823,7870,0
2824,7872,0
2825,7489,0
2826,7873,0
2827,7966,0
2828,7965,0
2829,7964,0
2830,7963,0
2831,7962,0
2832,7961,0
2833,7960,0
2834,7959,0
2835,7958,0
2836,7957,0
2837,7956,0
2838,7955,0
2839,7954,0
2840,7953,0
2841,7952,0
2842,7951,0
2843,7950,0
2844,7949,0
2845,7948,0
2846,7947,0
2847,7946,0
2848,7945,0
2849,7944,0
2850,7943,0
2851,7942,0
2852,7941,0
2853,7940,0
2854,7967,0
2855,7968,0
2856,7969,0
2857,7985,0
2858,7998,0
2859,7997,0
2860,7996,0
2861,7995,0
2862,7994,0
2863,7993,0
2864,7992,0
2865,7991,0
2866,7990,0
2867,7989,0
2868,7988,0
2869,7987,0
2870,7984,0
2871,7970,0
2872,7983,0
2873,7982,0
2874,7981,0
2875,7980,0
2876,7979,0
2877,7978,0
2878,7976,0
2879,7975,0
2880,7974,0
2881,7973,0
2882,7972,0
2883,7971,0
2884,7939,0
2885,7938,0
2886,7936,0
2887,7888,0
2888,7902,0
2889,7900,0
2890,7899,0
2891,7897,0
2892,7896,0
2893,7895,0
2894,7894,0
2895,7893,0
2896,7892,0
2897,7891,0
2898,7890,0
2899,7889,0
2900,7887,0
2901,7904,0
2902,7886,0
2903,7885,0
2904,7884,0
2905,7883,0
2906,7882,0
2907,7881,0
2908,7880,0
2909,7878,0
2910,7877,0
2911,7876,0
2912,7875,0
2913,7874,0
2914,7903,0
2915,7905,0
2916,7935,0
2917,7922,0
2918,7934,0
2919,7933,0
2920,7932,0
2921,7931,0
2922,7930,0
2923,7929,0
2924,7928,0
2925,7927,0
2926,7926,0
2927,7925,0
2928,7924,0
2929,7923,0
2930,7921,0
2931,7906,0
2932,7920,0
2933,7919,0
2934,7917,0
2935,7916,0
2936,7915,0
2937,7914,0
2938,7913,0
2939,7912,0
2940,7911,0
2941,7910,0
2942,7909,0
2943,7908,0
2944,7746,0
2945,7745,0
2946,7744,0
2947,7743,0
2948,7581,0
2949,7580,0
2950,7579,0
2951,7578,0
2952,7577,0
2953,7576,0
2954,7575,0
2955,7573,0
2956,7572,0
2957,7571,0
2958,7570,0
2959,7569,0
2960,7568,0
2961,7567,0
2962,7566,0
2963,7565,0
2964,7564,0
2965,7563,0
2966,7562,0
2967,7561,0
2968,7560,0
2969,7559,0
2970,7558,0
2971,7557,0
2972,7556,0
2973,7555,0
2974,7554,0
2975,7582,0
2976,7584,0
2977,7585,0
2978,7601,0
2979,7613,0
2980,7612,0
2981,7611,0
2982,7610,0
2983,7609,0
2984,7608,0
2985,7607,0
2986,7606,0
2987,7605,0
2988,7604,0
2989,7603,0
2990,7602,0
2991,7599,0
2992,7586,0
2993,7598,0
2994,7597,0
2995,7596,0
2996,7595,0
2997,7594,0
2998,7593,0
2999,7592,0
3000,7591,0
3001,7590,0
3002,7589,0
3003,7588,0
3004,7587,0
3005,7553,0
3006,7552,0
3007,7551,0
3008,7505,0
3009,7518,0
3010,7517,0
3011,7516,0
3012,7515,0
3013,7514,0
3014,7513,0
3015,7512,0
3016,7511,0
3017,7509,0
3018,7508,0
3019,7507,0
3020,7506,0
3021,7504,0
3022,7520,0
3023,7503,0
3024,7502,0
3025,7501,0
3026,7500,0
3027,7499,0
3028,7498,0
3029,7497,0
3030,7496,0
3031,7494,0
3032,7492,0
3033,7491,0
3034,7490,0
3035,7519,0
3036,7521,0
3037,7550,0
3038,7536,0
3039,7549,0
3040,7548,0
3041,7547,0
3042,7546,0
3043,7545,0
3044,7544,0
3045,7543,0
3046,7542,0
3047,7541,0
3048,7540,0
3049,7538,0
3050,7537,0
3051,7535,0
3052,7522,0
3053,7534,0
3054,7533,0
3055,7532,0
3056,7531,0
3057,7530,0
3058,7529,0
3059,7528,0
3060,7527,0
3061,7526,0
3062,7525,0
3063,7524,0
3064,7523,0
3065,7614,0
3066,7615,0
3067,7616,0
3068,7700,0
3069,7712,0
3070,7711,0
3071,7710,0
3072,7709,0
3073,7708,0
3074,7707,0
3075,7706,0
3076,7705,0
3077,7704,0
3078,7703,0
3079,7702,0
3080,7701,0
3081,7699,0
3082,7714,0
3083,7698,0
3084,7697,0
3085,7696,0
3086,7695,0
3087,7694,0
3088,7693,0
3089,7692,0
3090,7691,0
3091,7690,0
3092,7689,0
3093,7688,0
3094,7687,0
3095,7713,0
3096,7715,0
3097,7685,0
3098,7730,0
3099,7742,0
3100,7741,0
3101,7740,0
3102,7739,0
3103,7738,0
3104,7737,0
3105,7736,0
3106,7735,0
3107,7734,0
3108,7733,0
3109,7732,0
3110,7731,0
3111,7729,0
3112,7716,0
3113,7728,0
3114,7727,0
3115,7726,0
3116,7725,0
3117,7724,0
3118,7723,0
3119,7722,0
3120,7721,0
3121,7720,0
3122,7719,0
3123,7718,0
3124,7717,0
3125,7686,0
3126,7684,0
3127,7617,0
3128,7633,0
3129,7646,0
3130,7645,0
3131,7644,0
3132,7643,0
3133,7642,0
3134,7641,0
3135,7640,0
3136,7639,0
3137,7638,0
3138,7636,0
3139,7635,0
3140,7634,0
3141,7632,0
3142,7648,0
3143,7631,0
3144,7630,0
3145,7629,0
3146,7628,0
3147,7627,0
3148,7626,0
3149,7625,0
3150,7624,0
3151,7623,0
3152,7622,0
3153,7620,0
3154,7618,0
3155,7647,0
3156,7649,0
3157,7683,0
3158,7667,0
3159,7681,0
3160,7680,0
3161,7679,0
3162,7678,0
3163,7677,0
3164,7676,0
3165,7675,0
3166,7674,0
3167,7673,0
3168,7672,0
3169,7670,0
3170,7669,0
3171,7666,0
3172,7650,0
3173,7662,0
3174,7661,0
3175,7660,0
3176,7659,0
3177,7658,0
3178,7657,0
3179,7656,0
3180,7655,0
3181,7654,0
3182,7653,0
3183,7652,0
3184,7651,0
3185,6976,0
3186,6975,0
3187,6974,0
3188,6336,0
3189,6300,0
3190,6299,0
3191,6298,0
3192,6297,0
3193,6296,0
3194,6295,0
3195,6294,0
3196,6293,0
3197,6292,0
3198,6291,0
3199,6290,0
3200,6289,0
3201,6288,0
3202,6287,0
3203,6286,0
3204,6285,0
3205,6284,0
3206,6283,0
3207,6282,0
3208,6281,0
3209,6280,0
3210,6279,0
3211,6278,0
3212,6277,0
3213,6276,0
3214,6275,0
3215,6274,0
3216,6301,0
3217,6302,0
3218,6303,0
3219,6318,0
3220,6334,0
3221,6333,0
3222,6332,0
3223,6330,0
3224,6329,0
3225,6328,0
3226,6326,0
3227,6325,0
3228,6324,0
3229,6323,0
3230,6322,0
3231,6319,0
3232,6317,0
3233,6304,0
3234,6316,0
3235,6315,0
3236,6314,0
3237,6313,0
3238,6312,0
3239,6311,0
3240,6310,0
3241,6309,0
3242,6308,0
3243,6307,0
3244,6306,0
3245,6305,0
3246,6273,0
3247,6272,0
3248,6271,0
3249,6226,0
3250,6238,0
3251,6237,0
3252,6236,0
3253,6235,0
3254,6234,0
3255,6233,0
3256,6232,0
3257,6231,0
3258,6230,0
3259,6229,0
3260,6228,0
3261,6227,0
3262,6224,0
3263,6240,0
3264,6223,0
3265,6222,0
3266,6221,0
3267,6220,0
3268,6219,0
3269,6218,0
3270,6215,0
3271,6214,0
3272,6213,0
3273,6212,0
3274,6211,0
3275,6210,0
3276,6239,0
3277,6241,0
3278,6270,0
3279,6256,0
3280,6269,0
3281,6268,0
3282,6267,0
3283,6266,0
3284,6265,0
3285,6263,0
3286,6262,0
3287,6261,0
3288,6260,0
3289,6259,0
3290,6258,0
3291,6257,0
3292,6255,0
3293,6242,0
3294,6254,0
3295,6253,0
3296,6252,0
3297,6251,0
3298,6250,0
3299,6249,0
3300,6248,0
3301,6247,0
3302,6246,0
3303,6245,0
3304,6244,0
3305,6243,0
3306,6335,0
3307,6337,0
3308,6973,0
3309,6338,0
3310,6430,0
3311,6429,0
3312,6427,0
3313,6426,0
3314,6425,0
3315,6424,0
3316,6423,0
3317,6422,0
3318,6421,0
3319,6420,0
3320,6419,0
3321,6418,0
3322,6417,0
3323,6416,0
3324,6415,0
3325,6414,0
3326,6413,0
3327,6412,0
3328,6411,0
3329,6410,0
3330,6409,0
3331,6408,0
3332,6407,0
3333,6406,0
3334,6405,0
3335,6404,0
3336,6403,0
3337,6431,0
3338,6432,0
3339,6433,0
3340,6448,0
3341,6460,0
3342,6459,0
3343,6458,0
3344,6457,0
3345,6456,0
3346,6455,0
3347,6454,0
3348,6453,0
3349,6452,0
3350,6451,0
3351,6450,0
3352,6449,0
3353,6447,0
3354,6434,0
3355,6446,0
3356,6445,0
3357,6444,0
3358,6443,0
3359,6442,0
3360,6441,0
3361,6440,0
3362,6439,0
3363,6438,0
3364,6437,0
3365,6436,0
3366,6435,0
3367,6402,0
3368,6401,0
3369,6400,0
3370,6353,0
3371,6367,0
3372,6366,0
3373,6365,0
3374,6364,0
3375,6362,0
3376,6361,0
3377,6360,0
3378,6359,0
3379,6358,0
3380,6357,0
3381,6355,0
3382,6354,0
3383,6352,0
3384,6369,0
3385,6351,0
3386,6350,0
3387,6349,0
3388,6348,0
3389,6347,0
3390,6346,0
3391,6345,0
3392,6344,0
3393,6343,0
3394,6342,0
3395,6341,0
3396,6340,0
3397,6368,0
3398,6370,0
3399,6399,0
3400,6386,0
3401,6398,0
3402,6397,0
3403,6396,0
3404,6395,0
3405,6394,0
3406,6393,0
3407,6392,0
3408,6391,0
3409,6390,0
3410,6389,0
3411,6388,0
3412,6387,0
3413,6385,0
3414,6371,0
3415,6384,0
3416,6383,0
3417,6382,0
3418,6381,0
3419,6380,0
3420,6379,0
3421,6378,0
3422,6376,0
3423,6375,0
3424,6374,0
3425,6373,0
3426,6372,0
3427,6209,0
3428,6208,0
3429,6207,0
3430,6205,0
3431,6046,0
3432,6045,0
3433,6044,0
3434,6043,0
3435,6042,0
3436,6041,0
3437,6040,0
3438,6039,0
3439,6038,0
3440,6037,0
3441,6036,0
3442,6035,0
3443,6034,0
3444,6033,0
3445,6032,0
3446,6031,0
3447,6030,0
3448,6029,0
3449,6028,0
3450,6027,0
3451,6026,0
3452,6025,0
3453,6024,0
3454,6023,0
3455,6022,0
3456,6021,0
3457,6020,0
3458,6047,0
3459,6048,0
3460,6049,0
3461,6065,0
3462,6077,0
3463,6076,0
3464,6075,0
3465,6074,0
3466,6073,0
3467,6072,0
3468,6071,0
3469,6070,0
3470,6069,0
3471,6068,0
3472,6067,0
3473,6066,0
3474,6064,0
3475,6050,0
3476,6063,0
3477,6062,0
3478,6061,0
3479,6060,0
3480,6059,0
3481,6058,0
3482,6057,0
3483,6056,0
3484,6055,0
3485,6054,0
3486,6053,0
3487,6051,0
3488,6019,0
3489,6018,0
3490,6017,0
3491,5970,0
3492,5984,0
3493,5983,0
3494,5981,0
3495,5980,0
3496,5979,0
3497,5978,0
3498,5976,0
3499,5975,0
3500,5974,0
3501,5973,0
3502,5972,0
3503,5971,0
3504,5969,0
3505,5986,0
3506,5968,0
3507,5967,0
3508,5966,0
3509,5965,0
3510,5964,0
3511,5963,0
3512,5962,0
3513,5961,0
3514,5960,0
3515,5959,0
3516,5957,0
3517,5956,0
3518,5985,0
3519,5987,0
3520,6016,0
3521,6003,0
3522,6015,0
3523,6014,0
3524,6013,0
3525,6012,0
3526,6011,0
3527,6010,0
3528,6009,0
3529,6008,0
3530,6007,0
3531,6006,0
3532,6005,0
3533,6004,0
3534,6001,0
3535,5988,0
3536,6000,0
3537,5999,0
3538,5998,0
3539,5997,0
3540,5996,0
3541,5995,0
3542,5994,0
3543,5993,0
3544,5992,0
3545,5991,0
3546,5990,0
3547,5989,0
3548,6078,0
3549,6079,0
3550,6080,0
3551,6157,0
3552,6171,0
3553,6169,0
3554,6168,0
3555,6167,0
3556,6166,0
3557,6165,0
3558,6164,0
3559,6163,0
3560,6162,0
3561,6160,0
3562,6159,0
3563,6158,0
3564,6156,0
3565,6174,0
3566,6155,0
3567,6154,0
3568,6153,0
3569,6152,0
3570,6151,0
3571,6150,0
3572,6149,0
3573,6148,0
3574,6147,0
3575,6146,0
3576,6145,0
3577,6144,0
3578,6173,0
3579,6175,0
3580,6142,0
3581,6192,0
3582,6204,0
3583,6203,0
3584,6202,0
3585,6201,0
3586,6200,0
3587,6199,0
3588,6198,0
3589,6197,0
3590,6196,0
3591,6195,0
3592,6194,0
3593,6193,0
3594,6191,0
3595,6176,0
3596,6190,0
3597,6188,0
3598,6187,0
3599,6186,0
3600,6185,0
3601,6184,0
3602,6183,0
3603,6182,0
3604,6180,0
3605,6179,0
3606,6178,0
3607,6177,0
3608,6143,0
3609,6141,0
3610,6081,0
3611,6096,0
3612,6108,0
3613,6107,0
3614,6106,0
3615,6105,0
3616,6104,0
3617,6103,0
3618,6102,0
3619,6101,0
3620,6100,0
3621,6099,0
3622,6098,0
3623,6097,0
3624,6095,0
3625,6110,0
3626,6094,0
3627,6093,0
3628,6092,0
3629,6091,0
