,F,P
1346,0.8083023756935296,-0.10758521067993743
1347,0.8081870324007393,-0.10684309561804915
1348,0.8065440202334332,-0.10610153088254556
1349,0.8060567899579678,-0.10536051565782628
1350,0.8054215295739844,-0.10462004913010263
1351,0.803043094479464,-0.10388013048739204
1352,0.7996479763772515,-0.10314075891951337
1353,0.7987580527494207,-0.10240193361808118
1354,0.7985991430933758,-0.10166365377650018
1355,0.7985025699343704,-0.10092591858996053
1356,0.7982906296574117,-0.10018872725543235
1357,0.7976821392979279,-0.09945207897166
1358,0.7971129426152482,-0.0987159729391577
1359,0.7957688694777001,-0.09798040836020379
1360,0.7946045919014432,-0.09724538443883537
1361,0.7945670825142143,-0.09651090038084373
1362,0.7937287988107683,-0.09577695539376888
1363,0.791468054939434,-0.09504354868689403
1364,0.7912491913751387,-0.09431067947124129
1365,0.7896383498667516,-0.09357834695956611
1366,0.7887237121798154,-0.09284655036635188
1367,0.7881423500809677,-0.09211528890780563
1368,0.7846297436591514,-0.09138456180185259
1369,0.7831069760692118,-0.09065436826813084
1370,0.7829235018721392,-0.08992470752798701
1371,0.7805431560988784,-0.08919557880447095
1372,0.7796818794888855,-0.08846698132233038
1373,0.7794377423090102,-0.08773891430800675
1374,0.7790590713047257,-0.08701137698962981
1375,0.7786635594149841,-0.08628436859701247
1376,0.7774443652100239,-0.08555788836164654
1377,0.7773055584471336,-0.0848319355166976
1378,0.7771173437172694,-0.08410650929699962
1379,0.7764263942744803,-0.08338160893905101
1380,0.776397455030891,-0.08265723368100936
1381,0.7757505184247012,-0.08193338276268622
1382,0.7754433202904927,-0.08121005542554317
1383,0.7754393328670474,-0.08048725091268659
1384,0.7747647382194319,-0.07976496846886255
1385,0.7744430037401601,-0.07904320734045285
1386,0.7738492132792246,-0.07832196677546988
1387,0.7732364337894785,-0.07760124602355162
1388,0.7730505388602544,-0.07688104433595762
1389,0.7723718406980978,-0.07616136096556403
1390,0.7711864113775628,-0.07544219516685852
1391,0.7693857026446541,-0.07472354619593642
1392,0.7690709894813269,-0.07400541331049576
1393,0.7688842438206673,-0.07328779576983223
1394,0.7688412805233664,-0.07257069283483537
1395,0.768821383948285,-0.07185410376798368
1396,0.767830499385248,-0.0711380278333396
1397,0.7665724742739377,-0.07042246429654582
1398,0.7660469696223865,-0.06970741242482029
1399,0.7653664381682168,-0.06899287148695143
1400,0.765193429318337,-0.06827884075329438
1401,0.7648449436979934,-0.06756531949576605
1402,0.7640179402413837,-0.06685230698784048
1403,0.7638288243960506,-0.06613980250454495
1404,0.7633951925442275,-0.06542780532245532
1405,0.7624786075946673,-0.0647163147196912
1406,0.7600566489672681,-0.06400532997591243
1407,0.7569768620753518,-0.06329485037231375
1408,0.7569501900088462,-0.06258487519162119
1409,0.7569017041003188,-0.06187540371808753
1410,0.7564607953633626,-0.061166435237487445
1411,0.7562980190633476,-0.06045796903711403
1412,0.7558726473514604,-0.05975000440577405
1413,0.7537713126534977,-0.059042540633783384
1414,0.7527749518593485,-0.05833557701296341
1415,0.7527156845997646,-0.057629112836636416
1416,0.7524923862963145,-0.05692314739962101
1417,0.7519326009281895,-0.0562176799982286
1418,0.7516229131533659,-0.05551270993025883
1419,0.7487213582320952,-0.05480823649499503
1420,0.7484602623073644,-0.05410425899320077
1421,0.7481271003617913,-0.053400776727115296
1422,0.7480016942592717,-0.05269778900044907
1423,0.7478816034843239,-0.05199529511838033
1424,0.744312910518742,-0.05129329438755058
1425,0.7430114005586654,-0.050591786116060196
1426,0.7400398583967293,-0.04989076961346498
1427,0.7399849217861555,-0.04919024419077178
1428,0.7391045747382218,-0.048490209160434034
1429,0.7387350956959662,-0.04779066383634844
1430,0.7376321151635649,-0.04709160753385057
1431,0.7332466433445373,-0.04639303956971051
1432,0.7316863318389497,-0.04569495926212955
1433,0.7314723013266046,-0.044997365930735805
1434,0.7311651227650375,-0.04430025889657995
1435,0.7308687989677408,-0.043603637482131904
1436,0.7307207002513814,-0.04290750101127655
1437,0.730698642374951,-0.042211848809309435
1438,0.7305837822182112,-0.04151668020293358
1439,0.7302549205678878,-0.040821994520255166
1440,0.7302543607796146,-0.040127791090779345
1441,0.7283758779474543,-0.03943406924540701
1442,0.7283590100986743,-0.038740828316430595
1443,0.7278748699192141,-0.03804806763752989
1444,0.726085045567746,-0.03735578654376886
1445,0.725744330252915,-0.03666398437159147
1446,0.7256427049577318,-0.035972660458817564
1447,0.7253412664408793,-0.03528181414463971
1448,0.7244035785865184,-0.03459144476961909
1449,0.7243448017881092,-0.03390155167568134
1450,0.723439560430991,-0.03321213420611354
1451,0.7232524182927124,-0.03252319170556006
1452,0.7230871595050133,-0.031834723520018524
1453,0.7228187558539658,-0.03114672899683671
1454,0.7205691303899089,-0.030459207484708574
1455,0.7205387871633578,-0.029772158333670144
1456,0.7204739554285856,-0.029085580895096552
1457,0.7204012873969731,-0.028399474521698
1458,0.7183778705742073,-0.027713838567515775
1459,0.7172398721135911,-0.02702867238791926
1460,0.7168301579749464,-0.026343975339601977
1461,0.7164203218257112,-0.025659746780577607
1462,0.7159125943394405,-0.02497598607017707
1463,0.7143624263033945,-0.024292692569044587
1464,0.7138392284274776,-0.023609865639133736
1465,0.7137056474323784,-0.022927504643704577
1466,0.7136408076354471,-0.022245608947319737
1467,0.7123840978037607,-0.021564177915840525
1468,0.7122288785334521,-0.020883210916424186
1469,0.7108279466390666,-0.020202707317519466
1470,0.710730894703029,-0.019522666488863895
1471,0.710587672001315,-0.018843087801479943
1472,0.710297235867723,-0.01816397062767118
1473,0.7095539912507223,-0.0174853143410195
1474,0.7072297219387067,-0.01680711831638129
1475,0.706638724009551,-0.016129381929883644
1476,0.7063619260544892,-0.01545210455892161
1477,0.7063339377357967,-0.014775285582154402
1478,0.7057984299399713,-0.014098924379501648
1479,0.705546041006985,-0.013423020332140661
1480,0.7054145492972057,-0.0127475728225027
1481,0.7052793056915123,-0.012072581234269249
1482,0.7050356813691426,-0.011398044952369311
1483,0.704742096092735,-0.010723963362975724
1484,0.7045922700572995,-0.01005033585350145
1485,0.7045306436253428,-0.009377161812596931
1486,0.7029948128902245,-0.008704440630146406
1487,0.7028858768535695,-0.008032171697264267
1488,0.7028691497279395,-0.0073603544062924185
1489,0.7023344729092069,-0.006688988150796652
1490,0.7020863686457505,-0.006018072325563021
1491,0.7011360234560428,-0.005347606326595242
1492,0.7000997878220168,-0.00467758955111109
1493,0.699286708240939,-0.004008021397538822
1494,0.6982625938412366,-0.0033389012655145986
1495,0.6963668829282256,-0.0026702285558789208
1496,0.6951140636879007,-0.0020020026706730793
1497,0.6944878768335397,-0.0013342230131366103
1498,0.6941976051163142,-0.0006668889877037677
1499,0.6936936812423782,0.0
