,E,N
1189,2655_2655_2655_2657_2655_2657_2655_2655_2655_2657_2657_2657_2657_2656,1
1190,2654_2653,2
1191,2654,4
1192,2653_2653_2653_2653_2653_2653_2654,1
1193,2653,2
1194,2652_2651,3
1195,2652,2
1196,2650_2648_2650_2648_2650_2650_2648_2648_2650_2650,1
1197,264_263,1
1198,2649_2648_2649_2648,1
1199,2649_2648,1
1200,2649,3
1201,2648_2648_2648_2649,1
1202,2648,3
1203,2647_2646,1
1204,2646_2647_2647_2646_2646,1
1205,2646_2647,1
1206,2646_2646_2646_2646,1
1207,2644_2643,1
1208,2644,1
1209,2643_2644_2644_2643_2642,1
1210,2643_2644,1
1211,2643_2642,1
1212,2643,3
1213,2642,1
1214,2641_2641_2641_2640,2
1215,2641_2640,1
1216,2641,2
1217,264,1
1218,2639_2638,1
1219,2639,2
1220,2638_2639,1
1221,2638_2637_2636_2635_2634_2634_2631_2632_2634_2634_2634_2633,1
1222,2638,2
1223,2637_2639_2639_2638,1
1224,2637_2638_2638_2637_2636_2636_2635_2635_2634_2633,1
1225,2637_2637_2636,1
1226,2637_2636,1
1227,2637,1
1228,2636_2638_2637,1
1229,2635,2
1230,2634_2633_2632,1
1231,2632_2632_2634_2637_2636_2632_2632_2632_2632_2632_2632_2634_2635_2638_2637_2638_2637_2635_2635_2634,1
1232,2632_2631,4
1233,2630_2630,1
1234,2630_2629,4
1235,2630_2628_2629,1
1236,2630,1
1237,262_258_259_259_259_260_262_261,1
1238,2629_2630,1
1239,2629_2628,1
1240,2629_2627_2630_2630_2629_2627_2628,1
1241,2629_2627_2628,1
1242,2629,1
1243,2628_2627,1
1244,2628,1
1245,2627_2627_2626,1
1246,2627_2626,1
1247,2626_2627_2628,2
1248,2626_2625_2624,1
1249,2626_2625,2
1250,2626,1
1251,2625,1
1252,2624_2625,1
1253,2622_2622_2622_2622_2622_2622_2622_2622_2622_2622_2622,1
1254,2621,4
1255,2620_2621,2
1256,2620_2620_2620_2620_2621,1
1257,262,2
1258,261_262,1
1259,261_261_261_261_260_260_261_262,1
1260,261_260,1
1261,2619_2618,2
1262,2619,2
1263,2618_2619,1
1264,2618,1
1265,2617_2616,1
1266,2617,1
1267,2615,1
1268,2613_2613_2613_2612,1
1269,2613_2612,3
1270,2613,4
1271,2612_2611,3
1272,2610_2609,1
1273,2610_2607_2607_2609_2608_2610_2609,1
1274,2610,3
1275,261,2
1276,260_260_258_258_260_258_258_260_261,1
1277,2609_2608,1
1278,2609,3
1279,2608_2607,3
1280,2608,1
1281,2606,5
1282,2605_2604,2
1283,2605_2603_2604,1
1284,2605,3
1285,2604_2605_2606,1
1286,2604_2604_2605_2606,1
1287,2604,1
1288,2603_2602,1
1289,2602_2602_2601,1
1290,2602_2601,1
1291,2602_2600_2601,1
1292,2602,3
1293,2601_2600,3
1294,2601,1
1295,259_258,1
1296,2599_2599_2598,1
1297,2599_2599,1
1298,2599_2598,2
1299,2599,3
1300,2598_2598_2599,1
1301,2598,1
1302,2597_2597_2597_2597_2597_2595_2597_2597_2595_2597_2597_2595_2595_2597_2597_2595_2597_2597_2597_2597_2597_2595_2597,1
1303,2597_2595_2596,1
1304,2596,1
1305,2594,1
1306,2593_2592,2
1307,2593,1
1308,258_260_259_260,1
1309,258_258_259_260,1
1310,2589_2588_2590_2588_2591_2591_2590_2588_2590_2588_2591_2588_2589_2588_2591,1
1311,2588_2591_2591_2590_2591_2588_2588_2591_2590_2589,1
1312,2587,1
1313,2584_2583,1
1314,2584,2
1315,2583_2583_2583_2583_2585_2583_2583_2587_2587_2585_2587_2586_2587_2585_2587_2585_2584_2585_2583_2584_2584_2586_2584_2587_2585_2584_2587_2587_2587_2587_2587_2587_2587_2585_2583_2583_2583_2584,1
1316,2582_2581,5
1317,2582,5
1318,2581,1
1319,2579_2579_2578,1
1320,2579_2578,2
1321,2577,2
1322,2576_2577,1
1323,2576_2576_2576_2576_2577,1
1324,2576_2576_2576_2576_2576_2576_2576_2576_2577,1
1325,2575_2575_2574,2
1326,2575_2574,1
1327,2575,2
1328,2574_2575,2
1329,2574_2574_2574_2575,1
1330,2574,1
1331,2573_2572,1
1332,2572_2572_2571,1
1333,2572_2571_2571_2572_2571_2571,1
1334,2572,3
1335,2571_2572_2571_2572_2571_2570,1
1336,2571_2571_2573_2571_2571_2571_2571_2573_2572_2571,1
1337,2570,2
1338,257,1
1339,256_257,1
1340,2569_2570,1
1341,2567_2567_2566,1
1342,2567_2566_2565,1
1343,2567_2566,1
1344,2567,1
1345,2566,1
1346,2565_2564,1
1347,2565,1
1348,2560,4
1349,255_255_254,1
1350,255_254,1
1351,2557_2556,1
1352,2557,2
1353,2556_2557,1
1354,2555_2555_2554,2
1355,2555_2554,2
1356,2555,3
1357,2552,1
1358,2551_2552,1
1359,2551_2551_2551_2551_2552,1
1360,2550_2549,4
1361,2550,1
1362,255,3
1363,2549_2549_2549,1
1364,2548_2548_2548_2548_2548_2548_2548_2547_2548_2548,1
1365,2548_2545_2547_2548_2548_2546_2546_2548_2547_2545,1
1366,2546_2546_2544_2544_2548_2548_2546_2545_2544,1
1367,2546_2545,1
1368,2546,1
1369,2545_2546,1
1370,2545_2545_2546,1
1371,2545_2544_2544_2545_2546,1
1372,2545_2544,1
1373,2544_2543_2545,1
1374,2543,1
1375,2542_2541_2541_2540,1
1376,2542,1
1377,2541,2
1378,2540_2541_2540_2539,1
1379,2540_2541,2
1380,2540_2540_2542_2541,1
1381,2540_2540_2538_2539_2540_2541,1
1382,2540_2539,1
1383,2540,1
1384,254,3
1385,2539_2537_2538_2537,1
1386,2539,1
1387,2538_2539_2538_2537,1
1388,2538_2538_2538_2539_2539_2537_2539_2538,1
1389,2538_2537,2
1390,2538,3
1391,2537,2
1392,2536_2536_2536_2535,1
1393,2536_2535,2
1394,2536,4
1395,2535_2536,1
1396,2534_2533,2
1397,2534,3
1398,2533_2533_2534,1
1399,2530_2529,1
1400,2530,2
1401,253,1
1402,252_252_252_252_252_253,1
1403,252_252_252_251_251_253_249_250_250_251_251_251_253_251_251_251_250_251_251_251_252_253,1
1404,2528_2528_2528,1
1405,2528_2528_2527,2
1406,2528_2527,4
1407,2528,1
1408,2525_2526,1
1409,2525_2524,1
1410,2524,2
1411,2523,2
1412,2522_2523,1
1413,2522_2522_2521_2520_2519,1
1414,2522_2522_2519_2519_2521_2520_2521,1
1415,2521_2520_2519,1
1416,2521_2519_2521_2523_2522_2522_2520_2520_2521_2520,1
1417,252,2
1418,251_250,2
1419,2519_2520_2523_2522_2521,1
1420,2519,2
1421,2518_2517,3
1422,2518,6
1423,2516_2515,2
1424,2516,1
1425,2515,1
1426,2514_2513_2512,1
1427,2513_2513_2512,1
1428,2513_2512,3
1429,2512_2514_2513,1
1430,2512_2513,1
1431,2512_2512_2514_2513,1
1432,2512,1
1433,2511,1
1434,2510_2511,1
1435,2510,2
1436,250_249,1
1437,2509_2509_2509_2509_2509_2509_2509_2509_2509_2509_2509_2509_2509_2510,1
1438,2509_2509,1
1439,2508_2508_2507,1
1440,2508_2507,4
1441,2508,1
1442,2506_2505,1
1443,2506,3
1444,2505_2504_2503,1
1445,2505,1
1446,2504_2504_2504_2503_2504_2506_2504_2504_2505_2504_2504_2504_2504_2504_2504_2503_2506_2505,1
1447,2504_2503,1
1448,2503_2504,1
1449,2503,1
1450,2502_2501,2
1451,2502,5
1452,2501_2502,1
1453,2501_2500,1
1454,2501,3
1455,250,3
1456,2499,1
1457,2498_2499,1
1458,2498_2497_2495_2496,1
1459,2497_2495_2496_2496_2499_2499_2496_2496_2495_2495_2495_2496_2496_2498_2496_2498_2499_2499_2498_2496_2498_2496_2498_2498_2498_2499_2496_2499_2499,1
1460,2496_2496_2497_2496_2495,1
1461,2495,3
1462,2494_2493,1
1463,2493,1
1464,2491_2490,2
1465,248_248_247,1
1466,248_247,2
1467,2489_2488_2487,1
1468,2489_2488,3
1469,2488_2487,2
1470,2488,4
1471,2487,1
1472,2486_2485,5
1473,2486,1
1474,2485_2486,1
1475,2485,1
1476,2484_2483,1
1477,2484,3
1478,2483_2482,5
1479,2483,2
1480,2482_2483,1
1481,2482,2
1482,2481,3
1483,2480_2482_2482,1
1484,2480_2479,1
1485,2480,2
1486,248,2
1487,247_246,1
1488,2479_2480_2479_2479_2478,1
1489,2479_2479_2479_2478,1
1490,2479_2478,1
1491,2479,1
1492,2477_2478,1
1493,2477,1
1494,2474_2474_2474_2473,1
1495,2474_2474,1
1496,2474_2473,1
1497,247,1
1498,246_247,1
1499,2469_2469_2468,1
1500,2469_2468,1
1501,2462_2461_2460_2459,1
1502,2462_2461,2
1503,2462,2
1504,2461_2461_2460,1
1505,2461_2460,1
1506,2460,3
1507,245_245_245_245_243_245_245_243_245_244_243_245_245_244,1
1508,245_244,1
1509,2459_2459_2458,1
1510,2459_2458,2
1511,2459,3
1512,2458_2457,3
1513,2456_2456_2456_2456_2455,1
1514,2452_2451,2
1515,2452,2
1516,2451,1
1517,2449_2448,5
1518,2449,4
1519,2448,1
1520,2447,1
1521,2446_2446_2446_2446_2446_2446_2446_2446_2446_2446_2446_2446_2446_2446_2446_2446_2445,1
1522,2446_2446,1
1523,2441_2440,1
1524,2441,2
1525,2440_2440_2440_2440_2441,1
1526,2440,1
1527,244,1
1528,2439_2439_2438,1
1529,2439_2438,3
1530,2439,1
1531,2438_2439,1
1532,2438,1
1533,2436_2434_2434_2434_2433_2433_2434_2436_2434_2432_2433_2434_2435_2436_2436_2436_2436_2436_2436_2436_2433_2433_2434_2434_2435_2434_2435_2436_2436_2436_2434_2433_2435_2435_2435_2436_2436_2436_2436_2435_2436_2436_2436,1
1534,2435,3
1535,2434_2434_2433,3
1536,2432_2434_2433,1
1537,2432,4
1538,2431,3
1539,242_241,2
1540,2426_2427_2427_2427_2427_2427_2427_2427_2427_2427_2427_2427_2427_2427_2427_2427_2427_2427_2427_2427_2426_2426_2426_2426_2426_2426_2426_2426_2426_2426,1
1541,2422_2420_2420_2420_2420_2420_2420_2420_2422_2422_2422_2422_2423_2422_2423_2420_2420_2422_2422_2422_2422_2422_2422_2422_2422_2422_2423_2424_2422_2420_2419_2420,1
1542,242,1
1543,241_241_241_241_241_242,1
1544,2417,1
1545,2416_2415_2414_2414_2413_2412_2414,1
1546,2416_2414_2414_2416_2416_2415_2414_2415_2415_2414_2414_2415_2415_2415_2415_2414_2413_2412_2412_2413_2414_2415_2416_2414_2415_2414_2415,1
1547,2414,1
1548,2413_2413_2412,1
1549,2413_2412_2413,1
1550,2413_2412,1
1551,2413,1
1552,2412_2413,2
1553,2411_2411_2411_2410,1
1554,2411_2410,3
1555,2410_2411_2410_2411_2410_2409,1
1556,2410_2410_2410_2410,1
1557,2408_2407,5
1558,2408_2406_2407,1
1559,2408,2
1560,2407_2406,1
1561,2406_2406_2405,1
1562,2406_2405,1
1563,2404_2403,1
1564,2404,1
1565,2402_2401,2
1566,2402,5
1567,2400_2399,1
1568,2400,2
1569,23_23_23_23_23_23_23_23_23_22,1
1570,23_22,1
1571,2398_2397,1
1572,2397,1
1573,2396,2
1574,2395_2395_2395_2396,1
1575,2395_2395_2395_2395_2395_2395_2395_2395_2395_2395_2395_2393_2395_2395_2393,1
1576,2395_2395_2394,1
1577,2395_2395_2393_2395_2395_2395_2394_2394_2395_2396,1
1578,2394,1
1579,2392_2392_2392_2392_2392_2392_2392_2392_2391,1
1580,2392_2392_2391,1
1581,2392_2391_2390,1
1582,2392_2391,1
1583,238_236_235_235_236_235_237_237_238_238_237,1
1584,2389_2389_2385_2389_2389_2389_2385_2389,1
1585,2389_2384,3
1586,2387_2386,2
1587,2386,1
1588,2383_2383_2383_2381_2383_2382_2381,1
1589,2383_2382,4
1590,2382_2382_2381,1
1591,2382_2381,3
1592,2382,1
1593,2380_2380_2380_2379,1
1594,2380_2379,3
1595,2380,6
1596,238,4
1597,237_238_237_235_235_238,1
1598,237_237_238_237_235_238_234_234_234_238_237_237_234_234_235_234_235_238_238_237_238_235_235_237_236_234_234_236,1
1599,2379,3
1600,2378,1
1601,2377_2378,1
1602,2377_2377_2376,1
1603,2377_2376,1
1604,2375,2
1605,2374_2375,2
1606,2374,2
1607,2372,1
1608,2371,5
1609,2370_2371,1
1610,2370_2369_2368,1
1611,2369_2369_2368,1
1612,2367_2366,1
1613,2367,1
1614,2363_2362,1
1615,2363,1
1616,2362,1
1617,2360_2360_2359,1
1618,2358_2357,2
1619,2358_2356_2356_2357,1
1620,2358,1
1621,2357_2357_2358,1
1622,2357,1
1623,2356_2356_2356_2356_2355,1
1624,2356,1
1625,2354,1
1626,2351_2351_2353_2354_2354_2350_2354_2351_2351_2351_2351_2354_2354_2351_2351_2354_2354_2352_2354_2351_2352_2354_2352_2352_2351_2351_2354_2354_2351_2354_2353_2350_2351,1
1627,2350,1
1628,2349_2348,1
1629,2348_2347,1
1630,2347,5
1631,2346_2346_2348_2347_2346,1
1632,2346_2345_2343_2344,1
1633,2346_2345,2
1634,2346,2
1635,2345_2345_2344,1
1636,2345_2344,3
1637,2345,1
1638,2344,2
1639,2343_2345_2344_2345_2344,1
1640,2343_2342,3
1641,2343,3
1642,2341,2
1643,234,1
1644,233_233_232,1
1645,233_232_231,1
1646,233_232,1
1647,2338_2337,3
1648,2338,4
1649,2336_2335,1
1650,2334_2334_2334_2333,1
1651,2331_2330,1
1652,2331,2
1653,2326_2325,1
1654,2326,1
1655,2322_2322_2321,1
1656,2322_2321_2320,1
1657,2322_2321,1
1658,2322,1
1659,2321_2322,1
1660,2321_2321_2321_2321_2322,1
1661,2321,2
1662,2320,4
1663,2319,1
1664,2316_2315_2314,1
1665,2316_2314_2315,1
1666,2316,1
1667,2315_2316_2316_2316_2315_2314,1
1668,2315_2316_2314_2314_2316_2316_2316_2316_2316_2315_2316_2314,1
1669,2315_2314,1
1670,2314,1
1671,2312_2312_2312_2312_2312_2312_2312_2312_2312_2312_2312_2312_2312_2312_2312_2312_2312_2312_2312_2312_2312_2312_2312_2312_2312_2312_2312_2312,1
1672,2311_2310,1
1673,2306_2305,1
1674,2306,1
1675,2303,1
1676,2301_2300,1
1677,2301,3
1678,2300_2299,3
1679,2300,3
1680,230,2
1681,2299_2300,1
1682,2299,2
1683,2298,1
1684,2297_2296,1
1685,2297,3
1686,2295_2294,1
1687,2295,1
1688,2293_2293_2293_2292,1
1689,2293_2292,6
1690,2293,1
1691,2291,1
1692,228_228_229,1
1693,2289,1
1694,2287,2
1695,2286_2287,1
1696,2286_2286_2286_2286_2287,1
1697,2286_2286_2286_2286_2286_2286_2287_2288,1
1698,2285_2284,1
1699,2280_2279,1
1700,2280,1
1701,2278,1
1702,2277_2276,1
1703,2274_2273,3
1704,2271,1
1705,2268_2267,1
1706,2265_2264,2
1707,2265,3
1708,2263_2262,2
1709,2263,3
1710,2262_2262_2261,1
1711,2262_2261,1
1712,2262,1
1713,2261_2260_2262_2263_2263_2262_2260_2260_2262_2260_2260_2262_2260_2260,1
1714,2261,1
1715,2260_2261_2263_2262,1
1716,2260,3
1717,2259_2258,4
1718,2259,5
1719,2258_2259,1
1720,2258_2258,1
1721,2257,1
1722,2255_2254_2252_2254_2253,1
1723,2255_2254,2
1724,2255_2252_2253_2252_2254_2254_2253,1
1725,2255,2
1726,2254_2252_2252_2254_2255_2254_2253,1
1727,2254,1
1728,2253_2252,1
1729,2253,2
1730,2251_2250,2
1731,2251,3
1732,2249_2247_2247_2247_2249_2247_2249_2249_2249_2248_2249_2249,1
1733,2249,4
1734,2248_2247,1
1735,2248_2246_2248_2247,1
1736,2248,1
1737,2247_2248,1
1738,2247_2246,1
1739,2247,1
1740,2246_2246_2248_2247_2249,1
1741,2246,2
1742,2245,2
1743,2243_2243_2242,1
1744,2243_2242,1
1745,2242_2241,1
1746,2240_2240_2239,1
1747,2238_2237,2
1748,2238,1
1749,2236_2235,1
1750,2236_2234_2235_2234,1
1751,2236,1
1752,2235_2235_2235_2235_2235_2235_2235_2234,1
1753,2235_2234,2
1754,2235,2
1755,2233_2233_2232,2
1756,2233_2232,4
1757,2233,3
1758,2231_2230,4
1759,2230_2231,1
1760,223,1
1761,2229_2229_2229_2229_2229_2229_2229_2229_2229_2229_2229_2229_2229_2229_2229_2229_2229_2229_2229_2229_2229_2229_2229_2229_2229,1
1762,2227_2227_2226_2225,1
1763,2227_2227_2225_2227_2226,1
1764,2227_2227_2225_2226_2225,1
1765,2227_2226,1
1766,2227,2
1767,2226_2227,1
1768,2226_2225,1
1769,2225_2226,1
1770,2225,1
1771,2224,1
1772,2222_2221_2220,1
1773,2222_2221,1
1774,2222,2
1775,2221_2221_2220,1
1776,2221_2220,1
1777,2221,1
1778,2220_2219,1
1779,2220,5
1780,2219_2218,1
1781,2219,1
1782,2218_2219,1
1783,2218_2217,2
1784,2218,4
1785,2217_2218_2219,1
1786,2217,1
1787,2215_2215_2215_2215_2215_2214,1
1788,2215_2214,5
1789,2215,1
1790,2214,1
1791,2213_2213_2212,1
1792,2213_2212,3
1793,2213,2
1794,2212_2213,1
1795,2212_2212_2213,1
1796,2211,4
1797,2210_2211,2
1798,2210_2210_2211,1
1799,2210_2210_2209,1
1800,2210,4
1801,220_217_222_222_217_217_220_217_217_218_220_220_220_217_217_217_227_227_227_227_226_227_227_227_227_226_226_226_228_229_226_226_226_226_227_228_229_226_225_225_224_227_227_226_227_226_223_220_220_220_220_220_217_220_218_217_220_217_218_217_217_218_221_220_217_222_222_222_222_217,1
1802,2208,2
1803,2207_2207_2206,1
1804,2207_2206,3
1805,2206_2207,1
1806,2205_2204,1
1807,2205,2
1808,2204_2205,1
1809,2204_2203,4
1810,2203_2202,1
1811,2203,4
1812,2201_2200,2
1813,2200_2201,1
1814,2200_2200_2200_2201,1
1815,2197,1
1816,2196,1
1817,2194_2194_2194_2194_2194_2194_2194_2194_2194_2194_2194_2194_2193_2192,1
1818,2194_2194_2192_2194,1
1819,2194_2193,1
1820,2193_2192,1
1821,2192,1
1822,2191_2190,1
1823,2191,3
1824,2189_2188,2
1825,2189,1
1826,2188_2187,1
1827,2188,4
1828,2187_2188,1
1829,2186_2185,1
1830,2186,1
1831,2185,1
1832,2183_2182,1
1833,2181,1
1834,2180_2179,1
1835,218,1
1836,2179_2179_2179,1
1837,2178,2
1838,2177_2176,1
1839,2177,2
1840,2176_2177,2
1841,2176_2176_2176_2176_2176_2176_2178_2177,1
1842,2175_2173_2172_2172_2172_2172_2173_2175_2175_2175_2175_2175_2172_2172_2175,1
1843,2175,2
1844,2173_2172,1
1845,2172_2173_2172_2172_2172_2172_2172_2172_2172_2171_2171_2172_2173_2175_2174,1
1846,2172_2171_2172_2172_2172_2173_2175_2174,1
1847,2171_2170,1
1848,2171_2169_2170,1
1849,2170,1
1850,216_216_216_215,1
1851,216_215,1
1852,2169_2170,1
1853,2169_2168,1
1854,2169,1
1855,2168,1
1856,2167,2
1857,2166_2166_2166_2166_2166_2166_2166_2166_2166_2166_2166_2166_2166_2166_2166_2166_2167,1
1858,2165_2163_2164,1
1859,2164_2163,2
1860,2164,1
1861,2163_2163_2162,1
1862,2161_2160,1
1863,2160,1
1864,215_215_215_215_215_215_215_215_216_216_216_216_215,1
1865,2158_2157_2157_2157_2157_2157_2157_2157_2157_2157_2157_2157_2157_2157_2157_2157_2157_2158_2159_2159_2159_2159_2159_2159_2160,1
1866,2156,2
1867,2155_2154,4
1868,2155,3
1869,2154,1
1870,2153_2152,4
1871,2151_2150,2
1872,2150_2151,1
1873,2149_2148,3
1874,2147_2147_2146,1
1875,2147_2146,3
1876,2147,3
1877,2146,1
1878,2145_2144,3
1879,2145,3
1880,2143_2143_2142,1
1881,2143_2142_2143_2142,1
1882,2143_2142,2
1883,2143,5
1884,2142_2143,1
1885,2142,1
1886,2141_2141_2140,2
1887,2141_2140,2
1888,2141,2
1889,2140_2141,1
1890,2140_2140_2140_2140_2141,1
1891,2139_2138,3
1892,2139,3
1893,2138_2139,1
1894,2138,1
1895,2137_2137_2136,1
1896,2137_2136,1
1897,2137,1
1898,2136_2137_2136,1
1899,2136_2137,1
1900,2136,1
1901,2135_2135_2134,2
1902,2135_2134,2
1903,2135,2
1904,2134_2135,1
1905,2134,1
1906,2133_2132,1
1907,2133,1
1908,2132,1
1909,2128,2
1910,2125_2124,2
1911,2125,2
1912,2121,1
1913,212,1
1914,2119,4
1915,2118_2117,4
1916,2118,2
1917,2116,1
1918,2114_2113,1
1919,2112_2112_2112_2112_2112_2111,1
1920,2112,1
1921,2111_2112,2
1922,2111_2111_2112,1
1923,2110_2109,1
1924,2110,1
1925,211,2
1926,210_210_209_209_209_209_209_211,1
1927,2108,3
1928,2107_2108,1
1929,2107_2107_2107_2107_2107_2107_2107_2107_2107_2107,1
1930,2106_2106_2105,1
1931,2106,1
1932,2105_2105_2106,1
1933,2104_2103,2
1934,2104,2
1935,2102_2101,1
1936,2102,1
1937,2101_2102,1
1938,2101_2101_2100,1
1939,2101_2100,2
1940,2100,1
1941,2099_2098_2097,1
1942,2099_2098,2
1943,2099,1
1944,2098_2097,3
1945,2098,1
1946,2095_2095_2095_2094,1
1947,2095_2094_2094_2093,1
1948,2095,2
1949,2094_2093,1
1950,2094,1
1951,2093,1
1952,209,1
1953,208_208_208_208_208_208_209_209_208_209_209_209_209_209_209_209_209_209_209_209_209_209_209_209_209_209_208_207,1
1954,2088_2089_2087_2088_2087,1
1955,2088_2088_2087,1
1956,2088_2087,1
1957,2088,1
1958,2086_2085,2
1959,2086,2
1960,2085_2085_2085_2085_2085_2085_2085,1
1961,2085,1
1962,2084_2083,3
1963,2084,3
1964,2083,1
1965,2082_2081,1
1966,2082,1
1967,2080_2080_2080_2079_2078,1
1968,2080_2079,3
1969,2080_2078_2078_2080,1
1970,2080,1
1971,2079_2080,1
1972,2079_2078,2
1973,2078_2078_2080_2079,1
1974,2078,1
1975,2077_2077_2076,1
1976,2077_2076,1
1977,2077,5
1978,2076_2077,3
1979,2076,1
1980,2075_2074_2073,2
1981,2075,1
1982,2074_2075_2074_2073,1
1983,2074_2073,2
1984,2074,3
1985,2073_2075_2073_2075_2073_2075_2075_2073_2074,1
1986,2073_2073_2073_2075_2075,1
1987,2072,2
1988,2071_2072_2071_2070,1
1989,2071_2070_2071,1
1990,2071_2070,2
1991,2071,1
1992,2070_2071,1
1993,2070,1
1994,2069,3
1995,2067_2066,1
1996,2067,1
1997,2066_2065,1
1998,2066,1
1999,2065_2065_2065_2065_2065_2065,1
2000,2065_2064,2
2001,2065_2063_2064,1
2002,2065,1
2003,2064_2063,1
2004,2064,3
2005,2063_2062,5
2006,2063,3
2007,2062,1
2008,2061_2061_2061_2060_2060_2060_2061,1
2009,2061_2061_2061_2060,1
2010,2061_2060,1
2011,2061,1
2012,2060_2061_2060,1
2013,2060_2059,1
2014,205_206,1
2015,205_205_205_205_205_205_205_205_205_205_205_205_205_205_205_206,1
2016,205_204,1
2017,2059,3
2018,2058_2057,1
2019,2058,3
2020,2057_2058_2059,1
2021,2057_2057_2057_2057_2057,1
2022,2054_2053,1
2023,2054,5
2024,2053_2052,1
2025,2053,1
2026,2052_2052_2052_2054_2053,1
2027,2052,2
2028,2051_2051_2050,1
2029,2051_2050,2
2030,2051,2
2031,204_205_204_203,1
2032,204_204_203,1
2033,204_203,2
2034,2049_2048,2
2035,2047,1
2036,2045_2044,1
2037,2045,1
2038,2043_2042_2042_2042_2042_2041_2042,1
2039,2043,2
2040,2042_2042_2042_2042,1
2041,2042_2042_2041,2
2042,2042_2041,2
2043,2040_2040_2039,2
2044,2040_2039,2
2045,2040,1
2046,2038_2037,4
2047,2038,5
2048,2035_2034,1
2049,2033,1
2050,2031,2
2051,2029_2028,1
2052,2029,1
2053,2025,1
2054,2023_2022,5
2055,2023,1
2056,2022_2023_2022,1
2057,2022_2023,2
2058,2022_2022_2022_2023,1
2059,2021_2020,1
2060,2021_2019_2020,1
2061,2021_2019_2019_2021_2019_2020,1
2062,2020_2021,2
2063,2020_2019,1
2064,2020,2
2065,2019_2020_2021,1
2066,2019_2020,1
2067,2017_2017_2017_2017_2017_2017_2016,1
2068,2017,1
2069,2016_2017,1
2070,2016_2016_2016_2016_2016_2017,1
2071,2015_2014,2
2072,2015,1
2073,2014_2015,2
2074,2014_2014_2014_2014_2015,1
2075,2014_2014_2014_2014_2014_2015,1
2076,2013_2012,3
2077,2013,2
2078,2012_2013,2
2079,2011_2011_2010,1
2080,2011_2010,1
2081,2011,1
2082,2010_2010_2010_2010_2010_2010_2010_2010_2010_2010_2010_2010_2010_2011,1
2083,2009_2008,4
2084,2009,2
2085,2008_2007,2
2086,2008,2
2087,2007,1
2088,2006_2005_2004,1
2089,2006_2005,2
2090,2006,1
2091,2005_2005_2004,1
2092,2005_2004,2
2093,2005,2
2094,2004_2005,1
2095,2004_2003,5
2096,2004,1
2097,2003,2
2098,2002_2001,1
2099,2001_2000,2
2100,2,1
2101,19_19_19_19_19_19_19_19_18_18_19_19_19_19_19_19_19_19_19_19_19_19_19,1
2102,1999_1998,1
2103,1999,1
2104,1997_1997_1996,1
2105,1997,1
2106,1996_1997_1996,1
2107,1995_1994,4
2108,1995,3
2109,1994_1995,1
2110,1991_1990,1
2111,1991,4
2112,1990,2
2113,198_198_198_198_198_198_198_198_198_198_198_198_198_198_198_198_129_129_198_130_198_198_199,1
2114,198_130,1
2115,1987_1986,4
2116,1987,6
2117,1986,2
2118,1985_1984,1
2119,1983_1982,3
2120,1983,2
2121,1982_1982_1983,1
2122,1982,1
2123,1981_1981_1981_1980,1
2124,1981_1981_1981_1979_1981,1
2125,1981_1981_1979_1981_1981_1980_1979,1
2126,1981_1980,4
2127,1980,1
2128,197_196,1
2129,1979,2
2130,1978_1977,1
2131,1976_1975,1
2132,1976,2
2133,1972_1971,1
2134,1972,1
2135,1971_1970,1
2136,197,2
2137,196_196_195_194_196,1
2138,196_195,1
2139,1966_1966_1965,2
2140,1966_1965,3
2141,1966,2
2142,1964_1963_1962,1
2143,1963_1962,1
2144,1961_1960,3
2145,1961,3
2146,1960,1
2147,196,4
2148,195_194,4
2149,1959_1959_1959_1959_1959_1959_1959_1959_1959_1959_1959_1959_1959,1
2150,1959_1959_1959_1958,1
2151,1959_1959_1958,1
2152,1959_1958,2
2153,1959,1
2154,1957_1957_1956_1955,2
2155,1957_1955_1954,3
2156,1957_1955,2
2157,1956_1955,1
2158,1956,2
2159,1955_1956,1
2160,1955_1954,2
2161,1954,1
2162,1953_1952,2
2163,1951_1951_1951_1951_1951_1950,1
2164,1951_1951_1950,1
2165,1951_1950,5
2166,1951,2
2167,1950_1951,1
2168,195,1
2169,194_195,1
2170,1949,1
2171,1947_1947_1947_1946,1
2172,1947_1946,1
2173,1945_1944,2
2174,1945,2
2175,1944_1945,1
2176,1943_1942,4
2177,1943,3
2178,1942_1943,2
2179,1941_1940,3
2180,1941,2
2181,194,1
2182,193_192,1
2183,1939_1939_1938,1
2184,1939_1938,1
2185,1939,2
2186,1938,2
2187,1937_1937_1937_1936,1
2188,1937_1936,2
2189,1933_1932,1
2190,1931_1931,1
2191,1931_1930,1
2192,1931,2
2193,1930_1931,1
2194,193,1
2195,192_191,1
2196,1929_1928,2
2197,1929,1
2198,1927_1927_1926,1
2199,1927_1926,2
2200,1927,1
2201,1926_1927_1926,1
2202,1925_1924_1923,1
2203,1925_1924,1
2204,1925,2
2205,1924_1923,1
2206,1924,3
2207,1923_1924,1
2208,1923_1922,6
2209,1923,1
2210,1921_1921_1921_1920,1
2211,1921_1921_1920,1
2212,1921_1920_1921,1
2213,1921_1920,2
2214,1921,1
2215,1920_1921,2
2216,1919,3
2217,1915,3
2218,1914_1915_1914,1
2219,1914_1914_1915,1
2220,1914_1914_1914,1
2221,1913_1913_1912,1
2222,1913,3
2223,1912_1912_1912_1913,1
