,F,L,P
500,3.398637414833875,1.2233745909532499,-1.0074187072009657
501,3.3983624791167526,1.2232936918149353,-1.0054246885941012
502,3.3977405469895796,1.2231106657111461,-1.0034346381860912
503,3.3931914979213094,1.2217709233256786,-1.001448540214462
504,3.390919069962006,1.221100996731307,-0.9994663790104708
505,3.3907641165261975,1.2210552990979686,-0.997488138998365
506,3.39040877356889,1.2209504962966269,-0.9955138046946475
507,3.389116962436349,1.2205694044036306,-0.9935433607073486
508,3.386096057942576,1.2196776524587465,-0.9915767917353079
509,3.385598314497833,1.2195306453972155,-0.9896140825674591
510,3.3795281934862933,1.2177361120257053,-0.9876552180821261
511,3.3756025353431864,1.2165738373806632,-0.9857001832463228
512,3.3747590330273844,1.216323924154046,-0.983748963115061
513,3.367934246502479,1.214299573179551,-0.9818015428306655
514,3.366741807851816,1.213945454093941,-0.9798579076220943
515,3.364776160125424,1.2133614408619742,-0.9779180428042679
516,3.360488955979591,1.2120864860006981,-0.9759819337774014
517,3.356750574103648,1.210973415000277,-0.9740495660263475
518,3.3516014217303227,1.2094382679514153,-0.9721209251199419
519,3.350719906295641,1.2091752201515198,-0.9701959967103574
520,3.3487179039111794,1.2085775573324085,-0.9682747665324636
521,3.345612903107291,1.2076499064241812,-0.9663572204031917
522,3.3449662728641383,1.2074566106785787,-0.9644433442209077
523,3.339369351088037,1.2057819721209178,-0.9625331239647883
524,3.3388591931875795,1.205629189718199,-0.9606265456942068
525,3.3323056313718897,1.2036644462000223,-0.9587235955481207
526,3.331973223549025,1.203564688122554,-0.9568242597444683
527,3.3183308249419934,1.1994618929287266,-0.9549285245795691
528,3.313913390578918,1.198129784256983,-0.9530363764275311
529,3.3044665094196315,1.1952750410365318,-0.9511478017396631
530,3.3036983890226486,1.1950425648764338,-0.9492627870438917
531,3.3029479418739656,1.1948153854227976,-0.9473813189441862
532,3.291989111233641,1.191491975164651,-0.9455033841199859
533,3.2892824025532588,1.190669426261351,-0.9436289693256358
534,3.288142085925066,1.1903226897411174,-0.941758061389824
535,3.2875597530981695,1.1901455731860562,-0.9398906472150286
536,3.2875117235946236,1.1901309636099575,-0.9380267137769659
537,3.2848486505017025,1.1893205779685494,-0.936166248124046
538,3.2841881541120994,1.189119484136539,-0.9343092373768334
539,3.279517295575023,1.1876962455828517,-0.9324556687275104
540,3.2789640622401195,1.1875275378268844,-0.930605529439349
541,3.2783545120123625,1.1873416233490044,-0.9287588068461843
542,3.2781799011089,1.1872883601790118,-0.9269154883518952
543,3.277644284302513,1.187124958357233,-0.9250755614298879
544,3.276948614970153,1.1869126890841712,-0.9232390136225865
545,3.2741343963127134,1.186053527682704,-0.9214058325409255
546,3.2736032020088683,1.1858912749054558,-0.9195760058638492
547,3.2712913184051997,1.1851848055520957,-0.9177495213378151
548,3.266579230751491,1.1837433305537157,-0.9159263667762999
549,3.262289469506099,1.1824292401470482,-0.914106530059314
550,3.2587716387081826,1.1813503264301592,-0.912289999132916
551,3.251276045189541,1.179047548572026,-0.9104767620087353
552,3.2491124504600384,1.178381866879048,-0.9086668067634958
553,3.24724208579321,1.1778060470994869,-0.9068601215385468
554,3.2440421699279645,1.176820135529947,-0.9050566945393961
555,3.2399500842664697,1.1755579235949671,-0.9032565140352481
556,3.238632961851107,1.175151315414094,-0.9014595683585466
557,3.237998070026972,1.174955259216653,-0.8996658459045196
558,3.232318695790861,1.173199742168495,-0.8978753351307314
559,3.228998551847776,1.1721720432928466,-0.8960880245566356
560,3.228407016132359,1.171988831719454,-0.8943039027631343
561,3.2279667417308415,1.1718524472972653,-0.8925229583921395
562,3.2269648217023,1.1715420117715774,-0.8907451801461401
563,3.2256175414271078,1.1711244176305184,-0.8889705567877716
564,3.2238238268580894,1.170568178876543,-0.8871990771393895
565,3.220890970171987,1.169658020093437,-0.8854307300826476
566,3.2197086536959967,1.1692908752441005,-0.8836655045580785
567,3.2192287951595557,1.1691418262616742,-0.8819033895646792
568,3.2154783225244263,1.167976125013355,-0.8801443741594996
569,3.2149683950567196,1.1678175271767905,-0.8783884474572348
570,3.2064256368362054,1.1651568079566637,-0.8766355986298203
571,3.2012229133965793,1.1635328972374115,-0.8748858169060326
572,3.200278486219832,1.1632378329627535,-0.8731390915710909
573,3.193716408733704,1.1611852571012433,-0.871395411966264
574,3.192577221566881,1.160828497063308,-0.8696547674884801
575,3.190650225469558,1.160224728461343,-0.8679171475899392
576,3.1855632335959276,1.1586291128234494,-0.866182541777731
577,3.18410162763092,1.1581701856985525,-0.8644509396134531
578,3.1781374503056297,1.1562953177474107,-0.8627223307128353
579,3.1766072788309736,1.1558137338067644,-0.8609967047453655
580,3.1738318512559767,1.1549396437809085,-0.8592740514339192
581,3.16870012136675,1.1533214474419105,-0.8575543605543927
582,3.167240627954782,1.1528607444475087,-0.8558376219353381
583,3.1615035016690047,1.151047706113262,-0.8541238254576035
584,3.1581377874692658,1.1499825461258613,-0.852412961053974
585,3.1556041307519793,1.149179961260624,-0.850705018708818
