,F,L,P
414,38.21740273986787,3.643290980978919,-2.5047880203418296
415,38.185510356817765,3.642456133625335,-2.502381280311264
416,37.85643900930475,3.6338010845510276,-2.499980318773726
417,37.83580280619804,3.6332558185337174,-2.497585108047771
418,37.83457203581649,3.633223288752169,-2.49519562065039
419,37.742167860788456,3.630777980282951,-2.4928118292951136
420,37.72632621679264,3.6303581588880203,-2.4904337068901463
421,37.60853258354721,3.627230955064527,-2.488061226536516
422,37.566066632673916,3.626101159739161,-2.48569436152625
423,37.55373269480894,3.625772779256619,-2.4833330853405697
424,37.494118299122036,3.6241840753181003,-2.4809773716481107
425,37.40357654275772,3.621766329333779,-2.478627194303157
426,37.40264838654318,3.6217415143878178,-2.476282527343903
427,37.34280632991651,3.6201402914200935,-2.473943344990731
428,37.274659676839384,3.6183137305444517,-2.4716096216445105
429,37.15994618001104,3.6152314656133466,-2.4692813318849196
430,37.156102206332584,3.615128016257108,-2.46695845046878
431,37.14600705300089,3.6148562836375517,-2.464640952328417
432,37.04206254633196,3.612054092523885,-2.4623288125700378
433,37.004461483148376,3.611038486000597,-2.4600220064721228
434,36.94708118231174,3.609486650561235,-2.4577205094838437
435,36.91102523078561,3.6085102931607698,-2.455424297223493
436,36.874336751575946,3.6075158281002864,-2.4531333454769375
437,36.822407605776505,3.6061065621999626,-2.4508476301960815
438,36.81887681087076,3.606010670474651,-2.4485671274973564
439,36.80286864095794,3.6055757943367146,-2.4462918136602205
440,36.7334461808927,3.6036876801211046,-2.4440216651256814
441,36.710810791636874,3.603071283661924,-2.4417566584948296
442,36.622902384831875,3.600673792927988,-2.439496770527392
443,36.60567058361965,3.60020316238497,-2.4372419781403027
444,36.57465171796953,3.5993554244540014,-2.4349922584062873
445,36.564592155524636,3.5990803447026787,-2.4327475885524636
446,36.54486798150836,3.5985407654346098,-2.4305079459589587
447,36.42721258879465,3.595316093923327,-2.4282733081575425
448,36.389280070315436,3.5942742277052417,-2.4260436528302733
449,36.36126167236459,3.593503968167238,-2.4238189578081624
450,36.272227022298395,3.591052352631184,-2.4215992010698493
451,36.267546612498705,3.590923308671666,-2.4193843607402963
452,35.82412225010666,3.5786214723703025,-2.4171744150894936
453,35.72897549120062,3.5759619979942365,-2.4149693425311796
454,35.69393526806218,3.574980793907838,-2.412769121621577
455,35.66118373273666,3.574062806857039,-2.4105737310581414
456,35.64515185845407,3.573613144862216,-2.408383149678323
457,35.608439140530294,3.572582664274282,-2.4061973564583425
458,35.56227674668726,3.5712854340935514,-2.4040163305119826
459,35.38237663221881,3.5662138609305623,-2.401840051089387
460,35.28214215907711,3.563376948089982,-2.3996684975758793
461,35.03784855319008,3.5564288644454236,-2.397501649490789
462,35.0057277125347,3.555511697029951,-2.3953394864862934
463,34.97527985613015,3.554641522124397,-2.393181988346272
464,34.967342325077695,3.554414549476275,-2.391029134985171
465,34.92631645398418,3.553240598175918,-2.388880906446882
466,34.82546625009444,3.5503489079493815,-2.3867372829036304
467,34.62417341293871,3.5445520916720423,-2.384598244654881
468,34.55655196005512,3.542597169284199,-2.3824637721262483
469,34.49393402077698,3.540783483093476,-2.380333845868423
470,34.454125498782766,3.539628743520091,-2.3782084465561097
471,34.43346761747093,3.5390289872796252,-2.376087554986972
472,34.41372759788463,3.538455542854896,-2.3739711520805944
473,34.402843155203236,3.5381392108246,-2.371859218877451
474,34.31397877951228,3.535552815740348,-2.369751736537886
475,34.23439169854782,3.5332307440070405,-2.3676486863411075
476,34.21426460106078,3.5326426507074724,-2.3655500496841864
477,33.88874787549046,3.5230830382114338,-2.3634558080810715
478,33.88313652602899,3.522917443008531,-2.3613659431616125
479,33.83066267785923,3.521367571068375,-2.359280436670591
480,33.804407090942114,3.520591181295267,-2.3571992704667664
481,33.751025863314894,3.519010812806662,-2.3551224265219273
482,33.746494801335466,3.518876554186742,-2.3530498869199548
483,33.67463092763674,3.516744762403755,-2.3509816338558958
484,33.66806559181177,3.5165497795419123,-2.3489176496350446
485,33.57406400234065,3.5137538642050905,-2.346857916672034
486,33.56589739526372,3.51351059307573,-2.344802417489938
487,33.49434628998749,3.51137665712513,-2.3427511347193803
488,33.473111435398074,3.510742472820622,-2.3407040510976556
489,33.29041708059907,3.505269580213739,-2.3386611494678555
490,33.22242836720958,3.5032252010682803,-2.336622412778007
491,33.19489226618247,3.5023960166825745,-2.3345878240802196
492,33.19200161138864,3.502308931578066,-2.3325573665298376
493,33.14212490710061,3.5008051290466953,-2.330531023384605
494,33.0706352967082,3.4986457374746824,-2.328508778003837
495,33.05947725592386,3.498308280287343,-2.3264906138476
496,33.000581083801926,3.496525169911509,-2.324476514475899
497,32.95563266149878,3.4951621920597136,-2.3224664635478747
498,32.94668765754611,3.4948907295690366,-2.320460444821009
499,32.92672900758468,3.494284759768696,-2.3184584421503356
500,32.912755457365385,3.493860286504889,-2.316460439487663
501,32.90792328666517,3.493713458158506,-2.3144664208807986
